company_id,name,sectors,n_ties,n_directors,first_year,last_year
ascenseursmontechargeshydrauliquesvillealger,"Société des Ascenseurs et monte-charges hydrauliques de la ville d'Alger, puis Ascenseurs monte-charges du port d'Alger",Transports maritimes et aériens,14,14,1889,1926
manufacturetabacscigarescigarettes,"Manufacture de Tabacs, Cigares et Cigarettes",Industries agro-alimentaires,14,14,1953,1953
vignoblesmediterranee,VIGNOBLES DE LA MÉDITERRANÉE,Industries agro-alimentaires,32,13,1929,1953
algerienneglacehygieniqueentreposagefrigorifique,Compagnie Algérienne de glace hygiénique et d'entreposage frigorifique,Industries agro-alimentaires,17,13,1899,1922
immobilierefrancooranaise,Compagnie Immobilière Franco-Oranaise,Foncières et immobilières,17,13,1924,1926
minesrarelmaden,Cie des MINES de RAR-EL-MADEN,Documents généraux (par ordre chronologique),15,13,1910,1910
etudescheminfertransafricain,Société d'études du Chemin de fer transafricain,"Transports terrestres, garages automobiles et agricoles",15,13,1912,1926
concessionnaireouenza,Société concessionnaire d'Ouenza,Mines et carrières,15,13,1931,1940
fusionneeliegeshamendaspetitekabylie,Société fusionnée des Lièges des Hamendas et de Petite-Kabylie,"Filière bois : exploitation forestière, liège, meubles, cellulose, papier…",15,13,1921,1924
soctramwaysalgeriens,Soc. des TRAMWAYS ALGÉRIENS,Documents généraux (par ordre chronologique),14,13,1919,1919
petrolestliouanet,PÉTROLES de TLIOUANET,Pétrole et gaz,14,13,1925,1938
socminierefrancoafricaine,Soc MINIÈRE FRANCO-AFRICAINE,Documents généraux (par ordre chronologique),13,13,1925,1925
royaleasturienneminesdirection,"Cie Royale ASTURIENNE DES MINES, direction générale",Mines et carrières,13,13,1925,1925
gazelectricitemostaganem,Société du Gaz et de l'électricité de Mostaganem,"Eau, gaz, électricité (Utilities)",13,13,1926,1926
minierefrancoafricaine,Société Minière Franco-Africaine,Mines et carrières,13,13,1909,1925
algeriennepetrolestliouanet,Société Algérienne des pétroles de Tliouanet,Pétrole et gaz,13,13,1926,1926
minessidimarouf,Société des mines du Sidi Marouf,Mines et carrières,22,12,1940,1953
minesfermiliana,Société française des mines de fer Miliana,Documents généraux (par ordre chronologique); Mines et carrières,21,12,1910,1938
chauxcimentsrivetalger,Chaux et ciments de Rivet-Alger,"Bâtiment et travaux publics, matériaux de construction, céramique",21,12,1922,1926
genevoisecoloniessuissessetif,Compagnie Genevoise des colonies suisses de Sétif,Industries agro-alimentaires,19,12,1922,1926
africaineminestransports,Société Africaine de Mines et transports,Mines et carrières,17,12,1945,1953
colonialeafriquenorddjamaa,"Compagnie Coloniale de l'Afrique du Nord, Djamaa",Industries agro-alimentaires,17,12,1925,1926
minierekaolinsdjebeldebar,Société minière des Kaolins du Djebel-Debar,"Bâtiment et travaux publics, matériaux de construction, céramique",13,12,1921,1922
liegeshamendaspetitekabylie,Lièges des Hamendas et de la Petite Kabylie,"Filière bois : exploitation forestière, liège, meubles, cellulose, papier…",34,11,1937,1955
fermesfrancaisestunisie,Société des Fermes francaises de Tunisie,Industries agro-alimentaires,18,11,1922,1926
comptoirescomptesidibelabbes,Comptoir d'escompte de Sidi-Bel-Abbès,"Banques et groupes financiers, assurances",16,11,1926,1926
charbonnierenordafricain,Compagnie Charbonnière du Nord-Africain,Commerce,15,11,1919,1920
phosphatesmzaita,"Compagnie des Phosphates du M'Zaïta, puis",Mines et carrières,15,11,1910,1926
airliquide,L'Air liquide,Industries chimiques,14,11,1920,1922
nordafricaineentreprisesmaritimesalgerorannemours,"Société Nord-africaine d’entreprises maritimes, Alger, Oran, Nemours",Transports maritimes et aériens,13,11,1928,1939
liege,Société Française du Liège,"Filière bois : exploitation forestière, liège, meubles, cellulose, papier…",13,11,1929,1939
algeriennesels,Compagnie Algérienne des sels,Mines et carrières,12,11,1924,1926
algeriennemateriauxconstruction,Société Algérienne de matériaux de construction,"Bâtiment et travaux publics, matériaux de construction, céramique",11,11,1928,1928
soccommentryfourchambaultdecazeville,Soc. an. de COMMENTRY-FOURCHAMBAULT et DECAZEVILLE,Documents généraux (par ordre chronologique),11,11,1938,1938
cotonnierebonoise,Société Cotonnière Bônoise,Industries agro-alimentaires,11,11,1926,1926
domainesafricains,Domaines africains,Industries agro-alimentaires,11,11,1929,1931
lassallas,Lassallas,"Filière bois : exploitation forestière, liège, meubles, cellulose, papier…",11,11,1924,1924
tuileriebriqueteriebelabbesiennesidibelabbes,"Tuilerie-briqueterie La Bel-Abbesienne, Sidi-Bel-Abbès","Bâtiment et travaux publics, matériaux de construction, céramique",11,11,1926,1926
foncieremediterranee,Compagnie Foncière de la Méditerranée,Foncières et immobilières,30,10,1937,1955
minesbouthaleb,Mines du Bou-Thaleb,Mines et carrières,28,10,1929,1953
manufacturetabacscigarescigarettesbastos,"Manufacture de Tabacs, Cigares et Cigarettes Bastos",Industries agro-alimentaires,18,10,1914,1917
1918domainesbenislimantablat,"S.A., 1918 Domaines des Beni Sliman, , Tablat",Industries agro-alimentaires,18,10,1922,1926
mineschellala,Société des mines du Chellala,Documents généraux (par ordre chronologique); Mines et carrières,16,10,1910,1925
marmaro,Marmaro,"Bâtiment et travaux publics, matériaux de construction, céramique",14,10,1927,1937
algerienneelevage,Société Algérienne d'élevage,Industries agro-alimentaires,14,10,1926,1928
messagerieslittoral,Société des Messageries du Littoral,"Transports terrestres, garages automobiles et agricoles",12,10,1922,1927
banquenationalecommerceindustrie,Banque nationale pour le commerce et l'industrie,"Banques et groupes financiers, assurances",11,10,1948,1948
manufacturetapisorient,Manufacture de tapis d'Orient,Cuirs et textiles,11,10,1922,1922
liegesproduitsnordafricainsalgerusinebouchonsbone,"Lièges et produits nord-africains, Alger. Usine de bouchons à Bône","Filière bois : exploitation forestière, liège, meubles, cellulose, papier…",11,10,1921,1926
soccommercialeafriquenord,Soc. Commerciale de l'AFRIQUE DU NORD,Documents généraux (par ordre chronologique),10,10,1938,1938
mineraisfermagnetiquemoktaelhadid,Cie des minerais de fer magnétique de Mokta-el-Hadid,Documents généraux (par ordre chronologique),10,10,1910,1910
cheminfertranssaharien,Le Chemin de fer transsaharien,"Transports terrestres, garages automobiles et agricoles",10,10,1942,1942
concessionnaireminesouenza,Société Concessionnaire des mines d'Ouenza,Mines et carrières,10,10,1924,1926
distributionenergieelectrique,Compagnie Générale de Distribution d'énergie électrique,"Eau, gaz, électricité (Utilities)",10,10,1909,1909
commercialeminiereafriquenord,Société Commerciale et Minière pour l'Afrique du Nord,"Bâtiment et travaux publics, matériaux de construction, céramique",10,10,1935,1935
tramwayoranhammambouhadjarextensions,Tramway d'Oran à Hammam-Bou-Hadjar et extensions,"Transports terrestres, garages automobiles et agricoles",10,10,1908,1908
minesfermilliana,Mines de fer de Milliana,Mines et carrières,23,9,1940,1953
grandhoteloran,Grand Hôtel d'Oran,"Hôtellerie-restauration, tourisme",14,9,1922,1926
oranaisecharbonnages,Oranaise de Charbonnages,Commerce,12,9,1926,1926
abrifamilialoranais,L'Abri familial oranais,Foncières et immobilières,11,9,1928,1928
algeriennetransportsparautomobiles,Société Algérienne de Transports par automobiles,"Transports terrestres, garages automobiles et agricoles",11,9,1922,1924
francoasiatiquepetrolesalgerie,Société Franco-Asiatique des Pétroles d’Algerie,"Transports terrestres, garages automobiles et agricoles",11,9,1925,1926
industriesagricolesmeauxnantesalgerie,"Société d'Industries agricoles de Meaux, Nantes et Algérie",Industries agro-alimentaires,11,9,1937,1942
socalgeriennepetrolestliouanet,Soc. Algérienne des PÉTROLES de TLIOUANET,Documents généraux (par ordre chronologique),10,9,1928,1928
banquealgeriebanquealgerietunisiebanquealgerie,"Banque de l'Algérie, Banque de l'Algérie et de la Tunisie, Banque de l'Algérie","Banques et groupes financiers, assurances",10,9,1879,1879
commercialeacconage,Société Commerciale d'Acconage,Transports maritimes et aériens,10,9,1922,1926
electricitesoukarhas,Société d'Électricité de Souk-Arhas,"Eau, gaz, électricité (Utilities)",10,9,1922,1926
unioncompagniesregionalesreuniesfabriquesengrais,Union française et Compagnies régionales réunies de fabriques d'engrais et de,Mines et carrières,10,9,1948,1948
socfeutresrok,Soc. an. des FEUTRES ROK,Documents généraux (par ordre chronologique),9,9,1925,1925
soctissagesmecaniquesisere,Soc. des TISSAGES MÉCANIQUES DE L'ISÈRE,Documents généraux (par ordre chronologique),9,9,1919,1919
antoineachaque,Antoine ACHAQUE,Documents généraux (par ordre chronologique),9,9,1938,1938
centraleexploitationsrecherchesminieressoukahras,"Compagnie Centrale d'exploitations et recherches minières, à Souk-Ahras",Mines et carrières,9,9,1922,1922
francoalgerienne,Compagnie Franco-algérienne,Industries agro-alimentaires,9,9,1879,1885
comptoirescompteaffreville,Comptoir d'escompte d'Affreville,"Banques et groupes financiers, assurances",9,9,1926,1926
cooperativeagricoleagrumesfruitslegumesmitidjaelaffrounconfiturerieboufarik,"Cooperative agricole des agrumes, fruits et légumes de la Mitidja, El Affroun. — Confiturerie de Boufarik",Industries agro-alimentaires,9,9,1926,1926
mineszaccar,MINES du ZACCAR,Mines et carrières,9,9,1925,1925
minierenordafriquesaintetienne,"Société Minière du Nord de l'Afrique, Saint-Étienne",Mines et carrières,9,9,1901,1901
mitidja,La Mitidja,Industries agro-alimentaires,9,9,1929,1953
algerienneconstructionsnavalesmecaniques,Société Algérienne de constructions navales et mécaniques,"Métallurgie, constructions navales",9,9,1922,1922
forestierealgerienne,Société forestière algérienne,"Filière bois : exploitation forestière, liège, meubles, cellulose, papier…",9,9,1869,1875
syndicatlyonnaisnordafricain,Syndicat lyonnais nord-africain,Mines et carrières,20,8,1922,1926
afrique,L'Afrique française,"Banques et groupes financiers, assurances",16,8,1922,1926
algeriennematerielagricole,Société Algérienne de Matériel agricole,Commerce,13,8,1922,1926
algeriennecreditbanque,Société nouvelle de la Compagnie algérienne de crédit et de banque,"Banques et groupes financiers, assurances",11,8,1950,1950
commercialearmement,Société Commerciale d'Armement,Transports maritimes et aériens,11,8,1922,1926
hydroelectriqueafriquenord,Société Hydro-électrique de l'Afrique du Nord,"Eau, gaz, électricité (Utilities)",11,8,1923,1926
vignoblesmediterraneedomainemonvilleduzerville,"Compagnie des Vignobles de la Méditerranée, domaine de Monville à Duzerville",Industries agro-alimentaires,11,8,1924,1926
minescavallo,Société des mines de Cavallo,Mines et carrières,10,8,1921,1921
algeriennecotonniere,Société Algérienne Cotonnière,Industries agro-alimentaires,9,8,1926,1926
etablhutchinson,Établ HUTCHINSON,Documents généraux (par ordre chronologique),9,8,1925,1925
boissonsgazeuseshygieniquesalger,Compagnie générale des Boissons gazeuses hygieniques d’Alger,Industries agro-alimentaires,9,8,1926,1926
mineschabetballoutsoukahrras,Société générale des mines de Chabet-Ballout à Souk-Ahrras,Mines et carrières,9,8,1926,1931
gazconstantine,Compagnie du Gaz de Constantine,"Eau, gaz, électricité (Utilities)",9,8,1926,1926
etudesrecherchesexploitationpetrolesalgerie,"Société d'Études, de recherches et d'exploitation des pétroles en Algérie",Pétrole et gaz,9,8,1922,1922
minierealgerienne,Société Minière Algérienne,Mines et carrières,9,8,1937,1945
unionminierebordjredir,Union minière de Bordj-Redir,Mines et carrières,9,8,1920,1920
africainetravaux,Société Africaine de Travaux,"Bâtiment et travaux publics, matériaux de construction, céramique",8,8,1924,1924
algeriennenavigationafriquenordcharlesschiaffino,"Société Algérienne de Navigation pour l'Afrique du Nord, Charles Schiaffino et Cie",Transports maritimes et aériens,8,8,1926,1944
socchaines,Soc. française des CHAÎNES,Documents généraux (par ordre chronologique),8,8,1925,1925
soccompteurseaualgerietunisie,Soc. des COMPTEURS à EAU d'ALGÉRIE et de TUNISIE,Documents généraux (par ordre chronologique),8,8,1925,1925
etablissementsmerlingerin,Établissements MERLIN et GERIN,Documents généraux (par ordre chronologique),8,8,1925,1925
caisseagricolecommercialeguelma,Caisse agricole et commerciale de Guelma,"Banques et groupes financiers, assurances",8,8,1926,1926
africaineimportationcharbonsbriquettesnordpascalais,Société Africaine d’Importation de charbons et briquettes du Nord et du Pas-de-Calais,Commerce,8,8,1928,1928
domainesaintcharlesboufarik,"Domaine Saint-Charles, Boufarik",Industries agro-alimentaires,8,8,1926,1926
agricolealgerienne,Société Agricole Algérienne,Industries agro-alimentaires,8,8,1922,1922
domanialealgerienne,Domaniale algérienne,Industries agro-alimentaires,8,8,1926,1926
tabacsalgeriens,Tabacs algériens,Industries agro-alimentaires,14,7,1922,1926
outillage,L'OUTILLAGE,Documents généraux (par ordre chronologique),13,7,1925,1925
forceeclairagesaida,Société de Force et d'éclairage de Saïda,"Eau, gaz, électricité (Utilities)",13,7,1926,1926
mineskabylie,Société des Mines de la Kabylie,Mines et carrières,12,7,1948,1953
oasisnordafricain,Societe des Oasis du Nord-Africain,Industries agro-alimentaires,10,7,1922,1922
probios,Probios,Industries pharmaceutiques et parachimie,9,7,1930,1930
ateliersreparationsmaritimesbeliard,ATELIERS DE RÉPARATIONS MARITIMES BELIARD,Documents généraux (par ordre chronologique),8,7,1925,1925
corderiesseine,CORDERIES DE LA SEINE,Documents généraux (par ordre chronologique),8,7,1925,1925
creditfoncieragricolealgerie,Crédit foncier et agricole d'Algérie,"Banques et groupes financiers, assurances",8,7,1882,1903
francoalgeriennelocationfutailles,Société Franco-Algérienne de Location de futailles,"Filière bois : exploitation forestière, liège, meubles, cellulose, papier…",8,7,1919,1919
zaccarfer,"Zaccar, fer",Mines et carrières,8,7,1938,1938
secteurelectrique,"Compagnie du secteur électrique des —, puis Société industrielle des — Voûtes d'Alger","Eau, gaz, électricité (Utilities)",8,7,1926,1926
acconagecharbonnagejullian,Société d'Acconage et de charbonnage Jullian,Transports maritimes et aériens,7,7,1920,1920
socminesbouthaleb,Soc. des MINES DU BOU-THALEB,Documents généraux (par ordre chronologique),7,7,1925,1925
banqueunionnordafricaine,Banque de l'union nord-africaine,"Banques et groupes financiers, assurances",7,7,1940,1940
caboteursalgeriens,Caboteurs algériens,Transports maritimes et aériens,7,7,1926,1926
africainearmement,Compagnie Africaine d'Armement,Transports maritimes et aériens,7,7,1920,1926
comptoirproduitsceramiques,Comptoir des produits céramiques,Commerce,7,7,1926,1926
comptoirescompteaintemouchent,Comptoir d'escompte d'Aïn-Temouchent,"Banques et groupes financiers, assurances",7,7,1926,1926
comptoirescomptebatna,Nouveau Comptoir d'escompte de Batna,"Banques et groupes financiers, assurances",7,7,1926,1926
comptoirescomptekabylieoccidentaledellys,"Comptoir d'escompte de la Kabylie occidentale, Dellys","Banques et groupes financiers, assurances",7,7,1879,1879
comptoirescomptemarengo,Comptoir d'escompte de Marengo,"Banques et groupes financiers, assurances",7,7,1926,1926
etudeseconomiquesafriquenord,Société d'Études economiques de l’Afrique du Nord,"Banques et groupes financiers, assurances",7,7,1922,1922
gisementsphosphatiersbordjrdir,Société des Gisements phosphatiers de Bordj R’Dir,Mines et carrières,7,7,1909,1909
omniumminesusines,"Omnium Mines et usines, puis Mines et Usines d'Algérie-Tunisie-Maroc",Mines et carrières,7,7,1924,1924
phosphatessuperphospahtestebbaka,Société des Phosphates et superphospahtes de Tebbaka,Mines et carrières,7,7,1925,1925
extensionportnemours,Société pour l'extension du Port de Nemours,Transports maritimes et aériens,7,7,1952,1952
textilesafricains,Textiles africains,Cuirs et textiles,7,7,1922,1922
uniontransafricaine,Union transafricaine,"Transports terrestres, garages automobiles et agricoles",7,7,1927,1927
cartonneriesrochette,Cartonneries de La Rochette,"Filière bois : exploitation forestière, liège, meubles, cellulose, papier…",16,6,1925,1953
industriebois,L'Industrie du bois,"Filière bois : exploitation forestière, liège, meubles, cellulose, papier…",10,6,1922,1926
minesoranie,Société des Mines de l'Oranie,Mines et carrières,10,6,1922,1925
nordafricaincommercial,Nord-africain commercial,Commerce; Documents généraux (par ordre chronologique),9,6,1910,1938
transsaharienne,Compagnie Générale Transsaharienne,"Transports terrestres, garages automobiles et agricoles",8,6,1923,1935
socminessidikamber,Soc. an. des Mines de SIDI KAMBER,Documents généraux (par ordre chronologique),7,6,1910,1910
caisseagricoletlemcen,Caisse agricole de Tlemcen,"Banques et groupes financiers, assurances",7,6,1901,1901
centralephosphatesbordjrdir,Compagnie Centrale des Phosphates à Bordj'R'dir,Mines et carrières,7,6,1902,1902
creditagricoletlemcen,Crédit agricole de Tlemcen,"Banques et groupes financiers, assurances",7,6,1901,1901
agricolelyonnaisenordafrique,Société Agricole Lyonnaise du Nord de l'Afrique,Industries agro-alimentaires,6,6,1922,1922
algeriennecamionnageautomobile,Société Algérienne de Camionnage automobile,"Transports terrestres, garages automobiles et agricoles",6,6,1911,1911
algerienneeaux,Société Algérienne des eaux,"Eau, gaz, électricité (Utilities)",6,6,1926,1926
alhambrarueisly,Société de l'Alhambra de la rue d'Isly,Loisirs,6,6,1926,1926
socfrsebfgoodrich,Soc. frse B. F GOODRICH,Documents généraux (par ordre chronologique),6,6,1925,1925
socfrancminesfer,Soc. franç. de MINES DE FER,Documents généraux (par ordre chronologique),6,6,1925,1925
socmineszincguergour,Soc. des MINES de ZINC du GUERGOUR,Documents généraux (par ordre chronologique),6,6,1925,1925
sanhadja,SANHADJA,Documents généraux (par ordre chronologique),6,6,1928,1928
comoyverguet,COMOY-VERGUET,Documents généraux (par ordre chronologique),6,6,1938,1938
hydrauliqueafrique,L'Hydraulique-Afrique,Documents généraux (par ordre chronologique),6,6,1910,1910
bernabefreres,Bernabé frères,Commerce,6,6,1926,1926
carrieresalgeroises,Les Carrières algéroises,"Bâtiment et travaux publics, matériaux de construction, céramique",6,6,1931,1931
centralephosphates,Cie centrale des PHOSPHATES,Mines et carrières,6,6,1925,1925
charbonnierealgerienne,Compagnie Charbonnière algérienne,Commerce,6,6,1926,1926
comptoirescomptemascara,Comptoir d'escompte de Mascara,"Banques et groupes financiers, assurances",6,6,1926,1926
comptoirescomptemedea,Comptoir d'escompte de Médéa,"Banques et groupes financiers, assurances",6,6,1926,1926
creditimmobilieralger,Crédit immobilier d’Alger,"Banques et groupes financiers, assurances",6,6,1926,1926
forestiereliegeouvreouedeloueb,"Société Forestière du Liège ouvré, Oued-el-Oueb","Filière bois : exploitation forestière, liège, meubles, cellulose, papier…",6,6,1953,1953
foretssanhadjacollo,Forêts de Sanhadja et de Collo,"Filière bois : exploitation forestière, liège, meubles, cellulose, papier…",6,6,1926,1926
fournituresmilitaires,Société générale de Fournitures militaires,Cuirs et textiles,6,6,1889,1889
groupevinicole,Groupe vinicole,Commerce,6,6,1926,1926
immobilierealgeriennetunisienne,Immobilière Algérienne et Tunisienne,Foncières et immobilières,6,6,1926,1926
jameslogie,James Logie & Cie,"Filière bois : exploitation forestière, liège, meubles, cellulose, papier…",6,6,1926,1926
mounaalimentationnordafricain,"La Mouna, Société française d'alimentation du Nord-Africain",Industries agro-alimentaires,6,6,1913,1913
