company_id_1,company_id_2,company_name_1,company_name_2,weight,shared_directors
plantationsreuniesouestafricain,plantationsreuniesouestafricainp,Plantations réunies de l'Ouest-Africain,Plantations réunies de l'Ouest-Africain (P,1,merle-m
commercialeindustrielleagricolepalmeraiesafricaines,jeanweber,"Société commerciale, industrielle et agricole des Palmeraies africaines",Jean Weber,1,weber
commercialeindustrielleagricolepalmeraiesafricaines,plantationstanoe,"Société commerciale, industrielle et agricole des Palmeraies africaines",Société des plantations de la Tanoé,1,weber
commercialeindustrielleagricolepalmeraiesafricaines,commercialeindustriellepalmeraiesafricaines,"Société commerciale, industrielle et agricole des Palmeraies africaines",Société commerciale et industrielle des palmeraies africaines,1,durrieu
commercialeindustriellepalmeraiesafricaines,plantationstanoecafeiers,Société commerciale et industrielle des palmeraies africaines,"Plantations de la Tanoé, caféiers",1,weber-j
anyama,commercialeindustriellepalmeraiesafricaines,Société d'Anyama,Société commerciale et industrielle des palmeraies africaines,1,guynet-w
plantationselima,plantationsreuniesouestafricainp,Plantations d'Élima,Plantations réunies de l'Ouest-Africain (P,1,guibert-g
jeanweber,plantationstanoecafeiers,Jean Weber,"Plantations de la Tanoé, caféiers",1,legourd-a
plantationstanoe,plantationstanoecafeiers,Société des plantations de la Tanoé,"Plantations de la Tanoé, caféiers",1,legourd-a
agricoleafricaine,plantationstanoe,Société Agricole Africaine,Société des plantations de la Tanoé,1,poncin-h
miniereagricolemarcory,plantationsreuniesouestafricain,"Société Minière et Agricole de Marcory, puis Minière et Agricole de la Côte-d'Ivoire",Plantations réunies de l'Ouest-Africain,1,p-forveille-imprimeur-de-titres-paris-rodez
