company_id,name,sectors,n_ties,n_directors,first_year,last_year
depotspetroliersefbrazzavillebp,"Cie française de dépôts pétroliers en A.E.F., BRAZZAVILLE, B. P",Documents généraux (par ordre chronologique),6,6,1951,1951
societeanondesancetablamouroux,Société anon. des anc. Établ. Amouroux,Documents généraux (par ordre chronologique),6,6,1951,1951
recherchesauriferesgabon,Cie de recherches aurifères au Gabon,Documents généraux (par ordre chronologique),6,6,1951,1951
miniereequatoriale,Société minière équatoriale,Documents généraux (par ordre chronologique),6,6,1949,1949
recherchesexploitationsdiamantiferes,Société de Recherches et d'exploitations diamantifères,Documents généraux (par ordre chronologique),6,6,1949,1949
exploitationautomobilecameroun,Cie d'exploitation automobile au Cameroun,Documents généraux (par ordre chronologique),6,6,1947,1947
importationexportationmaterielindustriel,Société d'importation et d'exportation du matériel industriel,Documents généraux (par ordre chronologique),6,6,1947,1947
minierebetare,Société minière de Bétaré,Documents généraux (par ordre chronologique),6,6,1947,1947
alima,ALIMA,Documents généraux (par ordre chronologique),6,6,1938,1938
banqueafrique,BANQUE FRANÇAISE de l'AFRIQUE,Documents généraux (par ordre chronologique),6,6,1938,1938
etudesgestionafriquenoire,Société d'Études et de gestion de l'Afrique noire,Banques et groupes financiers,6,6,,
agricoleforestiereafricaine,Société agricole et forestière Africaine,Documents généraux (par ordre chronologique),10,5,1937,1951
commercialekouilouniari,Société Commerciale du Kouilou-Niari,Documents généraux (par ordre chronologique); Sociétés commerciales,9,5,1938,1951
industriellecolonialeequatoriale,Cie industrielle et coloniale équatoriale,Documents généraux (par ordre chronologique),8,5,1937,1951
africaine,L'Africaine,Documents généraux (par ordre chronologique),7,5,1926,1951
commercialecotonniereouhamenanacomouna,Cie commerciale et cotonnière de l'Ouhamé-Nana « Comouna »,Documents généraux (par ordre chronologique),6,5,1937,1951
forestierelambarene,Forestière de Lambaréné,Documents généraux (par ordre chronologique),6,5,1937,1951
anciensetablissementscquilliardforestiereezanga,Anciens Établissements C. Quilliard Société forestière d'Ezanga,Documents généraux (par ordre chronologique),6,5,1937,1951
bahrsarafortarchambault,"Cie du Bahr-Sara, FORT-ARCHAMBAULT",Documents généraux (par ordre chronologique),6,5,1951,1951
entrepriseschimiquesroutierescameroun,Société d'entreprises chimiques et routières au Cameroun,Documents généraux (par ordre chronologique),6,5,1947,1947
colonialecommerceindustrie,Société Coloniale pour le Commerce et l'Industrie,Documents généraux (par ordre chronologique),5,5,1922,1922
ngokosangha,"N’goko-Sangha, puis Société française Congo-Cameroun",Documents généraux (par ordre chronologique),5,5,1922,1922
palmeraiescameroun,Compagnie des Palmeraies du Cameroun,Documents généraux (par ordre chronologique),5,5,1926,1926
omniumforestierafricain,Omnium forestier africain,Documents généraux (par ordre chronologique),5,5,1926,1926
consortiumventeacajou,Consortium de Vente de l'Acajou,Documents généraux (par ordre chronologique),5,5,1937,1937
etablissementsgleroyelablgleroyboisnormandie,"Établissements G. Leroy (Elabl. G. Leroy, Société des bois de Normandie et Cie",Documents généraux (par ordre chronologique),5,5,1937,1937
cotonnierenordcamerountchad,Société Cotonnière du Nord-Cameroun et du Tchad,Documents généraux (par ordre chronologique),5,5,1937,1937
creditafriqueequatoriale,Crédit de l'Afrique Équatoriale française,Documents généraux (par ordre chronologique),5,5,1951,1951
francocolonialeentreprises,Compagnie Franco-Coloniale d'Entreprises,Documents généraux (par ordre chronologique),5,5,1951,1951
applicationpeinturesafrique,Société d'application de peintures en Afrique,Documents généraux (par ordre chronologique),5,5,1951,1951
congolaiseindustrie,Cie Congolaise pour l'industrie,Documents généraux (par ordre chronologique),5,5,1951,1951
entreprisesdesplatslefevre,Entreprises Desplats et Lefèvre,Documents généraux (par ordre chronologique),5,5,1949,1949
groupementgabonais,Groupement gabonais S. A,Documents généraux (par ordre chronologique),5,5,1949,1949
africaineconstructionscivilesindustriellesbp,"Société africaine de constructions civiles et industrielles, B. P",Documents généraux (par ordre chronologique),5,5,1949,1949
miniereintercoloniale,Société minière intercoloniale,Documents généraux (par ordre chronologique),5,5,1949,1949
minierekouilou,Société minière du Kouilou,Documents généraux (par ordre chronologique),5,5,1949,1949
minierenyanga,Société minière de la Nyanga,Documents généraux (par ordre chronologique),5,5,1949,1949
agricoleforestierecameroun,Compagnie Agricole et forestière du Cameroun,Documents généraux (par ordre chronologique),5,5,1947,1947
participationsminieresafriquecentrale,Société de participations minières en Afrique Centrale,Documents généraux (par ordre chronologique),5,5,1947,1947
frseouhame,Cie frse de l'OUHAMÉ,Documents généraux (par ordre chronologique),5,5,1925,1925
afriquecentrale,Compagnie Française de l’Afrique Centrale,Sociétés commerciales,5,5,1913,1913
plantationsogooue,Société des Plantations de l'Ogooué,Documents généraux (par ordre chronologique),8,4,1922,1926
francecongo,France-Congo,Documents généraux (par ordre chronologique),7,4,1922,1926
africaineforestiere,Société africaine forestière,Documents généraux (par ordre chronologique),7,4,1937,1951
caissecentralefranceoutremer,Caisse centrale de la France d'outre-mer,Documents généraux (par ordre chronologique),7,4,1951,1951
okoume,L'Okoumé,Documents généraux (par ordre chronologique),5,4,1925,1926
congolaise,Société anon. congolaise des Anc. Etabl. A. Defaye,Documents généraux (par ordre chronologique),5,4,1937,1937
forestierefernanvaz,Société forestière du Fernan-Vaz,Documents généraux (par ordre chronologique),5,4,1937,1937
gentil,GENTIL,Documents généraux (par ordre chronologique),5,4,1951,1951
francocolonialebois,Franco-Coloniale des Bois,Documents généraux (par ordre chronologique),5,4,1947,1947
centraleafricainecommerceindustrie,Société centrale africaine pour le commerce et l'industrie,Documents généraux (par ordre chronologique),5,4,1947,1947
inkemeinkeni,Cie de I'N'Kémé et de I'N'Kéni,Documents généraux (par ordre chronologique),4,4,1926,1926
nouvellesgaleriescongolaises,Nouvelles Galeries congolaises,Documents généraux (par ordre chronologique),4,4,1926,1926
omniumfrancoafricain,Omnium franco-africain,Documents généraux (par ordre chronologique),4,4,1926,1926
etablissementstabourel,Société des Établissements Tabourel,Documents généraux (par ordre chronologique),4,4,1926,1926
colonialeouaka,Société coloniale de la Ouaka,Documents généraux (par ordre chronologique),4,4,1926,1926
forestiereagricolekouilou,Société Forestière et Agricole du Kouilou,Documents généraux (par ordre chronologique),4,4,1926,1926
bambari,BAMBARI,Documents généraux (par ordre chronologique),4,4,1937,1937
immobilierecongolaise,Société Immobilière Congolaise,Documents généraux (par ordre chronologique),4,4,1937,1937
minesniari,Compagnie des Mines du Niari,Documents généraux (par ordre chronologique),4,4,1937,1937
caoutchoucscacaoscameroun,Société des Caoutchoucs et cacaos du Cameroun,Documents généraux (par ordre chronologique),4,4,1937,1937
minesafricaines,Cie de mines africaines,Documents généraux (par ordre chronologique),4,4,1937,1937
unionfluvialeafriquecentrale,Union fluviale de l'Afrique centrale,Documents généraux (par ordre chronologique),4,4,1951,1951
africainematerielindustriel,Société africaine de matériel industriel,Documents généraux (par ordre chronologique),4,4,1951,1951
fibrescoloniales,Société des fibres coloniales,Documents généraux (par ordre chronologique),4,4,1951,1951
forestiereazingo,Société forestière d'Azingo,Documents généraux (par ordre chronologique),4,4,1951,1951
minierekoulamoutou,Compagnie minière de Koula-Moutou,Documents généraux (par ordre chronologique),4,4,1951,1951
energieelectriqueportgentil,Énergie électrique de Port-Gentil,Documents généraux (par ordre chronologique),4,4,1949,1949
africaineentreprisesindustriellesimmobilieresbp,"Société africaine d'entreprises industrielles et immobilières, B. P",Documents généraux (par ordre chronologique),4,4,1949,1949
africaineprospectionexploitation,Société africaine de prospection et d'exploitation,Documents généraux (par ordre chronologique),4,4,1949,1949
explorationsminieres,Société française d'explorations minières,Documents généraux (par ordre chronologique),4,4,1949,1949
miniereogoouelobaye,Société minière de l'Ogooué-Lobaye,Documents généraux (par ordre chronologique),4,4,1949,1949
petrolesafriqueequatoriale,Société des pétroles d'Afrique Équatoriale française,Documents généraux (par ordre chronologique),4,4,1949,1949
soudanaise,Compagnie Soudanaise,Documents généraux (par ordre chronologique),4,4,1947,1947
recherchesauriferescamerouno,Société de recherches aurifères au Cameroun (S.O,Documents généraux (par ordre chronologique),4,4,1947,1947
socagricolecommercialealima,Soc. agricole et commerciale de l'ALIMA,Documents généraux (par ordre chronologique),4,4,1925,1925
exportateurcongolais,L'EXPORTATEUR CONGOLAIS,Documents généraux (par ordre chronologique),4,4,1925,1925
victorvaissier,Victor VAISSIER,Documents généraux (par ordre chronologique),4,4,1938,1938
sandefjord,SANDEFJORD,Documents généraux (par ordre chronologique),6,3,1926,1926
industrielleagricoleniari,Société Industrielle et Agricole du Niari,Documents généraux (par ordre chronologique),4,3,1951,1951
georgesfabre,Georges Fabre et Cie,Documents généraux (par ordre chronologique),3,3,1922,1922
aktieselskapetcongosandefjord,Aktieselskapet « Congo » SANDEFJORD,Documents généraux (par ordre chronologique),3,3,1922,1922
aktieselshapetgabonsandefjord,Aktieselshapet « Gabon » SANDEFJORD,Documents généraux (par ordre chronologique),3,3,1922,1922
forestieregabon,Cie forestière du Gabon,Documents généraux (par ordre chronologique),3,3,1926,1926
tabacscameroun,"Cie des Tabacs du Cameroun, puis Tabacs et plantations du Cameroun, puis Plantations de Nyombé-Penja",Documents généraux (par ordre chronologique),3,3,1926,1926
etablissementsshaki,Société anonyme des Établissements Shaki,Documents généraux (par ordre chronologique),3,3,1926,1926
exploitationsforestieresepoizat,Société des exploitations forestières E. Poizat,Documents généraux (par ordre chronologique),3,3,1926,1926
creditfoncierafrique,Crédit foncier de l'Afrique française,Documents généraux (par ordre chronologique),3,3,1937,1937
boisogooue,Bois de l'Ogooué,Documents généraux (par ordre chronologique),3,3,1937,1937
agricoleindustrielleafriqueequatoriale,Compagnie Agricole et Industrielle de l’Afrique Equatoriale,Documents généraux (par ordre chronologique),3,3,1937,1937
congolaisecaoutchouc,Compagnie Congolaise du Caoutchouc,Documents généraux (par ordre chronologique),3,3,1937,1937
recherchesminesafriqueequatoriale,Société Française de Recherches et de mines en Afrique Equatoriale,Documents généraux (par ordre chronologique),3,3,1937,1937
africaineindustrielleforestiere,Compagnie Africaine Industrielle et Forestière,Documents généraux (par ordre chronologique),3,3,1937,1937
comptoirsplantationscameroun,Comptoirs et plantations du Cameroun,Documents généraux (par ordre chronologique),3,3,1937,1937
africaineplacages,Société Africaine de placages,Documents généraux (par ordre chronologique),3,3,1951,1951
afriquecommerce,Cie de l'Afrique française pour le commerce,Documents généraux (par ordre chronologique),3,3,1951,1951
comptoirboiscoloniaux,Comptoir des bois coloniaux,Documents généraux (par ordre chronologique),3,3,1951,1951
scieriesfrancogabonaises,Scieries franco-gabonaises,Documents généraux (par ordre chronologique),3,3,1951,1951
commercialebp,"Société commerciale française, B. P",Documents généraux (par ordre chronologique),3,3,1951,1951
importationexportationmaterielindustrielbrazzaville,Société d'importation et d'exportation du matériel industriel à Brazzaville,Documents généraux (par ordre chronologique),3,3,1951,1951
diamantifereauriferehautesangha,Cie diamantifère et aurifère de la Haute-Sangha,Documents généraux (par ordre chronologique),3,3,1951,1951
diamantiferedarchalla,Cie diamantifère du Dar-Challa,Documents généraux (par ordre chronologique),3,3,1951,1951
commercialediamant,Société commerciale du diamant,Documents généraux (par ordre chronologique),3,3,1949,1949
congolaiseentreprisesmaritimesbp,"Société congolaise d'entreprises maritimes, B. P",Documents généraux (par ordre chronologique),3,3,1949,1949
minieremoboma,Société minière de la Moboma,Documents généraux (par ordre chronologique),3,3,1949,1949
transportscongooubanguitchad,Transports Congo-Oubangui-Tchad,Documents généraux (par ordre chronologique),3,3,1949,1949
cafescameroun,Cafés du Cameroun,Documents généraux (par ordre chronologique),3,3,1947,1947
bananes,Cie des bananes,Documents généraux (par ordre chronologique),3,3,1947,1947
plantationsnyombepenjanyombe,"Plantations de Nyombé-Penja, NYOMBÉ",Documents généraux (par ordre chronologique),3,3,1947,1947
plantationsdjongopenjapenja,"Société des plantations de Djongo-Penja, PENJA",Documents généraux (par ordre chronologique),3,3,1947,1947
fsecongocameroun,Cie Fse des CONGO-CAMEROUN,Documents généraux (par ordre chronologique),3,3,1925,1925
comptoirdiamant,Comptoir français du diamant,Documents généraux (par ordre chronologique),4,2,1937,1951
forestierelittoralgabonaisekuata,"Société forestière du Littoral Gabonais, EKUATA",Documents généraux (par ordre chronologique),3,2,1951,1951
nieuweafrikaantichehandelsvennootschap21,Nieuwe Afrikaantiche Handels-Vennootschap 21,Documents généraux (par ordre chronologique),2,2,1922,1922
consortiumventeokoume,Consortium de Vente de l'Okoumé,Documents généraux (par ordre chronologique),2,2,1937,1937
recherchesminieresoubangui,Cie générale de recherches minières de l'Oubangui,Documents généraux (par ordre chronologique),2,2,1937,1937
francecongobp,"Nouvelle Société France-Congo, B. P",Documents généraux (par ordre chronologique),2,2,1951,1951
congolaiseexploitationsforestieresindustriellesagricoles,"Société congolaise d'exploitations forestières, industrielles, agricoles et",Documents généraux (par ordre chronologique),2,2,1951,1951
exploitationsforestieresindustrielles,Société d'exploitations forestières et industrielles,Documents généraux (par ordre chronologique),2,2,1951,1951
metallurgiqueindustrielleafricaine,Société métallurgique et industrielle africaine,Documents généraux (par ordre chronologique),2,2,1951,1951
cimentsmateriauxconstructionafriqueequatoriale,Ciments et matériaux de construction de l'Afrique équatoriale française,Documents généraux (par ordre chronologique),2,2,1951,1951
equatorialetravauxpublicsbp,"Société équatoriale de travaux publics, B. P",Documents généraux (par ordre chronologique),2,2,1949,1949
miniereouarrapointenoiremoyencongo,"Société minière de l'Ouarra, POINTE-NOIRE, Moyen-Congo",Documents généraux (par ordre chronologique),2,2,1949,1949
unionminiereafricaineberberati,"Union minière africaine, BERBERATI",Documents généraux (par ordre chronologique),2,2,1949,1949
commercialehollandoafricainesingel,"Cie commerciale Hollando-Africaine, Singel",Documents généraux (par ordre chronologique),2,2,1947,1947
socongomo,Soc. de l'ONGOMO,Documents généraux (par ordre chronologique),2,2,1925,1925
entreprisesafricainesforestieres,Société d'entreprises africaines forestières,Documents généraux (par ordre chronologique),3,1,1951,1951
ongomo,L'Ongomo,Documents généraux (par ordre chronologique),1,1,1922,1922
commercialehollandoafricaine,Cie commerciale Hollando-Africaine,Documents généraux (par ordre chronologique),1,1,1937,1937
boisouestafricain,Société des bois de l'Ouest africain,Documents généraux (par ordre chronologique),1,1,1937,1937
unionbananierecameroun,Union bananière du Cameroun,Documents généraux (par ordre chronologique),1,1,1937,1937
afriquenoire,Cie de l'Afrique noire,Documents généraux (par ordre chronologique),1,1,1951,1951
financieredeveloppementcameroun,Société financière pour le développement du Cameroun,Documents généraux (par ordre chronologique),1,1,1951,1951
