doc_id,snapshot_year,person_key,name_clean,surname,given,chamber,constituency,years_raw,year_start,year_end,n_firms,source_ref
empire-parlementaires-financ-1932-afc92e,1932,messimy-a,Adolphe-Marie Messimy,Messimy,Adolphe-Marie,Senate,Ain,1923-1935,1923,1935,5,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,meunier-a,Albert Meunier,Meunier,Albert,Senate,Ardennes,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,meyer-l,Léon Meyer,Meyer,Léon,Chamber of Deputies,Seine-Inférieure,1919-1942,1919,1942,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,michaut-h,Henri Michaut,Michaut,Henri,Senate,Meurthe-et-Moselle,1920-1933,1920,1933,2,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,michel-l,Louis Michel,Michel,Louis,Senate,Meurthe-et-Moselle,1920-1936,1920,1936,5,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,milan-f,François Milan,Milan,François,Senate,Savoie,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,minvielle-p,Prosper Minvielle,Minvielle,Prosper,Chamber of Deputies,Basses-Pyrénées,1928-1932,1928,1932,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,molinie-j,Jean Molinié,Molinié,Jean,Chamber of Deputies,Aveyron,1919-1936,1919,1936,1,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,mollard-m,Maurice Mollard,Mollard,Maurice,Senate,Savoie,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,monfeuillart-e,Ernest Monfeuillart,Monfeuillart,Ernest,Chamber of Deputies,,1898-1906,1898,1906,1,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,monicault-de-villardeau-p,Pierre Monicault de Villardeau,Monicault de Villardeau,Pierre,Chamber of Deputies,Ain,1919-1932,1919,1932,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,monsservin-j,Joseph Monsservin,Monsservin,Joseph,Senate,Aveyron,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,montaigu-h,Hubert Montaigu,Montaigu,Hubert,Chamber of Deputies,Loire-Inférieure,"1910-1919, 1928-1942",1910,1942,1,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,monti-de-reze-h,Henri Monti de Rézé,Monti de Rézé,Henri,Chamber of Deputies,Mayenne,"1906-1910, 1914-1924",1906,1924,1,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,monzie-a,Anatole Monzie,Monzie,Anatole,Chamber of Deputies,Lot,"1909-1919, 1929-1942",1909,1942,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,morinaud-e,Émile Morinaud,Morinaud,Émile,Chamber of Deputies,Constantine,"1898-1902, 1919-1942",1898,1942,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,mottu-a,André Mottu,Mottu,André,Chamber of Deputies,Seine-et-Oise,1928-1932,1928,1932,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,mourer-j,Jean-Pierre Mourer,Mourer,Jean-Pierre,Chamber of Deputies,Bas-Rhin,1928-1942,1928,1942,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,moustier-l,Léonel Moustier,Moustier,Léonel,Chamber of Deputies,Doubs,1928-1940,1928,1940,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,moustier,Moustier,Moustier,,Chamber of Deputies,Doubs,1889-1921,1889,1921,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,neron-e,Édouard Néron,Néron,Édouard,Senate,Haute-Saône,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,nicolle-l,Louis Nicolle,Nicolle,Louis,Chamber of Deputies,Nord,1924-1936,1924,1936,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,nomine-h,Henri Nominé,Nominé,Henri,Chamber of Deputies,Moselle,1928-1936,1928,1936,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,oberkirch-a,Alfred Oberkirch,Oberkirch,Alfred,Chamber of Deputies,Bas-Rhin,"1919-1942, 1945-1946",1919,1946,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,ordinaire-m,Maurice Ordinaire,Ordinaire,Maurice,Senate,Doubs,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,outrey-e,Ernest Outrey,Outrey,Ernest,Chamber of Deputies,Cochinchine,1914-1936,1914,1936,1,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,paganon-j,Joseph Paganon,Paganon,Joseph,Chamber of Deputies,Isère,1924-1936,1924,1936,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,painleve-p,Paul Painlevé,Painlevé,Paul,Chamber of Deputies,Seine,1910-1933,1910,1933,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,pate-h,Henry Paté,Paté,Henry,Chamber of Deputies,Seine,1910-1936,1910,1936,1,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,patenotre-desnoyers,Patenôtre-Desnoyers,Patenôtre-Desnoyers,,Chamber of Deputies,Seine-et-Oise,1928-1936,1928,1936,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,patenotre-r,Raymond Patenôtre,Patenôtre,Raymond,Chamber of Deputies,Seine-et-Oise,1928-1942,1928,1942,1,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,pavin-de-lafarge-h,Henri Pavin de Lafarge,Pavin de Lafarge,Henri,Senate,Ardèche,1929-1942,1929,1942,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,payer-a,André Payer,Payer,André,Chamber of Deputies,Seine,1919-1932,1919,1932,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,pechin-c,Charles Pechin,Pechin,Charles,Chamber of Deputies,Seine,1928-1936,1928,1936,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,peirotes-j,Jacques Peirotes,Peirotes,Jacques,Chamber of Deputies,Bas-Rhin,1924-1932,1924,1932,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,pelisse-p,Paul Pelisse,Pelisse,Paul,Senate,Hérault,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,penancier-e,Eugène Penancier,Penancier,Eugène,Senate,Seine-et-Marne,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,peret-r,Raoul Péret,Péret,Raoul,Senate,Vienne,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,perreau-pradier-p,Pierre Perreau-Pradier,Perreau-Pradier,Pierre,Chamber of Deputies,Yonne,1912-1942,1912,1942,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,peyronnet-a,Albert Peyronnet,Peyronnet,Albert,Senate,Allier,1912-1940,1912,1940,6,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,pfleger,Pfleger,Pfleger,,Chamber of Deputies,Haut-Rhin,1919-1929,1919,1929,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,picot,Picot,Picot,,Chamber of Deputies,Gironde,1919-1932,1919,1932,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,pietri-f,François Piétri,Piétri,François,Chamber of Deputies,Corse,1924-1942,1924,1942,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,plichon-j,Jean Plichon,Plichon,Jean,Chamber of Deputies,Nord,"1889-1920, 1924-1936",1889,1936,6,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,poillot-j,Jules Poillot,Poillot,Jules,Chamber of Deputies,Côte-d'Or,1928-1936,1928,1936,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,poittevin-g,Gaston Poittevin,Poittevin,Gaston,Chamber of Deputies,Marne,1919-1936,1919,1936,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,pomaret-c,Charles Pomaret,Pomaret,Charles,Chamber of Deputies,Lozère,1928-1942,1928,1942,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,poncet-p,Paul Poncet,Poncet,Paul,Chamber of Deputies,Seine,"1914-1919, 1924-1936",1914,1936,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,potie-a,Auguste Potié,Potié,Auguste,Senate,Nord,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,proust-l,Louis Proust,Proust,Louis,Chamber of Deputies,Indre-et-Loire,1919-1936,1919,1936,1,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,puis-a,Auguste Puis,Puis,Auguste,Senate,Tarn-et-Garonne,1927-1934,1927,1934,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,ratier-a,Antony Ratier,Ratier,Antony,Senate,Indre,,,,1,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,raynaldy-e,Eugène Raynaldy,Raynaldy,Eugène,Chamber of Deputies,,1919-1928,1919,1928,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,regnier-m,Marcel Régnier,Régnier,Marcel,Senate,Allier,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,reynaud-p,Paul Reynaud,Reynaud,Paul,Chamber of Deputies,Basses-Alpes,1919-1924,1919,1924,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,richard-a,Adrien Richard,Richard,Adrien,Senate,Vosges,,,,1,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,riche-e,Étienne Riche,Riche,Étienne,Chamber of Deputies,Ardennes,1928-1934,1928,1934,1,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,ricklin-e,Ernest Ricklin,Ricklin,Ernest,Chamber of Deputies,Haut-Rhin,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,rimbert-f,Fernand Rimbert,Rimbert,Fernand,Chamber of Deputies,Seine-Inférieure,1924-1936,1924,1936,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,rio-a,Alphonse Rio,Rio,Alphonse,Chamber of Deputies,,1919-1924,1919,1924,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,rochereau-v,Victor Rochereau,Rochereau,Victor,Chamber of Deputies,Vendée,1914-1942,1914,1942,2,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,rollin-l,Louis Rollin,Rollin,Louis,Chamber of Deputies,Seine,"1919-1942, 1946-1952",1919,1952,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,rosse-j,Joseph Rossé,Rossé,Joseph,Chamber of Deputies,Haut-Rhin,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,rothschild-m,Maurice Rothschild,Rothschild,Maurice,Senate,Hautes-Alpes,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,rotours-g,Guillaume Rotours,Rotours,Guillaume,Chamber of Deputies,Nord,1919-1935,1919,1935,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,desfosses,Desfossés,Desfossés,,Senate,Maine-et-Loire,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,rouquier-l,Louis Rouquier,Rouquier,Louis,Chamber of Deputies,Seine,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,roussel-e,Émile Roussel,Roussel,Émile,Senate,Aisne,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,sabatier-a,Auguste Sabatier,Sabatier,Auguste,Chamber of Deputies,Seine,1928-1932,1928,1932,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,schleiter-v,Victor Schleiter,Schleiter,Victor,Chamber of Deputies,Meuse,1924-1933,1924,1933,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,sclafer-j,James Sclafer,Sclafer,James,Chamber of Deputies,Charente-Inférieure,1924-1939,1924,1939,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,serot-r,Robert Serot,Serot,Robert,Chamber of Deputies,Moselle,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,serre-l,Louis Serre,Serre,Louis,Senate,Vaucluse,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,sizaire-h,Henry Sizaire,Sizaire,Henry,Chamber of Deputies,Tarn,1924-1932,1924,1932,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,soulie-l,Louis Soulié,Soulié,Louis,Senate,Loire,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,stern-j,Jacques Stern,Stern,Jacques,Chamber of Deputies,Basses-Alpes,"1914-1919, 1928-1936",1914,1936,1,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,sthul-j,Jean Sthul,Sthul,Jean,Senate,Moselle,,,,1,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,taittinger-p,Pierre Taittinger,Taittinger,Pierre,Chamber of Deputies,Chte-Inf,1919-1924,1919,1924,1,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,tardieu-a,André Tardieu,Tardieu,André,Chamber of Deputies,Seine-et-Oise,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,tastes-l,Lionel Tastes,Tastes,Lionel,Chamber of Deputies,Seine,1928-1936,1928,1936,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,taudiere-e,Émile Taudière,Taudière,Émile,Chamber of Deputies,Deux-Sèvres,1928-1942,1928,1942,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,thivrier-i,Isidore Thivrier,Thivrier,Isidore,Chamber of Deputies,Allier,1924-1942,1924,1942,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,thoumyre-r,Robert Thoumyre,Thoumyre,Robert,Chamber of Deputies,Seine-Inférieure,1919-1932,1919,1932,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,thureau-dangin-j,Jean Thureau-Dangin,Thureau-Dangin,Jean,Chamber of Deputies,,1929-1935,1929,1935,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,tissier-l,Louis Tissier,Tissier,Louis,Senate,Vaucluse,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,tournan-i,Isidore Tournan,Tournan,Isidore,Chamber of Deputies,,1910-1919,1910,1919,1,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,toy-riont-m,Maurice Toy-Riont,Toy-Riont,Maurice,Chamber of Deputies,,1910-1914,1910,1914,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,valadier-e,Édouard Valadier,Valadier,Édouard,Senate,Eure-et-Loir,,,,1,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,vieillard-l,Louis Vieillard,Vieillard,Louis,Senate,Belfort,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,vincent-d,Daniel Vincent,Vincent,Daniel,Senate,Nord,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,walter-m,Michel Walter,Walter,Michel,Chamber of Deputies,Bas-Rhin,1919-1942,1919,1942,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,warren-e,Édouard Warren,Warren,Édouard,Chamber of Deputies,Meurthe-et-Moselle,1919-1932,1919,1932,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,de-wendel-f,François de Wendel,de Wendel,François,Chamber of Deputies,Meurthe-et-Moselle,1914-1933,1914,1933,4,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,guy-de-wendel,Guy de Wendel,Guy de Wendel,,Chamber of Deputies,,1919-1927,1919,1927,4,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,ybarnegaray-j,Jean Ybarnégaray,Ybarnégaray,Jean,Chamber of Deputies,Basses-Pyrénées,1914-1942,1914,1942,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,additions-d,Dernières Additions,Additions,Dernières,Chamber of Deputies,Seine-Inférieure,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,barety-l,Léon Barety,Barety,Léon,Chamber of Deputies,Alpes-Maritimes,,,,1,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,langlois-m,Maurice Langlois,Langlois,Maurice,Senate,Oise,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,andigne-g,Geoffroy Andigne,Andigne,Geoffroy,Chamber of Deputies,Maine-et-Loire,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,anteriou-l,Louis Anteriou,Anteriou,Louis,Chamber of Deputies,Ardèche,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,berthoulat-g,Georges Berthoulat,Berthoulat,Georges,Senate,Seine-et-Oise,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,bignon-p,Paul Bignon,Bignon,Paul,Senate,Seine-Inférieure,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,binet-f,François Binet,Binet,François,Senate,Creuse,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,breteau,Breteau,Breteau,,Senate,Sarthe,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,chaumet-c,Charles Chaumet,Chaumet,Charles,Senate,Gironde,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,chenebenoit-l,Léon Chenebenoit,Chenebenoit,Léon,Senate,Aisne,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,escudier-p,Paul Escudier,Escudier,Paul,Chamber of Deputies,Seine,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,gauvin,Gauvin,Gauvin,,Senate,Loir-et-Cher,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,loucheur-l,Louis Loucheur,Loucheur,Louis,Chamber of Deputies,Nord,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,machet-g,Georges-Émile Machet,Machet,Georges-Émile,Senate,Savoie,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,maginot-a,André Maginot,Maginot,André,Chamber of Deputies,Meuse,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,mejean-l,Louis Mejean,Mejean,Louis,Senate,Gard,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1932-afc92e,1932,pasquet-l,Louis Pasquet,Pasquet,Louis,Senate,Bouches-du-Rhône,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,amidieu-du-clos-p,Pierre Amidieu du Clos,Amidieu du Clos,Pierre,Chamber of Deputies,Meurthe-et-Moselle,1928-1936,1928,1936,2,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,andre-hesse-o,Olry André-Hesse,André-Hesse,Olry,Chamber of Deputies,,1910-,1910,1910,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,appell-p,Pierre Appell,Appell,Pierre,Chamber of Deputies,Manche,1928-1936,1928,1936,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,aramon-b,Bertrand Aramon,Aramon,Bertrand,Chamber of Deputies,Seine,"1910-1914, 1928-1942",1910,1942,2,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,archer-j,Joseph Archer,Archer,Joseph,Chamber of Deputies,Puy-de-Dôme,1935-1939,1935,1939,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,archimbaud-l,Léon Archimbaud,Archimbaud,Léon,Chamber of Deputies,Drôme,1919-1942,1919,1942,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,aubert-l,Louis Aubert,Aubert,Louis,Chamber of Deputies,Vendée,1932-1942,1932,1942,3,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,d-audiffret-pasquier-e,Étienne d'Audiffret-Pasquier,d'Audiffret-Pasquier,Étienne,Chamber of Deputies,Orne,1919-1942,1919,1942,5,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,auge-f,Fernand Augé,Augé,Fernand,Chamber of Deputies,Seine-et-Marne,1924-1936,1924,1936,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,babin-chevaye-j,Jean Babin-Chevaye,Babin-Chevaye,Jean,Senate,Loire-Inférieure,1920-1936,1920,1936,8,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,bacquet-p,Paul Bacquet,Bacquet,Paul,Chamber of Deputies,Pas-de-Calais,1932-1940,1932,1940,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,barety-l,Léon Baréty,Baréty,Léon,Chamber of Deputies,Alpes-Maritimes,1919-1942,1919,1942,4,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,barthe-e,Édouard Barthe,Barthe,Édouard,Chamber of Deputies,Hérault,1910-1942,1910,1942,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,bataille-v,Victor Bataille,Bataille,Victor,Chamber of Deputies,Saône-et-Loire,1932-1942,1932,1942,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,bazile-g,Gaston Bazile,Bazile,Gaston,Chamber of Deputies,,1924-1932,1924,1932,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,bellanger-r,Robert-Bernard Bellanger,Bellanger,Robert-Bernard,Chamber of Deputies,,1928-1932,1928,1932,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,benard-l,Léonus Bénard,Bénard,Léonus,Senate,Réunion,,,,1,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,benazet-p,Paul Bénazet,Bénazet,Paul,Chamber of Deputies,Indre,1905-1932,1905,1932,2,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,berenger-h,Henri Bérenger,Bérenger,Henri,Senate,Guadeloupe,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,besnard-r,René Besnard,Besnard,René,Senate,Indre-et-Loire,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,blacque-belair-a,Aimery Blacque-Belair,Blacque-Belair,Aimery,Chamber of Deputies,Seine,1928-1936,1928,1936,1,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,blois-l,Louis Blois,Blois,Louis,Senate,Maine-et-Loire,,,,1,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,bloud-e,Edmond Bloud,Bloud,Edmond,Chamber of Deputies,Seine,1928-1936,1928,1936,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,bon-l,Léon Bon,Bon,Léon,Senate,Bouches-du-Rhône,,,,1,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,bonnaure-g,Gaston Bonnaure,Bonnaure,Gaston,Chamber of Deputies,Seine,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,boret-v,Victor Boret,Boret,Victor,Senate,Vienne,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,borrel-a,Antoine Borrel,Borrel,Antoine,Chamber of Deputies,,1909-1931,1909,1931,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,bouisson-f,Fernand Bouisson,Bouisson,Fernand,Chamber of Deputies,Bouches-du-Rhône,1909-1942,1909,1942,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,bret-g,Georges Bret,Bret,Georges,Chamber of Deputies,Ille,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,andre-j-breton,André-J Breton,André-J Breton,,Chamber of Deputies,Cher,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,bringer-l,Louis-Pierre-Marie Bringer,Bringer,Louis-Pierre-Marie,Chamber of Deputies,,1919-1932,1919,1932,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,brocard-f,Félix-Antonin-Gabriel Brocard,Brocard,Félix-Antonin-Gabriel,Chamber of Deputies,Isère,1924-1936,1924,1936,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,brogly-m,Médard Brogly,Brogly,Médard,Senate,Haut-Rhin,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,brom-j,Joseph Brom,Brom,Joseph,Chamber of Deputies,,1924-1936,1924,1936,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,burrus-m,Maurice Burrus,Burrus,Maurice,Chamber of Deputies,Haut-Rhin,,,,2,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,caillaux-j,Joseph Caillaux,Caillaux,Joseph,Chamber of Deputies,,1898-1919,1898,1919,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,candace-g,Gratien Candace,Candace,Gratien,Chamber of Deputies,Guadeloupe,1912-1942,1912,1942,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,carbuccia-h,Horace Carbuccia,Carbuccia,Horace,Chamber of Deputies,Corse,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,cautru-c,Camille Cautru,Cautru,Camille,Chamber of Deputies,Calvados,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,chambrun-c,Charles-Louis-Pierre-Antoine-Gilbert Chambrun,Chambrun,Charles-Louis-Pierre-Antoine-Gilbert,Chamber of Deputies,,1898-1933,1898,1933,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,chanal-e,Eugène Chanal,Chanal,Eugène,Senate,Ain,,,,1,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,chappedelaine-l,Louis Chappedelaine,Chappedelaine,Louis,Chamber of Deputies,Côtes-du-Nord,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,chapsal-f,Fernand Chapsal,Chapsal,Fernand,Senate,Charente-Inférieure,1921-1939,1921,1939,2,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,charabot-e,Eugène Charabot,Charabot,Eugène,Senate,Alpes-Maritimes,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,chaumie-p,Pierre Chaumié,Chaumié,Pierre,Senate,Lot-et-Garonne,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,cheron-a,Adolphe Chéron,Chéron,Adolphe,Chamber of Deputies,Seine,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,coache-j,Jean Coache,Coache,Jean,Chamber of Deputies,Somme,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,cointreau-a,André Cointreau,Cointreau,André,Chamber of Deputies,Maine-et-Loire,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,compere-morel-j,Jean Compère-Morel,Compère-Morel,Jean,Chamber of Deputies,Gard,,,,0,Parlementaires et financiers
empire-parlementaires-financ-1936-3c3a97,1936,cordebaine-e,Édouard Cordebaine,Cordebaine,Édouard,Senate,Moselle,,,,0,Parlementaires et financiers
