doc_id,company_key,company_name,person_key,member_key,name_clean,surname,given,role,year,source_ref,annotation,region,country,sector,anchor_type,trigger,parse_note,member_raw,entry_number,source_genre,in_colonial_dataset
empire-desfosses-1956-adm-655dbf,navigationmixte,Navigation mixte,des-georges-j,,J. des Georges,des Georges,J.,commissaire_aux_comptes,1956,Annuaire Desfossés 1956,comm. cptes Navig. mixte,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_particle_moved,Georges (J. des),451,person_index,0
empire-desfosses-1956-adm-655dbf,hydrocarburessaintdenis,Hydrocarbures de Saint-Denis,georges-p,,P Georges,Georges,P,administrateur,1956,Annuaire Desfossés 1956,,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Georges (P.),709,person_index,0
empire-desfosses-1956-adm-655dbf,lyonnaisedepotscreditindustrielsld,Lyonnaise de dépôts et de crédit industriel (SLD),georges-picot-j,,Jacques Georges-Picot,Georges-Picot,Jacques,administrateur,1956,Annuaire Desfossés 1956,SLD,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Georges-Picot (Jacques),140,person_index,0
empire-desfosses-1956-adm-655dbf,creditindustrielcommercialcic,Crédit industriel et commercial (CIC),georges-picot-j,,Jacques Georges-Picot,Georges-Picot,Jacques,administrateur,1956,Annuaire Desfossés 1956,CIC,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Georges-Picot (Jacques),170,person_index,0
empire-desfosses-1956-adm-655dbf,creditnantais,Crédit nantais,georges-picot-j,,Jacques Georges-Picot,Georges-Picot,Jacques,administrateur,1956,Annuaire Desfossés 1956,Crédit nantais,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Georges-Picot (Jacques),179,person_index,0
empire-desfosses-1956-adm-655dbf,nanceiennecreditindusdepots,Nancéienne de crédit indus. et de dépôts,georges-picot-j,,Jacques Georges-Picot,Georges-Picot,Jacques,administrateur,1956,Annuaire Desfossés 1956,Nancéienne CIC,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Georges-Picot (Jacques),195,person_index,0
empire-desfosses-1956-adm-655dbf,banquecommercialemaroc,Banque commerciale du Maroc,georges-picot-j,,Jacques Georges-Picot,Georges-Picot,Jacques,administrateur,1956,Annuaire Desfossés 1956,Bq comm. Maroc,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Georges-Picot (Jacques),208,person_index,1
empire-desfosses-1956-adm-655dbf,suezuniversellecanalmaritime,Suez (Compagnie universelle du canal maritime de),georges-picot-j,,Jacques Georges-Picot,Georges-Picot,Jacques,administrateur,1956,Annuaire Desfossés 1956,dg Suez,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Georges-Picot (Jacques),474,person_index,0
empire-desfosses-1956-adm-655dbf,parisienneplacementgestionspeg,Société parisienne de placement et de gestion (SPEG),georges-picot-j,,Jacques Georges-Picot,Georges-Picot,Jacques,administrateur,1956,Annuaire Desfossés 1956,SPEG,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Georges-Picot (Jacques),520,person_index,0
empire-desfosses-1956-adm-655dbf,metallurgiqueimphy,Métallurgique d’Imphy (ex-Commentry-Fourchambault et Decazeville),georges-picot-j,,Jacques Georges-Picot,Georges-Picot,Jacques,administrateur,1956,Annuaire Desfossés 1956,Imphy,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Georges-Picot (Jacques),853,person_index,0
empire-desfosses-1956-adm-655dbf,etsgeorgetfils,Éts Georget fils,georget-c,,Ch Georget,Georget,Ch,administrateur,1956,Annuaire Desfossés 1956,,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Georget (Ch.),1472,person_index,0
empire-desfosses-1956-adm-655dbf,etsgeorgetfils,Éts Georget fils,d-georget,,D Georget,D Georget,,administrateur,1956,Annuaire Desfossés 1956,adg,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_particle_moved,Georget (D.),1472,person_index,0
empire-desfosses-1956-adm-655dbf,motobecaneateliers,Motobécane (Ateliers de la),georget-de-grenier-de-latour,,Georget de Grenier de Latour,Georget de Grenier de Latour,,administrateur,1956,Annuaire Desfossés 1956,Motobécane,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_only,Georget de Grenier de Latour,1137,person_index,0
empire-desfosses-1956-adm-655dbf,etsjuliendamoy,Éts Julien Damoy,georgi-r,,R Georgi,Georgi,R,administrateur,1956,Annuaire Desfossés 1956,,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Georgi (R.),2009,person_index,0
empire-desfosses-1956-adm-655dbf,electricitemors,Électricité Mors,georgi-r,,R Georgi,Georgi,R,administrateur,1956,Annuaire Desfossés 1956,Électricité Mors,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Georgi (R.),1295,person_index,0
empire-desfosses-1956-adm-655dbf,ateliersconstrucnordfranceanf,Ateliers de construc. du Nord de la France (ANF),de-geradon-e,,E. de Geradon,de Geradon,E.,commissaire_aux_comptes,1956,Annuaire Desfossés 1956,comm. cptes ANF,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_particle_moved,Geradon (E. de),962,person_index,0
empire-desfosses-1956-adm-655dbf,cofinindus,COFININDUS,de-geradon-p,,P. de Geradon,de Geradon,P.,administrateur,1956,Annuaire Desfossés 1956,COFININDUS,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_particle_moved,Geradon (P. de),318,person_index,0
empire-desfosses-1956-adm-655dbf,cockerillougree,Cockerill-Ougrée,de-geradon-p,,P. de Geradon,de Geradon,P.,administrateur,1956,Annuaire Desfossés 1956,Cockerill,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_particle_moved,Geradon (P. de),1168,person_index,0
empire-desfosses-1956-adm-655dbf,companhiaportuguesatabacos,Companhia portuguesa de tabacos,geral-m,,Montepio Geral,Geral,Montepio,president,1956,Annuaire Desfossés 1956,pdt conseil fiscal Portuguesa de Tabacos,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Geral (Montepio),1880,person_index,0
empire-desfosses-1956-adm-655dbf,tabacsportugal,Tabacs du Portugal,geral-m,,Montepio Geral,Geral,Montepio,administrateur,1956,Annuaire Desfossés 1956,membre conseil fiscal Tabacs du Portugal,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Geral (Montepio),1881,person_index,0
empire-desfosses-1956-adm-655dbf,etudesentreprises,Société française d’études et d’entreprises,geral-m,,Montepio Geral,Geral,Montepio,administrateur,1956,Annuaire Desfossés 1956,Soc. frse d'études et d'entreprises,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Geral (Montepio),1606,person_index,0
empire-desfosses-1956-adm-655dbf,penarroya,Peñarroya,de-gerance-et-de-participations-s,,Soc. financière de Gérance et de participations,de Gérance et de participations,Soc. financière,administrateur,1956,Annuaire Desfossés 1956,Peñarroya,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_particle_moved,Gérance et de participations (Soc. financière de),655,person_index,0
empire-desfosses-1956-adm-655dbf,minieresantiagoyanexasmexique,Compagnie minière de Santiago y anexas (Mexique),de-gerance-miniere-et-industrielle-s,,Soc. de Gérance minière et industrielle,de Gérance minière et industrielle,Soc.,gerant,1956,Annuaire Desfossés 1956,gérance depuis 1932 de la Minière de Santiago- Mexique,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_particle_moved,Gérance minière et industrielle (Soc. de),813,person_index,0
empire-desfosses-1956-adm-655dbf,anvers,Compagnie d’Anvers,gerard-a,,A.S Gérard,Gérard,A.S,administrateur,1956,Annuaire Desfossés 1956,,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Gérard (A.S.),684,person_index,0
empire-desfosses-1956-adm-655dbf,produitschimiquesraffineriesberre,Produits chimiques et raffineries de Berre,gerard-e,,Émile Gérard,Gérard,Émile,administrateur,1956,Annuaire Desfossés 1956,Prod. chim. et raff. de Berre,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Gérard (Émile),718,person_index,0
empire-desfosses-1956-adm-655dbf,tramwaysstquentin,Tramways de St-Quentin,gerard-e,,Ernest Gérard,Gérard,Ernest,president_directeur_general,1956,Annuaire Desfossés 1956,pdg Tramways de St-Quentin,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Gérard (Ernest),408,person_index,0
empire-desfosses-1956-adm-655dbf,chfertramwaysvargardtramwaystoulon,Ch. de fer et tramways du Var et du Gard (Tramways de Toulon),gerard-e,,Ernest Gérard,Gérard,Ernest,administrateur,1956,Annuaire Desfossés 1956,Tramways de Toulon,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Gérard (Ernest),409,person_index,0
empire-desfosses-1956-adm-655dbf,seichime,SEICHIME,gerard-f,,F Gérard,Gérard,F,administrateur,1956,Annuaire Desfossés 1956,,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Gérard (F.),895,person_index,0
empire-desfosses-1956-adm-655dbf,bauchecoffresforts,Bauche (coffres-forts)(anc. Éts Bauche et Triaud),gerard-j,,J Gérard,Gérard,J,directeur_general,1956,Annuaire Desfossés 1956,dga Bauche,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Gérard (J.),1026,person_index,0
empire-desfosses-1956-adm-655dbf,indochpeauxelecannamsipea,Indoch. p. les eaux et l’élec. en Annam (SIPEA),gerard-m,,Maurice Gérard,Gérard,Maurice,administrateur,1956,Annuaire Desfossés 1956,Indoch. p. les eaux et l’élec. en Annam-SIPEA,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Gérard (Maurice),1324,person_index,0
empire-desfosses-1956-adm-655dbf,sucreriesraffineriesindochine,Sucreries et raffineries de l’Indochine,gerard-m,,Maurice Gérard,Gérard,Maurice,administrateur,1956,Annuaire Desfossés 1956,Sucr.+raff. IC,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Gérard (Maurice),1998,person_index,1
empire-desfosses-1956-adm-655dbf,tramwaysbuenosaires,Tramways de Buenos Aires (Compagnie générale de),o-gerard,,O Gérard,O Gérard,,administrateur,1956,Annuaire Desfossés 1956,,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_particle_moved,Gérard (O.),417,person_index,0
empire-desfosses-1956-adm-655dbf,parisienneaircomprime,Compagnie parisienne de l’air comprimé,gerard-p,,P Gérard,Gérard,P,administrateur,1956,Annuaire Desfossés 1956,Parisienne d’air comprimé,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Gérard (P.),1298,person_index,0
empire-desfosses-1956-adm-655dbf,associationminiere,Association minière,gerard-robert-x-mines,,Gérard (Robert)(1899-1998)(X-mines),Gérard (Robert)(1899-1998)(X-mines),,administrateur,1956,Annuaire Desfossés 1956,Ass. minière,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_only,Gérard (Robert)(1899-1998)(X-mines),568,person_index,1
empire-desfosses-1956-adm-655dbf,sidibouaouanetunisie,Sidi-Bou-Aouane (Tunisie),gerard-robert-x-mines,,Gérard (Robert)(1899-1998)(X-mines),Gérard (Robert)(1899-1998)(X-mines),,administrateur,1956,Annuaire Desfossés 1956,Sidi-Bou-Aouane,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_only,Gérard (Robert)(1899-1998)(X-mines),641,person_index,0
empire-desfosses-1956-adm-655dbf,airliquide,Air liquide,gerard-robert-x-mines,,Gérard (Robert)(1899-1998)(X-mines),Gérard (Robert)(1899-1998)(X-mines),,administrateur,1956,Annuaire Desfossés 1956,Air liquide,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_only,Gérard (Robert)(1899-1998)(X-mines),914,person_index,1
empire-desfosses-1956-adm-655dbf,eaux,Compagnie générale des eaux,gerard-robert-x-mines,,Gérard (Robert)(1899-1998)(X-mines),Gérard (Robert)(1899-1998)(X-mines),,president,1956,Annuaire Desfossés 1956,pdt Cie gén. eaux 1946-1972,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_only,Gérard (Robert)(1899-1998)(X-mines),1355,person_index,0
empire-desfosses-1956-adm-655dbf,creditalgerien,Crédit algérien,gerardin-j,,Jean Gérardin,Gérardin,Jean,administrateur,1956,Annuaire Desfossés 1956,Crédit alg.,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Gérardin (Jean),204,person_index,1
empire-desfosses-1956-adm-655dbf,verreriesreuniesvallerysthalportieux,Verreries réunies de Vallerysthal et Portieux,gerardin-j,,Jean Gérardin,Gérardin,Jean,administrateur,1956,Annuaire Desfossés 1956,secr. gén. Verreries réunies de Vallerysthal,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Gérardin (Jean),1459,person_index,0
empire-desfosses-1956-adm-655dbf,grandsmagasinssigrand,Grands Magasins Sigrand,gerbal-m,,Mme P Gerbal,Gerbal,Mme P,administrateur,1956,Annuaire Desfossés 1956,CS Grds magasins Sigrand,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Gerbal (Mme P.),2149,person_index,0
empire-desfosses-1956-adm-655dbf,nationalerisquesdivers,Nationale-Risques divers,gerbaut-g,,G Gerbaut,Gerbaut,G,administrateur,1956,Annuaire Desfossés 1956,,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Gerbaut (G.),66,person_index,0
empire-desfosses-1956-adm-655dbf,comptoirlyonalemand,Comptoir Lyon-Alemand S.A,germain-a,,A Germain,Germain,A,commissaire_aux_comptes,1956,Annuaire Desfossés 1956,comm. cptes CLAL,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Germain (A.),163,person_index,0
empire-desfosses-1956-adm-655dbf,transportsurbainsruraux,Société des transports urbains et ruraux,germain-a,,A Germain,Germain,A,commissaire_aux_comptes,1956,Annuaire Desfossés 1956,comm. cptes suppl. Transp. urb. et ruraux,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Germain (A.),432,person_index,0
empire-desfosses-1956-adm-655dbf,acieriesforgesfirminy,Aciéries et forges de Firminy,germain-a,,A Germain,Germain,A,commissaire_aux_comptes,1956,Annuaire Desfossés 1956,comm. cptes Firminy,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Germain (A.),822,person_index,0
empire-desfosses-1956-adm-655dbf,trefilerieslaminoirshavretlhfusion1962avecfrsemetauxdans,Tréfileries et laminoirs du Havre (TLH) fusion en 1962 avec la Compagnie frse des métaux dans,germain-a,,A Germain,Germain,A,commissaire_aux_comptes,1956,Annuaire Desfossés 1956,comm. cptes TLH,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Germain (A.),900,person_index,0
empire-desfosses-1956-adm-655dbf,etscoulaux,Éts Coulaux et Compagnie,germain-a,,A Germain,Germain,A,commissaire_aux_comptes,1956,Annuaire Desfossés 1956,comm. cptes Coulaux,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Germain (A.),1022,person_index,0
empire-desfosses-1956-adm-655dbf,forgesateliersmeudon,Forges et ateliers de Meudon,germain-a,,A Germain,Germain,A,commissaire_aux_comptes,1956,Annuaire Desfossés 1956,comm. cptes Forges et ateliers de Meudon,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Germain (A.),1029,person_index,0
empire-desfosses-1956-adm-655dbf,panhardlevassor,Panhard & Levassor,germain-a,,A Germain,Germain,A,commissaire_aux_comptes,1956,Annuaire Desfossés 1956,comm. cptes Panhard et Levassor,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Germain (A.),1096,person_index,0
empire-desfosses-1956-adm-655dbf,equipementelectriquevehiculessev,Équipement électrique des véhicules (SEV),germain-a,,A Germain,Germain,A,commissaire_aux_comptes,1956,Annuaire Desfossés 1956,comm. cptes SEV,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Germain (A.),1113,person_index,0
empire-desfosses-1956-adm-655dbf,dalmatiennefrseforceshydroelectriquesdalmatiejulessurmont,La Dalmatienne (Frse des forces hydro-électriques de la Dalmatie) > Jules de Surmont,germain-a,,A Germain,Germain,A,commissaire_aux_comptes,1956,Annuaire Desfossés 1956,comm. cptes La Dalmatienne,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Germain (A.),1219,person_index,0
empire-desfosses-1956-adm-655dbf,construcfourscarriereargilebedenacdev,Compagnie générale de construc. de fours (carrière argile à Bédenac) dev,germain-a,,A Germain,Germain,A,commissaire_aux_comptes,1956,Annuaire Desfossés 1956,comm. cptes Cie gén. construc. fours,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Germain (A.),1270,person_index,0
empire-desfosses-1956-adm-655dbf,soclyonnaiseeauxeclairageslee,Soc. Lyonnaise des eaux et d’éclairage (SLEE),germain-a,,A Germain,Germain,A,commissaire_aux_comptes,1956,Annuaire Desfossés 1956,comm. cptes SLEE,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Germain (A.),1357,person_index,0
empire-desfosses-1956-adm-655dbf,solidititfrssofra,Soliditit frs (SOFRA),germain-a,,A Germain,Germain,A,commissaire_aux_comptes,1956,Annuaire Desfossés 1956,comm. cptes Solidit,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Germain (A.),1598,person_index,0
empire-desfosses-1956-adm-655dbf,plantationstanoecoteivoire,Plantations de la Tanoe (Côte-d’Ivoire),germain-a,,A Germain,Germain,A,commissaire_aux_comptes,1956,Annuaire Desfossés 1956,comm. cptes Plantations Tanoe,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Germain (A.),1798,person_index,0
empire-desfosses-1956-adm-655dbf,havas,Havas,germain-a,,A Germain,Germain,A,commissaire_aux_comptes,1956,Annuaire Desfossés 1956,comm. cptes Havas,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Germain (A.),2218,person_index,0
empire-desfosses-1956-adm-655dbf,patheconsortiumcinema,Pathé consortium cinéma,germain-a,,A Germain,Germain,A,commissaire_aux_comptes,1956,Annuaire Desfossés 1956,comm. cptes Pathé consortium cinéma,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Germain (A.),2237,person_index,0
empire-desfosses-1956-adm-655dbf,banquenationalecommerceindustrieafriquebncialger,"Banque nationale pour le commerce et l'industrie (Afrique) : BNCI (A.), Alger",germain-a,,A Germain,Germain,A,administrateur,1956,Annuaire Desfossés 1956,BNCI- Afrique,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Germain (A.),202,person_index,0
empire-desfosses-1956-adm-655dbf,entreprisesalbertcochery,Entreprises Albert Cochery,germain-p,,P Germain,Germain,P,administrateur,1956,Annuaire Desfossés 1956,Cochery,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Germain (P.),706,person_index,0
empire-desfosses-1956-adm-655dbf,mitidjaexploitationsagricoles,La Mitidja (S.A. d’exploitations agricoles),germain-r,,Robert Germain,Germain,Robert,president_directeur_general,1956,Annuaire Desfossés 1956,pdg La Mitidja,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Germain (Robert),1755,person_index,0
empire-desfosses-1956-adm-655dbf,domaineskeroulis,Domaines du Kéroulis,germain-r,,Robert Germain,Germain,Robert,president_directeur_general,1956,Annuaire Desfossés 1956,pdg Domaines du Kéroulis,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Germain (Robert),1947,person_index,0
empire-desfosses-1956-adm-655dbf,urbaineseineaccidents,L’Urbaine et La Seine-accidents,germain-thomas-g,,G Germain-Thomas,Germain-Thomas,G,administrateur,1956,Annuaire Desfossés 1956,Urbaine et Seine,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Germain-Thomas (G.),69,person_index,0
empire-desfosses-1956-adm-655dbf,banquecommerceexterieurbfce,Banque française du commerce extérieur (BFCE),germain-thomas-g,,G Germain-Thomas,Germain-Thomas,G,administrateur,1956,Annuaire Desfossés 1956,secr. gén. BFCE,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Germain-Thomas (G.),121,person_index,0
empire-desfosses-1956-adm-655dbf,banquemadagascarcomores,Banque de Madagascar et des Comores,germond-a,,A Germond,Germond,A,directeur,1956,Annuaire Desfossés 1956,dir. Bq Madagascar+Comores,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Germond (A.),108,person_index,1
empire-desfosses-1956-adm-655dbf,entreprisesparticipationsautomobilessepa,Société d’entreprises et de participations automobiles (SEPA),gerodias-p,,P Gérodias,Gérodias,P,administrateur,1956,Annuaire Desfossés 1956,SEPA,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Gérodias (P.),422,person_index,0
empire-desfosses-1956-adm-655dbf,cession1981ppg,Cession en 1981 à PPG,gervois-r,,R Gervois,Gervois,R,president_directeur_general,1956,Annuaire Desfossés 1956,pdg Glacières et entrepôts frigo. de l’alim. marseillaise,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Gervois (R.),1966,person_index,0
empire-desfosses-1956-adm-655dbf,banqueafriqueoccidentalebao,Banque de l’Afrique occidentale (BAO),gervot-g,,Gérald Gervot,Gervot,Gérald,directeur,1956,Annuaire Desfossés 1956,s.-dir. BAO,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Gervot (Gérald),107,person_index,0
empire-desfosses-1956-adm-655dbf,cotonafcentrafrique,COTONAF (Centrafrique),gervot-g,,Gérald Gervot,Gervot,Gérald,administrateur,1956,Annuaire Desfossés 1956,Cotonaf,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Gervot (Gérald),1774,person_index,0
empire-desfosses-1956-adm-655dbf,tuileriesbeauvais,Tuileries de Beauvais,gesquiere-h,,H Gesquière,Gesquière,H,administrateur,1956,Annuaire Desfossés 1956,Tuileries de Beauvais,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Gesquière (H.),1589,person_index,0
empire-desfosses-1956-adm-655dbf,omniumimmobiliertunisien,Omnium immobilier tunisien,gestion-financiere-soc-desgf,,Gestion financière (Soc. de)(SGF),Gestion financière (Soc. de)(SGF),,administrateur,1956,Annuaire Desfossés 1956,serv. financ. Omnium immob. frs,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_only,Gestion financière (Soc. de)(SGF),1753,person_index,1
empire-desfosses-1956-adm-655dbf,sagagerancearmement,SAGA (Gérance d’armement),gestion-financiere-soc-desgf,,Gestion financière (Soc. de)(SGF),Gestion financière (Soc. de)(SGF),,administrateur,1956,Annuaire Desfossés 1956,secr. gén. SAGA,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_only,Gestion financière (Soc. de)(SGF),460,person_index,0
empire-desfosses-1956-adm-655dbf,bateauxvapeurnordcbvn,Compagnie des bateaux à vapeur du Nord (CBVN),gestion-financiere-soc-desgf,,Gestion financière (Soc. de)(SGF),Gestion financière (Soc. de)(SGF),,administrateur,1956,Annuaire Desfossés 1956,secr. gén. Bateaux vapeur Nord,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_only,Gestion financière (Soc. de)(SGF),462,person_index,0
empire-desfosses-1956-adm-655dbf,unioneuropeenneindustriellefinanciereueif,Union européenne industrielle et financière (UEIF),getten-p,,Pierre Getten,Getten,Pierre,administrateur,1956,Annuaire Desfossés 1956,UEIF depuis 1951,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Getten (Pierre),128,person_index,0
empire-desfosses-1956-adm-655dbf,nordchfer,Nord (Compagnie des ch. de fer du),getten-p,,Pierre Getten,Getten,Pierre,administrateur,1956,Annuaire Desfossés 1956,Ch. de fer du Nord,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Getten (Pierre),332,person_index,0
empire-desfosses-1956-adm-655dbf,indochineyunnanchfer,Indochine et du Yunnan (Compagnie des ch. de fer de l’),getten-p,,Pierre Getten,Getten,Pierre,president,1956,Annuaire Desfossés 1956,pdt Ch. de fer de l’Indochine et du Yunnan,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Getten (Pierre),364,person_index,0
empire-desfosses-1956-adm-655dbf,djiboutiaddisabeba,Djibouti-Addis-Abeba,getten-p,,Pierre Getten,Getten,Pierre,administrateur,1956,Annuaire Desfossés 1956,Djibouti-Addis-Abeba,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Getten (Pierre),366,person_index,0
empire-desfosses-1956-adm-655dbf,internwagonslitsgrandsexpresseuropeensfutureciwlt,Compagnie intern. des wagons-lits et des grands express européens (future CIWLT),getten-p,,Pierre Getten,Getten,Pierre,administrateur,1956,Annuaire Desfossés 1956,CIWLT,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Getten (Pierre),393,person_index,0
empire-desfosses-1956-adm-655dbf,navigationhplm,Compagnie générale de navigation HPLM,getten-p,,Pierre Getten,Getten,Pierre,administrateur,1956,Annuaire Desfossés 1956,HPLM,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Getten (Pierre),465,person_index,0
empire-desfosses-1956-adm-655dbf,entrepotsmagasinsgenerauxparisemgp,Entrepôts et magasins généraux de Paris (EMGP),getten-p,,Pierre Getten,Getten,Pierre,administrateur,1956,Annuaire Desfossés 1956,EMGP,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Getten (Pierre),491,person_index,0
empire-desfosses-1956-adm-655dbf,investissementnord,Société d’investissement du Nord,getten-p,,Pierre Getten,Getten,Pierre,administrateur,1956,Annuaire Desfossés 1956,Soc. d’investissement du Nord,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Getten (Pierre),515,person_index,0
empire-desfosses-1956-adm-655dbf,belgeminesmineraismetaux,"Belge des mines, minerais et métaux",getten-p,,Pierre Getten,Getten,Pierre,administrateur,1956,Annuaire Desfossés 1956,"Belge des mines, minerais et métaux",Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Getten (Pierre),571,person_index,0
empire-desfosses-1956-adm-655dbf,penarroyamaroc,Peñarroya-Maroc,getten-p,,Pierre Getten,Getten,Pierre,administrateur,1956,Annuaire Desfossés 1956,Peñarroya-Maroc,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Getten (Pierre),644,person_index,1
empire-desfosses-1956-adm-655dbf,penarroya,Peñarroya,getten-p,,Pierre Getten,Getten,Pierre,administrateur,1956,Annuaire Desfossés 1956,Peñarroya,Empire (transversal),,Documents généraux (par ordre chronologique),person_index,person_index,index_surname_paren,Getten (Pierre),655,person_index,0
