doc_id,person_key,person_id,in_network,name_clean,surname,given,office_class,office_raw,jurisdiction,former,pattern,evidence,source_ref,region,country
inde-indochine-amicales-corses-tonkin-8d56c3,moretti,,0,Moretti,Moretti,,colonial_admin,inspecteur général des Colonies,,0,apposition,"résident supérieur au Tonkin ; M. Châtel, secrétaire général ; M. Moretti, inspecteur général des Colonies ; Mme la comtesse et M. le comte de Béarn ; Mme et M. Santoni, président de ",Amicales corses du Tonkin,Indochine,Indochine
inde-indochine-amicales-corses-tonkin-8d56c3,rocca,rocca,1,Rocca,Rocca,,colonial_admin,administrateur des Services civils,,0,apposition,"la petite. Françoise Marie La fille de notre distingué compatriote M. Rocca, administrateur des Services civils, résident-maire de Nam-dinh, survenu ce jour à 1 heure à l'hôpital de Lanessan",Amicales corses du Tonkin,Indochine,Indochine
inde-indochine-amicales-corses-tonkin-8d56c3,alberti,,0,Alberti,Alberti,,colonial_governor,gouverneur de la Martinique,,0,apposition,"ons, en effet, la disparition subite de notre éminent compatriote M. Alberti, gouverneur de la Martinique. Après avoir été en fonction en Afrique, il a passé quelques années en Indochi",Amicales corses du Tonkin,Indochine,Indochine
inde-indochine-amicales-corses-tonkin-8d56c3,massimi,,0,Massimi,Massimi,,colonial_admin,administrateur des Services civils,,0,apposition,"remier président Léonardi, Mme Santoni, Me Giorgi, Mme Fabiani. M. Massimi, administrateur des Services civils, M. Appietto, Mme Gaziello, M. Giovacchini, Mme Appietto, M. Gaziello, Mm",Amicales corses du Tonkin,Indochine,Indochine
inde-indochine-amicales-corses-tonkin-8d56c3,campinchi,,0,Campinchi,Campinchi,,minister,ministre de la Marine,,0,apposition,"Gouvernement de la République, représenté par un enfant du pays, M. Campinchi, ministre de la Marine, a glorifié le « petit caporal » dont le seul nom suffit à faire vibrer l'âme ",Amicales corses du Tonkin,Indochine,Indochine
inde-indochine-amicales-corses-tonkin-8d56c3,cazeaux,cazeaux,1,Cazeaux,Cazeaux,,colonial_admin,inspecteur général des Colonies,,0,apposition,"on, Barbaud, et ensuite les fonctionnaires de divers services : MM. Cazeaux, inspecteur général des Colonies, directeur des Finances ; Charton, directeur de l'Instruction publique ; Gin",Amicales corses du Tonkin,Indochine,Indochine
inde-indochine-amicales-corses-tonkin-8d56c3,mourer,,0,Mourer,Mourer,,colonial_admin,directeur des Affaires politiques,,0,apposition,"illou, Jourdran, Ortoli, Giorgi, Lê-Thang, conseillers municipaux ; M. Mourer, directeur des Affaires politiques indigènes au gouvernement général ; M. Borel, membre de la chambre d'agricultu",Amicales corses du Tonkin,Indochine,Indochine
inde-indochine-amicales-corses-tonkin-8d56c3,delsalle-p,,0,P. Delsalle,Delsalle,P.,colonial_admin,secrétaire général du gouvernement,,0,apposition,"le, et par M. Santoni, président de l’Amicale des Corses, — de M. P. Delsalle, secrétaire général du gouvernement général, du général de corps d'armée Martin, commandant supérieur des Troupes ",Amicales corses du Tonkin,Indochine,Indochine
inde-indochine-amicales-corses-tonkin-8d56c3,grandjean,grandjean,1,Grandjean,Grandjean,,colonial_governor,résident supérieur,Tonkin,0,apposition,"n, commandant supérieur des Troupes du Groupe de l’Indochine, de M. Grandjean, résident supérieur au Tonkin, et les principales autorités militaires et civiles. —————————— O",Amicales corses du Tonkin,Indochine,Indochine
inde-indochine-an-loc-1911-1935-9a416c,outrey,outrey,1,Outrey,Outrey,,colonial_governor,résident supérieur,Cambodge,0,apposition,"] (Les Annales coloniales, 31 août 1912) M. Sarraut, accompagné de M. Outrey, résident supérieur au Cambodge, a profité de son séjour dans la colonie pour visiter les vastes e",Plantations d’An-Loc,Indochine,Indochine
inde-indochine-an-loc-1911-1935-9a416c,sarraut-a,sarraut-a,1,Albert Sarraut,Sarraut,Albert,colonial_governor,gouverneur général,Albert Sarraut,0,title_first,"ciens planteurs d'hévéas 28480 Vichères, 1993, 416 p. [28] Sous l'autorité du gouverneur général Albert Sarraut, l'Indochine, s'adapta immédiatement à l'état de choses qui lui",Plantations d’An-Loc,Indochine,Indochine
inde-indochine-anciens-sup-de-co-ic-394833,rinkenbach-a,rinkenbach-a,1,André Rinkenbach,Rinkenbach,André,colonial_governor,gouverneur général,Brévié,0,entry_header,"nneur de André Rinkenbach (1882-1949) : H.E.C., 1902. Directeur de cabinet du gouverneur général Brévié, 4 puis directeur p.i. des Douanes et Régies de l'Indochine (septembre ",Anciens élèves des Écoles supérieures de commerce,Indochine,Indochine
inde-indochine-anciens-tonkinois-hanoi-c453d3,sestier-h,,0,Henri Sestier,Sestier,Henri,colonial_governor,résident supérieur,,1,apposition,"secrétaire, remplacé par Parez, de la Compagnie du Yunnan]… M. Henri Sestier, résident supérieur honoraire, est élu vice-président en remplacement de M. Max Clément, à la mémo",Amicale des Anciens Tonkinois,Indochine,Indochine
inde-indochine-anciens-tonkinois-hanoi-c453d3,section-de-hanoi-destenay,,0,Section de Hanoï Destenay,Section de Hanoï Destenay,,colonial_governor,résident supérieur,Borel,0,apposition,"sident d'honneur MM. Sestier, vice-président de la Section de Hanoï Destenay, résident supérieur Borel, planteur, Hillairet, Tourrès, Petit, Rols. Table présidée par M.",Amicale des Anciens Tonkinois,Indochine,Indochine
inde-indochine-anciens-tonkinois-hanoi-c453d3,tissot,,0,Tissot,Tissot,,colonial_governor,résident supérieur,,1,apposition,"comité ont eu lieu ensuite. Voici les résultats : Votants : 64 M. Tissot, résident supérieur honoraire, 65 voix. M. le commandant Révérony, secrétaire archiviste de la c",Amicale des Anciens Tonkinois,Indochine,Indochine
inde-indochine-anciens-tonkinois-hanoi-c453d3,tissot,,0,Tissot,Tissot,,colonial_governor,résident supérieur,,0,apposition,"ce, avait tenu à se joindre aux camarades de Hanoï et de Haïphong. M. Tissot, résident supérieur honoraire, président de l’association, victime du fâcheux accident que l’on sa",Amicale des Anciens Tonkinois,Indochine,Indochine
inde-indochine-anciens-tonkinois-hanoi-c453d3,receptions-monsieur-r-suzuki,,0,RÉCEPTIONS MONSIEUR R. SUZUKI,RÉCEPTIONS MONSIEUR R. SUZUKI,,senior_state,consul général,Japon,0,apposition,"ident des Anciens Tonkinois —————————— LES RÉCEPTIONS MONSIEUR R. SUZUKI, consul général du Japon à Hanoï, offrait hier un thé dans les salons du grand hôtel Métropole",Amicale des Anciens Tonkinois,Indochine,Indochine
inde-indochine-anciens-tonkinois-hanoi-c453d3,decoux-e,,0,Escadre Decoux,Decoux,Escadre,colonial_governor,Gouverneur General,Indochine,0,apposition," Gouverneur Général Ce matin, à 11 heures, M. le ViceAmiral d'Escadre Decoux, Gouverneur General de l'Indochine, recevra le Comité de l'Amicale des Anciens Tonkinois que lui p",Amicale des Anciens Tonkinois,Indochine,Indochine
inde-indochine-andre-chenivesse-1941-1947-3ffb85,ramadier-j,,0,Jean Ramadier,Ramadier,Jean,colonial_admin,administrateur des services civils,,0,entry_header,"ient le titre de Monsieur Tigre (Ong Kop). Jean Ramadier (1913-1968) : élève-administrateur des services civils, en service au 2e Bureau A de la 8 résidence supérieure à Hué, puis adjoint au",Chenivesse,Indochine,Indochine
inde-indochine-andre-chenivesse-1941-1947-3ffb85,ramadier-j,,0,Jean Ramadier,Ramadier,Jean,colonial_governor,Gouverneur du Niger,,0,entry_header,"m). Après le coup de force japonais, torturé et enfermé dans une cage à tigre. Gouverneur du Niger (1954-1956), de la Guinée (1956-1958) et brièvement haut commissaire au Camero",Chenivesse,Indochine,Indochine
inde-indochine-andre-chenivesse-1941-1947-3ffb85,ramadier-j,,0,Jean Ramadier,Ramadier,Jean,colonial_governor,haut commissaire,Cameroun,0,entry_header,"tigre. Gouverneur du Niger (1954-1956), de la Guinée (1956-1958) et brièvement haut commissaire au Cameroun. Il était le fils de Paul Ramadier (1888-1961), avocat, socialist",Chenivesse,Indochine,Indochine
inde-indochine-andre-fontaine-465269,sarraut-a,sarraut-a,1,Albert Sarraut,Sarraut,Albert,minister,ministre des Colonies,,0,apposition,"la Légion d'honneur. Les témoins étaient, pour le marié : M. Albert Sarraut, ministre des Colonies, et M. A.-R. Fontaine, officier de la Légion d'honneur, son oncle ; pour la ma",Fontaine,Indochine,Indochine
inde-indochine-andre-touzet-6cf7c5,cyro-de-azevedo,,0,Cyro de Azevedo,Cyro de Azevedo,,senior_state,ministre plénipotentiaire,Brésil,0,apposition,"e le prochain mariage de Mlle Sylvia de Azevedo, fille de M. Cyro de Azevedo, ministre plénipotentiaire du Brésil, et de Mme née Braga, avec M. André Touzet, gouverneur des colonies","André Touzet, un haut fonctionnaire colonial devenu directeur des Comptoirs",Indochine,Indochine
inde-indochine-andre-touzet-6cf7c5,blanchard-de-la-brosse,blanchard-de-la-brosse-p,1,Blanchard de La Brosse,Blanchard de La Brosse,,colonial_governor,résident supérieur,,0,apposition,"et des travailleurs indochinois, en remplacement de M. Blanchard de La Brosse, résident supérieur, chargé de l'administration du territoire de Kouang-Tchéou-Wan. Cette nominati","André Touzet, un haut fonctionnaire colonial devenu directeur des Comptoirs",Indochine,Indochine
inde-indochine-andre-touzet-6cf7c5,touret-a,,0,André Touret,Touret,André,colonial_governor,gouverneur du Tchad,,0,apposition,"i le dernier Conseil des ministres de la demande formulée par M. André Touret, gouverneur du Tchad qui ne voulait pas rejoindre son poste. M. A. Touzet a donné la démission de s","André Touzet, un haut fonctionnaire colonial devenu directeur des Comptoirs",Indochine,Indochine
inde-indochine-andre-touzet-6cf7c5,touzet-a,touzet-a,1,André Touzet,Touzet,André,colonial_governor,résident supérieur,Indochine,0,apposition,"NS DANS LA MÉTROPOLE (Les Annales coloniales, 5 février 1937) M. André Touzet, résident supérieur en Indochine, est chargé de mission en France, pour une durée de trois mois, a","André Touzet, un haut fonctionnaire colonial devenu directeur des Comptoirs",Indochine,Indochine
inde-indochine-andre-touzet-6cf7c5,touzet-a,touzet-a,1,A. Touzet,Touzet,A.,colonial_governor,résident supérieur,,0,apposition," 1938) Un décret publié au « Journal officiel » de la R. F. nomme M. A. Touzet, résident supérieur de 2e classe, au Laos, en remplacement de M. Eutrope, mis à la retraite. M. To","André Touzet, un haut fonctionnaire colonial devenu directeur des Comptoirs",Indochine,Indochine
inde-indochine-angkor-bungalow-8bb77a,indochine-de-paul-reynaud,,0,Indochine de Paul Reynaud,Indochine de Paul Reynaud,,minister,ministre des colonies,,0,apposition,"e 2 décembre courant. ————————————— Le voyage en Indochine de Paul Reynaud, ministre des colonies (La Dépêche d'Indochine, 27 octobre 1931, p. 7, col. 2) Le bungalow d'Angkor ",Bungalow d'Angkor,Indochine,Indochine
inde-indochine-angkor-sauvetage-tourisme-006e39,aymonier,,0,Aymonier,Aymonier,,colonial_governor,résident supérieur,,1,apposition," considération la plus distinguée. Les membres fondateurs : MM. Aymonier (E.), résident supérieur honoraire ; Barbier de Meynard, membre de l’Institut ; Barth (A.), membre de l",Angkor,Indochine,Indochine
inde-indochine-angkor-sauvetage-tourisme-006e39,hahn,hahn,1,Hahn,Hahn,,colonial_governor,résident supérieur,,1,apposition,"en Indo-Chine ; Guimet (E.), directeur du Musée Guimet. MM. le docteur Hahn, résident supérieur en retraite ; le docteur Hamy, membre de l'Institut ; Harmand (J.), ambassadeu",Angkor,Indochine,Indochine
inde-indochine-angkor-sauvetage-tourisme-006e39,guesde-p,guesde-p,1,Pierre Guesde,Guesde,Pierre,colonial_governor,résident supérieur,,0,entry_header,"embres de l'Institut ; L. Delaporte, conservateur Pierre Guesde (1870-1955) : résident supérieur reconverti en 1923 dans les affaires. 7 du Musée indochinois ; Ch. Depincé, a",Angkor,Indochine,Indochine
inde-indochine-angkor-sauvetage-tourisme-006e39,gourbeil,gourbeil-j,1,Gourbeil,Gourbeil,,colonial_governor,gouverneur de la Cochinchine,,0,apposition,". Ballif assiste à la séance. Le Comité apprend avec plaisir que M. Gourbeil, gouverneur de la Cochinchine, met à sa disposition une subvention de cinq cents francs pour lui permettre d",Angkor,Indochine,Indochine
inde-indochine-angkor-sauvetage-tourisme-006e39,charles,charles,1,Charles,Charles,,colonial_governor,gouverneur général,,0,apposition,"ales coloniales, 23 septembre 1916) Les événements et les hommes M. Charles, gouverneur général p. i., a fait le mois dernier une tournée au Cambodge, visitant Angkor, Siemré",Angkor,Indochine,Indochine
inde-indochine-angkor-sauvetage-tourisme-006e39,long,long,1,Long,Long,,colonial_governor,gouverneur général,Indochine,0,apposition,"aste. Le roi Sisowath comptait parmi ses invités le maréchal Joffre, M. Long*, gouverneur général de l’Indochine, et lord Northcliffe, directeur du Times, qui envoie à son jour",Angkor,Indochine,Indochine
inde-indochine-angkor-sauvetage-tourisme-006e39,baudoin,baudoin,1,Baudoin,Baudoin,,colonial_governor,gouverneur général,,0,apposition,"dochinoise (Les Annales coloniales, 18 juin 1923, p. 2, col. 4) — M. Baudoin, gouverneur général par intérim de l'Indochine, vient d'effectuer une tournée au Cambodge. Il a in",Angkor,Indochine,Indochine
inde-indochine-angkor-sauvetage-tourisme-006e39,gorton,,0,Gorton,Gorton,,senior_state,consul général,,0,apposition,"ue à Saïgon, et M. Smith, vice-consul d'Angleterre, en l'absence de M. Gorton, consul général, actuellement à Hanoï. Des appartements ont été réservés à nos hôtes au gouve",Angkor,Indochine,Indochine
inde-indochine-angkor-sauvetage-tourisme-006e39,indochine-de-paul-reynaud,,0,Indochine de Paul Reynaud,Indochine de Paul Reynaud,,minister,ministre des colonies,,0,apposition,"932-1935). ————————— ————————————— Le voyage en Indochine de Paul Reynaud, ministre des colonies (La Dépêche d'Indochine, 27 octobre 1931, p. 7, col. 2) « On cherchait la mer",Angkor,Indochine,Indochine
inde-indochine-angkor-sauvetage-tourisme-006e39,penn,,0,Penn,Penn,,minister,ministre de la Justice,,0,apposition,"e Monireth, M. Sbong, aide-de camp, M. Thiounn, Premier ministre, et M. Penn, ministre de la Justice, se sont retirés, salués par l’hymne royal cambodgien exécuté par la musique r",Angkor,Indochine,Indochine
inde-indochine-angkor-sauvetage-tourisme-006e39,richomme,richomme,1,Richomme,Richomme,,colonial_governor,résident supérieur,Cambodge,0,apposition,"is viennent M. Pagès, gouverner de la Cochinchine, avec M. Viala, M. Richomme, résident supérieur au Cambodge, et M. Gautier, son chef de cabinet, M. Montovani, directeur des a",Angkor,Indochine,Indochine
inde-indochine-angkor-sauvetage-tourisme-006e39,montovani,,0,Montovani,Montovani,,colonial_admin,directeur des affaires politiques,Cambodge,0,apposition,"ident supérieur au Cambodge, et M. Gautier, son chef de cabinet, M. Montovani, directeur des affaires politiques au Cambodge, M. Morlevat, résident de France à Siemréap, M. Marinetti, M. C",Angkor,Indochine,Indochine
inde-indochine-angkor-sauvetage-tourisme-006e39,pages,pages,1,Pagès,Pagès,,colonial_governor,gouverneur de la Cochinchine,,0,apposition,"sté et présidé par elle. Ce dîner réunissait des invités de marque : M. Pagès, gouverneur de la Cochinchine et Mme ; M. Coedès, directeur de l'École française d'Extrême-Orient et Mme ; ",Angkor,Indochine,Indochine
inde-indochine-angkor-sauvetage-tourisme-006e39,richomme,richomme,1,Richomme,Richomme,,colonial_governor,résident supérieur,,0,apposition,"e d'Extrême-Orient et Mme ; M. Mariani, délégué du Cambodge ; M. Richomme, résident supérieur ; M. Montovani et Richomme ; M. Morlevat, résident de Siemréap, et Richomme",Angkor,Indochine,Indochine
inde-indochine-angkor-sauvetage-tourisme-006e39,decoux-e,,0,Escadre Decoux,Decoux,Escadre,colonial_governor,Gouverneur Général,Indochine,0,apposition,", 7 fév. — À la suite de la visite à Siemréap du Vice-Amiral d'Escadre Decoux, Gouverneur Général de l'Indochine, il a été décidé que les travaux de la Conservation d'Angkor, i",Angkor,Indochine,Indochine
inde-indochine-ann-indus-1925-ic-5c0965,de-germiny-a,,0,Adrien de Germiny,de Germiny,Adrien,senior_state,Trésorier-payeur général,,0,entry_header,"de la Banque 5 de France, et d’Élisa Humann, fille d’un ministre des finances. Trésorier-payeur général à Rouen, régent de la Banque de France, administrateur de la Banque impériale ",Annuaire industriel,Indochine,Indochine
inde-indochine-ann-indus-1925-ic-5c0965,rouelle-r,rouelle-r,1,Raymond Rouelle,Rouelle,Raymond,local_elected,maire de,Saïgon,0,bracket,"ppar [Messageries Mmes], Lucien Bridou 9 [Messageries Mmes], Raymond Rouelle [maire de Saïgon]. Transports maritimes. (l12-38662). OGLIASTRO (Louis). et Cie, 44, ",Annuaire industriel,Indochine,Indochine
inde-indochine-ann-indus-1938-ic-ef7299,laroze-p,laroze-p,1,Pierre Laroze,Laroze,Pierre,state_bank,gouverneur du Crédit Foncier,,0,bracket,"re Guesde, André Homberg [SG], Pierre Julien, André Labussière, Pierre Laroze [gouverneur du Crédit Foncier, puis adm. du Crédit lyonnais > nbx conseils], Charles Michel-Côte [depuis 193",Annuaire industriel,Indochine,Indochine
inde-indochine-annam-reservoir-maindoeuvre-949326,robin,robin,1,Robin,Robin,,colonial_governor,résident supérieur,Tonkin,0,apposition,"tre correspondant parisien l'information suivante : Paris, 12 mars : M. Robin, résident supérieur au Tonkin, a conféré avec les services de l'Agence économique de l'Indochine a",L'Annam,Indochine,Indochine
inde-indochine-annam-reservoir-maindoeuvre-949326,fries,fries-g,1,Friès,Friès,,colonial_governor,résident supérieur,Annam,0,apposition,"source et constituent une défense de l'attitude prise jusqu'ici, par M. Friès, résident supérieur en Annam. On nous démontre qu'un vaste programme de grands travaux exige le ma",L'Annam,Indochine,Indochine
inde-indochine-annuaire-planteurs-caout-1923-35bc60,foray-a,,0,Auguste Foray,Foray,Auguste,local_elected,maire de,,0,entry_header,"le roi du poivre. 5 Auguste Foray (1869-1932) : avocat à Saïgon depuis 1894, maire de la ville (1916-1922) — avec 6 Joseph Mayer comme premier adjoint —, ancien pré",Annuaire des planteurs de caoutchouc de l'Indochine,Indochine,Indochine
inde-indochine-annuaire-planteurs-caout-1923-35bc60,le-bret-g,le-bret-g-georges,1,Georges Le Bret,Le Bret,Georges,colonial_admin,administrateur des services civils,,0,apposition,"énéral de la mairie de Saïgon, 25 par acte d'octobre 1922. Georges Le Bret, administrateur des services civils (1894-1925), colon. 25 • Plantation Nguyên-van-Loi La plantation appartient",Annuaire des planteurs de caoutchouc de l'Indochine,Indochine,Indochine
inde-indochine-annuaire-planteurs-caout-1926-bf848d,le-bret-g,le-bret-g-georges,1,Georges Le Bret,Le Bret,Georges,colonial_admin,administrateur des services civils,,0,apposition,"éas plantés : 20.500. Nombre d’hévéas en saignée : 1.200. Georges Le Bret, administrateur des services civils (1894-1925), colon. 1 Nombre d'arbres par hectare : 236. Méthode de culture",Annuaire des planteurs de caoutchouc de l'Indochine,Indochine,Indochine
inde-indochine-antoine-baffeleuf-1883-1963-d19d4c,varenne-a,,0,Alexandre Varenne,Varenne,Alexandre,colonial_governor,gouverneur général,,1,apposition,"s de commerce du Tonkin et de la Cochinchine, MM. Rigaux et Alexandre Varenne, ancien gouverneur général, délégués de l'Annam et du Tonkin, a été reçue par les ministres des colonies,",Baffeleuf,Indochine,Indochine
inde-indochine-antoine-baffeleuf-1883-1963-d19d4c,de-conti,,0,de Conti,de Conti,,senior_state,ambassadeur de France,Chine,1,apposition,"ué du Tonkin au Conseil supérieur de la France d'outre-mer ; de M. de Conti, ancien ambassadeur de France en Chine ; de M. Gourdon, directeur du comité de propagande au ministère des",Baffeleuf,Indochine,Indochine
inde-indochine-arboretum-de-trangbom-996aa5,marty,marty,1,Marty,Marty,,colonial_admin,directeur des Affaires économiques,,0,apposition,"pecteur de Ia sylviculture à l'Institut des recherches agronomiques, M. Marty, directeur des Affaires économiques, accompagné de M. Réteaud, directeur de l'Institut des recherches agronomiques",Trangbom ou Trang-bom,Indochine,Indochine
inde-indochine-ardin-sili-saigon-6078a6,rouelle,rouelle,1,Rouelle,Rouelle,,local_elected,maire de,Saïgon,0,apposition,"usqu’à sa dernière demeure. Nous avons remarqué dans l’assistance M. Rouelle, maire de Saïgon ; MM. Lemoult, Cavillon, Barbier, Dubreuilh, Le Guyader, Ordioni, du co","Ardin - Société des imprimeries et librairies indochinoises, puis Le-Van-Tan",Indochine,Indochine
inde-indochine-ardin-sili-saigon-6078a6,decoux-e,,0,Escadre Decoux,Decoux,Escadre,colonial_governor,Gouverneur Général,Indochine,0,apposition,"voqué par le typhon qui a sévi sur le Tonkin, le Vice- Amiral.d'Escadre Decoux, Gouverneur Général de l'Indochine, est arrivé vendredi matin 9h.30 à l'aérodrome de Tan-Son-Nhut ","Ardin - Société des imprimeries et librairies indochinoises, puis Le-Van-Tan",Indochine,Indochine
inde-indochine-ardin-sili-saigon-6078a6,veber,veber,1,Veber,Veber,,colonial_governor,Gouverneur de la Cochinchine,,0,apposition,"0 à l'aérodrome de Tan-Son-Nhut où l'on pouvait noter la présence de M. Veber, Gouverneur de la Cochinchine, et de toutes les notabilités civiles et militaires de la Colonie. Citons MM","Ardin - Société des imprimeries et librairies indochinoises, puis Le-Van-Tan",Indochine,Indochine
inde-indochine-argus-indochinois-c54aeb,baudoin,baudoin,1,Baudoin,Baudoin,,colonial_governor,gouverneur général,,0,apposition,"……… Au moment de l'ouverture de la foire de Hanoï et pendant que M. Baudoin, gouverneur général intérimaire de l'Indochine, parcourait les stands, des policiers pénétrèrent d","L'Argus indochinois, Hanoï. Hebdomadaire autonomiste créé par Amédée Clémenti, mécanicien, entrepreneur, assassin, fondateur d'une famille franco-annamite, riziculteur. Suivi d'un recueil des articles d'Amédée Clémenti et de « Pierre Toussaint » dans l'Effort",Indochine,Indochine
inde-indochine-argus-indochinois-c54aeb,moutet-m,,0,MARIUS MOUTET,MOUTET,MARIUS,minister,MINISTRE DES COLONIES,,0,apposition,"dessous du Viêt Nam Quôc Dân Dang ————— SUPPLIQUE OUVERTE À M. MARIUS MOUTET, MINISTRE DES COLONIES, EN FAVEUR DES DERNIÈRES VICTIMES DU GRAND DRAME DE 1930 par A. CLÉMENTI (L","L'Argus indochinois, Hanoï. Hebdomadaire autonomiste créé par Amédée Clémenti, mécanicien, entrepreneur, assassin, fondateur d'une famille franco-annamite, riziculteur. Suivi d'un recueil des articles d'Amédée Clémenti et de « Pierre Toussaint » dans l'Effort",Indochine,Indochine
inde-indochine-argus-indochinois-c54aeb,nagaoka,,0,Nagaoka,Nagaoka,,senior_state,ambassadeur a,,0,apposition,"convention commerciale franco-japonaise de mai 1932, signée entre M. Nagaoka, ambassadeur au Japon à Paris, et M. Tardieu, ministre de nos Affaires étrangères. Les rela","L'Argus indochinois, Hanoï. Hebdomadaire autonomiste créé par Amédée Clémenti, mécanicien, entrepreneur, assassin, fondateur d'une famille franco-annamite, riziculteur. Suivi d'un recueil des articles d'Amédée Clémenti et de « Pierre Toussaint » dans l'Effort",Indochine,Indochine
inde-indochine-argus-indochinois-c54aeb,tardieu,tardieu,1,Tardieu,Tardieu,,minister,ministre de nos Affaires étrangères,,0,apposition," 1932, signée entre M. Nagaoka, ambassadeur au Japon à Paris, et M. Tardieu, ministre de nos Affaires étrangères. Les relations économiques entre les deux pays ne furent que très médiocrement","L'Argus indochinois, Hanoï. Hebdomadaire autonomiste créé par Amédée Clémenti, mécanicien, entrepreneur, assassin, fondateur d'une famille franco-annamite, riziculteur. Suivi d'un recueil des articles d'Amédée Clémenti et de « Pierre Toussaint » dans l'Effort",Indochine,Indochine
inde-indochine-arip-733070,perrier-l,perrier-l,1,Léon Perrier,Perrier,Léon,minister,ministre des colonies,,0,apposition,"onseil de gouvernement. ——————————— Réponse du 5 février de M. Léon Perrier, ministre des colonies, à la question écrite posée le 26 janvier par M. Outrey, député de la Cochinc",Agence radiotélégraphique de l'Indochine et du Pacifique,Indochine,Indochine
inde-indochine-arip-733070,receptions-monsieur-r-suzuki,,0,RÉCEPTIONS MONSIEUR R. SUZUKI,RÉCEPTIONS MONSIEUR R. SUZUKI,,senior_state,consul général,Japon,0,apposition,"ales que son prédécesseur. ————————— LES RÉCEPTIONS MONSIEUR R. SUZUKI, consul général du Japon à Hanoï, offrait hier un thé dans les salons du grand hôtel Métropole",Agence radiotélégraphique de l'Indochine et du Pacifique,Indochine,Indochine
inde-indochine-armand-seville-planteur-d509fa,seville-a,,0,Armand-Joseph SEVILLE,SEVILLE,Armand-Joseph,colonial_admin,administrateur des services civils,,0,apposition,"blié le 11 août 2025. www.entreprises-coloniales.fr Armand-Joseph SEVILLE, administrateur des services civils, planteur de café et de poivre à Thành-điên (Tây-ninh) 17. — Demande formul","Séville, administrateur civil, planteur de café et de poivre à Thanh-dien",Indochine,Indochine
inde-indochine-armand-seville-planteur-d509fa,armand-joseph-s,armand-joseph-s,1,Seville Armand Joseph,Armand Joseph,Seville,colonial_admin,administrateur des Services civils,Indochine,0,apposition,"nvier 1904) Bureau de Saïgon. — Les biens vacants de M. Seville Armand Joseph, administrateur des Services civils de l’Indochine, en retraite, rentré en France en 1902, ont été appréhendés par","Séville, administrateur civil, planteur de café et de poivre à Thanh-dien",Indochine,Indochine
inde-indochine-armand-seville-planteur-d509fa,seville-a,,0,Armand Séville,Séville,Armand,colonial_admin,administrateur des services civils,Indo-Chine,1,apposition,"yninh. ————————————— (L'Écho de France, 20 octobre 1904) M. Armand Séville, ancien administrateur des services civils de l'Indo-Chine, secrétaire de la Ligue des Droits Coloniaux, a fait samedi so","Séville, administrateur civil, planteur de café et de poivre à Thanh-dien",Indochine,Indochine
inde-indochine-armand-seville-planteur-d509fa,foures,,0,Fourès,Fourès,,colonial_governor,lieutenant-gouverneur,,0,apposition,"e ; les félicitations de MM. de Lanessan, gouverneur-général, et de M. Fourès, lieutenant-gouverneur, m’encouragèrent. Je fis venir de Paris les semences de toutes les plantes tro","Séville, administrateur civil, planteur de café et de poivre à Thanh-dien",Indochine,Indochine
inde-indochine-armand-seville-planteur-d509fa,frezouls,frezouls,1,Frézouls,Frézouls,,colonial_admin,inspecteur des colonies,,0,apposition,"0,460 1.840 Soude 0,010 40 Azote 0,070 280 des Douanes et Régies, M. Frézouls, inspecteur des colonies, et à M. Nicolaï, lieutenant- gouverneur, qui m'en complimentèrent. Les caféi","Séville, administrateur civil, planteur de café et de poivre à Thanh-dien",Indochine,Indochine
inde-indochine-armand-seville-planteur-d509fa,seville-a,,0,Armand Séville,Séville,Armand,colonial_admin,administrateur des colonies,,1,apposition,"’improviste et fit périr instantanément tous les vers à soie. Armand Séville, ancien administrateur des colonies. ————————————— Les cultures riches en Indochine (Suite) (Le Mois colonial e","Séville, administrateur civil, planteur de café et de poivre à Thanh-dien",Indochine,Indochine
inde-indochine-armand-seville-planteur-d509fa,beau,beau,1,Beau,Beau,,colonial_governor,Gouverneur Général,,0,apposition,"e du Directeur de la Sériciculture de l’Indo-Chine, envoyé [482] par M. Beau , Gouverneur Général, qui lui- même a été étonné de constater la vigueur de ces mûriers en pleine sa","Séville, administrateur civil, planteur de café et de poivre à Thanh-dien",Indochine,Indochine
inde-indochine-arsenal-marine-saigon-dfaa26,thomson,,0,Thomson,Thomson,,minister,ministre de la marine,,0,apposition,"de la marine (La Dépêche de Brest, 17 février 1905, p. 1, col. 3) M. Thomson, ministre de la marine, a été entendu aujourd'hui par la commission du budget. …………………… Appelé à d",Arsenal de la Marine,Indochine,Indochine
inde-indochine-arsenal-marine-saigon-dfaa26,claudel,,0,Claudel,Claudel,,senior_state,ambassadeur de France,Japon,0,apposition,"——— M. Claudel en Cochinchine (L’Écho annamite, 13 octobre 1921) M. Claudel, ambassadeur de France au Japon, qui est tombé souffrant à son retour du Cambodge, n'a pu, par suite,",Arsenal de la Marine,Indochine,Indochine
inde-indochine-arsenal-marine-saigon-dfaa26,dumesnil-j,,0,Jacques-Louis Dumesnil,Dumesnil,Jacques-Louis,minister,ministre de la Marine,,0,apposition," le Gouvernement, c'est d'améliorer la convention. M. Jacques-Louis Dumesnil, ministre de la Marine, a répondu qu'au moment où on a envisagé la cession de l'arsenal, nous n'avion",Arsenal de la Marine,Indochine,Indochine
