company_key,name,n_mentions,first_doc_id
charbonnagesdakar,Cie française des charbonnages de Dakar,31,afrique-occidentale-aec-1922-aof-togo-9cef7c
etablissementsrobertgonfreville,Établissements Robert Gonfreville,31,afrique-occidentale-ets-robert-gonfreville-c05212
africaineentreprises,Africaine d'entreprises,30,afrique-du-nord-aec-1951-maroc-0655fe
minesdjebelressas,MINES DU DJEBEL-RESSAS,30,afrique-du-nord-ann-indus-1925-tunisie-d7c1f4
atwater,Atwater & Cie,30,afrique-du-nord-atwater-cie-alger-4b3fb1
banqueunionnordafricaine,Banque de l'union nord-africaine,30,afrique-du-nord-banque-union-nord-africaine-94ecdb
transsaharienne,Compagnie Générale Transsaharienne,30,afrique-du-nord-cie-generale-transsaharienne-463759
etudesminieresbougie,Société d'Études minières de Bougie,30,afrique-du-nord-etudes-minieres-bougie-eb12ff
algerienneoubrasseriealgerienneoran,L'Algérienne ou Brasserie l'Algérienne d'Oran,30,afrique-du-nord-l-algerienne-oran-110b50
entreprisesafricaines,Sté d'entreprises africaines,30,afrique-equatoriale-aec-1922-aef-cameroun-8e0ebc
niger,Cie du Niger français,30,afrique-occidentale-aec-1922-aof-togo-9cef7c
colonialecoteguinee,Société Coloniale française de la Côte de Guinée,30,afrique-occidentale-cote-de-guinee-9b7652
groupebouillouxlafontcreditfonciersenegal,"groupe Bouilloux-Lafont Crédit foncier du Sénégal, puis Crédit foncier d'Afrique",30,afrique-occidentale-credit-foncier-afrique-88e1dd
internationaleregiecointeresseetabacsmaroc,Sté internationale de régie co-intéressée des tabacs au Maroc,29,afrique-du-nord-aec-1922-maroc-ba808c
recherchesforages,Sté de recherches et de forages,29,afrique-du-nord-aec-1922-maroc-ba808c
minesaouli,Mines d'Aouli,29,afrique-du-nord-aec-1937-maroc-dfc464
minierebouazzergraara,Société minière de Bou-Azzer et du Graara,29,afrique-du-nord-aec-1937-maroc-dfc464
navigationbusck,Cie Nouvelle de Navigation BUSCK,29,afrique-du-nord-ann-indus-1938-alg-0c21c1
durandfilsagglomereshouillearriereportagha,"Durand et fils, agglomérés de houille, arrière-port de l'Agha",29,afrique-du-nord-durand-agglo-houille-018fbb
houilleressudoranaisprecedents,Houillères du Sud-Oranais et précédents,29,afrique-du-nord-houilleres-du-sud-oranais-987a26
unioncommercialeagricole,Union commerciale agricole,29,afrique-du-nord-union-commerciale-agricole-1906f6
exploitationsforestieresafricaines,Cie d'exploitations forestières africaines,29,afrique-equatoriale-aec-1922-aef-cameroun-8e0ebc
miniereintercoloniale,Société minière intercoloniale,29,afrique-equatoriale-aec-1951-aef-cameroun-6d0821
minesdjouecuivre,"Société des Mines du Djoué, cuivre",29,afrique-equatoriale-mines-du-djoue-1910-1922-10e617
electricitesenegal,Cie d'électricité du Sénégal,29,afrique-occidentale-aec-1922-aof-togo-9cef7c
culturestropicalesafrique,Cie de cultures tropicales en Afrique,29,afrique-occidentale-aec-1926-aof-togo-b4d838
oliviervicomtesanderval,"Olivier, vicomte de Sanderval",29,afrique-occidentale-aime-olivier-de-sanderval-8a09ee
exploitationportservicespublicsportetiennesuivirezzousportetienne,Société d'Exploitation du port et des services publics de Port-Étienne. Suivi de Rezzous sur Port-Étienne,29,afrique-occidentale-exploitation-port-etienne-sepe-1e3f30
camayenne,Camayenne,29,afrique-occidentale-la-camayenne-1909-1923-02b57d
chauxcimentsmateriauxconstructionmaroc,"Sté anon. des chaux, ciments et matériaux de construction au Maroc",28,afrique-du-nord-aec-1922-maroc-ba808c
liegesmamora,Sté des lièges de la Mamora,28,afrique-du-nord-aec-1922-maroc-ba808c
benifelkaiminingcompany,The Beni-Felkaï Mining Company,28,afrique-du-nord-beni-felkai-mining-cy-79b3d7
foncieretunisie,Compagnie Foncière de Tunisie,28,afrique-du-nord-cie-fonciere-de-tunisie-0cb25b
minescavallo,Société des mines de Cavallo,28,afrique-du-nord-mines-de-cavallo-d97bc5
minieremetallurgiquecaronte,Compagnie minière et métallurgique de Caronte,28,afrique-du-nord-minetmet-caronte-48f6ce
congolaisecaoutchouc,Compagnie congolaise du caoutchouc,28,afrique-equatoriale-aec-1937-aef-cameroun-7a7058
buhanteisseire,"Buhan et Teisseire, puis L. Teisseire et Cie",28,afrique-occidentale-buhan-et-teisseire-157d49
minierebenin,"Société Minière du Bénin, puis Togolaise des Mines du Bénin",28,afrique-occidentale-cotomib-d932ae
metallurgiqueminierefrancomarocaine,Cie métallurgique et minière franco-marocaine,27,afrique-du-nord-aec-1922-maroc-ba808c
africainetransports,Cie africaine de transports,27,afrique-du-nord-aec-1937-maroc-dfc464
belgeminesdjebelslatadjebelhameima,Société belge des mines du Djebel-Slata et Djebel-Hameïma,27,afrique-du-nord-djebels-slata-hameima-4241a6
moulinscheliff,Moulins du Chéliff,27,afrique-du-nord-moulins-du-cheliff-719f89
afriqueequatoriale,Cie française pour l'Afrique Équatoriale,27,afrique-equatoriale-aec-1951-aef-cameroun-6d0821
colonialeogoouengounie,Compagnie Coloniale de l'Ogooué-N'Gounié,27,afrique-equatoriale-coloniale-ogooue-ngounie-d21f1b
companhiamossamedes,Companhia de Mossamédès,27,afrique-equatoriale-compagnie-de-mossamedes-3960b0
ibenga,Ibenga,27,afrique-equatoriale-ibenga-cdffb1
minesorgabonbrazavilleeteke,"Compagnie des Mines d'or du Gabon, Brazaville, Étéké",27,afrique-equatoriale-orgabon-d2a0cb
manutentionafricaine,Manutention africaine,27,afrique-occidentale-aec-1937-aof-togo-879c40
miniereindustrielleimmobilierecoteivoire,"Minière, Industrielle et Immobilière de la Côte-d'Ivoire",27,afrique-occidentale-min-indus-immob-cote-iv-570c5e
tourainemaroc,Touraine-Maroc,26,afrique-du-nord-aec-1922-maroc-ba808c
unionminesmarocaines,Union des mines marocaines,26,afrique-du-nord-aec-1922-maroc-ba808c
marocaineagricolejacma,Sté marocaine agricole du Jacma,26,afrique-du-nord-aec-1922-maroc-ba808c
algerienneglacehygieniqueentreposagefrigorifique,Compagnie Algérienne de glace hygiénique et d'entreposage frigorifique,26,afrique-du-nord-alger-glace-hygienique-2808a5
manufacturetapisorient,Manufacture de TAPIS D'ORIENT,26,afrique-du-nord-ann-indus-1925-alg-509f9d
domanialealgerienne,Domaniale algérienne,26,afrique-du-nord-domaniale-algerienne-1900-1911-665379
minescuivretenes,"Société des Mines de cuivre de Ténès, puis Mines de cuivre de Ténès",26,afrique-du-nord-mines-cuivre-tenes-bb7d63
1929,"S.A., 1929 Anciens Établissements A. Defaye",26,afrique-equatoriale-adef-port-gentil-485761
dragagesauriferestinkisso,Société des Dragages aurifères du Tinkisso,26,afrique-occidentale-dragages-auriferes-tinkisso-7a3d48
kokumboltd,"Kokumbo, Ltd",26,afrique-occidentale-kokumbo-ivory-coast-cy-728b1f
commercialemaroc,Sté commerciale française au Maroc,25,afrique-du-nord-aec-1922-maroc-ba808c
continentafricain,Cie française du continent africain,25,afrique-du-nord-aec-1949-maroc-26af61
minierefrancoafricaine,MINIÈRE FRANCO-AFRICAINE,25,afrique-du-nord-ann-indus-1925-alg-509f9d
explosifsbellefontaineparmenerville,"Société générale d'explosifs, Bellefontaine, par Ménerville",25,afrique-du-nord-cheddite-bellefontaine-618af4
domainetrappestaoueli,"Domaine de la Trappe, Staouéli",25,afrique-du-nord-domaine-trappe-staoueli-40d30b
agricolealgeriennebertagna,Société agricole algérienne Bertagna,25,afrique-du-nord-ets-bertagna-bone-c2418b
domainehabramacta,Société du domaine de l'Habra et de la Macta,25,afrique-du-nord-habra-macta-1887-1913-df7036
immobilieretunisie,Société Immobilière de Tunisie,25,afrique-du-nord-immobiliere-de-tunisie-71c6e0
italoamericainepetrole,Société Italo-Américaine pour le Pétrole,25,afrique-du-nord-italo-americaine-petrole-algerie-889fee
waligorski,Waligorski,25,afrique-du-nord-jacques-waligorski-alger-42282c
minesferkroumirienefzas,Société des mines de fer de Kroumirie et des Nefzas,25,afrique-du-nord-mines-fer-kroumirie-nefzas-814aa9
parismarocholdingcherifiengustavegompel,"Paris-Maroc, le holding chérifien de Gustave Gompel",25,afrique-du-nord-paris-maroc-75545a
algeriennepetrolestliouanet,Société Algérienne des pétroles de Tliouanet,25,afrique-du-nord-petroles-de-tliouanet-2eb15d
algeriennevinsmousseuxnaturelsbirmandreis,"Société algérienne des Vins mousseux naturels, Birmandreis",25,afrique-du-nord-sovimona-669181
coteivoiresouslieutenantgouverneurraphaelantonetti,Côte d'Ivoire sous le lieutenant-gouverneur Raphaël Antonetti,25,afrique-occidentale-antonetti-1918-1924-c815c7
foretivoiriennesonexploitation,forêt ivoirienne et son exploitation,25,afrique-occidentale-bobee-exploitation-forestiere-104449
portfedhala,Cie du port de Fédhala,24,afrique-du-nord-aec-1922-maroc-ba808c
industriellemarocaine,Sté industrielle marocaine,24,afrique-du-nord-aec-1922-maroc-ba808c
transportsmazeres,Transports Mazères,24,afrique-du-nord-aec-1926-maroc-e65b4d
eclairagescommunaux,Compagnie des Éclairages communaux,24,afrique-du-nord-eclairages-communaux-4a6462
fonderiesmegrinefilialemetallgeselschaft,"Société des Fonderies de Mégrine, filiale de la Metallgeselschaft, puis de Peñarroya",24,afrique-du-nord-fonderies-de-megrine-564b90
timezrit,Timezrit,24,afrique-du-nord-mines-de-timezrit-21682a
stationshivernalesafricaines,Stations hivernales africaines,24,afrique-du-nord-stations-africaines-14c781
ongomo,Sté de l'Ongomo,24,afrique-equatoriale-aec-1922-aef-cameroun-8e0ebc
fasielectricite,Cie fasi d'électricité,23,afrique-du-nord-aec-1922-maroc-ba808c
omniumnordafricain,Omnium nord-africain (Anct,23,afrique-du-nord-aec-1937-maroc-dfc464
minesainkerma,Société des mines d'Aïn-Kerma,23,afrique-du-nord-ain-kerma-antimoine-f9914a
domaineelhannser,DOMAINE d'EL-HANNSER,23,afrique-du-nord-ann-indus-1925-alg-509f9d
lasry,LASRY,23,afrique-du-nord-ann-indus-1938-alg-0c21c1
cheminfertangerfez,Chemin de fer Tanger-Fez,23,afrique-du-nord-ch-de-fer-tanger-fez-2af025
foncieremediterranee,Compagnie Foncière de la Méditerranée,23,afrique-du-nord-cie-fonciere-mediterranee-8db104
minesdouaria,Société des mines de Douaria,23,afrique-du-nord-mines-de-douaria-ca1dd5
flottewrangelbizerterefugiesrussestunisie,flotte Wrangel à Bizerte. — Les réfugiés russes en Tunisie,23,afrique-du-nord-refugies-russes-en-tunisie-46af2b
tunisienneelectricitetransports,Cie des Tunisienne d'électricité et de transports,23,afrique-du-nord-tramways-de-tunis-982b61
unionespagnolefabriquesengraisproduitschimiquessuperphosphates,"Union espagnole de fabriques d'engrais, de produits chimiques et de superphosphates",23,afrique-du-nord-union-espagnole-engrais-c93279
hautengounie,Cie de la Haute N'Gounié,23,afrique-equatoriale-aec-1922-aef-cameroun-8e0ebc
agricolecommercialesettecama,Société Agricole et Commerciale du Setté Cama,23,afrique-equatoriale-sette-cama-1899-1911-9ff135
commercialeindustriellecoteafrique,Société commerciale et industrielle de la Côte d'Afrique,23,afrique-occidentale-aec-1922-aof-togo-9cef7c
fonciereouestafricain,"Compagnie Foncière de l'Ouest-Africain, puis Foncière de l'Afrique",23,afrique-occidentale-cie-fonciere-de-l-afrique-6e4646
industriellegrandepecheportetienne,"Société Industrielle de la Grande Pêche, Port-Étienne",23,afrique-occidentale-industrielle-grande-peche-0def49
immobilieremaroc,Sté immobilière au Maroc,22,afrique-du-nord-aec-1922-maroc-ba808c
banquetunisiennepretsgages,"Banque tunisienne de prêts sur gages, puis Société des monts-de-piété de Tunisie",22,afrique-du-nord-bq-tunisienne-prets-gages-fe8b69
francoafricainepatesalfa,Société Franco-Africaine des Pâtes d'alfa,22,afrique-du-nord-franco-africaine-pates-alfa-2f0ee7
metallurgiquemegrine,Société Métallurgique de Mégrine,22,afrique-du-nord-metallurgique-de-megrine-7deebb
mineskabylie,Société des Mines de la Kabylie,22,afrique-du-nord-mines-de-la-kabylie-a168e3
sidibouaouane,Sidi-Bou-Aouane,22,afrique-du-nord-sidi-bou-aouane-pb-ca70a2
agricolecommercialeindustriellelefini,"Cie agricole, commerciale et industrielle de la LÉFINI",22,afrique-equatoriale-ann-indus-1925-aef-bf6791
coteivoire,Cie française de la Côte-d'Ivoire,22,afrique-occidentale-aec-1922-aof-togo-9cef7c
etablissementsmaurelprom,Établissements Maurel et Prom,22,afrique-occidentale-aec-1922-aof-togo-9cef7c
dahomey,Société française du Dahomey,22,afrique-occidentale-aec-1926-aof-togo-b4d838
ofvueofparandremadeleineberry,"L'A.O.F. vue de l'A.O.F., par André et Madeleine Berry",22,afrique-occidentale-berry-aof-1956-1957-0ac4a6
elevagenigerdire,"Compagnie d'Élevage du Niger, Diré",22,afrique-occidentale-cie-elevage-niger-89d9d9
ivorycoastgoldfields,Ivory Coast Goldfields,22,afrique-occidentale-ivory-coast-goldfields-48f2b8
peyrissaccolonialeafrique,Peyrissac et Cie — Compagnie coloniale de l'Afrique française,22,afrique-occidentale-peyrissac-1876-1963-f5d64d
plantationsimperie,Plantations d'Impérié,22,afrique-occidentale-plantations-d-imperie-0efeae
durand,Durand,21,afrique-du-nord-aec-1922-maroc-ba808c
cherifiennehivernage,Société chérifienne d'hivernage,21,afrique-du-nord-aec-1937-maroc-dfc464
boissonshygieniquescasablanca,Cie des boissons hygiéniques de Casablanca,21,afrique-du-nord-aec-1949-maroc-26af61
cheminsfermarocoriental,Cie des chemins de fer du Maroc-Oriental,21,afrique-du-nord-aec-1951-maroc-0655fe
tunisiennephosphatesdjebelmdilla,Cie Tunisienne des Phosphates du DJEBEL MDILLA,21,afrique-du-nord-ann-indus-1938-tunisie-06d5aa
merlosuccesseurssainteugene,"Merlo et successeurs, Saint-Eugène",21,afrique-du-nord-jean-merlo-alger-9bcce1
phosphatesmaknassy,Phosphates de Maknassy,21,afrique-du-nord-phosphates-de-maknassy-c4213e
francomarocaineoufrancomarocaine,Société Franco-Marocaine ou Société franco-marocaine,21,afrique-du-nord-societe-fr-marocaine-2e0c3e
travauxhydrauliquesentreprisesgeneralesalgerie,Travaux hydrauliques et entreprises générales en Algérie,21,afrique-du-nord-theg-algerie-f268a7
tunisiennefonciereagricoleindustrielle,"Compagnie Tunisienne, foncière, agricole et industrielle",21,afrique-du-nord-tunisienne-fonciere-1d0b72
vignobleszayana,Société des Vignobles de Zayana,21,afrique-du-nord-vignobles-de-zayana-711686
alimaienne,L'Alimaïenne,21,afrique-equatoriale-aec-1922-aef-cameroun-8e0ebc
sultanatshautoubangui,Sultanats du Haut-Oubangui,21,afrique-equatoriale-aec-1922-aef-cameroun-8e0ebc
navigationtransportscongooubangui,Cie de navigation et transports Congo-Oubangui,21,afrique-equatoriale-aec-1922-aef-cameroun-8e0ebc
cotonsafricains,Société française des cotons africains,21,afrique-equatoriale-aec-1937-aef-cameroun-7a7058
colonialedistributionenergieelectrique,Cie coloniale de distribution d'énergie électrique,21,afrique-equatoriale-aec-1937-aef-cameroun-7a7058
hautesangha,Société de la Haute-Sangha,21,afrique-equatoriale-haute-sangha-91c362
etsalphonselecomteintercolonialeafricaine,"Éts Alphonse Lecomte, Cie intercoloniale africaine",21,afrique-occidentale-intercoloniale-africaine-699b8f
tramwaysautobuscasablanca,Cie des tramways et autobus de Casablanca,20,afrique-du-nord-aec-1922-maroc-ba808c
marocainedistributioneaugazelectricite,"Sté marocaine de distribution d'eau, de gaz et d'électricité",20,afrique-du-nord-aec-1922-maroc-ba808c
marocagricolecommercial,Maroc agricole et commercial,20,afrique-du-nord-aec-1922-maroc-ba808c
minierezellidja,Société minière de la Zellidja,20,afrique-du-nord-aec-1926-maroc-e65b4d
unionentreprisesmarocaines,Union d'entreprises marocaines,20,afrique-du-nord-aec-1937-maroc-dfc464
airliquide,L'Air liquide,20,afrique-du-nord-aec-1951-maroc-0655fe
marocaineminesproduitschimiques,Société marocaine de mines et de produits chimiques,20,afrique-du-nord-aec-1951-maroc-0655fe
mineszincainnouba,Société des mines de zinc d'Aïn-Nouba,20,afrique-du-nord-ain-nouba-zinc-011fad
algeriennenavigationafriquenordcharlesschiaffino,"Société Algérienne de Navigation pour l'Afrique du Nord, Charles Schiaffino et Cie",20,afrique-du-nord-algerienne-de-navigation-8282a4
algeriennenavigationafriquenord,Société algérienne de navigation pour l'Afrique du Nord,20,afrique-du-nord-algerienne-de-navigation-8282a4
exploitationsminieres,EXPLOITATIONS MINIÈRES,20,afrique-du-nord-ann-indus-1938-alg-0c21c1
banquealgeriennegestion,Banque algérienne de gestion,20,afrique-du-nord-bq-algerienne-de-gestion-0eff58
brasseriealgergauloise,Brasserie d'Alger « La Gauloise »,20,afrique-du-nord-brasserie-d-alger-ef9a13
distilleriedelbays,"Distillerie Delbays, puis Plantier frères",20,afrique-du-nord-distillerie-delbays-c62a2d
domainebordjsammar900harandonpresbone,"Domaine de Bordj-Sammar, 900 ha à Randon, près Bône",20,afrique-du-nord-domaine-de-bordj-sammar-ccafb9
phosphatestebessa,Société française des Phosphates de Tébessa,20,afrique-du-nord-francaise-phosphates-tebessa-1b89f5
hotelcarlton,Hôtel Carlton,20,afrique-du-nord-hotel-carlton-alger-c54a8d
minescuivreachaiches,Société des mines de cuivre des Achaiches,20,afrique-du-nord-mines-des-achaiches-c38517
industrieminieremaroc,L'industrie minière au Maroc,20,afrique-du-nord-mines-maroc-1909-1938-fb57f1
nordafricainecimentslafarge,Nord-Africaine des Ciments de Lafarge,20,afrique-du-nord-noraf-ciments-lafarge-22d246
travauxportsentreprisesmaritimes,Société des Travaux de ports et d'entreprises maritimes,20,afrique-du-nord-rubaudo-cie-b57bf1
agricolefinancierealgerie,Société Agricole et Financière d'Algérie,20,afrique-du-nord-safa-1927-1931-13b019
etablissementsjvinson,Établissements J. Vinson,20,afrique-du-nord-vinson-alger-oran-37ba26
bascongo,Cie française du Bas-Congo,20,afrique-equatoriale-aec-1922-aef-cameroun-8e0ebc
boiscoloniaux,Cie générale des bois coloniaux,20,afrique-equatoriale-aec-1922-aef-cameroun-8e0ebc
proprietairekouilouniari,Cie propriétaire du Kouilou-Niari,20,afrique-equatoriale-aec-1922-aef-cameroun-8e0ebc
iafriquecentrale,Compagnie Française de I'Afrique centrale,20,afrique-equatoriale-cfac-1893-1897-894517
congomines,Congo-Mines,20,afrique-equatoriale-congo-mines-1928-1932-669d8f
consortiumminiercongoniari,Consortium minier Congo-Niari,20,afrique-equatoriale-consortium-minier-congo-niari-a7ee0c
ekelakadeisangha,Ékéla-Kadeï-Sangha,20,afrique-equatoriale-ekela-kadei-sangha-26279c
forestierelittoralgabonnais,"Société Forestière du littoral gabonnais, puis Forestière du littoral gabonais",20,afrique-equatoriale-forest-littoral-gabonais-bbba4e
