doc_id,pdf_url,entry_type,name_listed,name_normalised,acronym,alias,principal_name,place_listed,legal_form_listed,year_start,year_end,person_surname,person_given,birth_year,death_year,region,country,sector,group_path,group_depth,all_regions,all_sectors,n_listings,qualifiers,note,source_page,title_raw
afrique-du-nord-algerienne-conserves-alimentaires-907e0e,https://entreprises-coloniales.fr/afrique-du-nord/Algerienne_Conserves_alimentaires.pdf,company,"Algérienne de Conserves alimentaires (Société)(1901-1903), Bône",Société Algérienne de Conserves alimentaires,,,,Bône,,1901,1903,,,,,Algerie,Algérie,Industries agro-alimentaires,,0,Algerie,Industries agro-alimentaires,1,Société; 1901-1903,,algerie.html,"Algérienne de Conserves alimentaires (Société)(1901-1903), Bône"
afrique-du-nord-algerienne-construction-b06002,https://entreprises-coloniales.fr/afrique-du-nord/Algerienne_Construction.pdf,company,Algérienne de construction (Société)(1900-1903),Société Algérienne de construction,,,,,,1900,1903,,,,,Algerie,Algérie,"Bâtiment et travaux publics, matériaux de construction, céramique",,0,Algerie,"Bâtiment et travaux publics, matériaux de construction, céramique",1,Société; 1900-1903,,algerie.html,Algérienne de construction (Société)(1900-1903)
afrique-du-nord-algerienne-cotonniere-ef6425,https://entreprises-coloniales.fr/afrique-du-nord/Algerienne_Cotonniere.pdf,company,Algérienne Cotonnière (Société)(1926-1931),Société Algérienne Cotonnière,,,,,,1926,1931,,,,,Algerie,Algérie,Industries agro-alimentaires,,0,Algerie,Industries agro-alimentaires,1,Société; 1926-1931,226 hectares à Inkermann (Oran),algerie.html,Algérienne Cotonnière (Société)(1926-1931) : 226 hectares à Inkermann (Oran)
afrique-du-nord-algerienne-d-alimentation-arzew-f6cf72,https://entreprises-coloniales.fr/afrique-du-nord/Algerienne_d_Alimentation-Arzew.pdf,company,"Algérienne d'alimentation (Société)(1907), Arzew",Société Algérienne d'alimentation,,,,Arzew,,1907,,,,,,Algerie,Algérie,Industries agro-alimentaires,,0,Algerie,Industries agro-alimentaires,1,Société; 1907,,algerie.html,"Algérienne d'alimentation (Société)(1907), Arzew"
afrique-du-nord-algerienne-de-charbonnage-936e4c,https://entreprises-coloniales.fr/afrique-du-nord/Algerienne_de_Charbonnage.pdf,company,"Algérienne de Charbonnage (Compagnie)(The Algerian Coaling Depots), Alger",Compagnie Algérienne de Charbonnage,,The Algerian Coaling Depots,,Alger,,,,,,,,Algerie,Algérie,Commerce,,0,Algerie,Commerce,1,Compagnie; The Algerian Coaling Depots,,algerie.html,"Algérienne de Charbonnage (Compagnie)(The Algerian Coaling Depots), Alger"
afrique-du-nord-algerienne-de-mines-445128,https://entreprises-coloniales.fr/afrique-du-nord/Algerienne_de_Mines.pdf,company,Algérienne de mines (Société)(1911),Société Algérienne de mines,,,,,,1911,,,,,,Algerie,Algérie,Mines et carrières,,0,Algerie,Mines et carrières,1,Société; 1911,Oued Keddache,algerie.html,Algérienne de mines (Société)(1911) : Oued Keddache
afrique-du-nord-algerienne-de-navigation-8282a4,https://entreprises-coloniales.fr/afrique-du-nord/Algerienne_de_Navigation.pdf,company,"Algérienne de Navigation pour l'Afrique du Nord, Charles Schiaffino et Cie (Société)(1920)","Société Algérienne de Navigation pour l'Afrique du Nord, Charles Schiaffino et Cie",,,,,,1920,,,,,,Algerie,Algérie,Transports maritimes et aériens,,0,Algerie,Transports maritimes et aériens,1,Société; 1920,,algerie.html,"Algérienne de Navigation pour l'Afrique du Nord, Charles Schiaffino et Cie (Société)(1920)"
afrique-du-nord-algerienne-des-eaux-82bbf0,https://entreprises-coloniales.fr/afrique-du-nord/Algerienne_des_eaux.pdf,company,Algérienne des eaux (Société),Société Algérienne des eaux,,,,,,,,,,,,Algerie,Algérie,"Eau, gaz, électricité (Utilities)",,0,Algerie,"Eau, gaz, électricité (Utilities)",1,Société,,algerie.html,Algérienne des eaux (Société)
afrique-du-nord-algerienne-des-mines-1988d8,https://entreprises-coloniales.fr/afrique-du-nord/Algerienne_des_Mines.pdf,company,"Algérienne des mines (Société)(1928), puis Algérienne des Mines du Gueldaman (1930)","Société Algérienne des mines, puis Algérienne des Mines du Gueldaman",,1930,,,,1928,,,,,,Algerie,Algérie,Mines et carrières,,0,Algerie,Mines et carrières,1,Société; 1928; 1930,,algerie.html,"Algérienne des mines (Société)(1928), puis Algérienne des Mines du Gueldaman (1930)"
afrique-du-nord-algerienne-des-sels-22dd67,https://entreprises-coloniales.fr/afrique-du-nord/Algerienne_des_sels.pdf,company,Algérienne des sels (Compagnie),Compagnie Algérienne des sels,,,,,,,,,,,,Algerie,Algérie,Mines et carrières,,0,Algerie,Mines et carrières,1,Compagnie,,algerie.html,Algérienne des sels (Compagnie)
afrique-du-nord-algerienne-du-zinc-e28983,https://entreprises-coloniales.fr/afrique-du-nord/Algerienne_du_Zinc.pdf,company,Algérienne du Zinc (Société). Anc. Société nord-africaine du plomb (1947),Société Algérienne du Zinc . Anc. Société nord-africaine du plomb,,,,,,1947,,,,,,Algerie,Algérie,Mines et carrières,,0,Algerie,Mines et carrières,1,Société; 1947,El Abed,algerie.html,Algérienne du Zinc (Société). Anc. Société nord-africaine du plomb (1947) : El Abed
afrique-du-nord-algerienne-exploitation-liege-ee3752,https://entreprises-coloniales.fr/afrique-du-nord/Algerienne_Exploitation_liege.pdf,company,"Algérienne pour l'Exploitation du liège (Société), Alger",Société Algérienne pour l'Exploitation du liège,,,,Alger,,,,,,,,Algerie,Algérie,"Filière bois : exploitation forestière, liège, meubles, cellulose, papier…",,0,Algerie,"Filière bois : exploitation forestière, liège, meubles, cellulose, papier…",1,Société,,algerie.html,"Algérienne pour l'Exploitation du liège (Société), Alger"
afrique-du-nord-algerienne-georges-sprecher-1a27da,https://entreprises-coloniales.fr/afrique-du-nord/Algerienne_Georges_Sprecher.pdf,company,"Algérienne Georges Sprecher (Société)(S.A., 1931), Oran",Société Algérienne Georges Sprecher,,,,Oran,S.A,1931,,,,,,Algerie,Algérie,Commerce,,0,Algerie,Commerce,1,"Société; S.A., 1931",exportation de vins,algerie.html,"Algérienne Georges Sprecher (Société)(S.A., 1931), Oran : exportation de vins"
afrique-du-nord-algerienne-houilles-agglomeres-54b205,https://entreprises-coloniales.fr/afrique-du-nord/Algerienne_houilles+agglomeres.pdf,company,"Algérienne de Houilles et Agglomérés (Société)(SAHA)(The Algerian Coal and Patent Fuel Company)(1918-1930), Alger, Philippeville, Bougie, Ténès, Mostaganem et Arzew","Société Algérienne de Houilles et Agglomérés, Alger, Philippeville, Bougie, Ténès, Mostaganem et Arzew",SAHA,The Algerian Coal and Patent Fuel Company,,,,1918,1930,,,,,Algerie,Algérie,Commerce,,0,Algerie,Commerce,1,Société; SAHA; The Algerian Coal and Patent Fuel Company; 1918-1930,,algerie.html,"Algérienne de Houilles et Agglomérés (Société)(SAHA)(The Algerian Coal and Patent Fuel Company)(1918-1930), Alger, Philippeville, Bougie, Ténès, Mostaganem et Arzew"
afrique-du-nord-algerienne-huiles-minerales-49401c,https://entreprises-coloniales.fr/afrique-du-nord/Algerienne_Huiles_minerales.pdf,company,Algérienne des Huiles minérales Stelline (Société),Société Algérienne des Huiles minérales Stelline,,,,,,,,,,,,Algerie,Algérie,Commerce,,0,Algerie,Commerce,1,Société,,algerie.html,Algérienne des Huiles minérales Stelline (Société)
afrique-du-nord-algerienne-materiaux-construction-2a3096,https://entreprises-coloniales.fr/afrique-du-nord/Algerienne_materiaux_construction.pdf,company,"Algérienne de matériaux de construction (Société)(Anc. Éts Aristide Gauthier), Mostaganem",Société Algérienne de matériaux de construction,,Anc. Éts Aristide Gauthier,,Mostaganem,,,,,,,,Algerie,Algérie,"Bâtiment et travaux publics, matériaux de construction, céramique",,0,Algerie,"Bâtiment et travaux publics, matériaux de construction, céramique",1,Société; Anc. Éts Aristide Gauthier,,algerie.html,"Algérienne de matériaux de construction (Société)(Anc. Éts Aristide Gauthier), Mostaganem"
afrique-du-nord-algerienne-petroles-mory-8a73b2,https://entreprises-coloniales.fr/afrique-du-nord/Algerienne_petroles_Mory.pdf,company,"Algérienne de pétroles Mory (Société), Alger",Société Algérienne de pétroles Mory,,,,Alger,,,,,,,,Algerie,Algérie,Transports maritimes et aériens,,0,Algerie,Transports maritimes et aériens,1,Société,,algerie.html,"Algérienne de pétroles Mory (Société), Alger"
afrique-du-nord-algerienne-petroles-standard-64661c,https://entreprises-coloniales.fr/afrique-du-nord/Algerienne_petroles_Standard.pdf,company,Algérienne des Pétroles Standard (Compagnie),Compagnie Algérienne des Pétroles Standard,,,,,,,,,,,,Algerie,Algérie,Commerce,,0,Algerie,Commerce,1,Compagnie,,algerie.html,Algérienne des Pétroles Standard (Compagnie)
afrique-du-nord-algerienne-taxis-citroen-25f647,https://entreprises-coloniales.fr/afrique-du-nord/Algerienne_taxis_Citroen.pdf,company,Algérienne des Taxis Citroën (Société),Société Algérienne des Taxis Citroën,,,,,,,,,,,,Algerie,Algérie,"Transports terrestres, garages automobiles et agricoles",,0,Algerie,"Transports terrestres, garages automobiles et agricoles",1,Société,,algerie.html,Algérienne des Taxis Citroën (Société)
afrique-du-nord-algerienne-transports-automobiles-f2be4d,https://entreprises-coloniales.fr/afrique-du-nord/Algerienne_transports_automobiles.pdf,company,Algérienne de Transports par automobiles (Société)(1922-1925),Société Algérienne de Transports par automobiles,,,,,,1922,1925,,,,,Algerie,Algérie,"Transports terrestres, garages automobiles et agricoles",,0,Algerie,"Transports terrestres, garages automobiles et agricoles",1,Société; 1922-1925,taxis Delahaye,algerie.html,Algérienne de Transports par automobiles (Société)(1922-1925) : taxis Delahaye
afrique-du-nord-algero-marocaine-cult-comm-6eb946,https://entreprises-coloniales.fr/afrique-du-nord/Algero-Marocaine_Cult.-comm.pdf,company,Algéro-Marocaine de Culture et de commerce (Société),Société Algéro-Marocaine de Culture et de commerce,,,,,,,,,,,,Maroc,Maroc,Industries agro-alimentaires,,0,Algerie; Maroc,Industries agro-alimentaires,2,Société,coton,maroc.html,Algéro-Marocaine de Culture et de commerce (Société) : coton
afrique-du-nord-algero-marocaine-immobiliere-b33238,https://entreprises-coloniales.fr/afrique-du-nord/Algero-Marocaine_Immobiliere.pdf,company,"Algéro-Marocaine Immobilière et Minière (Société), Casablanca",Société Algéro-Marocaine Immobilière et Minière,,,,Casablanca,,,,,,,,Maroc,Maroc,Sociétés foncières et immobilières,,0,Maroc,Sociétés foncières et immobilières,1,Société,,maroc.html,"Algéro-Marocaine Immobilière et Minière (Société), Casablanca"
afrique-du-nord-algeroise-futs-transports-340d8f,https://entreprises-coloniales.fr/afrique-du-nord/Algeroise_Futs-transports.pdf,company,"Algéroise de fûts-transports (Société)(1920), puis Algéroise pour le commerce de vins et de fûts transports (1921)","Société Algéroise de fûts-transports, puis Algéroise pour le commerce de vins et de fûts transports",,1921,,,,1920,,,,,,Algerie,Algérie,"Transports terrestres, garages automobiles et agricoles",,0,Algerie,"Transports terrestres, garages automobiles et agricoles",1,Société; 1920; 1921,,algerie.html,"Algéroise de fûts-transports (Société)(1920), puis Algéroise pour le commerce de vins et de fûts transports (1921)"
afrique-du-nord-alhambra-rue-d-isly-4f6e32,https://entreprises-coloniales.fr/afrique-du-nord/Alhambra_rue_d_Isly.pdf,company,"Alhambra de la rue d'Isly (Société de l'), Alger",Société de l'Alhambra de la rue d'Isly,,,,Alger,,,,,,,,Algerie,Algérie,Loisirs,,0,Algerie,Loisirs,1,Société de l',,algerie.html,"Alhambra de la rue d'Isly (Société de l'), Alger"
afrique-du-nord-aliment-sucre-raisin-ffa32a,https://entreprises-coloniales.fr/afrique-du-nord/Aliment-sucre-raisin.pdf,company,"Aliment-sucre-raisin, Alger",Aliment-sucre-raisin,,,,Alger,,,,,,,,Algerie,Algérie,Industries agro-alimentaires,,0,Algerie,Industries agro-alimentaires,1,,aliments pour animaux domestiques,algerie.html,"Aliment-sucre-raisin, Alger : aliments pour animaux domestiques"
afrique-du-nord-alliance-africaine-eea347,https://entreprises-coloniales.fr/afrique-du-nord/Alliance_africaine.pdf,company,"Alliance africaine, Compagnie française d'assurances et de réassurances, Alger","Alliance africaine, Compagnie française d'assurances et de réassurances",,,,Alger,,,,,,,,Algerie,Algérie,"Banques et groupes financiers, assurances",,0,Algerie,"Banques et groupes financiers, assurances",1,,,algerie.html,"Alliance africaine, Compagnie française d'assurances et de réassurances, Alger"
afrique-du-nord-amara-cherki-f3fb6b,https://entreprises-coloniales.fr/afrique-du-nord/Amara-Cherki.pdf,company,Minière d'Amara-Cherki (Société)(1927-1930),Société Minière d'Amara-Cherki,,,,,,1927,1930,,,,,Maroc,Maroc,Mines,,0,Maroc,Mines,1,Société; 1927-1930,"plomb, zinc",maroc.html,"Minière d'Amara-Cherki (Société)(1927-1930) : plomb, zinc"
afrique-du-nord-amarantini-freres-alger-71bb98,https://entreprises-coloniales.fr/afrique-du-nord/Amarantini_freres-Alger.pdf,company,"Amarantini frères (avitaillement, charbonnage, affrètement, commission, représentation), Alger. Succursale à Oran","Amarantini frères, Alger. Succursale à Oran",,"avitaillement, charbonnage, affrètement, commission, représentation",,,,,,,,,,Algerie,Algérie,Transports maritimes et aériens,,0,Algerie,Transports maritimes et aériens,1,"avitaillement, charbonnage, affrètement, commission, représentation",,algerie.html,"Amarantini frères (avitaillement, charbonnage, affrètement, commission, représentation), Alger. Succursale à Oran"
afrique-du-nord-anglo-algerienne-m-c-87fb9b,https://entreprises-coloniales.fr/afrique-du-nord/Anglo-Algerienne_M&C.pdf,company,"Anglo-Algérienne Maritime et Commerciale (Société), Alger",Société Anglo-Algérienne Maritime et Commerciale,,,,Alger,,,,,,,,Algerie,Algérie,Commerce,,0,Algerie,Commerce,1,Société,charbons,algerie.html,"Anglo-Algérienne Maritime et Commerciale (Société), Alger : charbons"
afrique-du-nord-anglo-francaise-marocaine-334922,https://entreprises-coloniales.fr/afrique-du-nord/Anglo-Francaise-Marocaine.pdf,company,"Anglo-française-marocaine, Ltd (Compagnie)1908)","Compagnie Anglo-française-marocaine, Ltd 1908)",,,,,,,,,,,,Maroc,Maroc,Sociétés foncières et immobilières,,0,Maroc,Sociétés foncières et immobilières,1,Compagnie,,maroc.html,"Anglo-française-marocaine, Ltd (Compagnie)1908)"
afrique-du-nord-ann-indus-1925-alg-509f9d,https://entreprises-coloniales.fr/afrique-du-nord/Ann._indus._1925-Alg.pdf,source_document,Annuaire industriel 1925,Annuaire industriel 1925,,,,,,,,,,,,Algerie,Algérie,Documents généraux (par ordre chronologique),,0,Algerie,Documents généraux (par ordre chronologique),1,,sociétés algériennes et administrateurs. Ingénieurs,algerie.html,Annuaire industriel 1925 : sociétés algériennes et administrateurs. Ingénieurs
afrique-du-nord-ann-indus-1925-maroc-4457cd,https://entreprises-coloniales.fr/afrique-du-nord/Ann._indus._1925-Maroc.pdf,source_document,Annuaire industriel 1925,Annuaire industriel 1925,,,,,,,,,,,,Maroc,Maroc,Documents généraux (par ordre chronologique),,0,Maroc,Documents généraux (par ordre chronologique),1,,sociétés marocaines et administrateurs. Ingénieurs,maroc.html,Annuaire industriel 1925 : sociétés marocaines et administrateurs. Ingénieurs
afrique-du-nord-ann-indus-1925-tunisie-d7c1f4,https://entreprises-coloniales.fr/afrique-du-nord/Ann._indus._1925-Tunisie.pdf,source_document,Annuaire industriel 1925,Annuaire industriel 1925,,,,,,,,,,,,Tunisie,Tunisie,Documents généraux (par ordre chronologique),,0,Tunisie,Documents généraux (par ordre chronologique),1,,sociétés tunisiennes et administrateurs. Ingénieurs,tunisie.html,Annuaire industriel 1925 : sociétés tunisiennes et administrateurs. Ingénieurs
afrique-du-nord-ann-indus-1938-alg-0c21c1,https://entreprises-coloniales.fr/afrique-du-nord/Ann._indus._1938-Alg.pdf,source_document,Annuaire industriel 1938,Annuaire industriel 1938,,,,,,,,,,,,Algerie,Algérie,Documents généraux (par ordre chronologique),,0,Algerie,Documents généraux (par ordre chronologique),1,,Algérie,algerie.html,Annuaire industriel 1938 : Algérie
afrique-du-nord-ann-indus-1938-maroc-992aca,https://entreprises-coloniales.fr/afrique-du-nord/Ann._indus._1938-Maroc.pdf,source_document,Annuaire industriel 1938,Annuaire industriel 1938,,,,,,,,,,,,Maroc,Maroc,Documents généraux (par ordre chronologique),,0,Maroc,Documents généraux (par ordre chronologique),1,,Maroc,maroc.html,Annuaire industriel 1938 : Maroc
afrique-du-nord-ann-indus-1938-tunisie-06d5aa,https://entreprises-coloniales.fr/afrique-du-nord/Ann._indus._1938-Tunisie.pdf,source_document,Annuaire industriel 1938,Annuaire industriel 1938,,,,,,,,,,,,Tunisie,Tunisie,Documents généraux (par ordre chronologique),,0,Tunisie,Documents généraux (par ordre chronologique),1,,Tunisie,tunisie.html,Annuaire industriel 1938 : Tunisie
afrique-du-nord-annales-africaines-abd47a,https://entreprises-coloniales.fr/afrique-du-nord/Annales_africaines.pdf,company,"Annales africaines (1904-1937), Alger",Annales africaines,,,,Alger,,1904,1937,,,,,Algerie,Algérie,"Imprimerie, presse, édition",,0,Algerie,"Imprimerie, presse, édition",1,1904-1937,,algerie.html,"Annales africaines (1904-1937), Alger"
afrique-du-nord-aprile-et-brachet-alger-c4378a,https://entreprises-coloniales.fr/afrique-du-nord/Aprile_et_Brachet-Alger.pdf,company,"Au Père Lachaise (Aprile et Brachet), Alger",Au Père Lachaise,,Aprile et Brachet,,Alger,,,,,,,,Algerie,Algérie,Cuirs et textiles,,0,Algerie,Cuirs et textiles,1,Aprile et Brachet,couronnes mortuaires,algerie.html,"Au Père Lachaise (Aprile et Brachet), Alger : couronnes mortuaires"
