doc_id,company_key,company_name,member_key,name_clean,role,year,source_ref,annotation,region,country,sector,anchor_type,trigger,member_raw
empire-l-rouff-paris-a9073d,rouff,Société L. Rouff,etablissementssamuels,Établissements Samuels,administrateur,1929,"Le Journal des chemins de fer, 20 mars 1929",,Empire (transversal),,Groupes financiers transcoloniaux,citation,conseil_compose,Établissements Samuels
empire-l-rouff-paris-a9073d,rouff,Société L. Rouff,commissairescomptesmmpape,Cie. Commissaires des comptes: MM. Pape,administrateur,1929,"Le Journal des chemins de fer, 20 mars 1929",,Empire (transversal),,Groupes financiers transcoloniaux,citation,conseil_compose,Cie. Commissaires des comptes: MM. Pape
empire-les-indesirables-b9de4d,indesirables,Indésirables,deuxcharentessousoccupation,Deux Charentes sous l'Occupation,gerant,1944,"L'Écho, 22 juin 1944",,Empire (transversal),,"Alain LÉGER, créateur du site www.entreprises-coloniales.fr, a publié",citation,gerants,Les Deux Charentes sous l'Occupation
empire-les-indesirables-b9de4d,indesirables,Indésirables,liberationdeuxcharentes,Libération des deux Charentes,gerant,1944,"L'Écho, 22 juin 1944",,Empire (transversal),,"Alain LÉGER, créateur du site www.entreprises-coloniales.fr, a publié",citation,gerants,La Libération des deux Charentes
empire-les-indesirables-b9de4d,indesirables,Indésirables,confolentaisdanssecondeguerremondiale,Confolentais dans la Seconde Guerre mondiale,gerant,1944,"L'Écho, 22 juin 1944",,Empire (transversal),,"Alain LÉGER, créateur du site www.entreprises-coloniales.fr, a publié",citation,gerants,Les Confolentais dans la Seconde Guerre mondiale
empire-les-indesirables-b9de4d,indesirables,Indésirables,dromedurantsecondeguerremondiale,Drôme durant la Seconde Guerre mondiale,gerant,1944,"L'Écho, 22 juin 1944",,Empire (transversal),,"Alain LÉGER, créateur du site www.entreprises-coloniales.fr, a publié",citation,gerants,la Drôme durant la Seconde Guerre mondiale
empire-les-indesirables-b9de4d,indesirables,Indésirables,penseeuniverselle,Pensée universelle,gerant,1944,"L'Écho, 22 juin 1944",,Empire (transversal),,"Alain LÉGER, créateur du site www.entreprises-coloniales.fr, a publié",citation,gerants,La Pensée universelle
empire-lille-bonnieres-colombes-dd4320,lillebonnierescolombes,LILLE-BONNIÈRES et COLOMBES,usinesrouencolombes,Usines: Rouen:Colombes,president,1925,Annuaire industriel 1925,S.-Inf.; Seine,Empire (transversal),,Groupes industriels transcoloniaux,directory_entry,pres_abbrev,Usines: Rouen (S.-Inf.):Colombes (Seine)
empire-lille-bonnieres-colombes-dd4320,lillebonnierescolombes,LILLE-BONNIÈRES et COLOMBES,pallice,Pallice,president,1925,Annuaire industriel 1925,Ch.- Inf.,Empire (transversal),,Groupes industriels transcoloniaux,directory_entry,pres_abbrev,La Pallice (Ch.- Inf.)
empire-lille-bonnieres-colombes-dd4320,lillebonnierescolombes,LILLE-BONNIÈRES et COLOMBES,mnagelmackersusinesrouen,M Nagelmackers. Usines: Rouen,administrateur,1938,Annuaire industriel 1938,arcel; S.-I.,Empire (transversal),,Groupes industriels transcoloniaux,directory_entry,cons_adm_abbrev,M[arcel] Nagelmackers. Usines: Rouen (S.-I.)
empire-lille-bonnieres-colombes-dd4320,lillebonnierescolombes,LILLE-BONNIÈRES et COLOMBES,pallice,Pallice,administrateur,1938,Annuaire industriel 1938,Char.-Inf.,Empire (transversal),,Groupes industriels transcoloniaux,directory_entry,cons_adm_abbrev,La Pallice (Char.-Inf.)
empire-lorraine-luneville-cbfc20,,,fiduciairefrancosuisse,Société fiduciaire franco-suisse,commissaire_aux_comptes,1937,Annuaire Desfossés 1937,,Empire (transversal),,Groupes financiers transcoloniaux,directory_entry,commissaires,Société fiduciaire franco-suisse
empire-magasins-modernes-4b5207,,,lehmannlouis,LEHMANN (Louis),administrateur,1922,Annuaire des valeurs de l’Afrique du Nord 1922,,Empire (transversal),,Sociétés commerciales transcoloniales,directory_entry,conseil_heading,LEHMANN (Louis)
empire-magasins-modernes-4b5207,,,lehmannlouis,LEHMANN (Louis),administrateur,1924,Annuaire des valeurs de l’Afrique du Nord 1924,,Empire (transversal),,Sociétés commerciales transcoloniales,directory_entry,conseil_heading,LEHMANN (Louis)
empire-magasins-modernes-4b5207,,,laveaufrederic,LAVEAU (Frédéric),administrateur,1924,Annuaire des valeurs de l’Afrique du Nord 1924,,Empire (transversal),,Sociétés commerciales transcoloniales,directory_entry,conseil_heading,LAVEAU (Frédéric)
empire-magasins-modernes-4b5207,,,lehmannlouis,LEHMANN (Louis),administrateur,1926,Annuaire des valeurs de l’Afrique du Nord 1926,,Empire (transversal),,Sociétés commerciales transcoloniales,directory_entry,conseil_heading,LEHMANN (Louis)
empire-magasins-modernes-4b5207,,,laveaufrederic,LAVEAU (Frédéric),administrateur,1926,Annuaire des valeurs de l’Afrique du Nord 1926,,Empire (transversal),,Sociétés commerciales transcoloniales,directory_entry,conseil_heading,LAVEAU (Frédéric)
empire-magasins-modernes-4b5207,,,wallergroupeparisfrance,WALLER [du groupe Paris-France,administrateur,1926,Annuaire des valeurs de l’Afrique du Nord 1926,Roger,Empire (transversal),,Sociétés commerciales transcoloniales,directory_entry,conseil_heading,WALLER (Roger)[du groupe Paris-France
empire-marcel-monteux-1881-1944-1b962b,,,productionspbraunberger,et de la société Productions P. Braunberger,gerant,1930,"La Journée industrielle, 9 juillet 1930",,Empire (transversal),,Groupes financiers transcoloniaux,citation,conseil_compose,et de la société Productions P. Braunberger
empire-mediterranenne-miniere-aa9727,mediterraneenneminieremetallurgiquecommerciale,"Société Méditerranéenne, Minière, Métallurgique et Commerciale",mediterraneenne,… la Société méditerranéenne,administrateur,1938,"La Journée industrielle, 6 mars 1938",,Empire (transversal),,Groupes financiers transcoloniaux,citation,conseil_compose,… la Société méditerranéenne
empire-mediterranenne-miniere-aa9727,mediterraneenneminieremetallurgiquecommerciale,"Société Méditerranéenne, Minière, Métallurgique et Commerciale",etudes,Société française d'études,administrateur,1938,"La Journée industrielle, 2 septembre 1938",,Empire (transversal),,Groupes financiers transcoloniaux,citation,conseil_compose,la Société française d'études
empire-mediterranenne-miniere-aa9727,mediterraneenneminieremetallurgiquecommerciale,"Société Méditerranéenne, Minière, Métallurgique et Commerciale",mediterraneenne,Société méditerranéenne,administrateur,1938,"La Journée industrielle, 2 septembre 1938",,Empire (transversal),,Groupes financiers transcoloniaux,citation,conseil_compose,la Société méditerranéenne
empire-messageries-maritimes-1851-1977-81e4e1,messageriesmaritimes,Société des Messageries maritimes,armandbehic,l'Armand-Béhic et,administrateur,1893,"Le Journal des chemins de fer, 10 juin 1893",,Empire (transversal),,Transports maritimes,citation,conseil_heading,l'Armand-Béhic et
empire-mftc-beauvais-4ecf05,manufacturetapiscouvertures,Manufacture française de tapis et couvertures,france,France,administrateur,1931,"L'Information financière, économique et politique, 7 juin 1931",,Empire (transversal),,Groupes financiers transcoloniaux,citation,conseil_heading,la France
empire-mftc-beauvais-4ecf05,manufacturetapiscouvertures,MANUFACTURE FRANÇAISE de TAPIS et COUVERTURES,douzeusinesbeauvais,Douze usines: Beauvais,administrateur,1938,Annuaire industriel 1938,,Empire (transversal),,Groupes financiers transcoloniaux,directory_entry,adm_abbrev,Douze usines: Beauvais
empire-mines-de-la-lucette-293446,mineslucette,Société nouvelle des mines de La Lucette,agentminescourrieresparis,agent des Mines de Courrières à Paris,president,1905,"Le Journal des chemins de fer, 3 juin 1905",,Empire (transversal),,Groupes miniers transcoloniaux,citation,conseil_compose,agent des Mines de Courrières à Paris
empire-mines-de-la-lucette-293446,,,usinesgenestrapportconseiladministration,usines: Le Genest. RAPPORT DU CONSEIL D'ADMINISTRATION,administrateur,1912,"Le Recueil des assemblées générales, 4 juillet 1912",Mayenne,Empire (transversal),,Groupes miniers transcoloniaux,citation,conseil_heading,usines: Le Genest (Mayenne). RAPPORT DU CONSEIL D'ADMINISTRATION
empire-mines-de-la-lucette-293446,,,metallurgiquesenellemaubeuge,Société métallurgique de Senelle-Maubeuge,administrateur,1930,"Les Documents politiques, juin 1930",Mines de Douchy,Empire (transversal),,Groupes miniers transcoloniaux,citation,admin_label,Société métallurgique de Senelle-Maubeuge (Mines de Douchy)
empire-mines-de-la-lucette-293446,,,minescourrieres,Mines de Courrières,administrateur,1930,"Les Documents politiques, juin 1930",,Empire (transversal),,Groupes miniers transcoloniaux,citation,admin_label,Mines de Courrières
empire-mines-de-la-lucette-293446,,,mineslucette,Société nouvelle des mines de La Lucette,administrateur,1930,"Les Documents politiques, juin 1930",,Empire (transversal),,Groupes miniers transcoloniaux,citation,admin_label,Société nouvelle des mines de La Lucette
empire-mines-de-la-lucette-293446,,,unionmines,L'Union des mines,administrateur,1930,"Les Documents politiques, juin 1930",,Empire (transversal),,Groupes miniers transcoloniaux,citation,admin_label,L'Union des mines
empire-mines-de-la-lucette-293446,,,mineschodon,Mines de Cho-Don,administrateur,1930,"Les Documents politiques, juin 1930",,Empire (transversal),,Groupes miniers transcoloniaux,citation,admin_label,Mines de Cho-Don
empire-mines-de-la-lucette-293446,,,wharftamatave,Société du wharf de Tamatave,administrateur,1930,"Les Documents politiques, juin 1930",,Empire (transversal),,Groupes miniers transcoloniaux,citation,admin_label,Société du wharf de Tamatave
empire-mines-de-la-lucette-293446,,,banquepierard,Banque Piérard,administrateur,1930,"Les Documents politiques, juin 1930",,Empire (transversal),,Groupes miniers transcoloniaux,citation,admin_label,Banque Piérard
empire-mines-de-la-lucette-293446,,,valenciennes,Cie [de Valenciennes,administrateur,1930,"Les Documents politiques, juin 1930",,Empire (transversal),,Groupes miniers transcoloniaux,citation,admin_label,Cie [de Valenciennes
empire-mines-de-malfidano-dc543d,malfidano,Malfidano,minessardaigne,pour les mines de Sardaigne,administrateur,1899,"L’Écho des mines et de la métallurgie, 7 septembre 1899",,Empire (transversal),,Groupes miniers transcoloniaux,citation,conseil_heading,pour les mines de Sardaigne
empire-mines-et-minerais-03b034,minesminerais,Compagnie de Mines et minerais,plantationskantroy,des Plantations de Kantroy,administrateur,1928,"La Cote de la Bourse et de la banque, 18 juillet 1928",oct. 1927,Empire (transversal),,Groupes miniers transcoloniaux,citation,conseil_compose,des Plantations de Kantroy (oct. 1927)
empire-mines-et-minerais-03b034,minesminerais,Compagnie de Mines et minerais,miniere,de la Société minière,administrateur,1928,"La Cote de la Bourse et de la banque, 18 juillet 1928",,Empire (transversal),,Groupes miniers transcoloniaux,citation,conseil_compose,de la Société minière
empire-mines-et-minerais-03b034,minesminerais,Compagnie de Mines et minerais,uniondiamantifere,de l'Union diamantifère,administrateur,1928,"La Cote de la Bourse et de la banque, 18 juillet 1928",Brésil; 1928,Empire (transversal),,Groupes miniers transcoloniaux,citation,conseil_compose,de l'Union diamantifère (Brésil)(1928)
empire-mines-et-minerais-03b034,minesminerais,Compagnie de Mines et minerais,filialesmines,filiales de la Compagnie de mines,administrateur,1928,"La Cote de la Bourse et de la banque, 18 juillet 1928",,Empire (transversal),,Groupes miniers transcoloniaux,citation,conseil_compose,filiales de la Compagnie de mines
empire-mines-et-minerais-03b034,minesminerais,Compagnie de Mines et minerais,mamora,de la Compagnie de la Mamora…,administrateur,1928,"La Cote de la Bourse et de la banque, 18 juillet 1928",,Empire (transversal),,Groupes miniers transcoloniaux,citation,conseil_compose,de la Compagnie de la Mamora…
empire-mines-et-minerais-03b034,minesminerais,Compagnie de Mines et minerais,servicefinanciergestionfinanciere,Service financier: Société de gestion financière,administrateur,1931,"Le Petit Bleu, 22 octobre 1931",,Empire (transversal),,Groupes miniers transcoloniaux,citation,conseil_compose,Service financier: Société de gestion financière
empire-mines-et-minerais-03b034,minesminerais,Compagnie de Mines et minerais,servicefinancierparisgestionfinanciere,Service financier: Paris: Société de gestion financière,administrateur,1932,"Le Petit Bleu, 16 février 1932",,Empire (transversal),,Groupes miniers transcoloniaux,citation,conseil_compose,Service financier: Paris: Société de gestion financière
empire-mines-et-produits-chimiques-f5b17a,minesproduitschimiques,MINES et de PRODUITS CHIMIQUES,telliereexploitationsminesmayorne,A. Tellière. Exploitations: Mines de May-sur-Orne,president,1938,Annuaire industriel 1938,,Empire (transversal),,Groupes miniers transcoloniaux,directory_entry,pres_abbrev,A. Tellière. Exploitations: Mines de May-sur-Orne
empire-mines-or-pek-498bc4,minesorpek,Cie française des Mines d'or du Pek,omniumfinancier,de l'Omnium financier,administrateur,1933,"La Journée industrielle, 6 septembre 1933",,Empire (transversal),,Groupes miniers transcoloniaux,citation,conseil_compose,de l'Omnium financier
empire-miniere-d-almagrera-154535,minierealmagrera,MINIÈRE D'ALMAGRERA,haeberlinltd,Haeberlin Ltd,administrateur,1925,Annuaire industriel 1925,,Empire (transversal),,Groupes miniers transcoloniaux,directory_entry,cons_adm_abbrev,Haeberlin Ltd
empire-miniere-d-almagrera-154535,minierealmagrera,MINIÈRE D'ALMAGRERA,uniontres,Union de Tres,administrateur,1925,Annuaire industriel 1925,,Empire (transversal),,Groupes miniers transcoloniaux,directory_entry,cons_adm_abbrev,Union de Tres
empire-miniere-d-almagrera-154535,minierealmagrera,MINIÈRE D'ALMAGRERA,sixminessierraalmagrerasanagustin,six mines de la Sierra-Almagrera: San-Agustin,administrateur,1925,Annuaire industriel 1925,,Empire (transversal),,Groupes miniers transcoloniaux,directory_entry,cons_adm_abbrev,six mines de la Sierra-Almagrera: San-Agustin
empire-miniere-d-almagrera-154535,minierealmagrera,MINIÈRE D'ALMAGRERA,unionprimera,Union Primera,administrateur,1925,Annuaire industriel 1925,,Empire (transversal),,Groupes miniers transcoloniaux,directory_entry,cons_adm_abbrev,Union Primera
empire-miniere-d-almagrera-154535,minierealmagrera,MINIÈRE D'ALMAGRERA,paquitaminesplombarg,Paquita (Mines de plomb arg,administrateur,1925,Annuaire industriel 1925,,Empire (transversal),,Groupes miniers transcoloniaux,directory_entry,cons_adm_abbrev,Paquita (Mines de plomb arg
empire-miniere-de-la-ribeira-03888b,miniereribeira,Compagnie minière de la Ribeira,drpachalme,Dr. P Achalme,administrateur,1929,"Le Journal des chemins de fer, des mines et des TP, 5 septembre 1929",ierre,Empire (transversal),,Groupes financiers transcoloniaux,citation,conseil_compose,M. le Dr. P[ierre] Achalme
empire-mokta-el-hadid-1865-1986-cf94b8,,,electriquenord,Cie électrique du Nord],president,1938,Annuaire industriel 1938,,Empire (transversal),,Groupes miniers transcoloniaux,directory_entry,pres_abbrev,Cie électrique du Nord]
empire-mokta-el-hadid-1865-1986-cf94b8,baronnervopdtdirgen,"Baron L. de Nervo, pdt-dir. gén",pontmousson,Cie de Pont-à-Mousson,administrateur,1950,"L’Information financière, économique et politique, 15 juin 1950",,Empire (transversal),,Groupes miniers transcoloniaux,citation,conseil_annuaire,Cie de Pont-à-Mousson
empire-mokta-krivoi-rog-ba2bd5,mineraisferkrivoirog,Société des Minerais de fer de Krivoï-Rog,censeurbanquefrance,censeur à la Banque de France,administrateur,1899,"L’Écho des mines et de la métallurgie, 10 août 1899",,Empire (transversal),,Groupes miniers transcoloniaux,citation,conseil_heading,censeur à la Banque de France
empire-mokta-krivoi-rog-ba2bd5,mineraisferkrivoirog,Société des Minerais de fer de Krivoï-Rog,acieriesdonetz,Société des Aciéries du Donetz,administrateur,1904,"L’Écho des mines et de la métallurgie, 15 décembre 1904",,Empire (transversal),,Groupes miniers transcoloniaux,citation,conseil_heading,la Société des Aciéries du Donetz
empire-mols-et-osterrieth-e4d5f2,,,developpementcommerce,Compagnie générale pour le développement du commerce,president,1923,"Anvers, 1853-Anvers, 1923",,Empire (transversal),,Sociétés commerciales transcoloniales,citation,commissaires,Compagnie générale pour le développement du commerce
empire-mols-et-osterrieth-e4d5f2,,,comptoircommercialcongolais,Comptoir commercial congolais,president,1923,"Anvers, 1853-Anvers, 1923",,Empire (transversal),,Sociétés commerciales transcoloniales,citation,commissaires,Comptoir commercial congolais
empire-mols-et-osterrieth-e4d5f2,,,comptoircongolaisveldeisanghi,Comptoir congolais Velde Société Isanghi,president,1923,"Anvers, 1853-Anvers, 1923",,Empire (transversal),,Sociétés commerciales transcoloniales,citation,commissaires,Comptoir congolais Velde Société Isanghi
empire-mols-et-osterrieth-e4d5f2,,,kasai,Compagnie du Kasaï,president,1923,"Anvers, 1853-Anvers, 1923",,Empire (transversal),,Sociétés commerciales transcoloniales,citation,commissaires,Compagnie du Kasaï
empire-mols-et-osterrieth-e4d5f2,,,miniere,Société minière,administrateur,1923,"Anvers, 1853-Anvers, 1923",,Empire (transversal),,Sociétés commerciales transcoloniales,citation,admin_label,Société minière
empire-mutuelle-france-colonies-4bfa3f,mutuellefrancecolonieslyonnationviecapitalisationparis,"Mutuelle de France et des Colonies, Lyon. La Nation-Vie et Capitalisation à Paris",secretairehonoraireministerefinances,secrétaire général honoraire an Ministère des Finances,administrateur,1927,"L'Argus, 11 décembre 1927",,Empire (transversal),,Groupes financiers transcoloniaux,citation,conseil_heading,secrétaire général honoraire an Ministère des Finances
empire-navigation-sud-atlantique-7a34ef,,,administration,Administration,directeur,1922,"Les Annales coloniales, 17 octobre 1922",,Empire (transversal),,Transports maritimes,citation,direction,Administration
empire-navigation-sud-atlantique-7a34ef,navigationsudatlantique,Compagnie de navigation Sud-Atlantique,transportsmaritimesvapeur,Société générale des transports maritimes à vapeur,administrateur,1945,Annuaire Desfossés 1945,,Empire (transversal),,Transports maritimes,directory_entry,conseil_colon,Société générale des transports maritimes à vapeur
empire-navigation-sud-atlantique-7a34ef,navigationsudatlantique,Compagnie de navigation Sud-Atlantique,transportsmaritimesvapeur,Société générale des transports maritimes à vapeur,administrateur,1948,Annuaire Desfossés 1948,,Empire (transversal),,Transports maritimes,directory_entry,conseil_colon,Société générale des transports maritimes à vapeur
empire-navigation-sud-atlantique-7a34ef,navigationsudatlantique,Compagnie de navigation Sud-Atlantique,transportsmaritimesvapeur,Société générale des transports maritimes à vapeur,administrateur,1953,Annuaire Desfossés 1953,,Empire (transversal),,Transports maritimes,directory_entry,conseil_colon,Société générale des transports maritimes à vapeur
empire-navigation-transoceanique-f1a9e0,navigationtransoceanique,Société Navigation transocéanique,transatlantique,Compagnie générale transatlantique,administrateur,1920,"Le Sémaphore algérien, 18 août 1920",,Empire (transversal),,Transports maritimes,citation,premiers_admin,la Compagnie générale transatlantique
empire-navigation-transoceanique-f1a9e0,navigationtransoceanique,Société Navigation transocéanique,chargeursreunis,Compagnie des Chargeurs réunis,administrateur,1920,"Le Sémaphore algérien, 18 août 1920",,Empire (transversal),,Transports maritimes,citation,premiers_admin,la Compagnie des Chargeurs réunis
empire-navigation-transoceanique-f1a9e0,navigationtransoceanique,Société Navigation transocéanique,sudatlantique,Compagnie Sud-Atlantique,administrateur,1920,"Le Sémaphore algérien, 18 août 1920",,Empire (transversal),,Transports maritimes,citation,premiers_admin,la Compagnie Sud-Atlantique
empire-navigation-transoceanique-f1a9e0,navigationtransoceanique,Société Navigation transocéanique,messageriesmaritimes,Compagnie des Messageries maritimes,administrateur,1920,"Le Sémaphore algérien, 18 août 1920",,Empire (transversal),,Transports maritimes,citation,premiers_admin,la Compagnie des Messageries maritimes
empire-navigation-transoceanique-f1a9e0,navigationtransoceanique,Société Navigation transocéanique,affreteursreunis,Société des Affréteurs réunis,administrateur,1920,"Le Sémaphore algérien, 18 août 1920",,Empire (transversal),,Transports maritimes,citation,premiers_admin,la Société des Affréteurs réunis
empire-navigation-transoceanique-f1a9e0,navigationtransoceanique,Société Navigation transocéanique,navigationtransoceanique,Société de navigation transocéanique,administrateur,1920,"Le Sémaphore algérien, 18 août 1920",,Empire (transversal),,Transports maritimes,citation,premiers_admin,la Société de navigation transocéanique
empire-omnium-d-entreprises-4866e6,omniumentreprises,Omnium d'entreprises,omniumentreprises,…l'Omnium d'entreprises,administrateur,1922,"Le Ciment, décembre 1922",,Empire (transversal),,Bâtiment et travaux publics,citation,premiers_admin,…l'Omnium d'entreprises
empire-omnium-d-entreprises-4866e6,omniumentreprises,OMNIUM d'ENTREPRISES,banquerhin,Banque du Rhin,administrateur,1930,"Documents politiques, avril 1930",dissoute,Empire (transversal),,Bâtiment et travaux publics,citation,conseil_compose,Banque du Rhin (dissoute)
empire-omnium-d-entreprises-4866e6,omniumentreprises,OMNIUM d'ENTREPRISES,banqueprivee,Banque privée,administrateur,1930,"Documents politiques, avril 1930",nommé à l'assemblée du mai 1923. Société dissoute en janvier 1932,Empire (transversal),,Bâtiment et travaux publics,citation,conseil_compose,Banque privée (nommé à l'assemblée du mai 1923. Société dissoute en janvier 1932)
empire-omnium-d-entreprises-4866e6,omniumentreprises,OMNIUM d'ENTREPRISES,banquerenauld,Banque Renauld,administrateur,1930,"Documents politiques, avril 1930",,Empire (transversal),,Bâtiment et travaux publics,citation,conseil_compose,Banque Renauld
empire-omnium-d-entreprises-4866e6,omniumentreprises,OMNIUM d'ENTREPRISES,usineschauxhydrauliquexeuilly,Usines de chaux hydraulique de Xeuilly,administrateur,1930,"Documents politiques, avril 1930",,Empire (transversal),,Bâtiment et travaux publics,citation,conseil_compose,Usines de chaux hydraulique de Xeuilly
empire-omnium-francais-d-electricite-9dfc0e,omniumelectricite,Omnium français d'électricité,omniumelectricite,… Sté Omnium français d'électricité…,administrateur,1921,"La Cote de la Bourse et de la banque, 23 avril 1921",,Empire (transversal),,"Eau et assainissement, électricité (utilities)",citation,conseil_compose,… Sté Omnium français d'électricité…
empire-orosdi-leon-797eb9,,,fevrecomteormesson,Fèvre comte d'Ormesson,administrateur,1911,"Cote de la Bourse et de la banque, 27 février 1911",,Empire (transversal),,Sociétés commerciales transcoloniales,citation,conseil_colon,Le Fèvre comte d'Ormesson
empire-orosdi-leon-797eb9,fonderiesemailleriesdonchery,FONDERIES et ÉMAILLERIES de DONCHERY,heron,Héron,administrateur,1925,Annuaire industriel 1925,Porcher,Empire (transversal),,Sociétés commerciales transcoloniales,directory_entry,adm_abbrev,Le Héron [Porcher]
empire-pap-valdor-vaucluse-cb4595,,,charlespfeifferusineslafontaine,Charles Pfeiffer. Usines: Lafontaine,directeur_general,1925,Annuaire industriel 1925,Vaucluse,Empire (transversal),,Groupes financiers transcoloniaux,directory_entry,adm_abbrev,M. Charles Pfeiffer. Usines: Lafontaine (Vaucluse)
empire-parlementaires-financ-1924-feb02a,,,editionsnationales,Société d'Éditions Nationales,administrateur,1924,"Les Documents politiques, diplomatiques et financiers, mars 1924",,Empire (transversal),,Documents généraux (par ordre chronologique),citation,admin_label,Société d'Éditions Nationales
empire-parlementaires-financ-1924-feb02a,,,etablissementslancelot,Établissements Lancelot,administrateur,1924,"nommé à la constitution, février 1924",,Empire (transversal),,Documents généraux (par ordre chronologique),citation,admin_label,Établissements Lancelot
empire-parlementaires-financ-1924-feb02a,,,editionsnationalesnommeconstitution,Société d'Editions Nationales (nommé à la constitution,administrateur,1924,"nommé à la constitution, février 1924",,Empire (transversal),,Documents généraux (par ordre chronologique),citation,admin_label,Société d'Editions Nationales (nommé à la constitution
empire-parlementaires-financ-1924-feb02a,,,caisseimmobilieregerance,Caisse immobilière de gérance,administrateur,1924,"nommé à la constitution, février 1924",,Empire (transversal),,Documents généraux (par ordre chronologique),citation,admin_label,Caisse immobilière de gérance
empire-parlementaires-financ-1924-feb02a,,,publicite,Générale Publicité,administrateur,1924,"nommé à la constitution, mars 1924",,Empire (transversal),,Documents généraux (par ordre chronologique),citation,admin_label,La Générale Publicité
empire-parlementaires-financ-1924-feb02a,,,gestion,Gestion,administrateur,1924,"nommé à la constitution, mars 1924",assurances,Empire (transversal),,Documents généraux (par ordre chronologique),citation,admin_label,La Gestion (assurances)
empire-parlementaires-financ-1924-feb02a,,,comptoircotonnier,Comptoir cotonnier français,administrateur,1921,"nommé à la constitution, novembre 1921",,Empire (transversal),,Documents généraux (par ordre chronologique),citation,admin_label,Comptoir cotonnier français
empire-parlementaires-financ-1930-159982,,,ceramique,Compagnie céramique française,administrateur,1930,"Documents politiques, avril 1930",,Empire (transversal),,Documents généraux (par ordre chronologique),citation,admin_label,Compagnie céramique française
empire-parlementaires-financ-1930-159982,,,reassurances,Réassurances,administrateur,1921,"nommé à la constitution, mai 1921",,Empire (transversal),,Documents généraux (par ordre chronologique),citation,admin_label,Les Réassurances
empire-parlementaires-financ-1930-159982,,,internationalemateriaux,Compagnie internationale de matériaux,administrateur,1921,"nommé à la constitution, mai 1921",,Empire (transversal),,Documents généraux (par ordre chronologique),citation,admin_label,Compagnie internationale de matériaux
empire-parlementaires-financ-1930-159982,,,entreprisestravauxpublics,Société d'entreprises de travaux publics,administrateur,1921,"nommé à la constitution, mai 1921",,Empire (transversal),,Documents généraux (par ordre chronologique),citation,admin_label,Société d'entreprises de travaux publics
empire-parlementaires-financ-1930-159982,,,banqueoceanindien,Banque de l'océan Indien,administrateur,1921,"nommé à la constitution, mai 1921",,Empire (transversal),,Documents généraux (par ordre chronologique),citation,admin_label,Banque de l'océan Indien
empire-parlementaires-financ-1930-159982,,,vapeurscharbonniers,Compagnie des vapeurs charbonniers,administrateur,1921,"nommé à la constitution, mai 1921",1912,Empire (transversal),,Documents généraux (par ordre chronologique),citation,admin_label,Compagnie des vapeurs charbonniers (1912)
empire-parlementaires-financ-1930-159982,,,havraisepeninsulairenavigationvapeur,Compagnie havraise péninsulaire de navigation à vapeur,administrateur,1921,"nommé à la constitution, mai 1921",,Empire (transversal),,Documents généraux (par ordre chronologique),citation,admin_label,Compagnie havraise péninsulaire de navigation à vapeur
empire-parlementaires-financ-1930-159982,,,creditnantais,Crédit nantais,administrateur,1921,"nommé à la constitution, mai 1921",,Empire (transversal),,Documents généraux (par ordre chronologique),citation,admin_label,Crédit nantais
empire-parlementaires-financ-1930-159982,,,prevoyanceouest,Prévoyance de l'Ouest,administrateur,1921,"nommé à la constitution, mai 1921",Capitalisation,Empire (transversal),,Documents généraux (par ordre chronologique),citation,admin_label,La Prévoyance de l'Ouest (Capitalisation)
empire-parlementaires-financ-1930-159982,,,prevoyanceouest,Prévoyance de l'Ouest,administrateur,1921,"nommé à la constitution, mai 1921",Épargne et constructions,Empire (transversal),,Documents généraux (par ordre chronologique),citation,admin_label,La Prévoyance de l'Ouest (Épargne et constructions)
empire-parlementaires-financ-1930-159982,,,nationalecameroun,Compagnie nationale du Cameroun,administrateur,1921,"nommé à la constitution, mai 1921",sic: Société; 1919; exploitation forestière,Empire (transversal),,Documents généraux (par ordre chronologique),citation,admin_label,Compagnie [sic: Société] nationale du Cameroun [1919][exploitation forestière]
empire-parlementaires-financ-1930-159982,,,pecheriesvapeur,Société nouvelle des pêcheries à vapeur,administrateur,1921,"nommé à la constitution, mai 1921",juin 1921,Empire (transversal),,Documents généraux (par ordre chronologique),citation,admin_label,Société nouvelle des pêcheries à vapeur (juin 1921)
empire-parlementaires-financ-1930-159982,,,armement,Société générale d'armement,administrateur,1921,"nommé à la constitution, mai 1921",,Empire (transversal),,Documents généraux (par ordre chronologique),citation,admin_label,Société générale d'armement
empire-parlementaires-financ-1930-159982,,,navigationtransoceaniquebarety,Société de navigation transocéanique. BARÉTY,administrateur,1921,"nommé à la constitution, mai 1921",,Empire (transversal),,Documents généraux (par ordre chronologique),citation,admin_label,Société de navigation transocéanique. BARÉTY
empire-parlementaires-financ-1930-159982,,,menuiserieindustrielle,Menuiserie Industrielle,administrateur,1924,"nommé à la constitution, décembre 1924",,Empire (transversal),,Documents généraux (par ordre chronologique),citation,admin_label,La Menuiserie Industrielle
empire-parlementaires-financ-1930-159982,,,expansionplagesnormandes,Société d'expansion des plages normandes,administrateur,1924,"nommé à la constitution, décembre 1924",,Empire (transversal),,Documents généraux (par ordre chronologique),citation,admin_label,Société d'expansion des plages normandes
