doc_id,company_key,company_name,person_key,name_clean,surname,given,role,is_former,year,source_ref,annotation,region,country,sector,anchor_type,source_genre,match_method,company_raw,line_raw
inde-indochine-mines-seguy-99c179,agricolecommercialeimmobiliereminiereindustrielle,Société Agricole Commerciale Immobilière Minière Industrielle,seguy-r,René Seguy,Seguy,René,administrateur_delegue,,,"Seguy (René)(1871-1980), ingénieur des mines au Tonkin",,Indochine,Indochine,Mines,person_entry,person_dossier,prefix,la Société agricole commerciale immobilière minière,Administrateur délégué de la Société agricole commerciale immobilière minière
inde-indochine-oscar-berquet-1865-1937-e8f7a8,agricolesuzannah,Société agricole de Suzannah [Agricole de Suzannah],berquet-o,Oscar Berquet,Berquet,Oscar,administrateur,,,Berquet (Oscar)(1865-1937),,Indochine,Indochine,Héveas et caoutchouc,person_entry,person_dossier,prefix,la Société agricole de Suzannah,"Administrateur de la Société agricole de Suzannah,"
inde-indochine-oscar-berquet-1865-1937-e8f7a8,caoutchoutieregianhan,Cie caoutchoutière de Gia-nhan,berquet-o,Oscar Berquet,Berquet,Oscar,president,,,Berquet (Oscar)(1865-1937),,Indochine,Indochine,Héveas et caoutchouc,person_entry,person_dossier,prefix_exact_length,la Compagnie caoutchoutière de Gia-nhan,président de la Compagnie caoutchoutière de Gia-nhan
inde-indochine-oscar-berquet-1865-1937-e8f7a8,heveasdongnai,Société générale des hévéas de Dong-Naï,berquet-o,Oscar Berquet,Berquet,Oscar,administrateur,,,Berquet (Oscar)(1865-1937),,Indochine,Indochine,Héveas et caoutchouc,person_entry,person_dossier,prefix,la Société des hévéas de Dong-Naï,"administrateur de la Société des hévéas de Dong-Naï,"
inde-indochine-oscar-berquet-1865-1937-e8f7a8,plantationsheveasxuanloc,Société des plantations d'hévéas de Xuan-Loc,berquet-o,Oscar Berquet,Berquet,Oscar,president,,,Berquet (Oscar)(1865-1937),,Indochine,Indochine,Héveas et caoutchouc,person_entry,person_dossier,prefix,Hévéas de Xuan-lôc,"président des Hévéas de Xuan-lôc,"
inde-indochine-oscar-berquet-1865-1937-e8f7a8,immobiliereindochine,Société Immobilière de l'Indochine,berquet-o,Oscar Berquet,Berquet,Oscar,administrateur,,,Berquet (Oscar)(1865-1937),,Indochine,Indochine,Héveas et caoutchouc,person_entry,person_dossier,prefix_exact_length,la Société immobilière de l’Indochine,"administrateur de la Société immobilière de l’Indochine (cap. : 2 M$),"
inde-indochine-oscar-berquet-1865-1937-e8f7a8,editionsasie,Éditions d'Asie,berquet-o,Oscar Berquet,Berquet,Oscar,administrateur,,1928,Berquet (Oscar)(1865-1937),,Indochine,Indochine,Héveas et caoutchouc,person_entry,person_dossier,prefix_exact_length,Éditions d’Asie,administrateur des Éditions d’Asie (1928)
inde-indochine-oscar-berquet-1865-1937-e8f7a8,domainetabelyul,Société du Domaine de Tabelyul,berquet-o,Oscar Berquet,Berquet,Oscar,administrateur,,,Berquet (Oscar)(1865-1937),,Indochine,Indochine,Héveas et caoutchouc,person_entry,person_dossier,prefix,Domaine de Tabelyul,"administrateur du Domaine de Tabelyul,"
inde-indochine-oscar-berquet-1865-1937-e8f7a8,indochinoisecommerce,Société Indochinoise de Commerce,berquet-o,Oscar Berquet,Berquet,Oscar,administrateur,,1930,Berquet (Oscar)(1865-1937),,Indochine,Indochine,Héveas et caoutchouc,person_entry,person_dossier,prefix_exact_length,la Société indochinoise de commerce,administrateur de la Société indochinoise de commerce (1930)
inde-indochine-paul-simoni-1863-1931-1930c0,minieretonkin,Société minière du Tonkin,simoni-p,Paul Simoni,Simoni,Paul,administrateur,,,Simoni (Paul)(1863-1931),,Indochine,Indochine,Groupes indochinois et dirigeants d'affaires diverses,person_entry,person_dossier,prefix_exact_length,la Société minière du Tonkin,"administrateur de la Société minière du Tonkin,"
inde-indochine-paul-simoni-1863-1931-1930c0,expansionextremeorient,Société Expansion française en Extrême-Orient,simoni-p,Paul Simoni,Simoni,Paul,president,,,Simoni (Paul)(1863-1931),,Indochine,Indochine,Groupes indochinois et dirigeants d'affaires diverses,person_entry,person_dossier,prefix,la Société d'expansion française en Extrême-Orient,"président de la Société d'expansion française en Extrême-Orient,"
inde-indochine-paul-simoni-1863-1931-1930c0,verreriesindochine,Société française des verreries d'Indochine,simoni-p,Paul Simoni,Simoni,Paul,administrateur,,,Simoni (Paul)(1863-1931),,Indochine,Indochine,Groupes indochinois et dirigeants d'affaires diverses,person_entry,person_dossier,prefix_exact_length,la Société des Verreries d'Indochine,"administrateur de la Société des Verreries d'Indochine,"
inde-indochine-pierre-guesde-1870-1955-590b38,banquemaroc,Banque française du Maroc,guesde-p,Pierre Guesde,Guesde,Pierre,administrateur,,1923,Guesde (Pierre)(1870-1955),,Indochine,Indochine,Groupes indochinois et dirigeants d'affaires diverses,person_entry,person_dossier,prefix_exact_length,la Banque française du Maroc,"administrateur de la Banque française du Maroc (octobre 1923),"
inde-indochine-pierre-guesde-1870-1955-590b38,eauxhanoi,Compagnie des Eaux de Hanoï,guesde-p,Pierre Guesde,Guesde,Pierre,president,,1930,Guesde (Pierre)(1870-1955),,Indochine,Indochine,Groupes indochinois et dirigeants d'affaires diverses,person_entry,person_dossier,prefix,la nouvelle Compagnie des Eaux de Hanoï,Président de la nouvelle Compagnie des Eaux de Hanoï (1930)
inde-indochine-pierre-guesde-1870-1955-590b38,exploitationsforestieresafricaines,Compagnie Exploitations forestières africaines,guesde-p,Pierre Guesde,Guesde,Pierre,administrateur,,,Guesde (Pierre)(1870-1955),,Indochine,Indochine,Groupes indochinois et dirigeants d'affaires diverses,person_entry,person_dossier,prefix_exact_length,la Compagnie d’exploitations forestières africaines,administrateur de la Compagnie d’exploitations forestières africaines
inde-indochine-remy-jullien-entrepreneur-8b0109,messageriesautomobilesnordannamlaos,Société des Messageries automobiles Nord Annam-Laos,jullien-r,Rémy Jullien,Jullien,Rémy,president,,,"Jullien (Rémy)(1869-1931), entrepreneur à Tourane, Dalat, Hué, Dong-Hoi, Vinh",,Indochine,Indochine,"Bâtiment-travaux publics, matériaux de construction, céramiques",person_entry,person_dossier,prefix,la Société des messageries automobiles Nord-Annam-Laos :,Président de la Société des messageries automobiles Nord-Annam-Laos :
inde-indochine-roger-duzan-planteur-658ff6,mpretreadministrateur2eclasseservicescivils,"M. PRÊTRE *, administrateur de 2e classe des Services civils",duzan-r,Roger Duzan,Duzan,Roger,administrateur,,,Duzan (Roger)(1877-1931),,Indochine,Indochine,Héveas et caoutchouc,person_entry,person_dossier,prefix,services civils,"administrateur des services civils,"
inde-indochine-schwob-d-hericourt-g-0d62ac,estasiatique,Est-Asiatique français,schwob-d-hericourt-g,Georges Schwob d'Héricourt,Schwob d'Héricourt,Georges,administrateur,,,Schwob d'Héricourt (Georges)(1864-1942),,Indochine,Indochine,Autres industries alimentaires,person_entry,person_dossier,prefix_exact_length,l’Est-Asiatique français,Administrateur de l’Est-Asiatique français
inde-indochine-schwob-d-hericourt-james-8feb91,commercialeabyssinie,Société Commerciale d’Abyssinie,schwob-d-hericourt-j,James Schwob d'Héricourt,Schwob d'Héricourt,James,administrateur,,1920,Schwob d'Héricourt (James)(1874-1939),,Indochine,Indochine,Commerce,person_entry,person_dossier,prefix,la Société commerciale d’Abyssinie,Administrateur de la Société commerciale d’Abyssinie (juin 1920) : comptoirs à
inde-indochine-walthert-benthuy-597a3a,indochinoiseallumettes,Société Indo-Chinoise des Allumettes,walthert-f,Frédéric-Louis Walthert,Walthert,Frédéric-Louis,administrateur,1,,Walthert (Frédéric-Louis),,Indochine,Indochine,"Bâtiment-travaux publics, matériaux de construction, céramiques",person_entry,person_dossier,prefix,la Société indo-chinoise des allumettes,ancien administrateur de la Société indo-chinoise des allumettes
