doc_id,territory,entry_type,name_listed,n_chars,register,n_name_forms,n_board_list,n_person_career,n_apposition,n_certificate,n_deed,n_press
inde-indochine-vola-entrepreneur-0d4665,Indochine,company,Vola et Cie,8185,press,3,0,0,0,0,0,6
afrique-du-nord-delacroix-dominos-alger-fb6096,Algérie,company,"Delacroix (Établissements), Alger",8178,press,1,0,0,0,0,0,1
inde-indochine-truong-lap-heveas-6f933e,Indochine,company,Truong-lap ou Trung-lâps (Plantation de)(Alphonse Bec),8178,apposition,4,0,0,1,0,0,2
inde-indochine-loesch-carrieres-bienhoa-1bc7f9,Indochine,company,Loesch frères,8170,deed,5,0,0,0,0,2,8
inde-indochine-agricole-franco-annamite-cc8d27,Indochine,company,Agricole franco-annamite (Société)(SAFA)(1930-1960),8169,deed,2,0,0,0,0,1,3
inde-indochine-porcelaines-indus-indochine-0f894f,Indochine,company,"Manufacture de porcelaines industrielles de l'Indochine, Haïphong",8155,certificate,3,0,0,0,2,1,5
empire-debranchez-vos-panneaux-pv-993c4d,(unfiled),company,"Face à la demande croissante d'électricité, la réponse géniale d'EDF OA solaire",8154,no_signal,10,0,0,0,0,0,0
afrique-equatoriale-plantations-du-moyen-woleu-602e43,Gabon,company,"Plantations du Moyen-Woleu (Société des)(Sarl, 1930-1937)",8148,deed,0,0,0,0,0,1,2
inde-indochine-quang-hung-long-hanoi-3b9143,Indochine,company,"Quang-hung-Long (Société commerciale), Hanoï",8147,press,2,0,0,0,0,0,13
afrique-du-nord-secteur-marocain-eclairage-e05fdf,Maroc,company,Secteur marocain d’éclairage et de force (1927-1931),8125,certificate,4,0,0,0,3,2,16
afrique-occidentale-office-du-niger-dumont-179415,"Soudan français (Mali, Haute-Volta — ou Burkina-Fasso — et Niger)",company,"L'Office du Niger vu par René Dumont (1962, 1973)",8117,no_signal,0,0,0,0,0,0,0
inde-indochine-scic-saigon-c5a80c,Indochine,company,"Civile Immobilière de Cochinchine (Société)(SCIC), Saïgon, 61, rue Pellerin",8113,press,5,0,0,0,0,0,2
inde-indochine-nam-dinh-hotel-caralp-1c40f0,Indochine,company,"Grand Hôtel Caralp, J.-V. Baron, Nam-Viêt, Nam-Dinh Hôte, Nam-Dinh",8093,press,8,0,0,0,0,0,11
afrique-du-nord-th-pilter-bone-9e0ccc,Algérie,company,"Pilter (Maison Th.), Bône, Constantine",8082,press,3,0,0,0,0,0,1
afrique-du-nord-ciments-d-agadir-7d717a,Maroc,company,Ciments d'Agadir (Société des),8051,deed,2,0,0,0,0,1,6
afrique-du-nord-dar-debbagh-mines-de-fee03c,Algérie,company,Dar-Debbagh (Mines de),8038,press,0,0,0,0,0,0,1
inde-indochine-leon-carpentier-saigon-corroyeur-cbc273,Indochine,person,"Carpentier (Léon Lucien)(1858-1926), Saïgon",8031,person_career,3,0,1,0,0,0,2
inde-indochine-cie-generale-de-dalat-000036,Indochine,company,Générale de Dalat (Compagnie),8020,press,0,0,0,0,0,0,4
inde-indochine-cualo-plage-hotel-844b43,Indochine,company,Hôtel de Cualo-Plage,7971,press,4,0,0,0,0,0,12
inde-indochine-charbonnages-de-dei-dhan-808e1d,Indochine,company,Charbonnages de Dei-dhan et Dong-dang,7966,press,1,0,0,0,0,0,3
inde-indochine-cinema-gaumont-haiphong-d3b3f7,Indochine,company,"Gaumont, Haïphong",7891,press,1,0,0,0,0,0,14
inde-indochine-etoile-du-nord-hanoi-d423ca,Indochine,company,"À l'Étoile du Nord (Geoffroy Meyer dit Jules Meyer, puis Meyer frères), Hanoï, Haïphong, Saïgon",7891,press,6,0,0,0,0,0,12
afrique-du-nord-carrosserie-lievin-alger-6e226e,Algérie,company,"Carrosserie automobile A. Liévin & Cie, Alger",7860,press,0,0,0,0,0,0,1
inde-indochine-alban-guyonnet-phu-my-ffaf79,Indochine,company,"Guyonnet (Plantations Alban), Vinh-Cu (1910), puis (1925) Phu-My et Xuân-Lôc",7855,press,6,0,0,0,0,0,6
inde-indochine-daurelle-nam-dinh-6a399c,Indochine,company,"Daurelle (Ferdinand), riz et légumes à Nam-dinh",7851,press,2,0,0,0,0,0,1
empire-jameau-et-cie-paris-874ec2,(unfiled),person,"Jameau & Cie (Jean)(1924), Paris",7845,person_career,16,0,6,3,0,0,6
inde-indochine-institut-culturel-du-japon-en-indochine-263d4d,Indochine,source_document,"Institut culturel du Japon en Indochine (nov. 1943), Hanoï",7839,no_signal,0,0,0,0,0,0,0
inde-indochine-jean-guery-bb8a33,Indochine,person,"Guéry (Jean)(1898-1972), planteur",7837,press,3,0,0,0,0,0,3
inde-indochine-sfipe-fe3ecd,Indochine,company,"Franco-Indochinoise de Publicité et d'édition (Société)(S.A., 1930), Paris",7829,apposition,1,0,0,1,0,2,3
inde-indochine-thai-binh-nord-casier-mme-5fe0f6,Indochine,company,Thai-binh-Nord (L'aménagement du casier maritime de)(1944),7813,no_signal,0,0,0,0,0,0,0
inde-indochine-pelissier-tourane-4c2330,Indochine,person,"Pélissier (Albert), Tourane",7812,press,3,0,0,0,0,0,13
inde-indochine-caoutchouc-giadinh-1925-1778be,Indochine,company,Plantations européennes d'hévéas dans la province de Giadinh (1er sem. 1925),7811,no_signal,0,0,0,0,0,0,0
afrique-du-nord-omnium-entreprises-algerie-05cb0f,Algérie,company,Omnium d’entreprises-Algérie,7792,press,6,0,0,0,0,0,10
inde-indochine-salines-de-trai-ca-5748b6,Indochine,company,"Salines de Trai-Ca, Cam-ranh",7791,press,2,0,0,0,0,0,3
inde-indochine-verneuil-et-gravereaud-sontay-714c4d,Indochine,company,"Verneuil et Gravereaud, Lin-Son et Souan-Son (Sontay)",7777,press,5,0,0,0,0,0,4
afrique-equatoriale-somdiaa-37d40b,Congo-Brazzaville ou Moyen-Congo,company,Société multinationale de développement pour les industries alimentaires et agricoles (SOMDIAA)(Vilgrain),7776,no_signal,4,0,0,0,0,0,0
inde-indochine-chazet-freres-voi-bo-6834ef,Indochine,company,"Chazet frères, Voi-bo (Nord-Annam)",7776,person_career,4,0,1,0,0,0,6
afrique-du-nord-satec-alger-8b4978,Algérie,company,"Africaine de Travaux d'entreprises et de constructions (Société)(SATEC)(S.A., ca 1940), Alger",7774,press,5,0,0,0,0,0,9
empire-cnep-empire-bd511f,(unfiled),company,le Comptoir national d'escompte de Paris et l'empire,7766,press,1,0,0,0,0,0,2
inde-indochine-comite-etudes-annam-tonkin-1886-d0c636,Indochine,source_document,"Comité d'études agricoles, industrielles et commerciales de l’Annam et du Tonkin (juin 1896)",7763,press,9,0,0,0,0,0,2
madagascar-et-djibouti-barriquand-cie-marofotra-01fe75,Madagascar,company,"Barriquand & Cie (Éts Marius), Marofotra",7763,press,3,0,0,0,0,0,5
afrique-equatoriale-cie-industrielle-africaine-frse-3e4950,Congo-Brazzaville ou Moyen-Congo,company,"Industrielle Africaine Française (Compagnie), Brazzaville (1928-1933)",7756,certificate,2,0,0,0,4,1,8
afrique-du-nord-durafour-hussein-dey-776888,Algérie,company,"Durafour (Ateliers), Hussein-Dey",7750,press,2,0,0,0,0,0,4
inde-indochine-plantation-cafeiers-tonkin-5ce96f,Indochine,company,"Une plantation de caféiers au Tonkin (La Vie à la campagne, 15 octobre 1911)",7742,no_signal,0,0,0,0,0,0,0
inde-indochine-medecine-frse-en-ext-orient-1922-2ee3ed,Indochine,company,"La médecine française en Extrême-Orient, par le sénateur Debierre (1922)",7738,press,0,0,0,0,0,0,3
inde-indochine-ban-me-thuot-elec-edab0c,Indochine,company,Ban-Mé-Thuot (Clément Bourgery)(Darlac),7733,press,3,0,0,0,0,0,10
inde-indochine-route-dong-dang-longtcheou-cbf9d6,Indochine,company,Route Dong-Dang–Longtchéou (Tonkin-Chine),7728,press,1,0,0,0,0,0,1
afrique-du-nord-asturienne-tunisie-c3068c,Tunisie,company,Asturienne des Mines (Compagnie royale),7703,press,7,0,0,0,0,0,3
afrique-du-nord-legion-honneur-1931-alg-4ebd83,Algérie,source_document,Légions d'honneur algériennes,7701,press,1,0,0,0,0,0,1
afrique-du-nord-lancon-khanguet-4972e1,Tunisie,company,"Lançon (Émile), Le Khanguet",7699,press,6,0,0,0,0,0,4
inde-indochine-hanoi-hotel-terminus-ff2d2d,Indochine,company,"Hôtel Terminus, Hanoï-gare",7672,press,9,0,0,0,0,0,9
inde-indochine-robert-moitessier-saigon-282321,Indochine,company,"Moitessier (Robert), Saïgon. Père de Bernard Moitessier, auteur d'un tour du monde à la voile sans escale",7670,press,6,0,0,0,0,0,7
inde-indochine-maldan-phu-doan-6004fc,Indochine,company,"Maldan (François), Phu-Doan",7659,press,4,0,0,0,0,0,15
inde-indochine-ottosky-imprimeur-peintre-f05a3d,Indochine,company,"Ottosky, imprimeur et peintre",7653,press,2,0,0,0,0,0,2
inde-indochine-reynold-monnier-thu-duc-f9fbf3,Indochine,company,Monnier (Reynold)(Suisse),7647,press,4,0,0,0,0,0,2
inde-indochine-hanoi-hotel-du-lac-d2e3e2,Indochine,company,"Hôtel du Lac, Hanoï (1889-1892)",7646,press,4,0,0,0,0,0,9
afrique-du-nord-bragema-casablanca-f8f876,Maroc,company,"Brasserie, glacières et eaux minérales du Maroc (BRAGEMA)(S.A., 1946), Casablanca",7627,apposition,4,0,0,1,0,1,3
afrique-equatoriale-sepafe-027eea,Cameroun,company,SEPAFE (La) — Société d'exploitation des produits de l'Afrique française équatoriale (Ancienne société R. Vernier et Cie,7605,certificate,4,0,0,0,2,2,7
afrique-occidentale-societe-francaise-de-petrole-limited-08a75f,Côte d'Ivoire,company,"Française de pétrole Limited (Société)(1905), Londres",7601,press,0,0,0,0,0,0,5
afrique-occidentale-flers-exportation-guinee-a07ee0,Guinée Conakry,company,"Flers-Exportation, Conakry",7587,press,3,0,0,0,0,0,7
inde-indochine-briqueterie-trinh-son-c186b1,Indochine,company,"Trinh-Son & Cie, An-Hoà (Tâyninh)",7582,press,0,0,0,0,0,0,1
inde-indochine-eaux-gazeuses-ic-029a22,Indochine,company,"Eaux gazeuses d'Indochine (BGI et Boy Landry), Saïgon",7582,press,0,0,0,0,0,0,1
inde-indochine-saigon-univers-e5fb58,Indochine,company,"Hôtel de l'Univers, Saïgon",7574,person_career,9,0,1,0,0,0,8
inde-indochine-cosara-c97ade,Indochine,company,Comptoir saïgonnais de ravitaillement (COSARA),7568,press,4,0,0,0,0,0,6
inde-indochine-lien-thanh-phanri-63ff07,Indochine,company,"Lien-Thanh, Phanri",7568,press,1,0,0,0,0,0,4
afrique-equatoriale-hamon-mf3-aef-cameroun-7ee059,Afrique équatoriale française,source_document,"Augustin Hamon, Les maîtres de la France, t. 3, 1938",7560,no_signal,2,0,0,0,0,0,0
inde-indochine-langson-trois-marechaux-065cbd,Indochine,company,"Hôtel des Trois-Maréchaux, Langson",7558,press,4,0,0,0,0,0,3
inde-indochine-cambodge-adductions-eau-b31f87,Indochine,company,Adductions d'eau au Cambodge,7557,no_signal,0,0,0,0,0,0,0
afrique-du-nord-seraphin-glandut-sfax-cd3b6d,Tunisie,company,"Glandut (Séraphin), Sfax",7513,press,2,0,0,0,0,0,1
afrique-equatoriale-miniere-est-oubanghi-0ea909,Oubangui-Chari (Centrafrique),company,Minière de l'Est Oubanghi (Société)(1948),7500,press,9,0,0,0,0,0,11
inde-indochine-manufacture-tabacs-ic-e6afb7,Indochine,company,"Manufacture de tabacs de l'Indo-Chine (Louis Lecacheux & Cie)(1902-1904), Hanoï",7485,press,1,0,0,0,0,0,5
inde-indochine-victor-loisy-hanoi-11f759,Indochine,person,"Loisy (Victor)(1885-1923), Hanoï",7484,press,5,0,0,0,0,0,14
inde-indochine-tuilerie-giem-38f1a5,Indochine,company,"Tuilerie-briqueterie Giêm, Hanoï",7481,deed,4,0,0,0,0,1,10
inde-indochine-francois-lyard-mines-583926,Indochine,person,Lyard (François),7476,apposition,1,0,0,1,0,0,5
afrique-du-nord-meubles-bard-constantine-00bfcb,Algérie,company,"Bard (A.), Constantine",7446,press,1,0,0,0,0,0,1
inde-indochine-phu-lien-0ed15f,Indochine,company,Phu-liên (Port fluvial de),7419,press,1,0,0,0,0,0,1
empire-ucce-ebd760,(unfiled),company,Union commerciale pour les colonies et l’étranger (1900-1914),7408,deed,3,0,0,0,0,1,9
inde-indochine-rizerie-saigonnaise-1882-1929-7aa535,Indochine,company,Rizerie saïgonnaise (1882-1929)(R.I.S.A.),7389,certificate,3,0,0,0,2,1,4
inde-indochine-fripouilles-indochine-7081ac,Indochine,source_document,"Quelle est la plus belle fripouille de l'Indochine ? (Le Merle mandarin, 1927-1928)",7384,person_career,10,0,1,0,0,0,13
inde-indochine-laboratoire-lecna-dalat-e7e1f7,Indochine,company,"Laboratoire Lecna, Dalat",7365,press,2,0,0,0,0,0,1
inde-indochine-immobiliere-ext-or-041683,Indochine,company,"Immobilière d'Extrême-Orient (Société), Saïgon",7356,deed,1,0,0,0,0,3,1
inde-indochine-philco-radio-saigon-a45034,Indochine,company,"Philco-Radio, Saïgon",7337,press,2,0,0,0,0,0,8
afrique-du-nord-duperre-mines-fer-6a8de8,Algérie,company,Duperré (Société des mines de fer de),7317,press,3,0,0,0,0,0,5
inde-indochine-agricole-de-djoe-djiring-4f06cf,Indochine,company,"Agricole de Djoe Djiring (Société)(Sarl, 1943), café",7314,apposition,20,0,0,1,0,11,0
proche-orient-banque-misr-paris-a0afef,Égypte,company,"Banque Misr-France, Paris",7296,press,5,0,0,0,0,0,12
afrique-du-nord-filtre-gasquet-bordeaux-84ac27,Algérie,company,"Filtre Gasquet (Société du), Bordeaux",7284,press,2,0,0,0,0,0,3
afrique-du-nord-afrique-et-congo-fouka-57b69f,Algérie,company,Afrique et Congo,7279,deed,9,0,0,0,0,1,7
inde-indochine-hauts-fourneaux-tonkin-2c5b99,Indochine,company,"Hauts Fourneaux du Tonkin (Société des), Haïphong",7256,press,3,0,0,0,0,0,4
inde-indochine-sadec-bungalow-7fa245,Indochine,company,"Bungalow, Sadec",7223,person_career,0,0,1,0,0,0,4
afrique-du-nord-galeries-de-france-oran-01106c,Algérie,company,"Galeries de France, Oran",7210,press,2,0,0,0,0,0,4
empire-mokta-villefort-vialas-4118b8,(unfiled),company,Mines de Villefort et Vialas (Lozère),7210,press,6,0,0,0,0,0,11
afrique-occidentale-saremci-30eb26,Côte d'Ivoire,company,"Recherches et d'exploitations minières de la Côte d'Ivoire (Société de)(SAREMCI)(1945), Tortiya",7203,press,4,0,0,0,0,0,2
inde-indochine-dispensaire-prostituees-hanoi-83e606,Indochine,company,"Dispensaire des filles soumises (ou filles de joie, prostituées), Hanoï",7195,press,2,0,0,0,0,0,3
afrique-du-nord-credit-immobilier-oranie-c7c9db,Algérie,company,Crédit immobilier de l’Oranie (1931),7188,deed,2,0,0,0,0,3,1
inde-indochine-bienhoa-hotel-du-donai-14e097,Indochine,company,"Hôtel du Donai, Biênhoà",7188,press,2,0,0,0,0,0,1
inde-indochine-au-chardon-bleu-saigon-441b13,Indochine,company,"Au Chardon bleu (Jeanne Willman-Courtessole), Saïgon",7177,deed,18,0,0,0,0,2,3
afrique-equatoriale-sian-vilgrain-16b84b,Congo-Brazzaville ou Moyen-Congo,company,Industrielle et Agricole du Niari (Société)(SIAN)(Vilgrain),7170,no_signal,1,0,0,0,0,0,0
afrique-du-nord-bouchonnerie-internationale-6519d1,Algérie,company,"Bouchonnerie internationale (Anc. Éts Xicoira), Hussein-Dey",7169,deed,10,0,0,0,0,3,13
afrique-du-nord-grosso-j-philippeville-c4d212,Algérie,company,"Grosso (Jules) - Manufacture générale de bois ouvrés, Philippeville",7169,press,0,0,0,0,0,0,1
proche-orient-etp-en-orient-e232cb,Cyrénaïque et Tripolitaine (actuelle Libye),company,Entreprise des travaux publics en Orient (Société d'),7165,person_career,1,0,2,0,0,0,3
inde-indochine-larue-pnom-penh-692aa1,Indochine,company,"Glacières et ateliers de l'Extrême-Orient V. Larue & Cie (1900-1927), Pnom-Penh (ca 1900)",7147,person_career,8,0,4,0,0,0,2
inde-indochine-ernest-ronfaut-eb94c3,Indochine,person,"Ronfaut (Ernest), Lang-son",7137,apposition,5,0,0,3,0,0,5
afrique-du-nord-ind-chimiques-alg-1920-9cbe39,Algérie,company,Industries chimiques algériennes (1920),7135,press,0,0,0,0,0,0,1
empire-corbin-cie-lancey-f04f40,(unfiled),company,"Corbin & Cie, Lancey (Isère)",7110,person_career,5,0,2,0,0,0,7
inde-indochine-pharmacie-serra-hanoi-b55578,Indochine,company,"Pharmacie Émile Serra, Comptoir de photographie, Hanoï",7109,board_list,9,1,0,0,0,0,11
inde-indochine-charbonnages-yen-lap-964f78,Indochine,company,Charbonnages de Yên-Lâp (Gérard Prékel & Cie),7093,press,6,0,0,0,0,0,2
afrique-du-nord-routes-epiques-maroc-de7fc2,Maroc,company,Routes épiques du Maroc (1933),7089,press,0,0,0,0,0,0,1
inde-indochine-bank-of-china-tonkin-edf1ce,Indochine,company,"Bank of China, Hanoï, Haïphong",7089,press,3,0,0,0,0,0,2
afrique-du-nord-fecampoise-navigation-algerie-b668f3,Algérie,company,"Fécampoise de Navigation et d'armement (Société)(SFN)(groupe Charles Le Borgne), Alger, Oran",7086,press,5,0,0,0,0,0,2
inde-indochine-delignon-baumlin-saigon-29d07a,Indochine,company,"Delignon-Baumlin, Saïgon",7067,deed,4,0,0,0,0,5,2
afrique-occidentale-drogueries-africaines-2c183e,Côte d'Ivoire,company,"Drogueries africaines, puis Drogueries africaines et manufactures de matières colorantes Belga réunies",7065,certificate,5,0,0,0,1,1,12
inde-indochine-scandales-des-plantations-1928-4dc802,Indochine,company,Les scandales des plantations (1928),7061,press,0,0,0,0,0,0,1
afrique-du-nord-e-b-turner-alger-9e19a3,Algérie,company,"Turner (E.B.), Alger",7059,press,1,0,0,0,0,0,1
pacifique-merite-agricole-polynesie-88d806,Tahiti (Polynésie),source_document,Mérite agricole,7038,press,18,0,0,0,0,0,24
inde-indochine-cogit-tourane-e8a48b,Indochine,company,"Générale Indochinoise des Thés (Compagnie)(COGIT), Tourane",7035,apposition,1,0,0,1,0,0,10
inde-indochine-lefebvre-henri-et-janou-ea5811,Indochine,company,Lefebvre (Henri et sa fille Janou),7027,press,4,0,0,0,0,0,7
inde-indochine-rizeries-annam-central-7388fe,Indochine,company,"Rizeries de l'Annam-Central (Société des), puis Commerciale et de rizeries de l'Annam (Société)(SCERA), Tourane [Danang]",7025,press,1,0,0,0,0,0,7
afrique-du-nord-entrepots-dubuffet-le-havre-e2803f,Algérie,company,"Entrepôts Dubuffet (vins en gros), Le Havre",7023,press,2,0,0,0,0,0,1
inde-indochine-sam-neua-routes-1944-9a28c5,Indochine,company,Sam-neua (Laos),7020,press,3,0,0,0,0,0,1
antilles-guyane-cie-commerciale-des-guyanes-52caae,Guyane française,company,"Commerciale des Guyanes (Compagnie)(1898) à Daniel et Fermine, en République indépendante de Guyane annexée en 1900 par ",7018,certificate,4,0,0,0,2,2,4
inde-indochine-institut-pasteur-dalat-f25e86,Indochine,company,"Institut Pasteur, Dalat",7012,press,5,0,0,0,0,0,7
empire-cima-1948-1960-6e18e3,(unfiled),company,"Cima (1948-1960), Paris, Croix (Nord), Montataire (Oise), Saint-Dizier (Haute-Marne)",6980,no_signal,3,0,0,0,0,0,0
inde-indochine-syndicat-minier-haut-laotien-ad8165,Indochine,company,Syndicat minier haut-laotien (1912),6963,person_career,3,0,2,0,0,0,6
afrique-du-nord-verreries-algeriennes-marceau-450bce,Algérie,company,Verreries algériennes de Marceau (1894-1897),6928,press,2,0,0,0,0,0,4
afrique-equatoriale-sobrat-e437a5,Tchad,company,"Brasseries du Tchad, Fort-Lamy (SOBRAT)(1958)",6892,deed,2,0,0,0,0,2,1
afrique-occidentale-africaine-credit-mobilier-ca9e5f,Sénégal,company,"Africaine de crédit mobilier (Société)(Chérion, Sabourault et Cie)(1912)",6865,deed,1,0,0,0,0,2,5
empire-angouleme-ville-degueulasse-9bb9cd,(unfiled),company,"Angoulême, ville dégueulasse",6859,no_signal,0,0,0,0,0,0,0
afrique-du-nord-djebel-el-akhouat-cdd103,Tunisie,company,Djebel-El-Akhouat (Mines du),6855,press,2,0,0,0,0,0,9
antilles-guyane-rec-1910-miquelon-8a313f,Saint-Pierre et Miquelon,company,Répertoire des entreprises coloniales (1910),6849,no_signal,0,0,0,0,0,0,0
inde-indochine-comptoir-industriel-saigon-a1a3d3,Indochine,company,"Comptoir industriel - Tout pour l'auto (« Comiel »), Saïgon",6846,apposition,2,0,0,1,0,0,5
inde-indochine-rodier-pondichery-16eda8,Inde (Comptoirs français de l’),company,"Anglo-french Textile Co Ltd (Rodier), filature et tissage, Pondichéry",6843,press,4,0,0,0,0,0,3
afrique-du-nord-cfat-maroc-89ed07,Maroc,company,Crédit foncier d'Algérie-Tunisie,6840,press,3,0,0,0,0,0,7
inde-indochine-saigon-hotel-du-casino-e2e05f,Indochine,company,"Hôtel du Casino, Saïgon",6835,press,8,0,0,0,0,0,5
proche-orient-louis-chevallier-1860-1952-870cca,Grèce,person,"Chevallier (Louis)(1860-1952), ingénieur aux Mines du Laurium, puis de Kassandra, par Corinne Krouck",6804,deed,1,0,0,0,0,1,1
inde-indochine-etains-de-nguyen-binh-13c088,Indochine,company,Étains de Nguyên-Binh,6789,press,0,0,0,0,0,0,1
inde-indochine-dispensaire-banc-de-sable-dfd81d,Indochine,company,"Dispensaire du Banc-de-Sable (Croix-Rouge), Hanoï",6787,press,3,0,0,0,0,0,1
inde-indochine-tuyen-quang-hotel-baud-5c810e,Indochine,company,"Hôtel Baud, Tuyên-Quang",6786,press,5,0,0,0,0,0,8
inde-indochine-balencie-leopold-bd6153,Indochine,person,Balencie (Léopold)(1887-1947),6761,press,8,0,0,0,0,0,8
inde-indochine-procedes-fit-hanoi-d36be7,Indochine,company,"Procédés FIT (Lebougnec), Hanoï",6746,press,0,0,0,0,0,0,2
inde-indochine-ic-cci-internationale-27b453,Indochine,source_document,L'Indochine à la Chambre de commerce internationale (1923),6738,press,1,0,0,0,0,0,4
empire-prentout-leblond-rouen-554eda,(unfiled),company,"Prentout-Leblond, Rouen",6735,press,1,0,0,0,0,0,7
inde-indochine-syndicat-medecins-cochinchine-8baaf6,Indochine,company,Syndicat des médecins civils de la Cochinchine (1934),6730,press,5,0,0,0,0,0,1
empire-somifra-1961-1983-e55d04,(unfiled),company,"Somifra (1961-1983), promotion immobilière",6713,press,3,0,0,0,0,0,1
afrique-du-nord-nouvelle-glaciere-tunis-e45534,Tunisie,company,"Nouvelle Glacière (1909), Tunis",6712,no_signal,1,0,0,0,0,0,0
inde-indochine-cinema-excelsior-pnompenh-f9040d,Indochine,company,"Excelsior (Cinéma), Pnom-Penh",6700,press,4,0,0,0,0,0,6
madagascar-et-djibouti-sakalava-proprietary-oilfields-ca51fc,Madagascar,company,"Sakalava Proprietary Oilfields ltd, Johannesburg",6680,press,3,0,0,0,0,0,5
madagascar-et-djibouti-malgache-de-desinsectisation-186862,Madagascar,company,Malgache de désinsectisation (Société),6673,deed,1,0,0,0,0,1,2
inde-indochine-marbriers-de-pursat-ec080e,Indochine,company,Marbriers de Pursat (Cambodge),6648,no_signal,0,0,0,0,0,0,0
inde-indochine-giau-cineaste-annamite-8157c9,Indochine,company,Giau (Antoine),6645,press,2,0,0,0,0,0,3
empire-refus-neologismes-etatiques-513766,(unfiled),company,"Féminisation des noms de métier. Contre les néologismes d'État autrice, professeure, docteure, cheffe…",6643,no_signal,1,0,0,0,0,0,0
afrique-equatoriale-cgrmo-1930-1937-5e5556,Oubangui-Chari (Centrafrique),company,Générale de Recherches minières de l’Oubangui (Compagnie)(CGRMO(1930-1937),6631,press,7,0,0,0,0,0,5
inde-indochine-poulo-condore-en-images-654361,Indochine,source_document,Poulo-Condore en images (1895-1948),6622,no_signal,5,0,0,0,0,0,0
inde-indochine-recueil-stes-1900-inde-207412,Inde (Comptoirs français de l’),source_document,Recueil des sociétés coloniales et maritimes (1900),6602,no_signal,1,0,0,0,0,0,0
inde-indochine-tanneries-cochinchine-4b3b7d,Indochine,company,Tanneries de Cochinchine (Samuel),6599,deed,0,0,0,0,0,2,2
afrique-du-nord-pigier-maroc-03c1c7,Maroc,company,Pigier au Maroc,6592,press,1,0,0,0,0,0,1
proche-orient-francaise-automobiles-beyrouth-ba4a8e,Syrie-Liban,company,"Française Automobiles (La)(S.A., 1929), Beyrouth",6591,press,0,0,0,0,0,0,1
inde-indochine-rochat-bacninh-167153,Indochine,company,"Hôtel de Genève (Rochat), Bac-ninh",6565,press,5,0,0,0,0,0,7
inde-indochine-anciens-emp-126fe0,Indochine,source_document,Anciens élèves de l'École des mines de Paris,6563,apposition,0,0,0,5,0,0,0
inde-indochine-yokohama-specie-bank-saigon-810685,Indochine,company,"Yokohama Specie Bank, Saïgon",6555,deed,3,0,0,0,0,1,6
afrique-occidentale-anc-etablissements-pascal-01bf09,Dahomey (Bénin),company,"Pascal (Anciens Établissements), Cotonou",6550,deed,2,0,0,0,0,1,4
afrique-du-nord-alger-vie-ouvriere-1913-524879,Algérie,source_document,La vie ouvrière à Alger en 1913,6538,press,0,0,0,0,0,0,1
inde-indochine-veuve-huaux-haiphong-1a7c3a,Indochine,company,"Huaux (Madame veuve Henri)(née Lucie Bouillon. Successeur d'Auguste Despinoy), Haïphong",6534,press,6,0,0,0,0,0,9
proche-orient-bgi-armenie-5e49b9,Arménie,company,"Brasserie Kotayk (1995-2011), Abovyan",6524,no_signal,0,0,0,0,0,0,0
empire-leopold-bing-fils-et-gans-d2ab53,(unfiled),company,"Léopold Bing fils & Gans, Paris",6518,press,4,0,0,0,0,0,2
inde-indochine-hanoi-cinema-philharmonique-0fbe5a,Indochine,company,"Philharmonique (Cinema), Hanoï",6509,press,0,0,0,0,0,0,2
afrique-du-nord-tunisie-aisne-sinistree-1921-776d66,Tunisie,source_document,La Tunisie solidaire de l'Aisne sinistrée (1921),6499,press,0,0,0,0,0,0,1
afrique-occidentale-nosal-rufisque-065ced,Sénégal,company,"Nosal (Sarl, 1949), Rufisque",6499,deed,19,0,0,0,0,3,1
afrique-du-nord-soule-lubac-alger-514ab2,Algérie,company,"Soule & Lubac, Alger",6492,no_signal,0,0,0,0,0,0,0
empire-office-prive-col-frses-c9f01d,(unfiled),company,"Office privé des colonies françaises (1929-1930), Paris",6484,apposition,0,0,0,1,0,0,8
inde-indochine-immobiliere-citadelle-hanoi-38031a,Indochine,company,Immobilière du Quartier de la citadelle d’Hanoï (Société)(1899-1904),6476,press,3,0,0,0,0,0,5
inde-indochine-la-cochinchine-agricole-dba73f,Indochine,company,"Cochinchine Agricole (La), bulletin de la chambre d'agriculture",6469,press,0,0,0,0,0,0,1
inde-indochine-elec-ic-1929-1937-6b690b,Indochine,company,Électricité (1929-1937),6466,press,0,0,0,0,0,0,2
inde-indochine-cultures-du-haut-danhim-564881,Indochine,company,Haut-Danhim (Cultures du),6456,person_career,1,0,1,0,0,0,7
inde-indochine-nyk-hakone-maru-72bd9a,Indochine,company,Nippon Yusen Kaisha (NYK),6432,press,1,0,0,0,0,0,5
afrique-occidentale-tractor-dakar-35d346,Sénégal,company,"Tractor (Anciennement Société Malleville et Pigeon), Bordeaux-Paris-Dakar",6430,board_list,8,1,0,0,0,5,1
madagascar-et-djibouti-cgc-cogep-83c271,Madagascar,company,"Comptoirs généraux des colonies (1928), puis Comptoirs généraux de participations (COGEP)(1931)",6414,certificate,1,0,0,0,2,1,12
inde-indochine-kuenemann-filipetti-89ad26,Indochine,person,"Kuenemann et Filipetti, Deveaux (J.), Phu-lang-thuong",6387,press,5,0,0,0,0,0,9
afrique-du-nord-esposito-alger-1872-1924-6ee962,Algérie,person,"Esposito (Ch. et Louis d')(1872-1924), Alger",6381,press,2,0,0,0,0,0,3
