company_id_1,company_id_2,name_1,name_2,reason
commercialeafriqueequatoriale,equatoriale,"Compagnie Commerciale de l'Afrique équatoriale française, puis Commerciale, agricole et forestière",L'Équatoriale,token_subset
commercialeafriquenord,commercialeminiereafriquenord,Société de Commerciale de l'Afrique du Nord,Société Commerciale et Minière pour l'Afrique du Nord,token_subset
commercialeantillesfrancaisesfredtanon,commercialeantillesfrancaisesftanon,Compagnie Commerciale des Antilles françaises Fréd. Tanon et Cie,Cie commerciale des Antilles françaises F. Tanon et Cie,token_subset
commercialebp,commercialeilespacifique,"Société commerciale française, B. P",Société commerciale française des îles du Pacifique,token_subset
commercialebp,commercialeindochine,"Société commerciale française, B. P",Société Commerciale française de l'Indochine,token_subset
commercialebp,commercialemaroc,"Société commerciale française, B. P",Société Commerciale française au Maroc,token_subset
commercialeexportationimportation,commercialeimportationexportationouestafricain,Commerciale d'Exportation et d'Importation,Société commerciale d'importation et d'exportation de l'Ouest-africain,token_subset
commercialeexportationimportation,commercialeimportationexportationtonkin,Commerciale d'Exportation et d'Importation,Société Commerciale d'importation et d'exportation du Tonkin,token_subset
commercialeimmobilieremaroc,immobiliere,Société Commerciale et Immobilière au Maroc,Société immobilière,token_subset
commercialeimmobilieremaroc,immobilieremaroc,Société Commerciale et Immobilière au Maroc,Société Immobilière au Maroc,token_subset
commercialeindustrielleafriqueoccidentale,industrielleagricolecommercialeafriqueoccidentaleafriquemetropole,Société Commerciale et Industrielle de l’Afrique Occidentale,"Société Industrielle, Agricole et Commerciale de l'Afrique occidentale française « Afrique et métropole »",token_subset
commercialeindustrielleagricolepalmeraiesafricaines,commercialeindustriellepalmeraiesafricaines,"Société commerciale, industrielle et agricole des Palmeraies africaines",Société commerciale et industrielle des palmeraies africaines,token_subset
commercialeindustriellefrancocoloniale,industriellecoloniale,Commerciale et industrielle franco-coloniale,Industrielle Coloniale,token_subset
commercialeindustriellefrancomarocaine,industriellemarocaine,Société commerciale et industrielle franco-marocaine,Société Industrielle marocaine,token_subset
commercialeindustriellefrancomarocaine,marocaineindustrielle,Société commerciale et industrielle franco-marocaine,Société marocaine industrielle,token_subset
commercialemediterraneenne,mediterraneenne,Société Commerciale Méditerranéenne,Société méditerranéenne,token_subset
commercialemediterraneenne,mediterraneenneminieremetallurgiquecommerciale,Société Commerciale Méditerranéenne,"Société Méditerranéenne, Minière, Métallurgique et Commerciale",token_subset
commercialeouestafricain,idemmoinscommercialeouestafricain,Société Commerciale de l'Ouest-Africain,idem moins la Société commerciale de l'Ouest-Africain,token_subset
commercialesanghaoubangui,sanghaoubanguicommercialeccso,Compagnie Commerciale Sangha-Oubangui,Sangha-Oubangui (Compagnie commerciale)(CCSO),token_subset
commissairegouvernement,hnouvioncommissairegouvernement,commissaire du Gouvernement,H. Nouvion. Commissaire du gouvernement,token_subset
commissairegouvernement,jacquesansaultcommissairegouvernement,commissaire du Gouvernement,Jacques Ansault. Commissaire du gouvernement,token_subset
commission,negocecommission,COMMISSION,Cie générale de négoce et de commission,token_subset
commission,officecommissionafrique,COMMISSION,Office de Commission de l'Afrique française,token_subset
commission,transitcommission,COMMISSION,Société de transit et de commission,token_subset
comores,compagniedes,Compagnie des Comores,Compagnie des,token_subset
compagniedes,eaux,Compagnie des,Compagnie générale des eaux,token_subset
compagniedes,eauxbeyrouth,Compagnie des,Compagnie des Eaux de Beyrouth,token_subset
compagniedes,eauxhanoi,Compagnie des,Compagnie des Eaux de Hanoï,token_subset
compagniedes,eauxsahel,Compagnie des,Compagnie des Eaux du Sahel,token_subset
compagniedes,estlyonchfer,Compagnie des,Est de Lyon (Compagnie des ch. de fer de l’),token_subset
compagniedes,fermiereetainsextremeorient,Compagnie des,Compagnie Fermière des Étains d'Extrême-Orient,token_subset
compagniedes,francoannamitetabacs,Compagnie des,Compagnie Franco-annamite des tabacs,token_subset
compagniedes,francoasiatiquepetrolesannamlaos,Compagnie des,"Compagnie franco-asiatique des pétroles, Annam et Laos",token_subset
compagniedes,francoasiatiquepetrolesarbrebroye709,Compagnie des,Compagnie Franco-Asiatique des Pétroles. — Arbre Broyé 709,token_subset
compagniedes,francoasiatiquepetrolesnhabe,Compagnie des,Compagnie franco-asiatique des pétroles. — Nha-be,token_subset
compagniedes,francocolonialeriz,Compagnie des,Compagnie Franco-coloniale des riz,token_subset
compagniedes,grandstravauxutilitepubliqueindochine,Compagnie des,Compagnie des Grands Travaux d'utilité publique de l'Indo-Chine,token_subset
compagniedes,induscommtubes,Compagnie des,Compagnie indus. et comm. des tubes,token_subset
compagniedes,internwagonsciternes,Compagnie des,Compagnie intern. des wagons-citernes,token_subset
compagniedes,libanosyriennetabacs,Compagnie des,Compagnie Libano-Syrienne des Tabacs,token_subset
compagniedes,liegesmamora,Compagnie des,"Société des Lièges de la Mamora, puis Compagnie de la Mamora",token_subset
compagniedes,machinesbull,Compagnie des,Compagnie des Machines Bull,token_subset
compagniedes,maritimechargeursreunis,Compagnie des,Compagnie maritime des Chargeurs réunis,token_subset
compagniedes,marocorientalchfer,Compagnie des,Maroc-Oriental (Compagnie des ch. de fer du),token_subset
compagniedes,michelinets,Compagnie des,Michelin (Compagnie générale des Éts),token_subset
compagniedes,midichfer,Compagnie des,Midi (Compagnie des ch. de fer du),token_subset
compagniedes,mineraisferdjebelanini,Compagnie des,Compagnie des minerais de fer du Djebel-Anini,token_subset
compagniedes,mineschabetkohol,Compagnie des,Compagnie des mines de Chabet-Kohol,token_subset
compagniedes,minesdjebeltouila,Compagnie des,Compagnie des mines du Djebel-Touila,token_subset
compagniedes,minesfalemegambie,Compagnie des,Compagnie des Mines de Falémé-Gambie,token_subset
compagniedes,minesfercamerata,Compagnie des,Compagnie des Mines de fer de Camerata,token_subset
compagniedes,minesfergoa,Compagnie des,Compagnie des Mines de fer de Goa,token_subset
compagniedes,minesferlarrath,Compagnie des,Compagnie des mines de fer de Larrath,token_subset
compagniedes,minesgarrouban,Compagnie des,Compagnie des mines de Gar'Rouban,token_subset
compagniedes,mineshuaron,Compagnie des,Compagnie des Mines de Huaron,token_subset
compagniedes,minesmalacca,Compagnie des,Compagnie des Mines de Malacca,token_subset
compagniedes,minesmouzaias,Compagnie des,Compagnie des mines de Mouzaïas,token_subset
compagniedes,minesniari,Compagnie des,Compagnie des Mines du Niari,token_subset
compagniedes,minesnickelreunies,Compagnie des,Compagnie des Mines de nickel réunies,token_subset
compagniedes,minesouastamesloula,Compagnie des,Compagnie des mines de Ouasta et de Mesloula,token_subset
compagniedes,minesrarelmadenfer,Compagnie des,"Compagnie des Mines de Rar-El-Maden, fer",token_subset
compagniedes,minessiguiri,Compagnie des,Compagnie des Mines de Siguiri,token_subset
compagniedes,minesthakhek,Compagnie des,Compagnie générale des Mines de Thakhek,token_subset
compagniedes,minieregrandslacsafricains,Compagnie des,Compagnie minière des grands lacs africains,token_subset
compagniedes,nordchfer,Compagnie des,Nord (Compagnie des ch. de fer du),token_subset
compagniedes,oranaisechauxcimentsoranarcole,Compagnie des,"Compagnie Oranaise des Chaux et ciments, Oran-Arcole",token_subset
compagniedes,papiersferonlenfantreunisusinesroyeres,Compagnie des,Compagnie générale des papiers et Féron & Lenfant réunis (> Usines Royères >,token_subset
compagniedes,petrolesouedbeth,Compagnie des,Compagnie des Pétroles de l’Oued Beth,token_subset
compagniedes,pochfer,Compagnie des,P.-O. (Compagnie des ch. de fer du),token_subset
compagniedes,portlanddesvres,Compagnie des,Compagnie des portland de Desvres,token_subset
compagniedes,portstunissoussesfax,Compagnie des,"Compagnie des Ports de Tunis, Sousse et Sfax",token_subset
compagniedes,produitschimiquesmidi,Compagnie des,Compagnie générale des produits chimiques du Midi,token_subset
compagniedes,produitssanghalipaouesso,Compagnie des,Compagnie des Produits de la Sangha « Lipa Ouesso »,token_subset
compagniedes,rhumspurs,Compagnie des,Compagnie des Rhums purs,token_subset
compagniedes,santafefinfrse,Compagnie des,Santa-Fé (Compagnie fin. frse)(ex-Compagnie frse des ch. de fer de la prov. de Santa-Fé),token_subset
compagniedes,sucriereantilles,Compagnie des,Compagnie Sucrière des Antilles,token_subset
compagniedes,tabacs,Compagnie des,Compagnie Générale des Tabacs,token_subset
compagniedes,thesannam,Compagnie des,Compagnie des Thés de l’Annam,token_subset
compagniedes,tramwayscambraisaintquentin,Compagnie des,Compagnie des Tramways de Cambrai et de Saint-Quentin,token_subset
compagniedes,tramwayssaintquentin,Compagnie des,Compagnie des Tramways de Saint-Quentin,token_subset
compagniedes,vinsmidialgerie,Compagnie des,Compagnie générale des vins du Midi et d'Algérie,token_subset
compagniedes,voitures,Compagnie des,Compagnie générale des voitures,token_subset
comptoirafricainautomobile,comptoirautomobile,Comptoir africain automobile,Comptoir de l'automobile,token_subset
comptoirescompteparis,puiscenseurcomptoirescompteparis,Comptoir d'escompte de Paris,puis censeur du Comptoir d'escompte de Paris,token_subset
comptoirimmobiliermaroc,marocimmobilier,Comptoir immobilier du Maroc,Maroc Immobilier,token_subset
comptoirindustrielagricolefrancecolonies,comptoirindustrielfrance,COMPTOIR INDUSTRIEL ET AGRICOLE DE FRANCE ET DES COLONIES,du Comptoir industriel de France,token_subset
comptoirindustrielagricolefrancecolonies,comptoirindustrielfrancecolonies,COMPTOIR INDUSTRIEL ET AGRICOLE DE FRANCE ET DES COLONIES,Comptoir industriel de France et des colonies,token_subset
comptoirlinierusinerochelle,rochelleun,Comptoir linier (usine à La Rochelle),Rochelle. * L'un,token_subset
comptoirmaterieltravauxpublicsminesindustrie,industrie,"Comptoir du matériel pour les travaux publics, les mines et l'industrie",l'Industrie,token_subset
comptoirsannam,comptoirssudannam,Comptoirs français de l'Annam,Comptoirs français du Sud-Annam,token_subset
comptoirsextremeorientpoinsardveyretmaisonachat,poinsardveyretcomptoirsextremeorient,"Comptoirs d'Extrême-Orient Poinsard et Veyret, Maison d'achat",Poinsard et Veyret (Comptoirs d'Extrême-Orient,token_subset
comptoirsgenerauxindochine,indochine,Comptoirs généraux de l’Indochine,L'Indochine,token_subset
comptoirsindochinois,comptoirssinoindochinois,Comptoirs indochinois,Comptoirs sino-indochinois,token_subset
comptoirspecialelectricite,electricite,Comptoir spécial d'électricité,Électricité,token_subset
comptoirsplantationscameroun,plantationscameroun,Comptoirs et plantations du Cameroun,plantations du Cameroun,token_subset
comptoirventeestasiatique,estasiatique,Comptoir de vente de l'Est-Asiatique français,Est-Asiatique français,token_subset
concessionnaireminesouenza,concessionnaireouenza,Société Concessionnaire des mines d'Ouenza,Société concessionnaire d'Ouenza,token_subset
congo,hautbascongo,Compagnie Française du Congo,Compagnie française du Haut et Bas-Congo,token_subset
congo,hautcongo,Compagnie Française du Congo,Compagnie Française du Haut-Congo,token_subset
congolaiseentreprisesmaritimes,entreprises,Société Congolaise d’Entreprises maritimes,ENTREPRISES,token_subset
congolaiseentreprisesmaritimesbp,entreprises,"Société congolaise d'entreprises maritimes, B. P",ENTREPRISES,token_subset
congolaiseexploitationsforestieresindustriellesagricoles,exploitationsforestieresindustrielles,"Société congolaise d'exploitations forestières, industrielles, agricoles et",Société d'exploitations forestières et industrielles,token_subset
congresgazelectricite,electricite,Congrès du gaz et de l'électricité,Électricité,token_subset
conserveriesalgeromarocaines,conserveriesmarocaines,Conserveries algéro-marocaines,Conserveries marocaines,token_subset
conserveriesmarocaines,pecheriesconserveriesfrancomarocaines,Conserveries marocaines,"Pêcheries, conserveries franco-marocaines",token_subset
conservesfedhala,jeandantonconservesfedhala,Conserves de Fedhala,Jean Danton. Société de conserves de Fédhala,token_subset
consortsclinchantcontrecotonnieretonkin,cotonnieretonkin,Consorts Clinchant contre Cotonnière du Tonkin,Cotonnière du Tonkin,token_subset
construcmeca,societefrancaise,Société française de construc. méca. (Anc. Éts Cail) fusion en 1958 avec Fives-Lille puis (1970),Société française,token_subset
constructioncheminsferindochinois,constructionfer,Société de Construction de chemins de fer indo-chinois,Société de construction en fer,token_subset
constructionentretienmaterielindustrielagricolescemiaputeaux,materielconstruction,"Société de construction et d’entretien de matériel industriel et agricole (SCEMIA), Puteaux",Société de Matériel de construction,token_subset
constructionexploitationsforestieres,exploitationsforestieres,de construction. Société d'exploitations forestières,Société d'exploitations forestières,token_subset
constructions,dauphinoiseconstructionsmecaniquesmachinestextilesbourgoin,Société de constructions,"Société Dauphinoise de constructions mécaniques, machines textiles, Bourgoin",token_subset
constructions,indochinoiseconstructionselectriquesmecaniques,Société de constructions,Société indochinoise de constructions électriques et mécaniques,token_subset
constructions,indochinoiseetudesconstructions,Société de constructions,Société Indochinoise d'études et de constructions,token_subset
constructions,industrielleconstructionsparispersan,Société de constructions,"Société Industrielle de Constructions, Paris, Persan",token_subset
constructions,liphorlogerieoranaiseconstructionsmecaniques,Société de constructions,Lip (Société an. d’horlogerie) > Société oranaise de constructions mécaniques…,token_subset
constructions,lorraineconstructionsmetalliques,Société de constructions,Société Lorraine de Constructions métalliques,token_subset
constructions,marocaineconstructionsmetalliques,Société de constructions,Société marocaine de constructions métalliques,token_subset
constructions,marocaineconstructionsrapides,Société de constructions,Société marocaine de constructions rapides,token_subset
constructions,marseillaiseconstructionsmecaniques,Société de constructions,Marseillaise de Constructions mécaniques (Société),token_subset
constructions,nordafricaineconstructionsmecaniquesferroviairesallelickpresbone,Société de constructions,"Société nord-africaine de Constructions mécaniques et ferroviaires, L'Allelick, près Bône",token_subset
constructions,provencaleconstructionsnavales,Société de constructions,Société provençale de constructions navales (anciens chantiers des Messageries maritimes à La,token_subset
constructionscivilesindustrielles,constructionsindustrielles,Société de Constructions civiles et industrielles,Société Constructions Industrielles,token_subset
constructionsexploitationsforestieresoutremer,exploitationsforestieres,Société française de Constructions et exploitations forestières d'outre-mer,Société d'exploitations forestières,token_subset
constructionsmecaniques,dancetteatelierconstructionsmecaniqueshaiphongbassinradoub,Constructions mécaniques,"Dancette -Atelier général de constructions mécaniques, Haïphong. Bassin de radoub",token_subset
constructionsmecaniques,dauphinoiseconstructionsmecaniquesbourgoin,Constructions mécaniques,"DAUPHINOISE de CONSTRUCTIONS MÉCANIQUES, Bourgoin",token_subset
constructionsmecaniques,dauphinoiseconstructionsmecaniquesmachinestextilesbourgoin,Constructions mécaniques,"Société Dauphinoise de constructions mécaniques, machines textiles, Bourgoin",token_subset
constructionsmecaniques,detartrageconstructionsmecaniques,Constructions mécaniques,Cie de Détartrage et constructions mécaniques,token_subset
constructionsmecaniques,etslouisjacqueimportexportconstructionsmecaniquesnavalesmetalliques,Constructions mécaniques,"Éts Louis Jacque et Cie, import-export, constructions mécaniques, navales et métalliques",token_subset
constructionsmecaniques,fiveslilleconstructionsmecaniques,Constructions mécaniques,) Compagnie de Fives-Lille pour constructions mécaniques,token_subset
constructionsmecaniques,indochinoiseconstructionselectriquesmecaniques,Constructions mécaniques,Société indochinoise de constructions électriques et mécaniques,token_subset
constructionsmecaniques,liphorlogerieoranaiseconstructionsmecaniques,Constructions mécaniques,Lip (Société an. d’horlogerie) > Société oranaise de constructions mécaniques…,token_subset
constructionsmecaniques,marseillaiseconstructionsmecaniques,Constructions mécaniques,Marseillaise de Constructions mécaniques (Société),token_subset
constructionsmecaniques,nordafricaineconstructionsmecaniquesferroviairesallelickpresbone,Constructions mécaniques,"Société nord-africaine de Constructions mécaniques et ferroviaires, L'Allelick, près Bône",token_subset
constructionsmecaniques,socgenconstructionsmecaniques,Constructions mécaniques,Soc. gén. de CONSTRUCTIONS MÉCANIQUES,token_subset
controlefiduciaire,fiduciairecontrolerevision,Contrôle fiduciaire (Société de),Société FIDUCIAIRE DE CONTRÔLE ET DE RÉVISION,token_subset
controlefiduciaire,fiduciairemarocainecontrole,Contrôle fiduciaire (Société de),Fiduciaire Marocaine de Contrôle (Société),token_subset
coopconsomm,delasocietegenerale,Société générale des coop. de consomm,de la Société générale,token_subset
coopconsomm,societegenerale,Société générale des coop. de consomm,Société générale,token_subset
cotonafricain,textilesafricains,"Société du Coton africain, puis Coton et des textiles africains",Textiles africains,token_subset
cotonniereafricaine,cotonniereouestafricaine,Cotonnière Africaine,Compagnie cotonnière ouest-africaine,token_subset
cotonniereequatoriale,equatoriale,Cie cotonnière équatoriale française,L'Équatoriale,token_subset
cotonsafricains,societefrancaise,Societe francaise des Cotons africains,Société française,token_subset
cotonscongo,equatoriale,"Société des Cotons du Congo, puis Compagnie cotonnière équatoriale française",L'Équatoriale,token_subset
cotte,pcotteminestrangda,Société Cotte,P. Cotte. Société des mines de Trang-Da,token_subset
courneuve,rateaucourneuvemalines,Courneuve,"Rateau, La Courneuve, Malines…",token_subset
courrierhaiphong,haiphong,Le Courrier d'Haïphong,Haïphong,token_subset
coyahplantationskolente,plantationskyte,Coyah. Société des plantations de la Kolenté,Société des plantations de Ky-Té,token_subset
creditafriqueequatoriale,creditfoncierafriqueequatorialebrazzaville,Crédit de l'Afrique Équatoriale française,"Crédit foncier de l'Afrique équatoriale française, Brazzaville, puis Crédit foncier de l'Afrique française",token_subset
creditafriqueequatoriale,equatoriale,Crédit de l'Afrique Équatoriale française,L'Équatoriale,token_subset
creditcolonial,creditfonciercolonial,Crédit colonial,Crédit foncier colonial,token_subset
creditcolonial,creditfonciercolonialbanque,Crédit colonial,Société de Crédit foncier colonial et de banque,token_subset
creditcolonial,creditfonciercolonialbanqueunionmines,Crédit colonial,Crédit foncier colonial et de banque… Union des mines,token_subset
creditcolonial,creditfonciercolonialcettesomme,Crédit colonial,au Crédit foncier colonial. Sur cette somme,token_subset
creditfoncier,repriecreditfonciercongo,Crédit foncier,repr. Ie Crédit foncier du Congo,token_subset
creditfoncier,voirnotice96creditfoncieralgerie,Crédit foncier,Voir notice 96. Crédit foncier d'Algérie,token_subset
creditfoncierafriqueequatorialebrazzaville,equatoriale,"Crédit foncier de l'Afrique équatoriale française, Brazzaville, puis Crédit foncier de l'Afrique française",L'Équatoriale,token_subset
creditfoncieragricoleindochine,creditfoncierindochine,Crédit foncier agricole de l’Indochine,Crédit foncier de l’Indochine,token_subset
creditfoncieragricoleindochine,indochine,Crédit foncier agricole de l’Indochine,L'Indochine,token_subset
creditfoncieragricolemarocain,creditfonciermarocain,Crédit foncier et agricole marocain,Crédit foncier marocain,token_subset
creditfoncieragricolemarocain,creditmarocain,Crédit foncier et agricole marocain,Crédit marocain,token_subset
creditfoncieralgerie,voirnotice96creditfoncieralgerie,Crédit foncier d'Algérie,Voir notice 96. Crédit foncier d'Algérie,token_subset
creditfoncieralgerietunisie,creditfonciertunisie,Crédit foncier d'Algérie-Tunisie,Crédit foncier de Tunisie,token_subset
creditfoncieralgerietunisie,tunisie,Crédit foncier d'Algérie-Tunisie,Tunisie,token_subset
creditfoncieralgerietunisiecfat,creditfonciertunisie,Crédit foncier d’Algérie et de Tunisie (CFAT),Crédit foncier de Tunisie,token_subset
creditfoncieralgerietunisiecfat,tunisie,Crédit foncier d’Algérie et de Tunisie (CFAT),Tunisie,token_subset
creditfoncieralgerietunisietunmac,creditfonciertunisie,Crédit foncier d'Algérie-Tunisie. « Tunmac »,Crédit foncier de Tunisie,token_subset
creditfoncieralgerietunisietunmac,tunisie,Crédit foncier d'Algérie-Tunisie. « Tunmac »,Tunisie,token_subset
creditfonciercolonialsucreriescolonialesrhumspurspetrolesroumainssiper,sucreriescoloniales,"Crédit foncier colonial, Sucreries coloniales, Rhums purs, Pétroles roumains SIPER…",Sucreries coloniales,token_subset
creditfonciercongo,repriecreditfonciercongo,Crédit foncier du Congo,repr. Ie Crédit foncier du Congo,token_subset
creditfoncierextremeorient,creditfoncierorient,Crédit foncier d’Extrême-Orient,Crédit foncier d'Orient,token_subset
creditfoncierfrancomarocain,creditfonciermarocain,Crédit foncier franco-marocain,Crédit foncier marocain,token_subset
creditfoncierfrancomarocain,creditmarocain,Crédit foncier franco-marocain,Crédit marocain,token_subset
creditfoncierindochine,indochine,Crédit foncier de l’Indochine,L'Indochine,token_subset
creditfonciermaroc,marocfoncier,Crédit foncier du Maroc,Maroc foncier,token_subset
creditfonciermarocain,creditmarocain,Crédit foncier marocain,Crédit marocain,token_subset
creditfonciertunisie,tunisie,Crédit foncier de Tunisie,Tunisie,token_subset
creditinduscalif,societefrancaise,Société de crédit à l’indus. française (CALIF),Société française,token_subset
creditindustrie,industrie,Crédit à l'industrie française,l'Industrie,token_subset
creditindustriel,creditminierindustrielsuiteaventuresrochette,Crédit industriel,Société générale du Crédit minier et industriel et suite des aventures de Rochette,token_subset
creditindustriel,creditmobilierindustrielsovac,Crédit industriel,Crédit mobilier industriel (SOVAC),token_subset
creditindustriel,lyonnaisedepotscreditindustrielsld,Crédit industriel,Lyonnaise de dépôts et de crédit industriel (SLD),token_subset
creditindustriel,pdtcreditindustrielalgerien,Crédit industriel,pdt du Crédit industriel algérien],token_subset
creditmobilier,mobilier,Crédit mobilier français,Mobilier,token_subset
culturecaoutchouckalitengah,kalitengah,Société de culture de caoutchouc Kalitengah,Kalitengah,token_subset
culturesdiakandape,socculturesdiakandape,Cultures de Diakandapé,Soc. an. des CULTURES de DIAKANDAPÉ,token_subset
culturesnieuwtjisalak,nieuwtjisalak,Société de cultures Nieuw Tjisalak,Nieuw Tjisalak,token_subset
culturestropicalesafriquetambacounda,tambacounda,"Cie de cultures tropicales en Afrique, TAMBACOUNDA",TAMBACOUNDA,token_subset
dahomey,societefrancaise,Société Française du Dahomey,Société française,token_subset
dakaroisetransit,jacquespuravetdakaroisetransit,Société dakaroise de transit,Jacques Puravet. Société dakaroise de transit,token_subset
daumas,edaumas,Daumas & Cie,E DAUMAS,token_subset
dauphinoiseconstructionsmecaniquesbourgoin,dauphinoiseconstructionsmecaniquesmachinestextilesbourgoin,"DAUPHINOISE de CONSTRUCTIONS MÉCANIQUES, Bourgoin","Société Dauphinoise de constructions mécaniques, machines textiles, Bourgoin",token_subset
delasocietegenerale,fonciere,de la Société générale,Société générale foncière,token_subset
delasocietegenerale,fonciereaefafn,de la Société générale,Société générale foncière-AEF et AFN,token_subset
delasocietegenerale,fonderie,de la Société générale,Société générale de fonderie,token_subset
delasocietegenerale,fonderiesgf,de la Société générale,Société générale de fonderie (SGF),token_subset
delasocietegenerale,garantiegestion,de la Société générale,Société générale de garantie et de gestion,token_subset
delasocietegenerale,golfeguinee,de la Société générale,Société générale du Golfe de Guinée,token_subset
delasocietegenerale,heveasdongnai,de la Société générale,Société générale des hévéas de Dong-Naï,token_subset
delasocietegenerale,mineschabetballout,de la Société générale,Société générale des mines de Chabet-Ballout,token_subset
delasocietegenerale,mineschabetballoutsoukahrras,de la Société générale,Société générale des mines de Chabet-Ballout à Souk-Ahrras,token_subset
delasocietegenerale,omniumminesalgerietunisie,de la Société générale,Omnium Société générale de mines d'Algérie-Tunisie,token_subset
delasocietegenerale,optique,de la Société générale,Société générale d’optique,token_subset
delasocietegenerale,ouestfrancoafricain,de la Société générale,Société Générale de l’Ouest franco-africain,token_subset
delasocietegenerale,paristunis,de la Société générale,Société générale Paris-Tunis,token_subset
delasocietegenerale,souss,de la Société générale,Société Générale du Souss,token_subset
delnorteafricano,norteafricano,Cie Del Norte Africano,Norte Africano,token_subset
denisfreresindochine,indochine,Denis frères d'Indochine,L'Indochine,token_subset
denisfreresindochine,rizindochinedenisfreres,Denis frères d'Indochine,Riz d'Indochine Denis frères,token_subset
depecheindochine,indochine,La Dépêche d'Indochine,L'Indochine,token_subset
directeurfinancesof,directeurfinancessoudan,Directeur des Finances de l'A.-O. F,Directeur des Finances au Soudan français,token_subset
distilleriesannamitessudindochinekompongluong,distilleriesindochine,"Société des Distilleries annamites du Sud de l’Indochine, Kompong-Luong",Distilleries de l’Indochine,token_subset
distilleriesiindochine,distilleriesindochine,Société française des Distilleries de I'Indochine,Distilleries de l’Indochine,token_subset
distilleriesindochine,distilleriesmazetindochine,Distilleries de l’Indochine,Société des distilleries Mazet d'Indochine,token_subset
distilleriesindochine,frsedistilleriesindochine,Distilleries de l’Indochine,Société frse des distilleries de l'Indochine,token_subset
distilleriesindochine,fsedistilleriesindochine,Distilleries de l’Indochine,Société fse des distilleries de l'Indochine,token_subset
distilleriesmarocaines,leongerauddistilleriesmarocaines,Société Distilleries marocaines des,Léon Géraud. Société des Distilleries marocaines,token_subset
distributioneau,entreprisedistributioneau,DISTRIBUTION D'EAU,Entreprise de distribution d'eau,token_subset
distributioneau,marocainedistributioneau,DISTRIBUTION D'EAU,Société marocaine de distribution d'eau,token_subset
distributioneau,marocainedistributioneaugazelectricite,DISTRIBUTION D'EAU,"Société Marocaine de distribution d'eau, de gaz et d'électricité",token_subset
distributioneaugazelectricite,marocainedistributioneaugazelectricite,"DISTRIBUTION D'EAU, DE GAZ ET D'ÉLECTRICITÉ","Société Marocaine de distribution d'eau, de gaz et d'électricité",token_subset
djebelhallouftunisie,tunisie,Djebel Hallouf (Tunisie),Tunisie,token_subset
docksfrancetours,france,"Docks de France, Tours",France,token_subset
dockshaiphong,haiphong,Docks de Haïphong,Haïphong,token_subset
domaineelmoudzine,neantdomaineelmoudzine,Domaine d’El-Moudzine,néant. Société du domaine d'El-Moudzine,token_subset
domainehabramacta,habramacta,Société du domaine de l'Habra et de la Macta,Société de l'Habra et de la Macta,token_subset
domainekokumbocapital,kokumbo,Cie du domaine de Kokumbo. — Capital,KOKUMBO,token_subset
domainesppineltabacsoleagineuxmadagascar,tabacsoleagineuxmadagascar,Domaines P. Pinel Société des tabacs et oléagineux de Madagascar,Société des Tabacs et oléagineux de Madagascar,token_subset
drachalme,drpierreachalme,Dr Achalme,Dr Pierre Achalme,token_subset
dragagesauriferesguyane,orguyane,Compagnie des Dragages aurifères de la Guyane française,L'or à la Guyane française,token_subset
dragagesentreprisesmaritimes,entreprises,Compagnie de Dragages et entreprises maritimes,ENTREPRISES,token_subset
dragagestravauxpublicsdtpsntpnationaletravauxpublics,nationale,Dragages et travaux publics (DTP) > SNTP (Société nationale de travaux publics) < Compagnie,Nationale,token_subset
dragagestravauxpublicsdtpsntpnationaletravauxpublics,nationaletravauxpublics,Dragages et travaux publics (DTP) > SNTP (Société nationale de travaux publics) < Compagnie,Société nationale de Travaux publics,token_subset
dreyfus,renegastondreyfus,Dreyfus,René Gaston-Dreyfus,token_subset
drpachalme,drpierreachalme,Dr. P. Achalme,Dr Pierre Achalme,token_subset
dubonnet,etsdubonnet,Dubonnet,Éts Dubonnet,token_subset
ducloi,loi,Duc-Loi,Loi,token_subset
duffaufruitierebenimtir,fruitierebenimtir,Duffau. Société fruitière des Beni-M'Tir,Société fruitière des Beni M'Tir,token_subset
dupratdurandets,durand,Duprat & Durand (Éts),Durand,token_subset
dydahomey,societefrancaise,de la Société française dy Dahomey,Société française,token_subset
eauxelectriciteindochine,electricite,Compagnie des Eaux et d'électricité de l'Indochine,Électricité,token_subset
eauxelectriciteouestafricain,electricite,Eaux et électricité de l'Ouest-Africain,Électricité,token_subset
eauxelectricitevientiane,electricite,Eaux et électricité de Vientiane,Électricité,token_subset
eauxgazeusesindochine,indochine,Eaux gazeuses d'Indochine,L'Indochine,token_subset
eauxgazeusesindochinesegd,indochine,Société des eaux gazeuses d'Indochine (SEGD,L'Indochine,token_subset
echoindochine,indochine,L'Écho d'Indochine,L'Indochine,token_subset
eclairageforceparelectricitetiaret,electricite,Société d'Éclairage et de force par l’électricité de Tiaret,Électricité,token_subset
ecolebeauxartsindochine,indochine,École des Beaux-Arts de l'Indochine,L'Indochine,token_subset
ecoleextremeorient,museesecoleextremeorienthanoi,École française d’Extrême-Orient,Musées de l'École française d'Extrême-Orient à Hanoï,token_subset
