doc_id,source_page,region,page_territory,country,sector,group_path,group_depth,entry_type,name_normalised
inde-indochine-andre-fontaine-465269,indochine.html,Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,Autres industries alimentaires,Distilleries de l’Indochine (Société française des)(SFDIC),1,person,Fontaine
inde-indochine-andre-fontaine-465269,inde-et-indochine.html,Inde et Indochine,"Comptoirs français de l'Inde INDOCHINE Indes néelandaises, Malaisie, Siam",Indochine,Industries alimentaires,Distilleries de l’Indochine (Société française des)(SFDIC),1,person,Fontaine
inde-indochine-andre-haberlay-thudaumot-55fdcd,inde-et-indochine.html; indochine.html,Inde et Indochine; Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,"Bois, meubles, papier, allumettes",,0,company,Haberlay
inde-indochine-andre-jourdan-soctrang-66491b,inde-et-indochine.html; indochine.html,Inde et Indochine; Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,"Rizières, rizeries, négoce de riz et autres céréales",,0,person,Jourdan
inde-indochine-andre-simonpietri-saigon-e26d55,inde-et-indochine.html; indochine.html,Inde et Indochine; Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,Transports terrestres et garages,,0,person,Simonpiétri
inde-indochine-andre-touzet-6cf7c5,inde-et-indochine.html; indochine.html,Inde et Indochine; Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,Commerce,"Comptoirs généraux de l’Indochine (fusion en 1926 des Éts Louis Jacque, de Saïgon, et Daurelle, de Hanoï)",1,company,"André Touzet, un haut fonctionnaire colonial devenu directeur des Comptoirs"
inde-indochine-ange-eminente-hanoi-fbd267,inde-et-indochine.html; indochine.html,Inde et Indochine; Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,"Bâtiment-travaux publics, matériaux de construction, céramiques",,0,person,Eminente
inde-indochine-ange-eminente-hanoi-fbd267,inde-et-indochine.html; indochine.html,Inde et Indochine; Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,Commerce,,0,person,Eminente
inde-indochine-angkor-bungalow-8bb77a,inde-et-indochine.html; indochine.html,Inde et Indochine; Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,"Hôtellerie, tourisme",Cambodge,1,company,Bungalow d'Angkor
inde-indochine-angkor-pillages-malraux-7617ad,inde-et-indochine.html; indochine.html,Inde et Indochine; Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,Autres loisirs,,0,company,Angkor
inde-indochine-angkor-sauvetage-tourisme-006e39,indochine.html,Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,"Enseignement, recherche, sociétés savantes, musées…",,0,company,Angkor
inde-indochine-ann-adm-ic-1950-4ddaec,inde-et-indochine.html; indochine.html,Inde et Indochine; Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,Documents généraux (par ordre chronologique),,0,source_document,Annuaire administratif des services communs de l’Indochine
inde-indochine-ann-adm-indoch-1950-250d70,inde-et-indochine.html; indochine.html,Inde et Indochine; Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,Documents généraux (par ordre chronologique),,0,source_document,Annuaire administratif des services communs de l’Indochine
inde-indochine-ann-indus-1925-ic-5c0965,inde-et-indochine.html; indochine.html,Inde et Indochine; Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,Documents généraux (par ordre chronologique),,0,source_document,Annuaire industriel
inde-indochine-ann-indus-1938-ic-ef7299,inde-et-indochine.html; indochine.html,Inde et Indochine; Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,Documents généraux (par ordre chronologique),,0,source_document,Annuaire industriel
inde-indochine-annam-nouveau-hanoi-c5da2b,inde-et-indochine.html; indochine.html,Inde et Indochine; Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,"Imprimerie, presse, édition",Autres périodiques,1,company,L'Annam nouveau
inde-indochine-annam-reservoir-maindoeuvre-949326,inde-et-indochine.html; indochine.html,Inde et Indochine; Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,Recruteurs de main-d'œuvre (engagistes),,0,company,L'Annam
inde-indochine-annamite-assurauto-5e788c,inde-et-indochine.html; indochine.html,Inde et Indochine; Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,"Banque, gérance, assurances…",,0,company,Compagnie Annamite d'assurances automobiles
inde-indochine-annamite-de-credit-b0ca48,inde-et-indochine.html; indochine.html,Inde et Indochine; Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,"Banque, gérance, assurances…",,0,company,Société Annamite de crédit
inde-indochine-annuaire-planteurs-caout-1916-620b30,inde-et-indochine.html; indochine.html,Inde et Indochine; Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,Héveas et caoutchouc,,0,company,Annuaire des planteurs de caoutchouc de l'Indochine
inde-indochine-annuaire-planteurs-caout-1923-35bc60,inde-et-indochine.html; indochine.html,Inde et Indochine; Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,Héveas et caoutchouc,,0,company,Annuaire des planteurs de caoutchouc de l'Indochine
inde-indochine-annuaire-planteurs-caout-1926-bf848d,inde-et-indochine.html; indochine.html,Inde et Indochine; Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,Héveas et caoutchouc,,0,company,Annuaire des planteurs de caoutchouc de l'Indochine
inde-indochine-annuaire-planteurs-caout-1931-be609d,inde-et-indochine.html; indochine.html,Inde et Indochine; Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,Héveas et caoutchouc,,0,company,Annuaire des planteurs de caoutchouc de l'Indochine
inde-indochine-anthracites-du-tonkin-e059e6,inde-et-indochine.html; indochine.html,Inde et Indochine; Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,Mines,,0,company,"Anthracites du Tonkin, Mao-Khé, Trang-bach"
inde-indochine-antimoines-indochine-959938,inde-et-indochine.html; indochine.html,Inde et Indochine; Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,"Métallurgie, constructions mécaniques, électriques, navales",,0,company,Société des Antimoines de l'Indochine
inde-indochine-antoine-baffeleuf-1883-1963-d19d4c,inde-et-indochine.html; indochine.html,Inde et Indochine; Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,Groupes indochinois et dirigeants d'affaires diverses,,0,person,Baffeleuf
inde-indochine-antoine-thibert-simili-marbre-939ecc,inde-et-indochine.html; indochine.html,Inde et Indochine; Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,"Bâtiment-travaux publics, matériaux de construction, céramiques",,0,company,Thibert
inde-indochine-antonovitch-et-lan-hanoi-a69dc3,inde-et-indochine.html; indochine.html,Inde et Indochine; Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,"Bâtiment-travaux publics, matériaux de construction, céramiques",,0,company,Antonovitch et Lan
inde-indochine-arboretum-de-trangbom-996aa5,inde-et-indochine.html; indochine.html,Inde et Indochine; Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,"Bois, meubles, papier, allumettes",,0,company,Trangbom ou Trang-bom
inde-indochine-ardin-plantation-hippolyte-dc0898,inde-et-indochine.html; indochine.html,Inde et Indochine; Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,Héveas et caoutchouc,,0,company,Plantation Hippolyte Ardin
inde-indochine-ardin-sili-saigon-6078a6,inde-et-indochine.html; indochine.html,Inde et Indochine; Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,"Imprimerie, presse, édition",,0,company,"Ardin - Société des imprimeries et librairies indochinoises, puis Le-Van-Tan"
inde-indochine-argus-indochinois-c54aeb,inde-et-indochine.html; indochine.html,Inde et Indochine; Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,"Imprimerie, presse, édition",Hebdomadaires,1,company,"L'Argus indochinois, Hanoï. Hebdomadaire autonomiste créé par Amédée Clémenti, mécanicien, entrepreneur, assassin, fondateur d'une famille franco-annamite, riziculteur. Suivi d'un recueil des articles d'Amédée Clémenti et de « Pierre Toussaint » dans l'Effort"
inde-indochine-arip-733070,inde-et-indochine.html; indochine.html,Inde et Indochine; Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,"Imprimerie, presse, édition",,0,company,Agence radiotélégraphique de l'Indochine et du Pacifique
inde-indochine-armand-guillou-dd928a,inde-et-indochine.html; indochine.html,Inde et Indochine; Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,"Bâtiment-travaux publics, matériaux de construction, céramiques",,0,person,Guillou
inde-indochine-armand-seville-planteur-d509fa,inde-et-indochine.html; indochine.html,Inde et Indochine; Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,"Café, thé, épices, coco, quinquina, vanille",,0,company,"Séville, administrateur civil, planteur de café et de poivre à Thanh-dien"
inde-indochine-armorique-pb-argentifere-8bc5ce,inde-et-indochine.html; indochine.html,Inde et Indochine; Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,Mines,,0,company,"Société de la mine Armorique, Tulé"
inde-indochine-arnaud-dreyfus-haiphong-5ef088,inde-et-indochine.html; indochine.html,Inde et Indochine; Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,Commerce,,0,company,Dreyfus
inde-indochine-arpea-quang-ngai-8bfe12,inde-et-indochine.html; indochine.html,Inde et Indochine; Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,"Bâtiment-travaux publics, matériaux de construction, céramiques",,0,company,"Arpéa, Quang-ngai"
inde-indochine-arsenal-marine-saigon-dfaa26,inde-et-indochine.html; indochine.html,Inde et Indochine; Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,"Métallurgie, constructions mécaniques, électriques, navales",,0,company,Arsenal de la Marine
inde-indochine-asiatique-africaine-b1d709,inde-et-indochine.html; indochine.html,Inde et Indochine; Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,"Bois, meubles, papier, allumettes",De l'Est-Asiatique français à la Compagnie asiatique et africaine (CAA),1,company,Compagnie Asiatique et africaine
inde-indochine-asiatique-africaine-b1d709,maroc.html,Maroc,AFRIQUE DU NORD / MAROC,Maroc,Commerce,,0,company,Compagnie Asiatique et africaine
inde-indochine-asiatique-de-navigation-fe9eb5,inde-et-indochine.html,Inde et Indochine,"Comptoirs français de l'Inde INDOCHINE Indes néelandaises, Malaisie, Siam",Indochine,"Transports fluviaux, maritimes et aériens",,0,company,Compagnie Asiatique de navigation
inde-indochine-asiatique-de-navigation-fe9eb5,indochine.html,Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,"Transports fluviaux, maritimes et aériens. Ports, phares",,0,company,Compagnie Asiatique de navigation
inde-indochine-asiatique-impex-hauet-efe17e,inde-et-indochine.html; indochine.html,Inde et Indochine; Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,Commerce,,0,company,Société Asiatique d'importation et d'exportation
inde-indochine-asile-alienes-takmau-74d032,inde-et-indochine.html; indochine.html,Inde et Indochine; Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,Santé,Cambodge,1,company,"Asile d'aliénés de Takmau, près Pnom-penh"
inde-indochine-asile-alienes-voi-5cf91e,inde-et-indochine.html; indochine.html,Inde et Indochine; Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,Santé,Tonkin,1,company,"Asile mixte d'aliénés de Voi, près Bac-giang"
inde-indochine-ass-exportateurs-riz-3ee8b0,inde-et-indochine.html; indochine.html,Inde et Indochine; Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,"Rizières, rizeries, négoce de riz et autres céréales",,0,company,De l'Association des exportateurs de riz au Syndicat des exportateurs d'Indochine. Un volume de dragages supérieur à celui du canal de Suez et de Panama réunis
inde-indochine-assistance-medicale-laos-1927-db418c,inde-et-indochine.html; indochine.html,Inde et Indochine; Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,Santé,Laos,1,company,"Le développement de l'Assistance médicale au Laos, par le Dr Guillemet"
inde-indochine-associated-oil-co-of-indochina-dfde9a,inde-et-indochine.html; indochine.html,Inde et Indochine; Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,Commerce,,0,company,Associated Oil Company of Indochina
inde-indochine-assurance-fr-asiatique-e280cc,inde-et-indochine.html; indochine.html,Inde et Indochine; Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,"Banque, gérance, assurances…",,0,company,L'Assurance franco-asiatique
inde-indochine-assurance-fr-indochine-df1dd8,inde-et-indochine.html; indochine.html,Inde et Indochine; Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,"Banque, gérance, assurances…",,0,company,L'Assurance France-Indochine
inde-indochine-atelier-d-arts-francais-324567,inde-et-indochine.html,Inde et Indochine,"Comptoirs français de l'Inde INDOCHINE Indes néelandaises, Malaisie, Siam",Indochine,Artistes peintres et galeries,,0,company,Atelier d'arts français
inde-indochine-atelier-d-arts-francais-324567,indochine.html,Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,"Artistes peintres, sculpteurs et galeries",,0,company,Atelier d'arts français
inde-indochine-ateliers-asiatiques-arts-appliques-3e08f9,inde-et-indochine.html; indochine.html,Inde et Indochine; Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,"Bois, meubles, papier, allumettes",,0,company,Ateliers asiatiques d'arts appliqués
inde-indochine-ateliers-avalanche-montreuil-df0a39,inde-et-indochine.html; indochine.html,Inde et Indochine; Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,"Bois, meubles, papier, allumettes",,0,company,"Ateliers de l'Avalanche, charpente, huisserie, menuiserie, ameublement"
inde-indochine-ateliers-combel-haiphong-6be3bb,inde-et-indochine.html; indochine.html,Inde et Indochine; Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,"Métallurgie, constructions mécaniques, électriques, navales",,0,company,Ateliers Combel
inde-indochine-ateliers-maritimes-de-haiphong-185b4f,inde-et-indochine.html; indochine.html,Inde et Indochine; Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,"Métallurgie, constructions mécaniques, électriques, navales",,0,company,Ateliers maritimes de Haïphong
inde-indochine-ateliers-porchet-haiphong-72c79a,inde-et-indochine.html; indochine.html,Inde et Indochine; Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,"Métallurgie, constructions mécaniques, électriques, navales",,0,company,"Ateliers Porchet, puis Ateliers maritimes d'Haïphong"
inde-indochine-ateliers-quenelle-haiphong-1a3903,inde-et-indochine.html; indochine.html,Inde et Indochine; Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,"Métallurgie, constructions mécaniques, électriques, navales",,0,company,Ateliers Quenelle
inde-indochine-ateliers-soieries-hadong-a0a573,inde-et-indochine.html; indochine.html,Inde et Indochine; Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,Cuirs et textiles,,0,company,"Ateliers des arts indigènes, Hadông"
inde-indochine-au-chardon-bleu-saigon-441b13,indochine.html,Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,Commerce,,0,company,Au Chardon bleu
inde-indochine-au-menestrel-hanoi-4ffd8c,inde-et-indochine.html; indochine.html,Inde et Indochine; Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,Commerce,,0,company,Au Ménestrel
inde-indochine-aubry-gabriel-an-thai-bfdb5b,inde-et-indochine.html; indochine.html,Inde et Indochine; Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,"Café, thé, épices, coco, quinquina, vanille",,0,company,"Aubry, An-thai"
inde-indochine-auguste-darles-1876-1940-496def,indochine.html,Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,Autres industries alimentaires,Distilleries de l’Indochine (Société française des)(SFDIC),1,person,Darles
inde-indochine-auguste-darles-1876-1940-496def,inde-et-indochine.html,Inde et Indochine,"Comptoirs français de l'Inde INDOCHINE Indes néelandaises, Malaisie, Siam",Indochine,Industries alimentaires,Distilleries de l’Indochine (Société française des)(SFDIC),1,person,Darles
inde-indochine-auguste-olleac-transporteur-cca950,inde-et-indochine.html; indochine.html,Inde et Indochine; Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,Transports terrestres et garages,,0,person,Olléac
inde-indochine-auguste-perroud-hanoi-f08a2f,inde-et-indochine.html; indochine.html,Inde et Indochine; Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,Commerce,,0,company,Perroud
inde-indochine-auguste-piganiol-db3ebf,inde-et-indochine.html; indochine.html,Inde et Indochine; Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,Commerce,,0,person,Piganiol
inde-indochine-auto-accessoires-saigon-19cc15,inde-et-indochine.html; indochine.html,Inde et Indochine; Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,Transports terrestres et garages,,0,company,Auto-Accessoires
inde-indochine-auxiliaire-placement-emission-saigon-a6fc64,indochine.html,Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,"Banque, gérance, assurances…",,0,company,Société Auxiliaire de placement et d'émission
inde-indochine-avenir-du-tonkin-afe72d,inde-et-indochine.html; indochine.html,Inde et Indochine; Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,"Imprimerie, presse, édition",Les principaux quotidiens ou plurihedomadaires,1,company,L'Avenir du Tonkin
inde-indochine-aviation-indochine-1940-1945-4b45c9,inde-et-indochine.html,Inde et Indochine,"Comptoirs français de l'Inde INDOCHINE Indes néelandaises, Malaisie, Siam",Indochine,"Transports fluviaux, maritimes et aériens",,0,company,"Grandeurs et misère de notre aviation en Indochine, par Georges Héloury"
inde-indochine-aviation-indochine-1940-1945-4b45c9,indochine.html,Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,"Transports fluviaux, maritimes et aériens. Ports, phares",,0,company,"Grandeurs et misère de notre aviation en Indochine, par Georges Héloury"
inde-indochine-aviation-indochine-1949-ee0fed,inde-et-indochine.html,Inde et Indochine,"Comptoirs français de l'Inde INDOCHINE Indes néelandaises, Malaisie, Siam",Indochine,"Transports fluviaux, maritimes et aériens",,0,company,"L'aviation en Indochine, par François Gale"
inde-indochine-aviation-indochine-1949-ee0fed,indochine.html,Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,"Transports fluviaux, maritimes et aériens. Ports, phares",,0,company,"L'aviation en Indochine, par François Gale"
inde-indochine-baboud-et-ottavy-2db45e,indochine.html,Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,"Bois, meubles, papier, allumettes",,0,company,Baboud et Ottavy
inde-indochine-bac-lieu-bungalow-bc0200,inde-et-indochine.html; indochine.html,Inde et Indochine; Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,"Hôtellerie, tourisme",Cochinchine,1,company,Bungalow
inde-indochine-bach-thai-buoi-2d2d83,inde-et-indochine.html,Inde et Indochine,"Comptoirs français de l'Inde INDOCHINE Indes néelandaises, Malaisie, Siam",Indochine,"Transports fluviaux, maritimes et aériens",,0,company,"Bach-Thai-Buoi, armateur à Nam-Dinh"
inde-indochine-bach-thai-buoi-2d2d83,indochine.html,Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,"Transports fluviaux, maritimes et aériens. Ports, phares",,0,company,"Bach-Thai-Buoi, armateur à Nam-Dinh"
inde-indochine-baie-d-along-1920-1940-ec093e,inde-et-indochine.html; indochine.html,Inde et Indochine; Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,"Hôtellerie, tourisme",Tonkin (du nord au sud),1,company,Baie d'Along
inde-indochine-bainier-auto-hall-saigon-678b07,inde-et-indochine.html; indochine.html,Inde et Indochine; Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,Transports terrestres et garages,,0,company,Éts Bainier d'Indochine -Auto-Hall
inde-indochine-bainier-hanoi-9b70df,indochine.html,Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,Transports terrestres et garages,,0,company,"Éts Bainier d'Indochine -Auto-Hall, succursale de Hanoï"
inde-indochine-bainier-pnom-penh-571091,indochine.html,Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,Transports terrestres et garages,,0,company,"Éts Bainier d'Indochine -Auto-Hall, succursale de Pnom-Penh"
inde-indochine-bainier-pnom-penh-hanoi-33a734,inde-et-indochine.html,Inde et Indochine,"Comptoirs français de l'Inde INDOCHINE Indes néelandaises, Malaisie, Siam",Indochine,Transports terrestres et garages,,0,company,"Éts Bainier d'Indochine -Auto-Hall, succursales de Pnom-Penh et Hanoï"
inde-indochine-balencie-charles-8e87bc,indochine.html,Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,"Artistes peintres, sculpteurs et galeries",,0,company,Balencie
inde-indochine-balencie-charles-8e87bc,inde-et-indochine.html; indochine.html,Inde et Indochine; Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,Héveas et caoutchouc,,0,company,Balencie
inde-indochine-balencie-henri-18a144,inde-et-indochine.html; indochine.html,Inde et Indochine; Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,Héveas et caoutchouc,,0,person,Balencie
inde-indochine-balencie-leopold-bd6153,inde-et-indochine.html; indochine.html,Inde et Indochine; Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,Héveas et caoutchouc,,0,person,Balencie
inde-indochine-ballous-bauge-bc731f,inde-et-indochine.html; indochine.html,Inde et Indochine; Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,Héveas et caoutchouc,,0,company,"Ballous et Baugé, Loc-hung"
inde-indochine-baluteig-cambon-0523a0,inde-et-indochine.html; indochine.html,Inde et Indochine; Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,Transports terrestres et garages,,0,company,Baluteig & Cambon-Grand Garage Khmer à Pnom-Penh
inde-indochine-ban-me-thuot-elec-edab0c,inde-et-indochine.html; indochine.html,Inde et Indochine; Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,"Eau et assainissement, électricité (Utilities)",,0,company,Ban-Mé-Thuot
inde-indochine-bana-hotel-morin-freres-053404,inde-et-indochine.html; indochine.html,Inde et Indochine; Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,"Hôtellerie, tourisme",Annam (du nord au sud),1,company,"Hôtel Morin frères, Bana, station d'altitude"
inde-indochine-banghoi-bungalow-96031a,inde-et-indochine.html; indochine.html,Inde et Indochine; Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,"Hôtellerie, tourisme",Annam (du nord au sud),1,company,"Bungalow, Banghoï, près Cam-ranh"
inde-indochine-bank-of-china-tonkin-edf1ce,inde-et-indochine.html; indochine.html,Inde et Indochine; Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,"Banque, gérance, assurances…",,0,company,Bank of China
inde-indochine-bank-of-communications-ic-5eaf8d,indochine.html,Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,"Banque, gérance, assurances…",,0,company,Bank of communications
inde-indochine-bank-of-east-asia-d4f981,inde-et-indochine.html; indochine.html,Inde et Indochine; Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,"Banque, gérance, assurances…",,0,company,Bank of East Asia
inde-indochine-banmethuot-bungalow-4ddd53,inde-et-indochine.html; indochine.html,Inde et Indochine; Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,"Hôtellerie, tourisme",Annam (du nord au sud),1,company,Bungalow ou Hôtel du Grand Cerf
inde-indochine-banque-de-cochinchine-c2e5d7,inde-et-indochine.html; indochine.html,Inde et Indochine; Indochine,"Indochine Chine, Java et Sumatra (Inde néerlandaises), Malaisie, Siam (Thaïlande)",Indochine,"Banque, gérance, assurances…",,0,company,Banque de Cochinchine
