doc_id,person_key,person_id,in_network,name_clean,surname,given,chamber,constituency,years_raw,year_start,year_end,n_spans,also_minister,pattern,evidence,source_ref,region,country
empire-universelle-d-explosifs-9bd8a9,mons,,0,MONS,MONS,,Chamber of Deputies,,,,,0,0,apposition,"poudres avec la Société des forces motrices et usines de l'Arve) par M. MONS, député. www.entreprises-coloniales.fr/empire/Forces_motrices_Arve.pdf Emmanuel BONNET","Société Universelle d'Explosifs et de produits chimiques, puis Universelle des Explosifs",Empire (transversal),
empire-usines-motobloc-ed6764,geo-gerald-g,,0,Georges Géo-Gérald,Géo-Gérald,Georges,Chamber of Deputies,Charente,,,,0,0,entry_header,"é. Julien Pouyanne : banquier à Orthez. 3 Georges Géo-Gérald (1868-1939) : député de la Charente. 4 L'ordre du jour étant épuisé, M. le président lève la séanc","Usines Motobloc, Bordeaux, Mont-de-Marsan",Empire (transversal),
empire-vepc3-881263,monory-r,,0,René Monory,Monory,René,Senate,Loudun,,,,0,1,apposition,"crutée dans le nord de la Vienne, d'où la déclaration suivante de René Monory, sénateur-maire de Loudun, alors ministre de l'Économie et aujourd'hui professeur de libéralis","Vie économique Poitou-Charentes, n° 3",Empire (transversal),
empire-vepc3-881263,dehen-a,,0,Albert Dehen,Dehen,Albert,Chamber of Deputies,La,,,,0,0,apposition,"d'Haïfa. De 1946 à 1970, l'usine fut dirigée puis supervisée par Albert Dehen, député de La Rochelle entre 1968 et 1973 en suppléance du RPR Dechartre, secrétaire d","Vie économique Poitou-Charentes, n° 3",Empire (transversal),
empire-vepc4-c17a2e,audinot-a,,0,André Audinot,Audinot,André,Chamber of Deputies,Somme,,,,0,0,apposition," Cependant, Hersant dispose déjà d'une parade en la personne d'André Audinot, député de la Somme, nommé directeur du Figaro. Il va exploiter systématiquement ce fi","Vie économique Poitou-Charentes, n° 4",Empire (transversal),
empire-vepc4-c17a2e,monory,,0,Monory,Monory,,Senate,Loudun,,,,0,1,apposition,"ux syndicats de se mobiliser et aux pouvoirs publics d'intervenir. M. Monory, sénateur- maire de Loudun et ministre de l'économie, apportant dans sa besace une aide publiqu","Vie économique Poitou-Charentes, n° 4",Empire (transversal),
empire-vepc5-92f550,fouchier-j,,0,Jacques Fouchier,Fouchier,Jacques,Chamber of Deputies,,,,,0,0,apposition,"anne près de Saint-Maixent, fortement encouragée en cela par Jacques Fouchier, député local et secrétaire d'État à l'Agriculture. Inauguré en juillet 1981, cet abatt","Vie économique Poitou-Charentes, n° 5",Empire (transversal),
inde-indochine-aapfi-fbd517,blancsube,,0,Blancsubé,Blancsubé,,Chamber of Deputies,,,,,0,0,apposition,"vants, mis aux voix, ont été adoptés à l'unanimité. Président : M. Blancsubé, député. Vice-présidents : MM. Jean Dupuis* ; Karl Schroeder, conseiller colonial. S","Association amicale des colons et fonctionnaires civils de l'Indo-Chine, Indo-Chinois de Paris, Association amicale et de prévoyance des Français d'Indochine",Indochine,Indochine
inde-indochine-aapfi-fbd517,deloncle-f,,0,François Deloncle,Deloncle,François,Chamber of Deputies,Cochinchine,,,,0,0,apposition," nombre de convives. Celui d’hier a vu réunis autour de M. François Deloncle, député de la Cochinchine, MM. Chaumier, vice-président du Comité du commerce et de l","Association amicale des colons et fonctionnaires civils de l'Indo-Chine, Indo-Chinois de Paris, Association amicale et de prévoyance des Français d'Indochine",Indochine,Indochine
inde-indochine-aapfi-fbd517,deloncle-f,,0,François Deloncle,Deloncle,François,Chamber of Deputies,,,,,0,0,apposition,"tous les jeudis, au Café Cardinal, sous la présidence de M. François Deloncle, député. Les convives ont été nombreux. Remarqué notamment MM. Henry, secrétaire gén","Association amicale des colons et fonctionnaires civils de l'Indo-Chine, Indo-Chinois de Paris, Association amicale et de prévoyance des Français d'Indochine",Indochine,Indochine
inde-indochine-aapfi-fbd517,denise-p,,0,Paul Denise,Denise,Paul,Chamber of Deputies,,1919-1924,1919,1924,1,1,entry_header,"ssaire-priseur à Nice (1906), avocat à 4 Draguignan, engagé volontaire (1914), député radical-socialiste du Var (1919-1924). Beau-frère de Camille Pelletan, ministr","Association amicale des colons et fonctionnaires civils de l'Indo-Chine, Indo-Chinois de Paris, Association amicale et de prévoyance des Français d'Indochine",Indochine,Indochine
inde-indochine-aapfi-fbd517,deloncle,deloncle,1,Deloncle,Deloncle,,Chamber of Deputies,,,,,0,0,apposition,"ris se sont réunis pour leur déjeuner du jeudi au café Cardinal. MM. Deloncle, député ; Paul Vivien, Larue ; Marquié, président du Conseil colonial ; Berthet, Marin","Association amicale des colons et fonctionnaires civils de l'Indo-Chine, Indo-Chinois de Paris, Association amicale et de prévoyance des Français d'Indochine",Indochine,Indochine
inde-indochine-aapfi-fbd517,noulens,noulens-j,1,Noulens,Noulens,,Chamber of Deputies,,,,,0,0,apposition,"domadaire du Cardinal, que présidait M. F. Deloncle, entouré de MM. Noulens, député ; Francis Mury, Bellot, Fustier, Gaillard, de Pouvourville, Gautret, Henry, L","Association amicale des colons et fonctionnaires civils de l'Indo-Chine, Indo-Chinois de Paris, Association amicale et de prévoyance des Français d'Indochine",Indochine,Indochine
inde-indochine-aapfi-fbd517,outrey-e,outrey-e,1,E. Outrey,Outrey,E.,Chamber of Deputies,Cochinchine,,,,0,0,apposition,"e plus grande et plus belle. Autour de lui, nous avons remarqué M. E. Outrey, député de Cochinchine ; M. G. Larue, président du Comité du commerce et de l'industri","Association amicale des colons et fonctionnaires civils de l'Indo-Chine, Indo-Chinois de Paris, Association amicale et de prévoyance des Français d'Indochine",Indochine,Indochine
inde-indochine-aapfi-fbd517,varenne-a,,0,Alexandre Varenne,Varenne,Alexandre,Chamber of Deputies,,,,,0,0,apposition,"’entouraient MM. Ernest Outrey, député de la Cochinchine ; Alexandre Varenne, député; les gouverneurs généraux et gouverneurs Roume, Merlin, de la Brosse, Le Galle","Association amicale des colons et fonctionnaires civils de l'Indo-Chine, Indo-Chinois de Paris, Association amicale et de prévoyance des Français d'Indochine",Indochine,Indochine
inde-indochine-aapfi-fbd517,outrey,outrey,1,Outrey,Outrey,,Chamber of Deputies,Cochinchine,,,,0,0,apposition," gouverneur général Le Gallen ; M. de la Noé ; M. Boyaval, M. Piot ; M. Outrey, ancien député de la Cochinchine ; M. de la Brosse ; M. Omer Sarraut, en instance de validatio","Association amicale des colons et fonctionnaires civils de l'Indo-Chine, Indo-Chinois de Paris, Association amicale et de prévoyance des Français d'Indochine",Indochine,Indochine
inde-indochine-aec-1922-indochine-c3f1fb,hauet-a,hauet-a,1,Albert Hauet,Hauet,Albert,Chamber of Deputies,Aisne,1906-1942,1906,1942,1,0,bracket,"eph Bayart [industriel textile à Roubaix], Albert Hauet [industriel textile et député de l’Aisne (1906-1942)] et J.-P. Bessonneau [industriel textile et député d’An",Annuaire des entreprises coloniales,Indochine,Indochine
inde-indochine-aec-1922-indochine-c3f1fb,bessonneau-p,,0,P. Bessonneau,Bessonneau,P.,Chamber of Deputies,Angers,1919-1924,1919,1924,1,0,bracket,e et député de l’Aisne (1906-1942)] et J.-P. Bessonneau [industriel textile et député d’Angers (1919-1924)]. — Achat ou vente en Chine et pays limitrophes des laine,Annuaire des entreprises coloniales,Indochine,Indochine
inde-indochine-aec-1922-indochine-c3f1fb,raoul-calary-de-lamaziere,,0,[Raoul Calary de] Lamazière,[Raoul Calary de] Lamazière,,Chamber of Deputies,Seine,,,,0,0,bracket,"érance de tous navires. Conseil. — MM. Gallusser, [Raoul Calary de] Lamazière [député de la Seine], Hoziel, Kaby, Rongerie [sic ou Rougerie ?]. N. B. — Cette socié",Annuaire des entreprises coloniales,Indochine,Indochine
inde-indochine-aec-1922-indochine-c3f1fb,marcel-delaune,,0,[Marcel] Delaune,[Marcel] Delaune,,Chamber of Deputies,Nord,1898-1910,1898,1910,1,0,bracket,"aout. Indoch.], [H.] Dodo [pap. à Domène (Isère)], [Marcel] Delaune [à Seclin. Anc. député du Nord (1898-1910), beau-père de Maurice Colrat de Montrozier, député de la S",Annuaire des entreprises coloniales,Indochine,Indochine
inde-indochine-aec-1922-indochine-c3f1fb,marchegay-l,marchegay-l,1,Louis Marchegay,Marchegay,Louis,Chamber of Deputies,La,1895-1998,1895,1998,1,0,bracket," ; R[aymond] Ferrant [adm. dél. Charb. Tonkin], L[ouis] Marchegay* [1869-1933. Anc. député de La Roche-sur-Yon 1895-1998], R[ené] Thion de la Chaume [Bq Indo.], Ch. Cand",Annuaire des entreprises coloniales,Indochine,Indochine
inde-indochine-aec-1922-indochine-c3f1fb,le-provost-de-launay-g,le-provost-de-launay-g,1,Gaston Le Provost de Launay,Le Provost de Launay,Gaston,Chamber of Deputies,,,,,0,0,bracket,"riage avec M.-Th. Périer], Théodore Hanhart , 28 Gaston Le Provost de Launay [député bonapartiste][gendre d’Alfred Bérenger, act.-fdt de la Cotonnière du Tk], Augu",Annuaire des entreprises coloniales,Indochine,Indochine
inde-indochine-aec-1922-indochine-c3f1fb,bartholoni-r,bartholoni-r,1,René Bartholoni,Bartholoni,René,Chamber of Deputies,Haute-Savoie,1919-1924,1919,1924,1,0,bracket,"MM. Émile Dupuy, présid. ; René Bartholoni [1881. Petit-fils fdt du P.O., etc. Député de la Hte-Savoie (1919-1924). Mort au Laos en 1928], Jean Bartholoni [frère aî",Annuaire des entreprises coloniales,Indochine,Indochine
inde-indochine-aec-1922-indochine-c3f1fb,chaumet-c,chaumet-c,1,Charles Chaumet,Chaumet,Charles,Chamber of Deputies,,,,,0,0,apposition,"ston Paitel, avocat, fait toute sa carrière dans le sillage de Charles Chaumet, député, puis sénateur 35 de la Gironde, qu’il accompagne dans divers ministères et di",Annuaire des entreprises coloniales,Indochine,Indochine
inde-indochine-aec-1922-indochine-c3f1fb,bataille-v,,0,Victor Bataille,Bataille,Victor,Chamber of Deputies,Cantal,1919-1924,1919,1924,1,0,apposition," Jean-Baptiste (1887), Émile (1903) et Geneviève, mariée 48 à Victor Bataille, député du Cantal (1919-1924), puis de la Saône-et-Loire (1932-1942). Président des hu",Annuaire des entreprises coloniales,Indochine,Indochine
inde-indochine-aec-1922-indochine-c3f1fb,goirand-l,goirand-l,1,Léopold Goirand,Goirand,Léopold,Senate,,,,,0,0,bracket,", adm. délégué de la Société à Paris, gendre de Félix Allard] Léopold Goirand [anc. sénateur radical des Deux-Sèvres. Père d’Henri Goirand marié à Yanné Allard, fille de F",Annuaire des entreprises coloniales,Indochine,Indochine
inde-indochine-aec-1951-indochine-96799d,le-provost-de-launay-g,le-provost-de-launay-g,1,Gaston Le Provost de Launay,Le Provost de Launay,Gaston,Chamber of Deputies,Chte-Mme,,,,0,0,bracket,", le fdt de la Cotonnière du Tonkin], présid. ; G[aston] Le Provost de Launay [député de la Chte-Mme, puis maire de Paris][gendre d’Alfred Bérenger, actionnaire-fdt",Annuaire des entreprises coloniales,Indochine,Indochine
inde-indochine-aec-1951-indochine-96799d,de-monplanet-h,de-monplanet-h,1,Henri de Monplanet,de Monplanet,Henri,Chamber of Deputies,,,,,0,0,bracket,"Urruty], Christian de Monplanet [CIC, fils d’Albert], Henri de Monplanet [CIC, ancien député, fils d’Albert], Étienne Denis, Émile Minost [BIC], Fernand Blondel, admin. ",Annuaire des entreprises coloniales,Indochine,Indochine
inde-indochine-affreteurs-ic-orsini-e2db29,haudos-e,,0,Ernest Haudos,Haudos,Ernest,Chamber of Deputies,Marne,,,,0,0,apposition,"ois… ———————— Notre marine marchande et nos colonies par Ernest Haudos, député de la Marne, vice-président de la Commission des Douanes. (Les Annales colo","Affréteurs indochinois, puis Affréteurs maritimes indochinois",Indochine,Indochine
inde-indochine-agindo-paris-df0622,outrey,outrey,1,Outrey,Outrey,,Chamber of Deputies,Cochinchine,,,,0,0,apposition,"inistre des colonies, à la question écrite posée le 26 janvier par M. Outrey, député de la Cochinchine, relative aux dépenses de l'Agence économique de l'Indochin",Agence économique de l'Indochine,Indochine,Indochine
inde-indochine-agindo-paris-df0622,lecourtier,,0,Lecourtier,Lecourtier,,Senate,,,,,0,0,apposition,"tion de la foire- exposition de Bar-le-Duc. Il était entouré de MM. Lecourtier, sénateur ; Didry, député ; Magny, préfet ; Couten, président de la chambre de commerce;",Agence économique de l'Indochine,Indochine,Indochine
inde-indochine-agindo-paris-df0622,taittinger-p,taittinger-p,1,Pierre Taittinger,Taittinger,Pierre,Chamber of Deputies,,,,,0,0,apposition,"journée russe qui s'ouvrait à l'Exposition du tourisme. M. Pierre Taittinger, député, présidait, ayant à ses côtés MM. Petit, chef de cabinet ; Gaston Gérard, Simo",Agence économique de l'Indochine,Indochine,Indochine
inde-indochine-agindo-paris-df0622,de-beaumont,de-beaumont,1,de Beaumont,de Beaumont,,Chamber of Deputies,Cochinchine,,,,0,0,apposition,"vre, le gouverneur Repiquet- Alfassa, le Révérend Père Robert, M. de Beaumont, député de la Cochinchine, M. Taittinger, ancien président de la Commission des Coloni",Agence économique de l'Indochine,Indochine,Indochine
inde-indochine-agricole-du-kontum-e17678,hachette-r,hachette-r-roger,1,René Hachette,Hachette,René,Senate,Aisne,,,,0,0,entry_header,sieurs filiales. Démissionnaire de ses mandats en 1932 après son élection comme sénateur de l’Aisne. Voir encadré. Charles Revel : ancien inspecteur général des colo,Société Agricole du Kontum,Indochine,Indochine
inde-indochine-air-france-indochine-0373d6,de-beaumont-j,de-beaumont-j,1,J. de Beaumont,de Beaumont,J.,Chamber of Deputies,Cochinchine,,,,0,0,apposition," heures pour Hanoï et Hongkong avec un passager pour Hanoï, M. J. de Beaumont, député de la Cochinchine, MM. Rollin, Beng, Prichard, Riber et Mme Jenks. ——————— À",Air France,Empire (transversal),
inde-indochine-air-france-indochine-0373d6,de-beaumont-j,de-beaumont-j,1,Jean de BEAUMONT,de BEAUMONT,Jean,Chamber of Deputies,,,,,0,0,apposition,"RANSPORT PAR AVION ET SANS SURTAXE DU COURRIER POSTAL, par Jean de BEAUMONT, député, membre de la Commission des colonies (L'Avenir du Tonkin, 27 juillet 1938) —",Air France,Empire (transversal),
inde-indochine-air-orient-084a4a,giraud-h,giraud-h-henry,1,Hubert Giraud,Giraud,Hubert,Chamber of Deputies,Bouches-du,1919-1924,1919,1924,1,0,entry_header,ir encadré. Hubert Giraud (1865-1934) : de la Compagnie de navigation Paquet. Ancien député des Bouches-du- 3 Rhône (1919-1924). Voir Qui êtes-vous ? ——————————————— L’a,"Air Union, puis Air Orient",Proche-Orient,Syrie-Liban
inde-indochine-air-orient-084a4a,laurent-eynac,,0,Laurent-Eynac,Laurent-Eynac,,Chamber of Deputies,,,,,0,1,apposition," de la direction de la Compagnie Air Orient, on remarquait MM. Laurent-Eynac, député, ancien ministre de l'air ; Outrey, député de la Cochinchine ; les généraux H","Air Union, puis Air Orient",Proche-Orient,Syrie-Liban
inde-indochine-albert-cezard-1869-1916-34288f,deloncle,deloncle,1,Deloncle,Deloncle,,Chamber of Deputies,Cochinchine,,,,0,1,apposition,"coloniaux, par M. le chef de cabinet du ministre des colonies et M. Deloncle, député de la Cochinchine. Remarqué spécialement les œuvres de MM. Gaston Roullet, de ",Cézard,Indochine,Indochine
inde-indochine-alerte-1934-1939-saigon-eb7f10,de-beaumont-j,de-beaumont-j,1,J. de Beaumont,de Beaumont,J.,Chamber of Deputies,Cochinchine,,,,0,0,apposition," lecteurs des Annales sont au courant des efforts faits par M. J. de Beaumont, député de la Cochinchine, en faveur des « Français d'Indochine » ou mieux encore des ","L'Alerte, trihebdomadaire saïgonnais nippophile",Indochine,Indochine
inde-indochine-amicale-corse-cochinchine-a4042e,maroselli-a,,0,André Maroselli,Maroselli,André,Chamber of Deputies,Haute-Saône,,,,0,0,apposition,"'Amicale Corse (Le Journal de Saïgon, 24 septembre 1946) M. André Maroselli, député de la Haute-Saône, président de la Commission de la Défense Nationale à l'Asse",Amicale corse de Cochinchine et la Fraternité ajaccienne,Indochine,Indochine
inde-indochine-amicale-rapatriement-haiphong-4b6f76,de-lanessan,,0,de Lanessan,de Lanessan,,Chamber of Deputies,,,,,0,0,apposition," comptable chez M. Lacombe. Délégués de la société Paris : MM. de Lanessan, député ; Le Myre de Vilers, député ; Hanoï : Ramoird, agent principal des Fluviales",Association amicale de rapatriement des employés de l'Indo-Chine,Indochine,Indochine
inde-indochine-anciens-sup-de-co-ic-394833,deloncle,deloncle,1,Deloncle,Deloncle,,Chamber of Deputies,Cochinchine,,,,0,1,apposition,"de ce fonctionnaire qu’on lui imposait ainsi d’office. Là dessus, M. Deloncle, député de la Cochinchine, écrit au Ministre une lettre que publie notre confrère « Le",Anciens élèves des Écoles supérieures de commerce,Indochine,Indochine
inde-indochine-angkor-pillages-malraux-7617ad,chavagnes-r,,0,René Chavagnes,Chavagnes,René,Chamber of Deputies,Loir-et-Cher,,,,0,0,apposition,"ury. ————————————— Investiture de mission aux colonies par René Chavagnes, député du Loir-et-Cher (Les Annales coloniales, 10 novembre 1924) Le tribunal de Ph",Angkor,Indochine,Indochine
inde-indochine-angkor-sauvetage-tourisme-006e39,chailley,chailley,1,Chailley,Chailley,,Chamber of Deputies,,,,,0,0,apposition," le vicomte Robert de Caix, publiciste ; Mme Carpeaux ; MM. Chailley (J.), député, directeur général de l’Union Coloniale ; Chavannes(Ed.), membre de l'Institut",Angkor,Indochine,Indochine
inde-indochine-angkor-sauvetage-tourisme-006e39,de-lanessan-j,,0,J. de Lanessan,de Lanessan,J.,Chamber of Deputies,,,,,0,0,apposition,"commandant Lunet de Lajonquière ; le marquis de La Mazelière ; J. de Lanessan, député, ancien gouverneur général de l’Indo-Chine ; Lefèvre-Pontalis (Pierre), attach",Angkor,Indochine,Indochine
inde-indochine-angkor-sauvetage-tourisme-006e39,doumer-p,doumer-p,1,P. Doumer,Doumer,P.,Chamber of Deputies,,,,,0,0,apposition," du Musée indochinois ; Ch. Depincé, ancien résident en Indochine ; P. Doumer, ancien député, ancien Gouverneur général de l'Indochine ; L. Finot, professeur au Collège de ",Angkor,Indochine,Indochine
inde-indochine-ann-indus-1925-ic-5c0965,gerard-a,gerard-a-auguste,1,Albert Gérard,Gérard,Albert,Senate,Ardennes,,,,0,0,apposition,"). Soc. an. au cap de 9.008.000 fr. Conseil d'adm. : Prés. : M. Albert Gérard, sénateur des Ardennes, maître de forges [à Flize], 68, bd de Courcelles, Paris ; Adm. d",Annuaire industriel,Indochine,Indochine
inde-indochine-ann-indus-1925-ic-5c0965,bartholoni-r,bartholoni-r,1,René Bartholoni,Bartholoni,René,Chamber of Deputies,Haute-Savoie,1919-1924,1919,1924,1,0,apposition,"Soc. an. capital 7.500.000 fr. Adm. Prés. : M. Émile Dupuy ; René Bartholoni, député [Haute-Savoie 1919-1924, à la suite de son oncle Anatole qui avait représenté ",Annuaire industriel,Indochine,Indochine
inde-indochine-ann-indus-1938-ic-ef7299,outrey-e,outrey-e,1,Ernest Outrey,Outrey,Ernest,Chamber of Deputies,Cochinchine,,,,0,0,bracket,"is [Socfin], R[ené] Legrand [Cie gén. col.], E[milien] Mazet, E[rnest] Outrey [député Cochinchine], P[aul] Petithuguenin [Cie gén. col.], O. de Rivaud [Socfin], J[e",Annuaire industriel,Indochine,Indochine
inde-indochine-ann-indus-1938-ic-ef7299,le-provost-de-launay-g,le-provost-de-launay-g,1,G. Le Provost de Launay,Le Provost de Launay,G.,Chamber of Deputies,Charente-Inférieure,,,,0,0,bracket,"nn. Ind. 1938 : G. Hanhart = filature de Guebwiller], G. Le Provost de Launay [anc. député Charente-Inférieure, gendre d’Alfred Bérenger, co-fdt Cotonnière Tk], A. Meiff",Annuaire industriel,Indochine,Indochine
inde-indochine-annuaire-planteurs-caout-1916-620b30,goirand-l,goirand-l,1,Léopold Goirand,Goirand,Léopold,Senate,Deux-Sèvres,,,,0,0,bracket,"ieur, no 180 rue de la Pompe, Paris, administrateur délégué ; Léopold Goirand [sénateur des Deux-Sèvres, apparenté à Félix Allard], propriétaire, demeurant à Paris, 8",Annuaire des planteurs de caoutchouc de l'Indochine,Indochine,Indochine
inde-indochine-annuaire-planteurs-caout-1916-620b30,leblanc-e,leblanc-e-eugene,1,Edmond Leblanc,Leblanc,Edmond,Chamber of Deputies,,,,,0,0,apposition,"pens, banquier, membre ; Louis Bignon, propriétaire, membre ; Edmond Leblanc, ancien député, membre ; A. Féron, avocat, membre ; Henri Leboux [sic : Lebouc], notaire hon",Annuaire des planteurs de caoutchouc de l'Indochine,Indochine,Indochine
inde-indochine-annuaire-planteurs-caout-1923-35bc60,goirand-l,goirand-l,1,L. V. Goirand,Goirand,L. V.,Senate,,,,,0,0,apposition,"]-A. Duchesne, ingénieur, secrétaire ; G. Arnodin, industriel ; L. V. Goirand, ancien sénateur. Administrateur délégué à Paris : M. Lasserre, ingénieur. Provinces de Bari",Annuaire des planteurs de caoutchouc de l'Indochine,Indochine,Indochine
inde-indochine-annuaire-planteurs-caout-1923-35bc60,outrey-e,outrey-e,1,Ernest Outrey,Outrey,Ernest,Chamber of Deputies,Cochinchine,,,,0,0,apposition,"éfenseur à Saïgon. André Crémazy, avocat-défenseur à Saïgon. Ernest Outrey, député de la Cochinchine à Paris. Bui-thê-Xuong, dôc-phu-su à Bentré. 1918 250 63.",Annuaire des planteurs de caoutchouc de l'Indochine,Indochine,Indochine
inde-indochine-annuaire-planteurs-caout-1923-35bc60,paris-p,paris-p,1,Paul Pâris,Pâris,Paul,Chamber of Deputies,Cochinchine,1910-1914,1910,1914,1,0,bracket,"d'hévéas de Tan-thanh-Dong* Administrateurs : MM. Valère Guéry, Paul Pâris [anc. député de la Cochinchine (1910-1914)], Pierre Frézouls [avocat à Saïgon, gendre du pr",Annuaire des planteurs de caoutchouc de l'Indochine,Indochine,Indochine
inde-indochine-anthracites-du-tonkin-e059e6,chaumet-c,chaumet-c,1,Charles Chaumet,Chaumet,Charles,Chamber of Deputies,,,,,0,0,apposition,". Avocat, il accomplit toute sa 6 carrière dans le sillage de Charles Chaumet, député, puis sénateur de la Gironde, qu’il accompagne dans divers ministères et des a","Anthracites du Tonkin, Mao-Khé, Trang-bach",Indochine,Indochine
inde-indochine-antimoines-indochine-959938,archimbaud-l,,0,Léon Archimbaud,Archimbaud,Léon,Chamber of Deputies,,,,,0,0,apposition," Peintures sous-marines. ————————— Réponse à une lettre de Léon Archimbaud, député, dir. de la Revue du Pacifique par H. CUCHEROUSSET (L'Éveil économique de l'I",Société des Antimoines de l'Indochine,Indochine,Indochine
inde-indochine-antoine-baffeleuf-1883-1963-d19d4c,de-beaumont,de-beaumont,1,de Beaumont,de Beaumont,,Chamber of Deputies,Cochinchine,,,,0,0,apposition,"a piastre avec le franc. Or, hier, une délégation composée de M. de Beaumont, député de la Cochinchine, MM. Baffeleuf et Ardin, présidents des chambres de commerc",Baffeleuf,Indochine,Indochine
inde-indochine-argus-indochinois-c54aeb,montigny-j,montigny-j,1,Jean Montigny,Montigny,Jean,Chamber of Deputies,,,,,0,0,apposition,"tre exprimée dans la Parole, journal radical socialiste, par M. Jean Montigny, député, qui ne s'est pas laissé prendre aux excès de langage de certaine presse et de","L'Argus indochinois, Hanoï. Hebdomadaire autonomiste créé par Amédée Clémenti, mécanicien, entrepreneur, assassin, fondateur d'une famille franco-annamite, riziculteur. Suivi d'un recueil des articles d'Amédée Clémenti et de « Pierre Toussaint » dans l'Effort",Indochine,Indochine
inde-indochine-argus-indochinois-c54aeb,roustan-m,roustan-m-marcel,1,Mario Roustan,Roustan,Mario,Senate,Hérault,,,,0,1,apposition,"spérance que notre pays saura la mener à bien, jusqu'au bout. Mario Roustan, sénateur de l'Hérault, ancien ministre, vice-président de la Commission des Colonies.","L'Argus indochinois, Hanoï. Hebdomadaire autonomiste créé par Amédée Clémenti, mécanicien, entrepreneur, assassin, fondateur d'une famille franco-annamite, riziculteur. Suivi d'un recueil des articles d'Amédée Clémenti et de « Pierre Toussaint » dans l'Effort",Indochine,Indochine
inde-indochine-arip-733070,outrey,outrey,1,Outrey,Outrey,,Chamber of Deputies,Cochinchine,,,,0,0,apposition,"inistre des colonies, à la question écrite posée le 26 janvier par M. Outrey, député de la Cochinchine, relative aux dépenses de l'Agence économique de l'Indochin",Agence radiotélégraphique de l'Indochine et du Pacifique,Indochine,Indochine
inde-indochine-arsenal-marine-saigon-dfaa26,prevet-c,prevet-c,1,Ch. Prevet,Prevet,Ch.,Chamber of Deputies,,,,,0,0,apposition,"), constructeur de matériel ferroviaire. Administrateur délégué : Ch. Prevet, député, témoin de mariage de Louise Dufraigne. Affaire en difficulté rachetée en juin",Arsenal de la Marine,Indochine,Indochine
inde-indochine-arsenal-marine-saigon-dfaa26,mahieu,mahieu,1,Mahieu,Mahieu,,Chamber of Deputies,,,,,0,0,apposition,"se de M. le ministre de la marine à la question no 3077, posée par M. Mahieu, député, le 25 mars 1913. (Journal officiel de la République française, 3 avril 1913) ",Arsenal de la Marine,Indochine,Indochine
inde-indochine-arsenal-marine-saigon-dfaa26,outrey-e,outrey-e,1,Ernest Outrey,Outrey,Ernest,Chamber of Deputies,,,,,0,0,apposition,"mbre 1924) Au cours de la discussion du budget de la Marine, M. Ernest Outrey, député, de la Cochinchine, a développé quelques observations sur l’arsenal de Saïgon.",Arsenal de la Marine,Indochine,Indochine
inde-indochine-assurance-fr-asiatique-e280cc,courtier-j,,0,Joseph Courtier,Courtier,Joseph,Chamber of Deputies,Wassy,,,,0,0,apposition,"de voix. Nous regrettons également l'échec de notre ami, M. Joseph Courtier, député de Wassy, qui servit toujours avec dévouement les intérêts des agents généraux",L'Assurance franco-asiatique,Indochine,Indochine
inde-indochine-auguste-darles-1876-1940-496def,boisneuf-r,,0,René Boisneuf,Boisneuf,René,Chamber of Deputies,Guadeloupe,,,,0,0,apposition," en bref) (Le Petit Parisien, 13 décembre 1921 : en bref) M. René Boisneuf, député de la Guadeloupe, vient d'adresser au président de la. Chambre une lettre l'in",Darles,Indochine,Indochine
inde-indochine-avenir-du-tonkin-afe72d,chautemps-f,,0,Félix Chautemps,Chautemps,Félix,Chamber of Deputies,Savoie,,,,0,0,apposition,"————————————— Les requins congréganistes en Indo-Chine par Félix Chautemps, député de la Savoie. (Les Annales coloniales, 6 janvier 1912) M. Viollette écrit : ",L'Avenir du Tonkin,Indochine,Indochine
inde-indochine-beauville-eynaud-rachgia-013ce4,surcouf,surcouf-r,1,Surcouf,Surcouf,,Senate,,,,,0,0,apposition,"décoré de la croix de guerre, pupille et secrétaire particulier de M. Surcouf, sénateur, demeurant au château du Mesnil, à Plerguer (Ille-et-Vilaine), avec Mademoisel","Beauville dit Eynaud, métis riziculteur à Rachgia. Sa bérézina judiciaire",Indochine,Indochine
inde-indochine-bietry-guigne-cam-tiem-20a8ee,bietry-p,,0,Pierre Biétry,Biétry,Pierre,Chamber of Deputies,Finistère,,,,0,0,apposition,"illeurs, qui suit à son tour la même voie. C'est ainsi que M. Pierre Biétry, ancien député du Finistère, qui laissa à la Chambre une mémoire tapageuse, tente la fortune ","Biétry et Guigné, Cam-Tiêm",Indochine,Indochine
inde-indochine-bietry-guigne-cam-tiem-20a8ee,bietry-p,,0,Pierre Biétry,Biétry,Pierre,Chamber of Deputies,,,,,0,0,apposition,"ictime était un homme qui fut célèbre à un moment en France, M. Pierre Biétry, ancien député. Les coupables purent être arrêtés ; mais, malgré leurs aveux répétés et circo","Biétry et Guigné, Cam-Tiêm",Indochine,Indochine
inde-indochine-bogaert-scierie-hue-914957,pierre-perreau-pradier,,0,[Pierre] Perreau-Pradier,[Pierre] Perreau-Pradier,,Chamber of Deputies,Yonne,,,,0,0,bracket,"H. BOGAERT. ————————— Le dernier pensum de l’élève [Pierre] Perreau-Pradier [député de l’Yonne] (L'Éveil économique de l'Indochine, 28 octobre 1923) […] Mais M.","Bogaert, scierie, Thua-Luu",Indochine,Indochine
