doc_id,company_key,company_name,person_key,name_clean,surname,given,role,year,source_ref,annotation,region,country,sector,anchor_type,trigger,parse_note,member_raw
afrique-equatoriale-aec-1951-aef-cameroun-6d0821,industriellecolonialeequatoriale,Cie industrielle et coloniale équatoriale,joubert-a,André Joubert,Joubert,André,president,1951,Annuaire des entreprises coloniales,,Afrique equatoriale francaise,Afrique équatoriale française,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,initials_or_forename,MM. André Joubert
afrique-equatoriale-aec-1951-aef-cameroun-6d0821,industriellecolonialeequatoriale,Cie industrielle et coloniale équatoriale,girardot,Girardot,Girardot,,administrateur,1951,Annuaire des entreprises coloniales,,Afrique equatoriale francaise,Afrique équatoriale française,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,surname_only,M. Girardot
afrique-equatoriale-aec-1951-aef-cameroun-6d0821,industriellecolonialeequatoriale,Cie industrielle et coloniale équatoriale,peinturier-g,G. Peinturier,Peinturier,G.,administrateur,1951,Annuaire des entreprises coloniales,,Afrique equatoriale francaise,Afrique équatoriale française,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,initials_or_forename,G. Peinturier
afrique-equatoriale-aec-1951-aef-cameroun-6d0821,minierecongo,Cie minière du Congo français,darde-a,André Darde,Darde,André,administrateur,1951,Annuaire des entreprises coloniales,,Afrique equatoriale francaise,Afrique équatoriale française,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,initials_or_forename,André Darde
afrique-equatoriale-aec-1951-aef-cameroun-6d0821,minierecongo,Cie minière du Congo français,dupeyrat-a,Armand Dupeyrat,Dupeyrat,Armand,administrateur,1951,Annuaire des entreprises coloniales,CGEM,Afrique equatoriale francaise,Afrique équatoriale française,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,initials_or_forename,Armand Dupeyrat [CGEM]
afrique-equatoriale-aec-1951-aef-cameroun-6d0821,minierecongo,Cie minière du Congo français,gascuel-r,Robert Gascuel,Gascuel,Robert,administrateur,1951,Annuaire des entreprises coloniales,,Afrique equatoriale francaise,Afrique équatoriale française,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,initials_or_forename,Robert Gascuel
afrique-equatoriale-aec-1951-aef-cameroun-6d0821,minierecongo,Cie minière du Congo français,guynet-d,Daniel Guynet,Guynet,Daniel,administrateur,1951,Annuaire des entreprises coloniales,fils de William,Afrique equatoriale francaise,Afrique équatoriale française,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,initials_or_forename,Daniel Guynet [fils de William]
afrique-equatoriale-aec-1951-aef-cameroun-6d0821,minierecongo,Cie minière du Congo français,letondot-c,Charles Letondot,Letondot,Charles,administrateur,1951,Annuaire des entreprises coloniales,BUP,Afrique equatoriale francaise,Afrique équatoriale française,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,initials_or_forename,Charles Letondot [BUP]
afrique-equatoriale-aec-1951-aef-cameroun-6d0821,minierecongo,Cie minière du Congo français,level-p,Philippe Level,Level,Philippe,administrateur,1951,Annuaire des entreprises coloniales,Livry-; député,Afrique equatoriale francaise,Afrique équatoriale française,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,initials_or_forename,Philippe [Livry-]Level [député]
afrique-equatoriale-aec-1951-aef-cameroun-6d0821,minierecongo,Cie minière du Congo français,sengier-e,Edgar Sengier,Sengier,Edgar,administrateur,1951,Annuaire des entreprises coloniales,Union minière (Belgique),Afrique equatoriale francaise,Afrique équatoriale française,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,initials_or_forename,Edgar Sengier [Union minière (Belgique)]
afrique-equatoriale-aec-1951-aef-cameroun-6d0821,minierekoulamoutou,Compagnie minière de Koula-Moutou,vadier,Vadier,Vadier,,president,1951,Annuaire des entreprises coloniales,Joseph; gouv. gén. col.,Afrique equatoriale francaise,Afrique équatoriale française,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,surname_only,M. [Joseph] Vadier [gouv. gén. col.]
afrique-equatoriale-aec-1951-aef-cameroun-6d0821,minierekoulamoutou,Compagnie minière de Koula-Moutou,e-benedic,É Bénédic,É Bénédic,,administrateur,1951,Annuaire des entreprises coloniales,douard,Afrique equatoriale francaise,Afrique équatoriale française,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,surname_only,É[douard] Bénédic
afrique-equatoriale-aec-1951-aef-cameroun-6d0821,minierekoulamoutou,Compagnie minière de Koula-Moutou,pinci,Pinci,Pinci,,administrateur,1951,Annuaire des entreprises coloniales,CMOO,Afrique equatoriale francaise,Afrique équatoriale française,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,surname_only,M. Pinci [CMOO]
afrique-equatoriale-aec-1951-aef-cameroun-6d0821,miniereoubanghioriental,Cie minière de l'Oubanghi oriental,g-hausser,G Hausser,G Hausser,,president,1951,Annuaire des entreprises coloniales,aston,Afrique equatoriale francaise,Afrique équatoriale française,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,surname_only,MM. G[aston] Hausser
afrique-equatoriale-aec-1951-aef-cameroun-6d0821,miniereoubanghioriental,Cie minière de l'Oubanghi oriental,e-benedic,É Bénédic,É Bénédic,,president_directeur_general,1951,Annuaire des entreprises coloniales,douard; gendre de William Guynet,Afrique equatoriale francaise,Afrique équatoriale française,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,surname_only,É[douard] Bénédic [gendre de William Guynet]
afrique-equatoriale-aec-1951-aef-cameroun-6d0821,miniereoubanghioriental,Cie minière de l'Oubanghi oriental,monteil-j,J. Monteil,Monteil,J.,vice_president,1951,Annuaire des entreprises coloniales,,Afrique equatoriale francaise,Afrique équatoriale française,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,initials_or_forename,J. Monteil
afrique-equatoriale-aec-1951-aef-cameroun-6d0821,miniereoubanghioriental,Cie minière de l'Oubanghi oriental,bonvallet-j,J.-M. Bonvallet,Bonvallet,J.-M.,administrateur,1951,Annuaire des entreprises coloniales,,Afrique equatoriale francaise,Afrique équatoriale française,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,initials_or_forename,J.-M. Bonvallet
afrique-equatoriale-aec-1951-aef-cameroun-6d0821,miniereoubanghioriental,Cie minière de l'Oubanghi oriental,jolis-j,J. Jolis,Jolis,J.,administrateur,1951,Annuaire des entreprises coloniales,,Afrique equatoriale francaise,Afrique équatoriale française,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,initials_or_forename,J. Jolis
afrique-equatoriale-aec-1951-aef-cameroun-6d0821,miniereoubanghioriental,Cie minière de l'Oubanghi oriental,pinci,Pinci,Pinci,,administrateur,1951,Annuaire des entreprises coloniales,ario,Afrique equatoriale francaise,Afrique équatoriale française,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,surname_only,M[ario] Pinci
afrique-equatoriale-aec-1951-aef-cameroun-6d0821,miniereoubanghioriental,Cie minière de l'Oubanghi oriental,h-rolloy,H Rolloy,H Rolloy,,administrateur,1951,Annuaire des entreprises coloniales,enri; Bq Indochine,Afrique equatoriale francaise,Afrique équatoriale française,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,surname_only,H[enri] Rolloy [Bq Indochine]
afrique-equatoriale-aec-1951-aef-cameroun-6d0821,miniereoubanghioriental,Cie minière de l'Oubanghi oriental,g-du-boisrouvray,G du Boisrouvray,G du Boisrouvray,,administrateur,1951,Annuaire des entreprises coloniales,uy; Équatoriale des mines,Afrique equatoriale francaise,Afrique équatoriale française,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,surname_only,G[uy] du Boisrouvray [Équatoriale des mines]
afrique-equatoriale-aec-1951-aef-cameroun-6d0821,miniereoubanghioriental,Cie minière de l'Oubanghi oriental,h-pagezy,H Pagézy,H Pagézy,,administrateur,1951,Annuaire des entreprises coloniales,enri; Peñarroya,Afrique equatoriale francaise,Afrique équatoriale française,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,surname_only,H[enri] Pagézy [Peñarroya]
afrique-equatoriale-aec-1951-aef-cameroun-6d0821,recherchesauriferesgabon,Cie de recherches aurifères au Gabon,monteil-j,Joseph Monteil,Monteil,Joseph,president_directeur_general,1951,Annuaire des entreprises coloniales,,Afrique equatoriale francaise,Afrique équatoriale française,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,initials_or_forename,MM. Joseph Monteil
afrique-equatoriale-aec-1951-aef-cameroun-6d0821,recherchesauriferesgabon,Cie de recherches aurifères au Gabon,hausser-g,Gaston Hausser,Hausser,Gaston,administrateur,1951,Annuaire des entreprises coloniales,,Afrique equatoriale francaise,Afrique équatoriale française,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,initials_or_forename,Gaston Hausser
afrique-equatoriale-aec-1951-aef-cameroun-6d0821,recherchesauriferesgabon,Cie de recherches aurifères au Gabon,perrin-l,Louis Perrin,Perrin,Louis,administrateur,1951,Annuaire des entreprises coloniales,,Afrique equatoriale francaise,Afrique équatoriale française,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,initials_or_forename,Louis Perrin
afrique-equatoriale-aec-1951-aef-cameroun-6d0821,recherchesauriferesgabon,Cie de recherches aurifères au Gabon,agricole-du-haut-ogooue,agricole du Haut-Ogooué,agricole du Haut-Ogooué,,administrateur,1951,Annuaire des entreprises coloniales,SHO,Afrique equatoriale francaise,Afrique équatoriale française,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,surname_only,agricole du Haut-Ogooué [SHO]
afrique-equatoriale-aec-1951-aef-cameroun-6d0821,recherchesauriferesgabon,Cie de recherches aurifères au Gabon,pinci-m,Mario Pinci,Pinci,Mario,administrateur,1951,Annuaire des entreprises coloniales,CMOO,Afrique equatoriale francaise,Afrique équatoriale française,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,initials_or_forename,Mario Pinci [CMOO]
afrique-equatoriale-aec-1951-aef-cameroun-6d0821,comptoirdiamant,Comptoir français du diamant,wolfram-du-tonkin,wolfram du Tonkin,wolfram du Tonkin,,administrateur,1951,Annuaire des entreprises coloniales,EWT,Afrique equatoriale francaise,Afrique équatoriale française,Documents généraux (par ordre chronologique),numbered_entry,premiers_admin,surname_only,wolfram du Tonkin [EWT]
afrique-equatoriale-aec-1951-aef-cameroun-6d0821,comptoirdiamant,Comptoir français du diamant,metallurgique-de-l-indochine,métallurgique de l'Indochine,métallurgique de l'Indochine,,administrateur,1951,Annuaire des entreprises coloniales,Minemet-Indochine,Afrique equatoriale francaise,Afrique équatoriale française,Documents généraux (par ordre chronologique),numbered_entry,premiers_admin,surname_only,métallurgique de l'Indochine [Minemet-Indochine]
afrique-equatoriale-aec-1951-aef-cameroun-6d0821,comptoirdiamant,Comptoir français du diamant,e-benedic,É Bénédic,É Bénédic,,gerant,1937,"L’Écho des mines et de la métallurgie, 20 novembre 1937",douard,Afrique equatoriale francaise,Afrique équatoriale française,Documents généraux (par ordre chronologique),citation,gerants,surname_only,MM. É[douard] Bénédic
afrique-equatoriale-aec-1951-aef-cameroun-6d0821,comptoirdiamant,Comptoir français du diamant,duclerc-g,G. Duclerc,Duclerc,G.,gerant,1937,"L’Écho des mines et de la métallurgie, 20 novembre 1937",secr. général CMOO,Afrique equatoriale francaise,Afrique équatoriale française,Documents généraux (par ordre chronologique),citation,gerants,initials_or_forename,G. Duclerc [secr. général CMOO]
afrique-equatoriale-aec-1951-aef-cameroun-6d0821,energieelectriqueafriqueequatoriale,Énergie électrique d'Afrique équatoriale,mougin-l,Louis Mougin,Mougin,Louis,vice_president,1949,"J. O. R. F., 4 janvier 1949, p. 218",,Afrique equatoriale francaise,Afrique équatoriale française,Documents généraux (par ordre chronologique),citation,conseil_annuaire,initials_or_forename,MM. Louis Mougin
afrique-equatoriale-aec-1951-aef-cameroun-6d0821,energieelectriqueafriqueequatoriale,Énergie électrique d'Afrique équatoriale,presid-jean-louis-fau,présid.: Jean Louis Fau,présid.: Jean Louis Fau,,vice_president,1949,"J. O. R. F., 4 janvier 1949, p. 218",,Afrique equatoriale francaise,Afrique équatoriale française,Documents généraux (par ordre chronologique),citation,conseil_annuaire,surname_only,présid.: Jean Louis Fau
afrique-equatoriale-aec-1951-aef-cameroun-6d0821,energieelectriqueafriqueequatoriale,Énergie électrique d'Afrique équatoriale,barbarin-c,Charles Barbarin,Barbarin,Charles,administrateur,1949,"J. O. R. F., 4 janvier 1949, p. 218",,Afrique equatoriale francaise,Afrique équatoriale française,Documents généraux (par ordre chronologique),citation,conseil_annuaire,initials_or_forename,Charles Barbarin
afrique-equatoriale-aec-1951-aef-cameroun-6d0821,energieelectriqueafriqueequatoriale,Énergie électrique d'Afrique équatoriale,barou-j,J. Barou,Barou,J.,administrateur,1949,"J. O. R. F., 4 janvier 1949, p. 218",,Afrique equatoriale francaise,Afrique équatoriale française,Documents généraux (par ordre chronologique),citation,conseil_annuaire,initials_or_forename,J. Barou
afrique-equatoriale-aec-1951-aef-cameroun-6d0821,energieelectriqueafriqueequatoriale,Énergie électrique d'Afrique équatoriale,crouzet-e,Étienne Crouzet,Crouzet,Étienne,administrateur,1949,"J. O. R. F., 4 janvier 1949, p. 218",,Afrique equatoriale francaise,Afrique équatoriale française,Documents généraux (par ordre chronologique),citation,conseil_annuaire,initials_or_forename,Étienne Crouzet
afrique-equatoriale-aec-1951-aef-cameroun-6d0821,energieelectriqueafriqueequatoriale,Énergie électrique d'Afrique équatoriale,herve-de-maublanc,Hervé de Maublanc,Hervé de Maublanc,,administrateur,1949,"J. O. R. F., 4 janvier 1949, p. 218",,Afrique equatoriale francaise,Afrique équatoriale française,Documents généraux (par ordre chronologique),citation,conseil_annuaire,surname_only,Hervé de Maublanc
afrique-equatoriale-aec-1951-aef-cameroun-6d0821,energieelectriqueafriqueequatoriale,Énergie électrique d'Afrique équatoriale,mouric,Mouric,Mouric,,administrateur,1949,"J. O. R. F., 4 janvier 1949, p. 218",,Afrique equatoriale francaise,Afrique équatoriale française,Documents généraux (par ordre chronologique),citation,conseil_annuaire,surname_only,Mouric
afrique-equatoriale-aec-1951-aef-cameroun-6d0821,energieelectriqueafriqueequatoriale,Énergie électrique d'Afrique équatoriale,parisot-e,Émile Parisot,Parisot,Émile,administrateur,1949,"J. O. R. F., 4 janvier 1949, p. 218",,Afrique equatoriale francaise,Afrique équatoriale française,Documents généraux (par ordre chronologique),citation,conseil_annuaire,initials_or_forename,Émile Parisot
afrique-equatoriale-aec-1951-aef-cameroun-6d0821,energieelectriqueafriqueequatoriale,Énergie électrique d'Afrique équatoriale,tchitchelle-s,S. Tchitchelle,Tchitchelle,S.,administrateur,1949,"J. O. R. F., 4 janvier 1949, p. 218",,Afrique equatoriale francaise,Afrique équatoriale française,Documents généraux (par ordre chronologique),citation,conseil_annuaire,initials_or_forename,S. Tchitchelle
afrique-equatoriale-aec-1951-aef-cameroun-6d0821,energieelectriqueportgentilport,"Énergie électrique de Port-Gentil, PORT",vivier,Vivier,Vivier,,president,1949,"J. O. R. F., 4 janvier 1949, p. 218",,Afrique equatoriale francaise,Afrique équatoriale française,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,surname_only,M. Vivier
afrique-equatoriale-aec-1951-aef-cameroun-6d0821,energieelectriqueportgentilport,"Énergie électrique de Port-Gentil, PORT",lesour,Lesour,Lesour,,administrateur,1949,"J. O. R. F., 4 janvier 1949, p. 218",,Afrique equatoriale francaise,Afrique équatoriale française,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,surname_only,M. Lesour
afrique-equatoriale-aec-1951-aef-cameroun-6d0821,energieelectriqueportgentilport,"Énergie électrique de Port-Gentil, PORT",i-energie-electrique-de-i-aef,I'Énergie électrique de I'A.E.F,I'Énergie électrique de I'A.E.F,,administrateur,1949,"J. O. R. F., 4 janvier 1949, p. 218",,Afrique equatoriale francaise,Afrique équatoriale française,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,surname_only,I'Énergie électrique de I'A.E.F
afrique-equatoriale-aec-1951-aef-cameroun-6d0821,energieelectriqueportgentilport,"Énergie électrique de Port-Gentil, PORT",prevaux,Prévaux,Prévaux,,administrateur,1949,"J. O. R. F., 4 janvier 1949, p. 218",,Afrique equatoriale francaise,Afrique équatoriale française,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,surname_only,M. Prévaux
afrique-equatoriale-aec-1951-aef-cameroun-6d0821,entreprisesdesplatslefevre,Entreprises Desplats et Lefèvre,lefevre-r,René Lefèvre,Lefèvre,René,president,1949,"J. O. R. F., 4 janvier 1949, p. 218",,Afrique equatoriale francaise,Afrique équatoriale française,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,initials_or_forename,M. René Lefèvre
afrique-equatoriale-aec-1951-aef-cameroun-6d0821,entreprisesdesplatslefevre,Entreprises Desplats et Lefèvre,desplats-j,Jean Desplats,Desplats,Jean,administrateur,1949,"J. O. R. F., 4 janvier 1949, p. 218",,Afrique equatoriale francaise,Afrique équatoriale française,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,initials_or_forename,Mme Jean Desplats
afrique-equatoriale-aec-1951-aef-cameroun-6d0821,entreprisesdesplatslefevre,Entreprises Desplats et Lefèvre,bos-r,Raymond Bos,Bos,Raymond,administrateur,1949,"J. O. R. F., 4 janvier 1949, p. 218",,Afrique equatoriale francaise,Afrique équatoriale française,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,initials_or_forename,MM. Raymond Bos
afrique-equatoriale-aec-1951-aef-cameroun-6d0821,entreprisesdesplatslefevre,Entreprises Desplats et Lefèvre,de-montrichard-c,Claude de Montrichard,de Montrichard,Claude,administrateur,1949,"J. O. R. F., 4 janvier 1949, p. 218",médecin,Afrique equatoriale francaise,Afrique équatoriale française,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,initials_or_forename,Claude de Montrichard [médecin]
afrique-equatoriale-aec-1951-aef-cameroun-6d0821,entreprisesdesplatslefevre,Entreprises Desplats et Lefèvre,semaille-r,Robert Semaille,Semaille,Robert,administrateur,1949,"J. O. R. F., 4 janvier 1949, p. 218",,Afrique equatoriale francaise,Afrique équatoriale française,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,initials_or_forename,Robert Semaille
afrique-equatoriale-aec-1951-aef-cameroun-6d0821,gabonniari,Gabon-Niari,chelle-s,Serge Chelle,Chelle,Serge,president,1949,"J. O. R. F., 4 janvier 1949, p. 218",,Afrique equatoriale francaise,Afrique équatoriale française,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,positional_forename,MM. Serge Chelle
afrique-equatoriale-aec-1951-aef-cameroun-6d0821,gabonniari,Gabon-Niari,cantacuzene,Cantacuzène,Cantacuzène,,administrateur,1949,"J. O. R. F., 4 janvier 1949, p. 218",M'Zaïta,Afrique equatoriale francaise,Afrique équatoriale française,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,surname_only,Cantacuzène [M'Zaïta]
afrique-equatoriale-aec-1951-aef-cameroun-6d0821,gabonniari,Gabon-Niari,pellissard,Pellissard,Pellissard,,administrateur,1949,"J. O. R. F., 4 janvier 1949, p. 218",,Afrique equatoriale francaise,Afrique équatoriale française,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,surname_only,Pellissard
afrique-equatoriale-aec-1951-aef-cameroun-6d0821,gabonniari,Gabon-Niari,berger-pdg-min-gundafa-h,Henri Berger [pdg Min. Gundafa,Berger [pdg Min. Gundafa,Henri,administrateur,1949,"J. O. R. F., 4 janvier 1949, p. 218",Maroc,Afrique equatoriale francaise,Afrique équatoriale française,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,initials_or_forename,Henri Berger [pdg Min. Gundafa (Maroc)
afrique-equatoriale-aec-1951-aef-cameroun-6d0821,gabonniari,Gabon-Niari,brustier-h,Henri Brustier,Brustier,Henri,administrateur,1949,"J. O. R. F., 4 janvier 1949, p. 218",La Holding coloniale,Afrique equatoriale francaise,Afrique équatoriale française,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,initials_or_forename,Henri Brustier [La Holding coloniale]
afrique-equatoriale-aec-1951-aef-cameroun-6d0821,gabonniari,Gabon-Niari,modiano-a,Albert Modiano,Modiano,Albert,administrateur,1949,"J. O. R. F., 4 janvier 1949, p. 218",SGF,Afrique equatoriale francaise,Afrique équatoriale française,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,initials_or_forename,Albert Modiano [SGF]
afrique-equatoriale-aec-1951-aef-cameroun-6d0821,gabonniari,Gabon-Niari,barondeau-g,Georges Barondeau,Barondeau,Georges,administrateur,1949,"J. O. R. F., 4 janvier 1949, p. 218",,Afrique equatoriale francaise,Afrique équatoriale française,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,initials_or_forename,Georges Barondeau
afrique-equatoriale-aec-1951-aef-cameroun-6d0821,groupementgabonais,Groupement gabonais S. A,perrin-l,L. Perrin,Perrin,L.,president_directeur_general,1949,"J. O. R. F., 4 janvier 1949, p. 218",,Afrique equatoriale francaise,Afrique équatoriale française,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,initials_or_forename,MM. L. Perrin
afrique-equatoriale-aec-1951-aef-cameroun-6d0821,groupementgabonais,Groupement gabonais S. A,monteil-j,J. Monteil,Monteil,J.,administrateur,1949,"J. O. R. F., 4 janvier 1949, p. 218",,Afrique equatoriale francaise,Afrique équatoriale française,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,initials_or_forename,J. Monteil
afrique-equatoriale-aec-1951-aef-cameroun-6d0821,groupementgabonais,Groupement gabonais S. A,pinci-m,Mario Pinci,Pinci,Mario,administrateur,1949,"J. O. R. F., 4 janvier 1949, p. 218",CMOO,Afrique equatoriale francaise,Afrique équatoriale française,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,initials_or_forename,Mario Pinci [CMOO]
afrique-equatoriale-aec-1951-aef-cameroun-6d0821,groupementgabonais,Groupement gabonais S. A,a-port-gentil-c,Chantiers à Port-Gentil,à Port-Gentil,Chantiers,administrateur,1949,"J. O. R. F., 4 janvier 1949, p. 218",notice 348 = AOF,Afrique equatoriale francaise,Afrique équatoriale française,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,positional_forename,Chantiers à Port-Gentil (notice 348 = AOF)
afrique-equatoriale-aec-1951-aef-cameroun-6d0821,africainechaussuresbp,"Société africaine de chaussures, B. P",sapin-ligneres,Sapin-Lignères,Sapin-Lignères,,administrateur,1949,"J. O. R. F., 4 janvier 1949, p. 218",,Afrique equatoriale francaise,Afrique équatoriale française,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,surname_only,MM. Sapin-Lignères
afrique-equatoriale-aec-1951-aef-cameroun-6d0821,africainechaussuresbp,"Société africaine de chaussures, B. P",casablanca,Casablanca),Casablanca),,administrateur,1949,"J. O. R. F., 4 janvier 1949, p. 218",,Afrique equatoriale francaise,Afrique équatoriale française,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,surname_only,Casablanca)
afrique-equatoriale-aec-1951-aef-cameroun-6d0821,africainechaussuresbp,"Société africaine de chaussures, B. P",favre-gilly,Favre-Gilly,Favre-Gilly,,administrateur,1949,"J. O. R. F., 4 janvier 1949, p. 218",Crédit du Maghreb,Afrique equatoriale francaise,Afrique équatoriale française,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,surname_only,Favre-Gilly (Crédit du Maghreb)
afrique-equatoriale-aec-1951-aef-cameroun-6d0821,africainechaussuresbp,"Société africaine de chaussures, B. P",marroqui-f,Financiera Marroqui,Marroqui,Financiera,administrateur,1949,"J. O. R. F., 4 janvier 1949, p. 218",,Afrique equatoriale francaise,Afrique équatoriale française,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,positional_forename,Financiera Marroqui
afrique-equatoriale-aec-1951-aef-cameroun-6d0821,africainechaussuresbp,"Société africaine de chaussures, B. P",casablanca,Casablanca),Casablanca),,administrateur,1949,"J. O. R. F., 4 janvier 1949, p. 218",,Afrique equatoriale francaise,Afrique équatoriale française,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,surname_only,Casablanca)
afrique-equatoriale-aec-1951-aef-cameroun-6d0821,africainechaussuresbp,"Société africaine de chaussures, B. P",renaldo-l,Léandre Renaldo,Renaldo,Léandre,administrateur,1949,"J. O. R. F., 4 janvier 1949, p. 218",,Afrique equatoriale francaise,Afrique équatoriale française,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,initials_or_forename,MM. Léandre Renaldo
afrique-equatoriale-aec-1951-aef-cameroun-6d0821,africainechaussuresbp,"Société africaine de chaussures, B. P",guelfman-g,Gregoritch Guelfman,Guelfman,Gregoritch,administrateur,1949,"J. O. R. F., 4 janvier 1949, p. 218",,Afrique equatoriale francaise,Afrique équatoriale française,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,positional_forename,Gregoritch Guelfman
afrique-equatoriale-aec-1951-aef-cameroun-6d0821,africaineconstructionscivilesindustriellesbp,"Société africaine de constructions civiles et industrielles, B. P",brueder-j,Jean Brueder,Brueder,Jean,president,1949,"J. O. R. F., 4 janvier 1949, p. 218",,Afrique equatoriale francaise,Afrique équatoriale française,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,initials_or_forename,MM. Jean Brueder
afrique-equatoriale-aec-1951-aef-cameroun-6d0821,africaineconstructionscivilesindustriellesbp,"Société africaine de constructions civiles et industrielles, B. P",rodary-p,Paul Rodary,Rodary,Paul,administrateur_delegue,1949,"J. O. R. F., 4 janvier 1949, p. 218",,Afrique equatoriale francaise,Afrique équatoriale française,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,initials_or_forename,Paul Rodary
afrique-equatoriale-aec-1951-aef-cameroun-6d0821,africaineconstructionscivilesindustriellesbp,"Société africaine de constructions civiles et industrielles, B. P",ramas-j,Jules Ramas,Ramas,Jules,administrateur,1949,"J. O. R. F., 4 janvier 1949, p. 218",,Afrique equatoriale francaise,Afrique équatoriale française,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,initials_or_forename,Jules Ramas
afrique-equatoriale-aec-1951-aef-cameroun-6d0821,africaineconstructionscivilesindustriellesbp,"Société africaine de constructions civiles et industrielles, B. P",barondeau-ingenieur-des-mines-e,Élie Romain. Georges Barondeau: ingénieur des mines,Barondeau: ingénieur des mines,Élie Romain. Georges,administrateur,1949,"J. O. R. F., 4 janvier 1949, p. 218",,Afrique equatoriale francaise,Afrique équatoriale française,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,initials_or_forename,Élie Romain. Georges Barondeau: ingénieur des mines
afrique-equatoriale-aec-1951-aef-cameroun-6d0821,africaineconstructionscivilesindustriellesbp,"Société africaine de constructions civiles et industrielles, B. P",appele-par-celles-de-nam-kok,appelé par celles de Nam-Kok,appelé par celles de Nam-Kok,,administrateur,1949,"J. O. R. F., 4 janvier 1949, p. 218",Laos,Afrique equatoriale francaise,Afrique équatoriale française,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,surname_only,appelé par celles de Nam-Kok (Laos)
afrique-equatoriale-aec-1951-aef-cameroun-6d0821,africaineconstructionscivilesindustriellesbp,"Société africaine de constructions civiles et industrielles, B. P",delegue-au-conseil-des-interets-economiques,délégué au Conseil des intérêts économiques,délégué au Conseil des intérêts économiques,,administrateur,1949,"J. O. R. F., 4 janvier 1949, p. 218",,Afrique equatoriale francaise,Afrique équatoriale française,Documents généraux (par ordre chronologique),numbered_entry,conseil_annuaire,surname_only,délégué au Conseil des intérêts économiques
