doc_id,company_key,company_name,person_key,name_clean,surname,given,role,year,source_ref,annotation,region,country,sector,anchor_type,trigger,parse_note,member_raw,match_method,source_genre
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,africainetransports,Compagnie Africaine de Transports,barthou-l,Léon BARTHOU,BARTHOU,Léon,administrateur,,Qui êtes-vous ? 1924,Compagnie africaine de transports,Maroc,Maroc,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,BARTHOU (Léon),prefix_exact_length,biographical
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,africainetransports,Compagnie Africaine de Transports,barthou-l,Léon BARTHOU,BARTHOU,Léon,administrateur,,Qui êtes-vous ? 1924,Compagnie africaine de transports,Maroc,Maroc,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,BARTHOU (Léon),prefix_exact_length,biographical
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,africainetransports,Compagnie Africaine de Transports,barthou-l,Louis BARTHOU,BARTHOU,Louis,administrateur,,Qui êtes-vous ? 1924,Compagnie africaine de transports,Maroc,Maroc,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,BARTHOU (Louis),prefix_exact_length,biographical
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,galerieslafayette,Galeries Lafayette,bauer-h,H[enri ou Henry] BAUER,BAUER,H[enri ou Henry],administrateur,,Qui êtes-vous ? 1924,Galeries Lafayette,Maroc,Maroc,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,BAUER (H[enri ou Henry]),prefix_exact_length,biographical
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,comptoirnationalescompteparis,Comptoir national d'Escompte de Paris,bechmann-a,Alfred BECHMANN,BECHMANN,Alfred,administrateur,,Qui êtes-vous ? 1924,Comptoir national d'escompte de Paris,Maroc,Maroc,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,BECHMANN (Alfred),prefix_exact_length,biographical
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,djebeldjerissa,Société du Djebel-Djerissa,beigbeder-d,David BEIGBEDER,BEIGBEDER,David,administrateur,,Qui êtes-vous ? 1924,Société du Djebel-Djerissa,Maroc,Maroc,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,BEIGBEDER (David),prefix_exact_length,biographical
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,algerienneglacehygieniqueentreposagefrigorifique,Compagnie Algérienne de glace hygiénique et d'entreposage frigorifique,de-bellescize-v,Vicomte [Fernand Regnauld] de BELLESCIZE,de BELLESCIZE,Vicomte [Fernand Regnauld],administrateur,,Qui êtes-vous ? 1924,Compagnie algérienne de glace hygiénique,Maroc,Maroc,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_particle_moved,BELLESCIZE (Vicomte [Fernand Regnauld] de),prefix,biographical
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,creditlyonnais,Crédit lyonnais,de-bellescize-v,Vicomte [Fernand Regnauld] de BELLESCIZE,de BELLESCIZE,Vicomte [Fernand Regnauld],administrateur,,Qui êtes-vous ? 1924,Crédit lyonnais,Maroc,Maroc,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_particle_moved,BELLESCIZE (Vicomte [Fernand Regnauld] de),prefix_exact_length,biographical
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,francomarocaine,Société Générale Franco-Marocaine,de-bellescize-v,Vicomte [Fernand Regnauld] de BELLESCIZE,de BELLESCIZE,Vicomte [Fernand Regnauld],administrateur,,Qui êtes-vous ? 1924,Société franco-marocaine,Maroc,Maroc,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_particle_moved,BELLESCIZE (Vicomte [Fernand Regnauld] de),prefix_exact_length,biographical
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,banqueparispaysbasparibas,Banque de Paris et des Pays-Bas (Paribas),benac-a,André-Jean BÉNAC,BÉNAC,André-Jean,administrateur,,Qui êtes-vous ? 1924,Banque de Paris et des Pays-Bas,Maroc,Maroc,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,BÉNAC (André-Jean),prefix,biographical
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,minesmarles,aux Mines de Marles,benac-a,André-Jean BÉNAC,BÉNAC,André-Jean,president,,Qui êtes-vous ? 1924,Compagnie des Mines de Marles,Maroc,Maroc,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,BÉNAC (André-Jean),prefix,biographical
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,minesmarles,aux Mines de Marles,benac-a,André-Jean BÉNAC,BÉNAC,André-Jean,president,,Qui êtes-vous ? 1924,Mines de Marles,Maroc,Maroc,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,BÉNAC (André-Jean),prefix,biographical
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,internationaleregiecointeresseetabacsmaroc,Société internationale de régie co-intéressée des Tabacs au Maroc,benac-a,André-Jean BÉNAC,BÉNAC,André-Jean,president,,Qui êtes-vous ? 1924,Société internationale de régie co-intéressée des tabacs au Maroc,Maroc,Maroc,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,BÉNAC (André-Jean),prefix,biographical
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,banquesalonique,Banque de Salonique,benac-a,André-Jean BÉNAC,BÉNAC,André-Jean,president,,Qui êtes-vous ? 1924,Banque de Salonique,Maroc,Maroc,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,BÉNAC (André-Jean),prefix_exact_length,biographical
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,banquecommercialemaroc,Banque commerciale du Maroc,berti-v,Victor [Antoine] BERTI,BERTI,Victor [Antoine],administrateur,,Qui êtes-vous ? 1924,Banque commerciale du Maroc,Maroc,Maroc,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,BERTI (Victor [Antoine]),prefix,biographical
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,manutentionmarocaine,La Manutention marocaine,berti-v,Victor [Antoine] BERTI,BERTI,Victor [Antoine],administrateur,,Qui êtes-vous ? 1924,Manutention marocaine,Maroc,Maroc,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,BERTI (Victor [Antoine]),prefix,biographical
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,banquecommercialemaroc,Banque commerciale du Maroc,berti-v,Victor [Antoine] BERTI,BERTI,Victor [Antoine],administrateur,,Qui êtes-vous ? 1924,Banque commerciale du Maroc,Maroc,Maroc,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,BERTI (Victor [Antoine]),prefix,biographical
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,banquecommercialemaroc,Banque commerciale du Maroc,berti-v,Victor [Antoine] BERTI,BERTI,Victor [Antoine],administrateur,,Qui êtes-vous ? 1924,Banque commerciale du Maroc,Maroc,Maroc,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,BERTI (Victor [Antoine]),prefix,biographical
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,marocaineexploitationsminieres,Société marocaine d'exploitations minières,berti-v,Victor [Antoine] BERTI,BERTI,Victor [Antoine],vice_president,,Qui êtes-vous ? 1924,Société marocaine d'exploitations minières,Maroc,Maroc,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,BERTI (Victor [Antoine]),prefix_exact_length,biographical
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,industriellehuilesmaroc,Société industrielle des huiles du Maroc,berti-v,Victor [Antoine] BERTI,BERTI,Victor [Antoine],administrateur,,Qui êtes-vous ? 1924,Société industrielle des huiles au Maroc,Maroc,Maroc,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,BERTI (Victor [Antoine]),prefix,biographical
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,moktaelhadid,MOKTA-EL-HADID,de-bertier-de-sauvigny-c,Comte [Jean] de BERTIER DE SAUVIGNY,de BERTIER DE SAUVIGNY,Comte [Jean],administrateur,,Qui êtes-vous ? 1924,Mokta-el-Hadid,Maroc,Maroc,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_particle_moved,BERTIER DE SAUVIGNY (Comte [Jean] de),prefix_exact_length,biographical
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,minesmanganesedarkveti,Société des mines de manganèse de Darkvéti,de-bertier-de-sauvigny-c,Comte [Jean] de BERTIER DE SAUVIGNY,de BERTIER DE SAUVIGNY,Comte [Jean],administrateur,,Qui êtes-vous ? 1924,Mines de manganèse de Darkvéti,Maroc,Maroc,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_particle_moved,BERTIER DE SAUVIGNY (Comte [Jean] de),prefix,biographical
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,constructionsmixtesmaroc,Sté de constructions mixtes au Maroc,de-bertier-de-sauvigny-c,Comte [Jean] de BERTIER DE SAUVIGNY,de BERTIER DE SAUVIGNY,Comte [Jean],administrateur,,Qui êtes-vous ? 1924,Société de constructions mixtes au Maroc,Maroc,Maroc,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_particle_moved,BERTIER DE SAUVIGNY (Comte [Jean] de),prefix,biographical
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,unionminesmarocaines,Union des mines marocaines,blanchet-v,Victor BLANCHET,BLANCHET,Victor,directeur,,Qui êtes-vous ? 1924,l'Union des mines marocaines,Maroc,Maroc,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,BLANCHET (Victor),prefix,biographical
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,fasielectricite,Compagnie Fasi d'Électricité,blanchet-v,Victor BLANCHET,BLANCHET,Victor,administrateur_delegue,,Qui êtes-vous ? 1924,Compagnie fasi d'électricité,Maroc,Maroc,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,BLANCHET (Victor),prefix,biographical
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,abattoirsmunicipauxindustrielsmaroc,Société générale des Abattoirs municipaux et industriels au Maroc,blanchet-v,Victor BLANCHET,BLANCHET,Victor,administrateur,,Qui êtes-vous ? 1924,Abattoirs municipaux et industriels du Maroc,Maroc,Maroc,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,BLANCHET (Victor),prefix,biographical
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,recherchesexploitationsminieres,Cie de Recherches et d'exploitations minières,blanchet-v,Victor BLANCHET,BLANCHET,Victor,administrateur,,Qui êtes-vous ? 1924,Compagnie de Recherches et d'exploitations minières (C,Maroc,Maroc,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,BLANCHET (Victor),prefix_exact_length,biographical
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,banquetransatlantique,Banque transatlantique,bloch-m,Marcel BLOCH,BLOCH,Marcel,administrateur_delegue,,Qui êtes-vous ? 1924,Banque transatlantique,Maroc,Maroc,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,BLOCH (Marcel),prefix_exact_length,biographical
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,banquecommercialemaroc,Banque commerciale du Maroc,bloch-m,Marcel BLOCH,BLOCH,Marcel,administrateur,,Qui êtes-vous ? 1924,Banque commerciale du Maroc,Maroc,Maroc,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,BLOCH (Marcel),prefix,biographical
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,colonies,Compagnie Générale des colonies,bloch-m,Marcel BLOCH,BLOCH,Marcel,administrateur,,Qui êtes-vous ? 1924,Compagnie générale des Colonies,Maroc,Maroc,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,BLOCH (Marcel),exact_single_token,biographical
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,grandstravauxmarseille,Société des Grands Travaux de Marseille,bloch-m,Marcel BLOCH,BLOCH,Marcel,administrateur,,Qui êtes-vous ? 1924,Société des Grands Travaux de Marseille,Maroc,Maroc,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,BLOCH (Marcel),prefix_exact_length,biographical
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,pacifique,de la Société du Pacifique,bluysen-p,Paul BLUYSEN,BLUYSEN,Paul,administrateur,,Qui êtes-vous ? 1924,Société du Pacifique,Maroc,Maroc,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,BLUYSEN (Paul),exact_single_token,biographical
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,auxiliairenavigation,Cie Auxiliaire de navigation,bocquet-u,Ubald BOCQUET,BOCQUET,Ubald,president,,Qui êtes-vous ? 1924,Compagnie auxiliaire de navigation,Maroc,Maroc,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,BOCQUET (Ubald),prefix,biographical
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,fusionneeliegeshamendaspetitekabylie,Société fusionnée des Lièges des Hamendas et de Petite-Kabylie,de-boissieu-p,Pierre de BOISSIEU,de BOISSIEU,Pierre,administrateur_delegue,,Qui êtes-vous ? 1924,Société fusionnée des lièges des Hamendas et de Petite- Kabylie,Maroc,Maroc,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_particle_moved,BOISSIEU (Pierre de),prefix,biographical
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,banquesyrie,Banque française de Syrie,boissonnas-j,Jean BOISSONNAS,BOISSONNAS,Jean,administrateur,,Qui êtes-vous ? 1924,Banque de Syrie,Maroc,Maroc,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,BOISSONNAS (Jean),prefix_exact_length,biographical
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,banqueimperialeottomane,"Banque impériale ottomane, puis Banque ottomane ou Osmanli Bankasi, 289 p.",boissonnas-j,Jean BOISSONNAS,BOISSONNAS,Jean,administrateur,,Qui êtes-vous ? 1924,Banque impériale ottomane,Maroc,Maroc,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,BOISSONNAS (Jean),prefix,biographical
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,industrielleplatine,Cie industrielle du platine,bonnardel-j,Jean BONNARDEL,BONNARDEL,Jean,president,,Qui êtes-vous ? 1924,Compagnie industrielle du Platine,Maroc,Maroc,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,BONNARDEL (Jean),prefix_exact_length,biographical
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,lyonnaisesebou,Société Lyonnaise du Sebou,bonnardel-j,Jean BONNARDEL,BONNARDEL,Jean,administrateur,,Qui êtes-vous ? 1924,Société lyonnaise du Sebou,Maroc,Maroc,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,BONNARDEL (Jean),prefix,biographical
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,industrielleplatine,Cie industrielle du platine,bordeaux-h,Henry BORDEAUX,BORDEAUX,Henry,president,,Qui êtes-vous ? 1924,Compagnie industrielle du platine,Maroc,Maroc,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,BORDEAUX (Henry),prefix_exact_length,biographical
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,centraledynamite,Centrale de dynamite,bordet,[Joseph] Lucien BORDET,BORDET,[Joseph] Lucien,president,,Qui êtes-vous ? 1924,Société centrale de Dynamite*,Maroc,Maroc,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,BORDET ([Joseph] Lucien),prefix,biographical
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,phosphatesdyr,Compagnie des Phosphates du Dyr,bordet,[Joseph] Lucien BORDET,BORDET,[Joseph] Lucien,president,,Qui êtes-vous ? 1924,Compagnie des Phosphates du Dyr,Maroc,Maroc,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,BORDET ([Joseph] Lucien),prefix,biographical
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,djebeldjerissa,Société du Djebel-Djerissa,bordet,[Joseph] Lucien BORDET,BORDET,[Joseph] Lucien,president,,Qui êtes-vous ? 1924,Société du Djebel- Djerissa,Maroc,Maroc,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,BORDET ([Joseph] Lucien),prefix_exact_length,biographical
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,forgeschatillon,Cie des Forges de Châtillon,bordet,[Joseph] Lucien BORDET,BORDET,[Joseph] Lucien,administrateur,,Qui êtes-vous ? 1924,Compagnie des forges de Châtillon,Maroc,Maroc,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,BORDET ([Joseph] Lucien),prefix_exact_length,biographical
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,creditnational,Crédit national,bordet,[Joseph] Lucien BORDET,BORDET,[Joseph] Lucien,administrateur,,Qui êtes-vous ? 1924,Crédit national*,Maroc,Maroc,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,BORDET ([Joseph] Lucien),prefix_exact_length,biographical
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,cheminsferouestalgerien,Compagnie des Chemins de fer de l'Ouest-Algérien,bordet,[Joseph] Lucien BORDET,BORDET,[Joseph] Lucien,administrateur,,Qui êtes-vous ? 1924,Chemins de fer de l'Ouest-Algérien,Maroc,Maroc,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,BORDET ([Joseph] Lucien),prefix,biographical
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,minesfergiraumont,Mines de fer de Giraumont,bordet,[Joseph] Lucien BORDET,BORDET,[Joseph] Lucien,administrateur,,Qui êtes-vous ? 1924,Mines de fer de Giraumont,Maroc,Maroc,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,BORDET ([Joseph] Lucien),prefix,biographical
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,cheminferboneguelmaprolongements,Compagnie du Chemin de fer de Bône à Guelma et prolongements,bordet,[Joseph] Lucien BORDET,BORDET,[Joseph] Lucien,administrateur,,Qui êtes-vous ? 1924,Bône-Guelma et prolongements,Maroc,Maroc,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,BORDET ([Joseph] Lucien),prefix,biographical
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,portstunissoussesfax,"Compagnie des Ports de Tunis, Sousse et Sfax",boulle-l,Léon BOULLE,BOULLE,Léon,president,,Qui êtes-vous ? 1924,Compagnie des Ports de Tunis,Maroc,Maroc,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,BOULLE (Léon),prefix,biographical
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,cablestelegraphiques,Compagnie française des câbles télégraphiques,bousquet-h,Henri BOUSQUET,BOUSQUET,Henri,administrateur,,Qui êtes-vous ? 1924,Compagnie française des câbles télégraphiques,Maroc,Maroc,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,BOUSQUET (Henri),prefix,biographical
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,financementindustriel,Compagnie de financement industriel (ex-Compagnie d‘électricité de Varsovie),bousquet-h,Henri BOUSQUET,BOUSQUET,Henri,administrateur,,Qui êtes-vous ? 1924,Compagnie d’électricité de Varsovie,Maroc,Maroc,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,BOUSQUET (Henri),prefix,biographical
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,creditmobilier,Crédit mobilier français,bousquet-h,Henri BOUSQUET,BOUSQUET,Henri,administrateur,,Qui êtes-vous ? 1924,Crédit mobilier français,Maroc,Maroc,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,BOUSQUET (Henri),prefix_exact_length,biographical
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,banquerussoasiatique,Banque russo-asiatique,bousquet-h,Henri BOUSQUET,BOUSQUET,Henri,administrateur,,Qui êtes-vous ? 1924,Banque russo-asiatique,Maroc,Maroc,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,BOUSQUET (Henri),prefix,biographical
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,banquefrancojaponaise,Banque franco-japonaise,bousquet-h,Henri BOUSQUET,BOUSQUET,Henri,administrateur,,Qui êtes-vous ? 1924,Banque franco-japonaise,Maroc,Maroc,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,BOUSQUET (Henri),prefix,biographical
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,banquenationalecredit,de la Banque nationale de crédit,bousquet-h,Henri BOUSQUET,BOUSQUET,Henri,administrateur,,Qui êtes-vous ? 1924,Banque nationale de crédit,Maroc,Maroc,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,BOUSQUET (Henri),prefix_exact_length,biographical
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,associationminiere,Association minière,bousquet-h,Henri BOUSQUET,BOUSQUET,Henri,administrateur,,Qui êtes-vous ? 1924,l'Association minière,Maroc,Maroc,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,BOUSQUET (Henri),prefix_exact_length,biographical
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,industrielleplatine,Cie industrielle du platine,bousquet-h,Henri BOUSQUET,BOUSQUET,Henri,administrateur,,Qui êtes-vous ? 1924,Compagnie industrielle du platine),Maroc,Maroc,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,BOUSQUET (Henri),prefix_exact_length,biographical
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,metaldeploye,Métal déployé (Le),bousquet-h,Henri BOUSQUET,BOUSQUET,Henri,administrateur,,Qui êtes-vous ? 1924,Métal déployé,Maroc,Maroc,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,BOUSQUET (Henri),prefix,biographical
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,radioelectrique,Société française radio-électrique,bousquet-h,Henri BOUSQUET,BOUSQUET,Henri,president,,Qui êtes-vous ? 1924,Société française radio-électrique,Maroc,Maroc,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,BOUSQUET (Henri),prefix,biographical
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,radiofrance,Compagnie Radio-France,bousquet-h,Henri BOUSQUET,BOUSQUET,Henri,vice_president,,Qui êtes-vous ? 1924,Radio-France et de la Compagnie générale,Maroc,Maroc,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,BOUSQUET (Henri),prefix,biographical
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,developpementcasablanca,Société Générale pour le Développement de Casablanca,de-boysson-l,Louis-Marie-Xavier de BOYSSON,de BOYSSON,Louis-Marie-Xavier,administrateur,,Qui êtes-vous ? 1924,Société générale pour le développement de Casablanca,Maroc,Maroc,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_particle_moved,BOYSSON (Louis-Marie-Xavier de),prefix,biographical
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,eclairage,Cie d'ÉCLAIRAGE,buffet-p,Paul-Marie-Aimé-Victor BUFFET,BUFFET,Paul-Marie-Aimé-Victor,administrateur,,Qui êtes-vous ? 1924,Société d'éclairage,Maroc,Maroc,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,BUFFET (Paul-Marie-Aimé-Victor),exact_single_token,biographical
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,usinesmetallurgiquesbasseloire,Usines métallurgiques de la BASSE-LOIRE,cabrol-j,Jean CABROL,CABROL,Jean,administrateur,,Qui êtes-vous ? 1924,Usines métallurgiques de la Basse-Loire,Maroc,Maroc,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,CABROL (Jean),prefix_exact_length,biographical
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,creditfoncierfrancocanadien,Crédit foncier franco-canadien,cahen-d-anvers-c,Ch[arles] CAHEN D'ANVERS,CAHEN D'ANVERS,Ch[arles],administrateur,,Qui êtes-vous ? 1924,Crédit foncier franco-canadien,Maroc,Maroc,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,CAHEN D'ANVERS (Ch[arles]),prefix,biographical
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,banqueparispaysbasparibas,Banque de Paris et des Pays-Bas (Paribas),cahen-d-anvers-c,Ch[arles] CAHEN D'ANVERS,CAHEN D'ANVERS,Ch[arles],directeur,,Qui êtes-vous ? 1924,Banque de Paris et des Pays-Bas,Maroc,Maroc,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,CAHEN D'ANVERS (Ch[arles]),prefix,biographical
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,palmeraiescameroun,Compagnie des Palmeraies du Cameroun,cahen-fuzier-e,Ed[ouard] CAHEN-FUZIER,CAHEN-FUZIER,Ed[ouard],administrateur,,Qui êtes-vous ? 1924,Palmeraies du Cameroun,Maroc,Maroc,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,CAHEN-FUZIER (Ed[ouard]),prefix,biographical
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,transatlantique,Cie Générale Transatlantique,calary-de-lamaziere-r,Raoul CALARY DE LAMAZIÈRE,CALARY DE LAMAZIÈRE,Raoul,administrateur,,Qui êtes-vous ? 1924,Compagnie générale transatlantique,Maroc,Maroc,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,CALARY DE LAMAZIÈRE (Raoul),exact_single_token,biographical
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,tunisiennephosphatesdjebelmdilla,Compagnie tunisienne des Phosphates du Djebel-M'dilla,carnot-e,Ernest CARNOT,CARNOT,Ernest,administrateur,,Qui êtes-vous ? 1924,Phosphates du Djebel-M’Dilla,Maroc,Maroc,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,CARNOT (Ernest),prefix,biographical
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,associationfinancierecommerceindustrie,Association financière pour le commerce et l’industrie,carnot-j,J[ean] CARNOT,CARNOT,J[ean],administrateur,,Qui êtes-vous ? 1924,l'Association financière pour le commerce et l'industrie,Maroc,Maroc,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,CARNOT (J[ean]),prefix,biographical
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,banquenationalecommerceexterieur,Banque nationale française du commerce extérieur,carpentier-e,Eugène CARPENTIER,CARPENTIER,Eugène,directeur_general,,Qui êtes-vous ? 1924,Banque nationale française du commerce extérieur,Maroc,Maroc,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,CARPENTIER (Eugène),prefix,biographical
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,creditfrancomarocaincommerceexterieur,Crédit franco-marocain du commerce extérieur,carpentier-e,Eugène CARPENTIER,CARPENTIER,Eugène,administrateur,,Qui êtes-vous ? 1924,Crédit franco-marocain du commerce extérieur,Maroc,Maroc,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,CARPENTIER (Eugène),prefix,biographical
afrique-du-nord-qui-etes-vous-1924-maroc-0164e8,banquepaysorient,Banque française des pays d’Orient,carpentier-e,Eugène CARPENTIER,CARPENTIER,Eugène,administrateur,,Qui êtes-vous ? 1924,Banque française des pays d'Orient,Maroc,Maroc,Documents généraux (par ordre chronologique),biographical_entry,biographical,index_surname_paren,CARPENTIER (Eugène),prefix_exact_length,biographical
