company_id,name,city,lat,lon,city_territory,group,source_field,place_raw
fwissocqbanqueadam,F de Wissocq [de la Banque Adam,,,,,,,
fdeviseomniumlyonnais,F. Devise [Omnium lyonnais,,,,,,,
fdevisevpdtmarseillaisecredit,F. Devise [v.-pdt Marseillaise de Crédit,,,,,,,
fderochenavigationmaritime,F. Déroche. Cie de navigation maritime,,,,,,,
fderochenavigationmaritimechaux,F. Déroche. Cie de navigation maritime.. CHAUX,,,,,,,
flittardifrigorifiquesnord,F. Littardi. Cie des Frigorifiques du Nord,,,,,,,
fmarbeaucommissairegouvernementjvollant,F. Marbeau. Commissaire du gouvernement: J. Vollant,,,,,,,
frydencherifiennearmement,F. Ryden. Cie chérifienne d'armement,,,,,,,
ftritschplantationsbaohang,F. Tritsch. Société des plantations de Bao-hang,,,,,,,
fvanoutryveplantationsfoumban,F. Vanoutryve. Société des plantations de Foumban,,,,,,,
fveziausinequainorddocks,F. Vézia.— Usine: quai Nord des Docks,,,,,,,
ferkessedougouagence20,FERKESSEDOUGOU. Agence: 20,,,,,,,
francoismarsalbanqueunionparisienne,FRANÇOIS-MARSAL [Banque de l'union parisienne,,,,,,,
fressangepaul,FRESSANGE (Paul de),,,,,,,
fabrinatphatthiem,"Fabrinat, Phât-Thiêm",,,,,,,
fabriqueporcelainemaokhe,Fabrique de porcelaine de Maokhé,,,,,,,
fabriqueproduitschimiquescasimirlouisachardlamgio,"Fabrique de produits chimiques Casimir Louis Achard, Lam-Gio",,,,,,,
fabriquepetardsannamitesthoquan,Fabrique de pétards annamites de Tho-Quan,Hanoï,21.028,105.854,Indochine,empire,place_listed,Hanoï
fabriqueindochinoisecaoutchouc,Fabrique indochinoise de caoutchouc,Hanoï,21.028,105.854,Indochine,empire,place_listed,Hanoï
fabriqueivoiriennenuocmamkoumassirestaurantbaguettesivoire,"Fabrique ivoirienne de nuoc-mam, Koumassi . Restaurant les Baguettes d'ivoire",,,,,,,
facedemandecroissanteelectricitereponsegenialeedfoasolaire,"Face à la demande croissante d'électricité, la réponse géniale d'EDF OA solaire",,,,,,,
faivre,Faivre,,,,,,,
falemegoldenvalley,Faleme Golden Valley,,,,,,,
fanfare,Fanfare,,,,,,,
farrerasvanphu,"Farreras, Van-Phu",,,,,,,
fereysongcon,"Ferey, Sông-Con",,,,,,,
fermegazan,Ferme de Gazan,Bône,36.9,7.765,Algérie,empire,place_listed,Bône
fermeexperimentaleoufermecolonisationblao,Ferme expérimentale ou Ferme de colonisation de Blao,,,,,,,
fermesavoisienne,Ferme savoisienne,Dalat,11.94,108.442,Indochine,empire,place_listed,Dalat
fernandviennoisetudes,Fernand Viennois. Société d'études,,,,,,,
fernhillgoldmines,Fernhill Gold Mines,Londres,51.507,-0.128,Royaume-Uni,foreign,place_listed,Londres
ferrouillatfreres,Ferrouillat frères,,,,,,,
ferrycapitan,Ferry-Capitan et Cie,,,,,,,
fiduciairemarocainecontrole,Fiduciaire Marocaine de Contrôle (Société),,,,,,,
fiduciairefrancemaroc,Fiduciaire de France et du Maroc,,,,,,,
fiduciairemarocainecomptablefiscale,Fiduciaire marocaine comptable et fiscale,,,,,,,
filaturemilikengchanhhung,"Filature Milikeng, Chanh-Hung",,,,,,,
filaturestissagesgaebele,Filatures et tissages Gaebelé,Pondichéry,11.934,79.83,Inde française,empire,place_listed,Pondichéry
flachetvannhuanbinhdinh,"Flachet, Lê-Van-Nhuân et Cie, Binh-Dinh",Hué,16.463,107.59,Indochine,empire,place_listed,puis Hué
flersexportation,Flers-Exportation,Conakry,9.509,-13.712,Guinée Conakry,empire,place_listed,Conakry
florinegerance,Florine (Société de gérance.),,,,,,,
foinetameublementdecoration,"Foinet, ameublement, décoration",Saïgon,10.776,106.7,Indochine,empire,place_listed,Saïgon
foirefauvesbanmethuot,Foire aux fauves de Ban-mé-thuot,,,,,,,
foiretadmdircompteurs,Foiret [adm.-dir Cie des compteurs,,,,,,,
fondmarocaineapprovisionnementsindustriels,Fond. Société marocaine d'approvisionnements industriels,,,,,,,
fondouck,Fondouck,,,,,,,
fondouk,Fondouk,,,,,,,
forestier,Forestier,,,,,,,
forestieretonkinscierie,"Forestière du Tonkin, scierie",Hanoï,21.028,105.854,Indochine,empire,place_listed,Hanoï
forestiereliegeouvre,Forestière du liège ouvré,,,,,,,
formeradoubdiegosuarez,Forme de radoub de Diégo-Suarez,,,,,,,
foropon,Foropon,,,,,,,
foretkefdjemelbenisalah,"Forêt de Kef-Djemel, aux Beni-Salah",,,,,,,
foretstora,Forêt de Stora,Philippeville,36.879,6.906,Algérie,empire,place_listed,Philippeville
foretssallandrouzelamornaixelmilia,"Forêts Sallandrouze de Lamornaix, El-Milia",,,,,,,
fouchierjacquespdgunionbanquess,Fouchier (Jacques de) PDG Union française de banquess,,,,,,,
foukienbank,Foukien Bank,Haïphong,20.865,106.684,Indochine,empire,place_listed,Haïphong
fournel,Fournel,Constantine,36.365,6.615,Algérie,empire,place_listed,Constantine
fourniertrelluyerlevache,Fournier Trelluyer Levaché,Hanoï,21.028,105.854,Indochine,empire,place_listed,Hanoï
frrichardfilialeetsrichardfr,Fr. Richard (Filiale des Éts Richard fr,,,,,,,
france,France,,,,,,,
franceindochine,France Indochine,Hanoï,21.028,105.854,Indochine,empire,place_listed,Hanoï
francequiavaitparu,France qui avait paru,,,,,,,
francehydro,France-Hydro,,,,,,,
francfortsamuel,Francfort et Samuel,Cholon,10.75,106.65,Indochine,empire,place_listed,Cholon
francisbaurltd,Francis & Baur Ltd,,,,,,,
francisquevialbanquepriveelyonmarseille,Francisque Vial… La Banque Privée Lyon-Marseille,,,,,,,
francoindochinoiseetudesminieres,Franco-Indochinoise d’Études minières,Hanoï,21.028,105.854,Indochine,empire,head_office_observed,"Hanoï, 32"
francosuissenavigation,Franco-Suisse de Navigation (Société),,,,,,,
francocolonialeassurances,Franco-coloniale d'assurances,,,,,,,
francsmaconscaledoniestigmatisesparregimevichy,Francs-maçons de Nouvelle-Calédonie stigmatisés par le régime de Vichy,,,,,,,
industriellecommercialethaihaaphadong,"Française Industrielle et Commerciale, Thai-Ha-Ap, Hadong",,,,,,,
francoismangeusineshanoi,François Mange. Usines à Hanoï,,,,,,,
francoiskindermarocainecultures,François de Kinder. Société marocaine de cultures,,,,,,,
freletequateur,Frelet. Cie générale de l'Equateur,,,,,,,
friguiagbeafricaineplantesparfum,Friguiagbé. Compagnie africaine des plantes à parfum,,,,,,,
freresecoleschretiennes,Frères des écoles chrétiennes,,,,,,,
fuente,Fuente,,,,,,,
fumeries,Fumeries,Genève,46.204,6.143,Suisse,foreign,head_office_observed,"est à Genève, a constaté la gravité de cette situation, qui préoccupe de plus en"
fumeriessaigoncholon,Fumeries de Saïgon et Cholon,,,,,,,
feculeriesmangoro,Féculeries du Mangoro,,,,,,,
fedalienne,Fédalienne,,,,,,,
fedaliennem,Fédalienne S. A. M,,,,,,,
felixiphigenie,Félix Iphigénie et Cie,,,,,,,
feminisationnomsmetiercontreneologismesetatautriceprofesseuredocteurecheffe,"Féminisation des noms de métier. Contre les néologismes d'État autrice, professeure, docteure, cheffe…",,,,,,,
fetegenievivantenguyennangquoccommandeurlegionhonneur,"Fête au génie vivant. S. E. Nguyên-nang-Quôc, commandeur de la Légion d’honneur",,,,,,,
gboulognetoutesoperationsbanque,G Boulogne. Toutes opérations de banque,,,,,,,
gdrappierpdtaguilas,G Drappier [pdt Cie d'Aguilas,,,,,,,
ghermenierdeuxusineshanoi,G Hermenier. Deux usines à: Hanoï,,,,,,,
ganninos,G. A. Anninos,,,,,,,
gperotinmarocainecylindrage,G. Perotin. Société marocaine de cylindrage,,,,,,,
gsaintrenetaillandierpdthont,"G. Saint-René Taillandier, pdt hon.t",,,,,,,
gmarieusine,G. Ste-Marie. Usine,,,,,,,
gmbbaudefiduciairegerance,G. —M.-B. Baude. Société fiduciaire de gérance,,,,,,,
g192122minint192830mininstrucvpdtgentransatlpdtcredminfrroumainyauraitreprinteretsrothschild,"G., 1921-22 min. Int., 1928-30 min. Instruc., v.-pdt Cie gén. transatl, pdt Créd. min. fr.-roumain. Y aurait repr. intérêts Rothschild",,,,,,,
gentreprises,G.: la Cie d'entreprises,,,,,,,
gallengmaspero,GALLEN G. MASPERO,,,,,,,
gardierejean,GARDIÈRE (Jean de),,,,,,,
grandgeorges,GRAND (Georges),,,,,,,
grange,GRANGE,,,,,,,
gabay,Gabay,,,,,,,
gabelliericrenier,Gabellieri & Crenier,Saïgon,10.776,106.7,Indochine,empire,place_listed,Saïgon
gabrielbonnetunionfrancocherifienne,Gabriel Bonnet. Union franco-chérifienne,,,,,,,
gabrielchamonadmdircompteurs,Gabriel Chamon [adm.-dir. Cie des compteurs,,,,,,,
gabrielfaurefinancierefrancomarocaine,Gabriel Faure. Société financière Franco-Marocaine,,,,,,,
galmessimy,Gal Messimy,,,,,,,
gall,Gall,,,,,,,
gallen,Gallen,,,,,,,
gallienprincecomptoirinternationalpublicite,Gallien & Prince — Comptoir international de la publicité,Paris,48.857,2.352,France,metropole,place_listed,Paris
garageaviat,Garage Aviat,Hanoï,21.028,105.854,Indochine,empire,place_listed,Hanoï
garagebourbon,Garage Bourbon,Nhatrang,12.239,109.196,Indochine,empire,place_listed,Nhatrang
garagemorinfreres,Garage Morin frères,Hué,16.463,107.59,Indochine,empire,place_listed,Huê
garagenordannam,Garage du Nord-Annam,Vinh,18.679,105.681,Indochine,empire,place_listed,Vinh
garageentrepriseherbelin,Garage. Entreprise L. Herbelin,,,,,,,
garagesindochinois,Garages indochinois,Saïgon,10.776,106.7,Indochine,empire,place_listed,Saïgon
garagisteentrepriseherbelin,Garagiste. Entreprise L. Herbelin,,,,,,,
garargebobillot,Gararge Bobillot,Hanoï,21.028,105.854,Indochine,empire,place_listed,Hanoï
gardieshagiang,"Gardies, Ha-Giang",,,,,,,
garennecolombes,Garenne-Colombes,,,,,,,
garigimenojorgejosebancoespanolcredito,Gari Gimeno (Jorge + José)(Banco español de credito),,,,,,,
garnicayescheverriapablobancoespanolcredito,Garnica y Escheverria (Pablo de)(Banco español de credito),,,,,,,
gastondrappierpdtaguilas,Gaston Drappier [pdt Cie d'Aguilas,,,,,,,
gauthierngocchanh,Gauthier -Ngoc-Chanh,,,,,,,
gazagnebarral,Gazagne et Barral,Bône,36.9,7.765,Algérie,empire,place_listed,Bône
georgesbenardbanquegeorgesbenard,Georges Bénard (de la Banque Georges Bénard,,,,,,,
georgesduvernoisagricoleouezzan,Georges Duvernois. Cie agricole d'Ouezzan,,,,,,,
georgesmartinetgm,Georges Martinet (G. M,,,,,,,
georgessprecher,Georges Sprecher,Tunis,36.806,10.181,Tunisie,empire,place_listed,Tunis
georgesvailleindustrielle,Georges Vaille. Cie industrielle,,,,,,,
giau,Giau,,,,,,,
gilberthersentetudes,Gilbert Hersent. Société d'études,,,,,,,
gilbertbatrieu,"Gilbert, Ba-trieu",,,,,,,
giraumontminesfer,Giraumont (Mines de fer de),,,,,,,
giroussegaston18801963epmargueriteberardfillearistideinspgenpoudresenffilsalain,"Girousse (Gaston) 1880-1963 Ép. Marguerite Bérard, fille d’Aristide, insp. gén. poudres. Enf. : 1 fils, Alain, puis trois filles dt Simonne ép. Pierre Révilliod*. X, Supélec, École sup. PTT. Secr. gén. (jan. 1914), dir. (1919), adm. délégué (1924), v.-pdt, puis pdt du Nord-Lumière. Adm. de diverses autres soc. du groupe de l’Union d’électricité (Ernest Mercier) et de la Soc. Lyonn. des eaux. Cumule sous l’Occupation la direction de tous les secteurs électriques parisiens. Résistant, juste parmi les Nations",,,,,,,
glacieretourane,Glacière de Tourane,,,,,,,
glacieretonkinoiseroutemandarine,"Glacière tonkinoise, route Mandarine",Hanoï,21.028,105.854,Indochine,empire,place_listed,Hanöi
glacieresrazelainoran,"Glacières de Raz-el-Aïn, Oran, puis Entrepôts frigorifiques et glacières de l’Oranie",Oran,35.697,-0.633,Algérie,empire,head_office_observed,est à Oran
glacieresindochine,Glacières de l'Indo-Chine,Hanoï,21.028,105.854,Indochine,empire,place_listed,Hanoï
glacieresindochinesaigonbrasseriecholon,"Glacières de l'Indo-Chine, Saïgon et brasserie à Cholon",,,,,,,
glacieresateliersextremeorientvlarue,Glacières et ateliers de l'Extrême-Orient V. Larue & Cie,Haïphong,20.865,106.684,Indochine,empire,place_listed,Haïphong
glandut,Glandut,Sfax,34.74,10.76,Tunisie,empire,place_listed,Sfax
glay,Glay,,,,,,,
goquaoentrecanthobaclieudeltamekong,"Go-Quao, entre Cantho et Bac-lieu, delta du Mékong",,,,,,,
goaster,Goaster,,,,,,,
goudronnagehaiphong,Goudronnage de Haïphong,,,,,,,
gourymartingroslin,"Goury, Martin, Groslin et Cie",,,,,,,
gouvernementmadagascar,Gouvernement Général de Madagascar,,,,,,,
gouvernementguinee,Gouvernement de la Guinée française,,,,,,,
gouvernementniger,Gouvernement du Niger,,,,,,,
gouvernementof,Gouvernement général de l'A. O F,,,,,,,
gouvernementef,Gouvernement général de l'A.-E. F,,,,,,,
gouverneurolivier,Gouverneur général Olivier,,,,,,,
gouverneurhonfjreste,Gouverneur général hon. F.-J. Reste,,,,,,,
graengesberg,Graengesberg,,,,,,,
grain,Grain,,,,,,,
grandannuaireafriquenord,Grand Annuaire général de l’Afrique du Nord,Alger,36.753,3.06,Algérie,empire,place_listed,Alger
grandcafeexcelsior,Grand Café Excelsior,Constantine,36.365,6.615,Algérie,empire,place_listed,Constantine
grandgarageoriental,Grand Garage oriental,Pnom-Penh,11.562,104.916,Indochine,empire,place_listed,Pnom-Penh
grandhotelmorinfreres,Grand Hôtel Morin frères,Quinhon,13.782,109.219,Indochine,empire,place_listed,Quinhon
grandhotelbeausejourtexenna,"Grand Hôtel Beauséjour, à Texenna",,,,,,,
grandhotelcaralpjvbaronnamvietnamdinhhote,"Grand Hôtel Caralp, J.-V. Baron, Nam-Viêt, Nam-Dinh Hôte",Nam-Dinh,20.42,106.168,Indochine,empire,place_listed,Nam-Dinh
grandhotelcirta,Grand Hôtel Cirta,Constantine,36.365,6.615,Algérie,empire,place_listed,Constantine
grandhotelsiemreappresangkor,"Grand Hôtel de Siemréap, près Angkor",,,,,,,
grandhotelplage,Grand Hôtel de la Plage,Nhatrang,12.239,109.196,Indochine,empire,place_listed,Nhatrang
grandhotelhotelorient,Grand Hôtel et Hôtel d'Orient,Bône,36.9,7.765,Algérie,empire,place_listed,Bône
grandbassamexploitationacajous,Grand-Bassam. Société d'exploitation des acajous,,,,,,,
grandepharmaciefrancedroguerieextremeorient,Grande Pharmacie de France—Droguerie française d'Extrême-Orient,Saïgon,10.776,106.7,Indochine,empire,place_listed,Saïgon
grandepharmacienhatrang,Grande Pharmacie de Nhatrang,,,,,,,
grandetuileriebriqueterieoranaise,Grande Tuilerie et briqueterie oranaise,,,,,,,
grandeunionindustries,Grande Union des Industries,,,,,,,
grandedrogueriefrance,Grande droguerie de France,,,,,,,
grandeursmiserenotreaviationindochinepargeorgesheloury,"Grandeurs et misère de notre aviation en Indochine, par Georges Héloury",,,,,,,
grandinetti,Grandinetti,Alger,36.753,3.06,Algérie,empire,place_listed,Alger
grandsmagasinsreunis,Grands Magasins Réunis,Hanoï,21.028,105.854,Indochine,empire,place_listed,Hanoï
graphitemicamalgachesmatierespremieresstrategiques,"Graphite et mica malgaches, matières premières stratégiques",,,,,,,
gratryindochinetextilesephemereconcessionnairepanhardlevassor,"Gratry-Indochine, textiles et éphémère concessionnaire Panhard & Levassor",Lille,50.629,3.057,France,metropole,head_office_observed,Lille (Nord)
grenouilleaubordelaiseforestiere,Grenouilleau. Société bordelaise forestière,,,,,,,
grenouilleauboissassandra,Grenouilleau. Société des bois de Sassandra,,,,,,,
grillet,Grillet,Saïgon,10.776,106.7,Indochine,empire,place_listed,Saïgon
grisaschiano,Grisa & Schiano,Alger,36.753,3.06,Algérie,empire,place_listed,Alger
grossecassetfabars,"Grosse, Casset et Fabars",Oran,35.697,-0.633,Algérie,empire,place_listed,Oran
grossomanufactureboisouvres,Grosso - Manufacture générale de bois ouvrés,Philippeville,36.879,6.906,Algérie,empire,place_listed,Philippeville
groupecharentes,Groupe Charentes,,,,,,,
groupeafricainminier,Groupe africain minier,Tunis,36.806,10.181,Tunisie,empire,place_listed,Tunis
groupebourgognecorgoloin,Groupe de Bourgogne: Corgoloin,,,,,,,
groupeilefrancelaigneville,Groupe de l'Ile-de- France: Laigneville,,,,,,,
groupeindustriesmetallurgiques,Groupe des industries métallurgiques,,,,,,,
groupedauphinecorentville,Groupe du Dauphiné: Corentville,,,,,,,
groupementcommercialafricain,Groupement commercial africain,,,,,,,
groupementconstructionnavale,Groupement de la construction navale,,,,,,,
graceinterventionadministration,Grâce à l'intervention de l'administration,,,,,,,
gtuccianigerancesindustrielles,Gt: D. Ucciani. Société de gérances industrielles,,,,,,,
guidehotelsnordindochine,Guide des hôtels du Nord de l'Indochine,,,,,,,
guillaumefrereskeso,"Guillaume frères, Késo",,,,,,,
guioneaudfreres,Guioneaud frères,Bordeaux,44.838,-0.579,France,metropole,place_listed,Bordeaux
gustavemercier,Gustave Mercier [ancien de l'Union d'électricité,,,,,,,
guyonnet,Guyonnet,,,,,,,
guyonnetfrigorifiquealimentaire,Guyonnet -Frigorifique de l'alimentaire,,,,,,,
guyotasnieressalinshauduong,"Guyot d'Asnières de Salins, Hau-duong",,,,,,,
gueyeboubacar,Guèye Boubacar,,,,,,,
gueryduval,Guéry et Duval,,,,,,,
gysinschninger,"Gysin et Schœninger, puis Gysin frères",Paris,48.857,2.352,France,metropole,place_listed,Paris
genestalafrique,Génestal-Afrique,,,,,,,
genichonpetit,Génichon et Petit,Libreville,0.416,9.467,Gabon,empire,place_listed,Libreville
gaucher,Général Gaucher,,,,,,,
voiturescgv,Générale des voitures (Cie)(CGV),,,,,,,
gerancebruttostselfat,Gérance des bruttos du Tselfat,,,,,,,
gerancesimmobilieresmobilieresagricoleszafiropulo,"Gérances immobilières, mobilières et agricoles (Société de)(Zafiropulo)",,,,,,,
hgaillochetbanquechopy,H Gaillochet [Banque Chopy,,,,,,,
hvienneindustrielle,H de Vienne [Cie générale industrielle,,,,,,,
hestevecommissairegouvernementplatour,H. Estève. Commissaire du gouvernement: P. Latour,,,,,,,
hlaurensmarocaineagriculture,H. Laurens. Société marocaine pour l'agriculture,,,,,,,
hmeyerminiere,H. Meyer. Société anon. Minière,,,,,,,
hnouvioncommissairegouvernement,H. Nouvion. Commissaire du gouvernement,,,,,,,
hsionbanquecommercialeafricaine,H. Sion. Banque Commerciale Africaine,,,,,,,
hglenn,H. et L. Glenn et Cie,,,,,,,
heboyerpdt,"H.-E. Boyer, pdt",,,,,,,
havretelegkerguelhavre,HAVRE. Télég.: Kerguel-Le Havre,,,,,,,
habaultg159commcptescredithotelier,Habault (G.); 159 (comm. cptes Crédit hôtelier),,,,,,,
haeberlinltd,Haeberlin Ltd,,,,,,,
hamedjoundyfabrication,Hamed Joundy. Société de fabrication,,,,,,,
hanoihotel,Hanoï Hôtel,Hanoï,21.028,105.854,Indochine,empire,place_listed,Hanoï
hanoisaigonfordh54parvictordemangeraidroutemandarine,"Hanoï-Saïgon sur Ford en 29 h. 54, par Victor Demange. Raid sur la route Mandarine",,,,,,,
hatinhagavessudannam,Hatinh. Société des agaves du Sud-Annam,,,,,,,
hautdanhim,Haut-Danhim,Saïgon,10.776,106.7,Indochine,empire,head_office_observed,"Saïgon, 14"
hautmontindusmaterieltranspcimt,Hautmont et Cie indus. de matériel de transp. (CIMT),,,,,,,
hautsfourneauxlaminoirsmontatairesambre,Hauts fourneaux et laminoirs de Montataire et de la Sambre,,,,,,,
hautscommissaires,Hauts-Commissaires,,,,,,,
havane,Havane,,,,,,,
havre,Havre),,,,,,,
havrelignesregulieresalgerie,Havre. Lignes régulières sur l'Algérie,,,,,,,
haye,Haye,,,,,,,
haiphonggroupementassurances,Haïphong). Groupement Français d'Assurances,,,,,,,
hechtleviskahnltd,Hecht Levis and Kahn Ltd,,,,,,,
heckmannalgertuniscasablancaagentmaritimearmateurvoyagiste,"Heckmann, Alger, Tunis, Casablanca… Agent maritime, armateur, voyagiste",Londres,51.507,-0.128,Royaume-Uni,foreign,head_office_observed,"est à Londres, agissant comme propriétaire du vapeur Colonia, capturé à"
henriadministrateur,Henri Administrateur Société générale,,,,,,,
henribernard,Henri Bernard.Société anon,,,,,,,
henrichaixagricole,Henri Chaix. Société agricole,,,,,,,
henrieskenazytangeroiseouesteuropeatlantique,Henri Eskénazy. Société tangéroise Ouest-Europe-Atlantique,,,,,,,
henrifiardindochinoiseeaux,Henri Fiard. Société indochinoise pour les eaux,,,,,,,
henriguilminrapportconseiladministrationmessieurs,Henri Guilmin RAPPORT DU CONSEIL D'ADMINISTRATION Messieurs,,,,,,,
henrivienneindustrielle,Henri de Vienne [Cie générale industrielle,,,,,,,
henryvantichelenideautomobile,Henry van Tichelen Ide. Société Automobile,,,,,,,
hermenierplante,"Hermenier, Planté & Cie",,,,,,,
hersentindochine,Hersent en Indochine,,,,,,,
hiephoafonciere,Hiep-hoa. Société foncière,,,,,,,
higginsondesmazuresnorth,"Higginson, Desmazures et North",,,,,,,
hirschctlaurentelevel,"Hirsch, Ct Laurent, E. Level",,,,,,,
histoireimprimeriepressereunion,Histoire de l'imprimerie et de la presse à La Réunion,,,,,,,
histoirepoliceshanghai,Histoire de la police française de Shanghaï,,,,,,,
historiqueregimealcoolsindochineparhenriguermeur,"Historique du régime des alcools en Indochine, par Henri Guermeur",,,,,,,
hochiminhcontresfdic,Ho Chi Minh contre la SFDIC,,,,,,,
hoaloi,Hoa-Loi,,,,,,,
hoangvanngoc,Hoang-van-Ngoc,Hanoï,21.028,105.854,Indochine,empire,head_office_observed,est situé à Hanoï
hongkongshanghaibankingcorporation,Hong-Kong and Shanghaï Banking Corporation,Hong-Kong,22.319,114.169,Chine,foreign,head_office_observed,HONG~KONG
hoppenotaugustephccitourspdtmutuelleindreloire,Hoppenot (Auguste) (ph CCI Tours et pdt Mutuelle d’Indre-et-Loire),,,,,,,
hospicethaihaap,Hospice de Thai-Hà-Ap,Hanoï,21.028,105.854,Indochine,empire,place_listed,Hanoï
hostelleriesaintjacques,Hostellerie Saint-Jacques,,,,,,,
hostelleriedragon,Hostellerie du Dragon,Nhatrang,12.239,109.196,Indochine,empire,place_listed,Nhatrang
hotchkiss,Hotchkiss (Anc. Éts),,,,,,,
hottinguermm,Hottinguer et Cie (MM.),,,,,,,
houilleressudoranaisprecedents,Houillères du Sud-Oranais et précédents,,,,,,,
houssiniere,Houssinière,,,,,,,
houx,Houx,,,,,,,
hotelgassier,Hôtel Gassier,Tourane,16.068,108.221,Indochine,empire,place_listed,Tourane
hotelmorinfreresbanastationaltitude,"Hôtel Morin frères, Bana, station d'altitude",,,,,,,
hotelcualoplage,Hôtel de Cualo-Plage,,,,,,,
hotelplage,Hôtel de la Plage,Quinhon,13.782,109.219,Indochine,empire,place_listed,Quinhon
huaux,Huaux,Haïphong,20.865,106.684,Indochine,empire,place_listed,Haïphong
huet,Huet,Hanoï,21.028,105.854,Indochine,empire,place_listed,Hanoï
hugandkhanhhoi,"Hugand, Khanh-Hoi",,,,,,,
huilerievalleebougie,Huilerie de la vallée de Bougie,Constantine,36.365,6.615,Algérie,empire,head_office_observed,"de la Société est à Sidi-Aïch (Constantine), dans les locaux de l'établissement"
huileriesalgerienneselkseur,"Huileries algériennes, El-Kseur",Constantine,36.365,6.615,Algérie,empire,head_office_observed,A El Kseur (Constantine)
huileriesdeli,Huileries de Deli,La Haye,52.078,4.31,Pays-Bas,foreign,head_office_observed,La Haye
huileriessavonneriesextremeorient,Huileries et savonneries d’Extrême-Orient,Saïgon,10.776,106.7,Indochine,empire,place_listed,Saïgon
hutchinsonets,Hutchinson (Ets),,,,,,,
hue,Huê,,,,,,,
henin,Hénin,,,,,,,
heron,Héron,,,,,,,
hopitaldrouhet,Hôpital Drouhet,Cholon,10.75,106.65,Indochine,empire,place_listed,Cholon
hopitalrenerobinbachmai,"Hôpital René-Robin, Bach-Mai",,,,,,,
hopitalcantho,Hôpital de Cantho,,,,,,,
hopitaltravinh,Hôpital de Travinh,,,,,,,
hopitalvinh,Hôpital de Vinh,,,,,,,
hopitalmilitairecitadelle,Hôpital militaire de la Citadelle,Hanoï,21.028,105.854,Indochine,empire,place_listed,Hanoï
hopitalmilitaire,"Hôpital militaire, puis colonial",Haïphong,20.865,106.684,Indochine,empire,place_listed,Haïphong
hopitalmixtepnompenh,Hôpital mixte de Pnom-penh,,,,,,,
hopitalmunicipalhopitalindigenecochinchinehopitallalungbonnairematerniteecolesinfirmierssagesfemmes,"Hôpital municipal, hôpital indigène de Cochinchine, hôpital Lalung-Bonnaire, maternité, écoles d'infirmiers et de sages-femmes",Cholon,10.75,106.65,Indochine,empire,place_listed,Cholon
hotelandrebungalow,Hôtel André Bungalow,Vientiane,17.975,102.63,Indochine,empire,place_listed,Vientiane
hotelbaud,Hôtel Baud,,,,,,,
hotelbeaurivageoubeaurivage,Hôtel Beaurivage ou Beau Rivage,Nhatrang,12.239,109.196,Indochine,empire,place_listed,Nhatrang
hotelbeausejour,Hôtel Beauséjour,,,,,,,
hotelbellevue,Hôtel Bellevue,,,,,,,
hotelcaravelle,Hôtel Caravelle,Saïgon,10.776,106.7,Indochine,empire,place_listed,Saïgon
hotelcentral,Hôtel Central,Cantho,10.045,105.746,Indochine,empire,place_listed,Cantho
hotelclementquangyen,"Hôtel Clément, Quang-Yên",,,,,,,
hoteldarnaud,Hôtel Darnaud,,,,,,,
hotelexcelsior,Hôtel Excelsior,Casablanca,33.573,-7.59,Maroc,empire,place_listed,Casablanca
hotelferrierehoteldelair,"Hôtel Ferrière, Hôtel Delair",,,,,,,
hotellainehagiang,"Hôtel Lainé, Hagiang",,,,,,,
hotellapicquenape,"Hôtel Lapicque, Napé",,,,,,,
hotelmetropole,Hôtel Métropole,Hanoï,21.028,105.854,Indochine,empire,place_listed,Hanoï
hotelngoclampresphanthiet,"Hôtel Ngoc-Lam, près Phanthiêt",,,,,,,
hotelnhieu,Hôtel Nhiêu,,,,,,,
hotelreneberthebellevue,"Hôtel René Berthe, Bellevue",,,,,,,
hotelterminushanoigare,"Hôtel Terminus, Hanoï-gare",,,,,,,
hotelteston,"Hôtel Teston, puis Grand Hôtel",Haïphong,20.865,106.684,Indochine,empire,place_listed,Haïphong
hoteltouringlaokaychaumierepreschapa,"Hôtel Touring, Laokay, et La Chaumière, près Chapa",,,,,,,
hotelcaferestaurantterrasse,Hôtel café restaurant de la Terrasse,Saïgon,10.776,106.7,Indochine,empire,place_listed,Saïgon
hotelannam,Hôtel d'Annam,Dalat,11.94,108.442,Indochine,empire,place_listed,Dalat
hotelannamsaigonruecarabelli,"Hôtel d'Annam, Saïgon, rue Carabelli",,,,,,,
hotelcatbi,Hôtel de Cat-Bi,Haïphong,20.865,106.684,Indochine,empire,place_listed,Haïphong
hotelfrance,Hôtel de France,Hanoï,21.028,105.854,Indochine,empire,place_listed,Hanoï
hotelgenevebacninh,"Hôtel de Genève, Bac-ninh",,,,,,,
hotelngoclam,Hôtel de Ngoc-Lam,,,,,,,
hotelparis,Hôtel de Paris,Casablanca,33.573,-7.59,Maroc,empire,place_listed,Casablanca
hoteleurope,Hôtel de l'Europe,Haïphong,20.865,106.684,Indochine,empire,place_listed,Haïphong
hotelunivers,Hôtel de l'Univers,Haïphong,20.865,106.684,Indochine,empire,place_listed,Haïphong
hotelgare,Hôtel de la Gare,Nam-Dinh,20.42,106.168,Indochine,empire,place_listed,Nam-Dinh
hotelpointe,Hôtel de la Pointe,,,,,,,
hotelposte,Hôtel de la Poste,,,,,,,
